Character	Modifier	Context
Emma Woodhouse	incapable	He had not left her long , by no means long enough for her to have the slightest inclination for thinking of any body else , when a letter was brought her from Randalls -- a very thick letter;--she guessed what it must contain , and deprecated the necessity of reading it.-- She was now in perfect charity with Frank Churchill ; she wanted no explanations , she wanted only to have her thoughts to herself-- and as for understanding any thing he wrote , she was sure she was incapable of it.--It must be waded through , however . 
Emma Woodhouse	goodness	", "" If I made myself intelligible yesterday , this letter will be expected ; but expected or not , I know it will be read with candour and indulgence.-- You are all goodness , and I believe there will be need of even all your goodness to allow for some parts of my past conduct.-- But I have been forgiven by one who had still more to resent . My courage rises while I write . "
Emma Woodhouse	ready	I dared not address her openly ; my difficulties in the then state of Enscombe must be too well known to require definition ; and I was fortunate enough to prevail , before we parted at Weymouth , and to induce the most upright female mind in the creation to stoop in charity to a secret engagement.-- Had she refused , I should have gone mad.--But you will be ready to say , what was your hope in doing this?--What did you look forward to?-- To any thing , every thing -- to time , chance , circumstance , slow effects , sudden bursts , perseverance and weariness , health and sickness . 
Emma Woodhouse	person	You will look back and see that I did not come till Miss Fairfax was in Highbury ; and as _ you _ were the person slighted , you will forgive me instantly ; but I must work on my father 's compassion , by reminding him , that so long as I absented myself from his house , so long I lost the blessing of knowing you . 
Emma Woodhouse	happy	, yet he had been less wrong than she had supposed -- and he had suffered , and was very sorry -- and he was so grateful to Mrs. Weston , and so much in love with Miss Fairfax , and she was so happy herself , that there was no being severe ; and could he have entered the room , she must have shaken hands with him as heartily as ever . 
Emma Woodhouse	sure	She was sure of Mrs. Weston 's wishing it to be communicated ; especially to one , who , like Mr. Knightley , had seen so much to blame in his conduct . 
Emma Woodhouse	ashamed	She was deeply ashamed , and a little afraid of his next look . 
Emma Woodhouse	afraid	She was deeply ashamed , and a little afraid of his next look . 
Emma Woodhouse	sensible	She was sensible of all the affection it evinced . She felt that , in quitting Donwell , he must be sacrificing a great deal of independence of hours and habits ; that in living constantly with her father , and in no house of his own , there would be much , very much , to be borne with . 
Emma Woodhouse	sure	""" I am sure William Larkins will not like it . "
Emma Woodhouse	happy	She would have been too happy but for poor Harriet ; but every blessing of her own seemed to involve and advance the sufferings of her friend , who must now be even excluded from Hartfield . 
Emma Woodhouse	fortunate	Harriet expressed herself very much as might be supposed , without reproaches , or apparent sense of ill - usage ; and yet Emma fancied there was a something of resentment , a something bordering on it in her style , which increased the desirableness of their being separate.-- It might be only her own consciousness ; but it seemed as if an angel only could have been quite without resentment under such a stroke . She had no difficulty in procuring Isabella 's invitation ; and she was fortunate in having a sufficient reason for asking it , without resorting to invention.--There was a tooth amiss . 
Emma Woodhouse	competent	There was a communication before her , one which _ she _ only could be competent to make-- the confession of her engagement to her father ; but she would have nothing to do with it at 
Emma Woodhouse	gratified	"There was consciousness , animation , and warmth ; there was every thing which her countenance or manner could ever have wanted.-- She came forward with an offered hand ; and said , in a low , but very feeling tone , "" This is most kind , indeed!--Miss Woodhouse , it is impossible for me to express -- I hope you will believe -- Excuse me for being so entirely without words . "" Emma was gratified , and would soon have shewn no want of words , if the sound of Mrs. Elton 's voice from the sitting - room had not checked her , and made it expedient to compress all her friendly and all her congratulatory sensations into a very , very earnest shake of the hand . "
Emma Woodhouse	certain	""" Have not you mistaken the day ? "" said Emma . "" I am almost certain that the meeting at the Crown is not till to - morrow.--Mr "
Emma Woodhouse	pleased	"She was pleased , on taking leave , to find Miss Fairfax determined to attend her out of the room , to go with her even downstairs ; it gave her an opportunity which she immediately made use of , to say , "" It is as well , perhaps , that I have not had the possibility . "
Emma Woodhouse	scrupulous	"But , unfortunately -- in short , if your compassion does not stand my friend-- "" "" Oh ! you are too scrupulous , indeed you are , "" cried Emma warmly , and taking her hand . "" You owe me no apologies ; and every body to whom you might be supposed to owe them , is so perfectly satisfied , so delighted even-- "" "" You are very kind , but I know what my manners were to you.-- "
Emma Woodhouse	right	"The smile was returned as Jane answered , "" You are very right ; it has been thought of . "
Emma Woodhouse	sure	""" "" I am sure you were of use to me , "" cried Emma . "
Emma Woodhouse	sure	I am very sure you did me good . 
Emma Woodhouse	girl	"And if poor little Anna Weston is to be spoiled , it will be the greatest humanity in you to do as much for her as you have done for me , except falling in love with her when she is thirteen . "" "" How often , when you were a girl , have you said to me , with one of your saucy looks--`Mr . Knightley , I am going to do so - and - so ; papa says I may , or I have Miss Taylor 's leave'--something which , you knew , I did not approve . "
Emma Woodhouse	aware	She was aware herself , that , parting under any other circumstances , they certainly should have corresponded more , and that her intelligence would not have rested , as it now almost wholly did , on Isabella 's letters . 
Emma Woodhouse	sure	Emma hung about him affectionately , and smiled , and said it must be so ; and that he must not class her with Isabella and Mrs. Weston , whose marriages taking them from Hartfield , had , indeed , made a melancholy change : but she was not going from Hartfield ; she should be always there ; she was introducing no change in their numbers or their comforts but for the better ; and she was very sure that he would be a great deal the happier for having Mr. Knightley always at hand , when he were once got used to the idea.--Did he not love Mr. Knightley very much?-- He would not deny that he did , she was sure.--Whom did he ever want to consult on business but Mr. Knightley?--Who was so useful to him , who so ready to write his letters , who so glad to assist him?-- Who so cheerful , so attentive , so attached to him?--Would not he like to have him always on the spot?--Yes 
Emma Woodhouse	stupidest	well aware of the nearly equal importance of the two recommendations to Mr. Woodhouse 's mind.--It was agreed upon , as what was to be ; and every body by whom he was used to be guided assuring him that it would be for his happiness ; and having some feelings himself which almost admitted it , he began to think that some time or other-- in another year or two , perhaps -- it might not be so very bad if the marriage did take place . Mrs. Weston was acting no part , feigning no feelings in all that she said to him in favour of the event.--She had been extremely surprized , never more so , than when Emma first opened the affair to her ; but she saw in it only increase of happiness to all , and had no scruple in urging him to the utmost.--She had such a regard for Mr. Knightley , as to think he deserved even her dearest Emma ; and it was in every respect so proper , suitable , and unexceptionable a connexion , and in one respect , one point of the highest importance , so peculiarly eligible , so singularly fortunate , that now it seemed as if Emma could not safely have attached herself to any other creature , and that she had herself been the stupidest of beings in not having thought of it , and wished it long ago.--How very few of those men in a rank of life to address Emma would have renounced their own home for Hartfield ! And who but Mr. Knightley could know and bear with Mr. Woodhouse , so as to make such an arrangement desirable!-- The difficulty of disposing of poor Mr. Woodhouse had been always felt in her husband 's plans and her own , for a marriage between Frank and Emma . 
Emma Woodhouse	satisfied	""" I am perfectly satisfied , "" replied Emma , with the brightest smiles , "" and most sincerely wish them happy . "
Emma Woodhouse	fool	""" "" You are materially changed since we talked on this subject before . "" "" I hope so -- for at that time I was a fool . "" "" And I am changed also ; for I am now very willing to grant you all Harriet 's good qualities . "
Emma Woodhouse	willing	""" "" You are materially changed since we talked on this subject before . "" "" I hope so -- for at that time I was a fool . "" "" And I am changed also ; for I am now very willing to grant you all Harriet 's good qualities . "
Emma Woodhouse	sorry	She was not sorry . 
Emma Woodhouse	Serious	Serious she was , very serious in her thankfulness , and in her resolutions ; and yet there was no preventing a laugh , sometimes in the very midst of them . 
Emma Woodhouse	glad	Emma was extremely glad to see him -- but there was a degree of confusion -- a number of embarrassing recollections on each side . 
Emma Woodhouse	glad	"I am particularly glad to see and shake hands with you -- and to give you joy in person . "" He thanked her with all his heart , and continued some time to speak with serious feeling of his gratitude and happiness . "
Emma Woodhouse	sure	""" Oh ! no -- what an impudent dog I was!--How could I dare-- "" But he laughed so heartily at the recollection , that Emma could not help saying , "" I do suspect that in the midst of your perplexities at that time , you had very great amusement in tricking us all.--I am sure you had.-- I am sure it was a consolation to you . "" "" Oh ! "
Emma Woodhouse	wretch	"I was the most miserable wretch ! "" "" Not quite so miserable as to be insensible to mirth . "
Emma Woodhouse	sure	I am sure it was a source of high entertainment to you , to feel that you were taking us all in.--Perhaps I am the readier to suspect , because , to tell you the truth , I think it might have been some amusement to myself in the same situation . 
Emma Woodhouse	readier	I am sure it was a source of high entertainment to you , to feel that you were taking us all in.--Perhaps I am the readier to suspect , because , to tell you the truth , I think it might have been some amusement to myself in the same situation . 
Emma Woodhouse	delighted	""" "" Very beautiful , indeed , "" replied Emma ; and she spoke so kindly , that he gratefully burst out , "" How delighted I am to see you again ! and to see you in such excellent looks!--I would not have missed this meeting for the world . "
Emma Woodhouse	ready	She proved to be the daughter of a tradesman , rich enough to afford her the comfortable maintenance which had ever been hers , and decent enough to have always wished for concealment.--Such was the blood of gentility which Emma had formerly been so ready to vouch for!-- It was likely to be as untainted , perhaps , as the blood of many a gentleman : but what a connexion had she been preparing for Mr. Knightley -- or for the Churchills -- or even for Mr. Elton!-- The stain of illegitimacy , unbleached by nobility or wealth , would have been a stain indeed . 
Emma Woodhouse	respectable	No objection was raised on the father 's side ; the young man was treated liberally ; it was all as it should be : and as Emma became acquainted with Robert Martin , who was now introduced at Hartfield , she fully acknowledged in him all the appearance of sense and worth which could bid fairest for her little friend . She had no doubt of Harriet 's happiness with any good - tempered man ; but with him , and in the home he offered , there would be the hope of more , of security , stability , and improvement . She would be placed in the midst of those who loved her , and who had better sense than herself ; retired enough for safety , and occupied enough for cheerfulness . She would be never led into temptation , nor left for it to find her out . She would be respectable and happy ; and Emma admitted her to be the luckiest creature in the world , to have created so steady and persevering an affection in such a man;--or , if not quite the luckiest , to yield only to herself . 
Emma Woodhouse	happy	No objection was raised on the father 's side ; the young man was treated liberally ; it was all as it should be : and as Emma became acquainted with Robert Martin , who was now introduced at Hartfield , she fully acknowledged in him all the appearance of sense and worth which could bid fairest for her little friend . She had no doubt of Harriet 's happiness with any good - tempered man ; but with him , and in the home he offered , there would be the hope of more , of security , stability , and improvement . She would be placed in the midst of those who loved her , and who had better sense than herself ; retired enough for safety , and occupied enough for cheerfulness . She would be never led into temptation , nor left for it to find her out . She would be respectable and happy ; and Emma admitted her to be the luckiest creature in the world , to have created so steady and persevering an affection in such a man;--or , if not quite the luckiest , to yield only to herself . 
Emma Woodhouse	creature	No objection was raised on the father 's side ; the young man was treated liberally ; it was all as it should be : and as Emma became acquainted with Robert Martin , who was now introduced at Hartfield , she fully acknowledged in him all the appearance of sense and worth which could bid fairest for her little friend . She had no doubt of Harriet 's happiness with any good - tempered man ; but with him , and in the home he offered , there would be the hope of more , of security , stability , and improvement . She would be placed in the midst of those who loved her , and who had better sense than herself ; retired enough for safety , and occupied enough for cheerfulness . She would be never led into temptation , nor left for it to find her out . She would be respectable and happy ; and Emma admitted her to be the luckiest creature in the world , to have created so steady and persevering an affection in such a man;--or , if not quite the luckiest , to yield only to herself . 
Emma Woodhouse	luckiest	No objection was raised on the father 's side ; the young man was treated liberally ; it was all as it should be : and as Emma became acquainted with Robert Martin , who was now introduced at Hartfield , she fully acknowledged in him all the appearance of sense and worth which could bid fairest for her little friend . She had no doubt of Harriet 's happiness with any good - tempered man ; but with him , and in the home he offered , there would be the hope of more , of security , stability , and improvement . She would be placed in the midst of those who loved her , and who had better sense than herself ; retired enough for safety , and occupied enough for cheerfulness . She would be never led into temptation , nor left for it to find her out . She would be respectable and happy ; and Emma admitted her to be the luckiest creature in the world , to have created so steady and persevering an affection in such a man;--or , if not quite the luckiest , to yield only to herself . 
Emma Woodhouse	sure	"I am sure you must have been struck by his awkward look and abrupt manner , and the uncouthness of a voice which I heard to be wholly unmodulated as I stood here . "" "" Certainly , he is not like Mr. Knightley . "
Emma Woodhouse	good	Indeed they are very delightful apples , and Mrs. Wallis does them full justice -- only we do not have them baked more than twice , and Mr. Woodhouse made us promise to have them done three times-- but Miss Woodhouse will be so good as not to mention it . 
Emma Woodhouse	satisfied	Mrs. Weston sees no objection to it , provided you are satisfied . This is what we all feel . 
Emma Woodhouse	right	you were perfectly right ! 
Emma Woodhouse	right	Ten couple , in either of the Randalls rooms , would have been insufferable!--Dreadful!--I felt how right you were the whole time , but was too anxious for securing _ any _ _ thing _ to like to yield . 
Emma Woodhouse	person	, however , Emma walked into the hall for the sake of a few moments ' free observation of the entrance and ground - plot of the house -- and was hardly there , when Jane Fairfax appeared , coming quickly in from the garden , and with a look of escape.-- Little expecting to meet Miss Woodhouse so soon , there was a start at first ; but Miss Woodhouse was the very person she was in quest of . 
Emma Woodhouse	sure	is not aware how late it is , nor how long we have been absent -- but I am sure we shall be wanted , and I am determined to go directly.--I 
Emma Woodhouse	afraid	""" Thank you , thank you -- but on no account.--I would rather walk.-- And for _ me _ to be afraid of walking alone!--I , who may so soon have to guard others ! "" She spoke with great agitation ; and Emma very feelingly replied , "" That can be no reason for your being exposed to danger now . "
Emma Woodhouse	exhausted	Mine , I confess , are exhausted . 
Emma Woodhouse	sure	""" Is Miss Woodhouse sure that she would like to hear what we are all thinking of ? "
Emma Woodhouse	object	With the greatest respect , and the warmest friendship , do I mention Miss Woodhouse ; my father perhaps will think I ought to add , with the deepest humiliation.-- A few words which dropped from him yesterday spoke his opinion , and some censure I acknowledge myself liable to.--My behaviour to Miss Woodhouse indicated , I believe , more than it ought.-- In order to assist a concealment so essential to me , I was led on to make more than an allowable use of the sort of intimacy into which we were immediately thrown.--I can not deny that Miss Woodhouse was my ostensible object -- but I am sure you will believe the declaration , that had I not been convinced of her indifference , I would not have been induced by any selfish views to go on.-- Amiable and delightful as Miss Woodhouse is , she never gave me the idea of a young woman likely to be attached ; and that she was perfectly free from any tendency to being attached to me , was as much my conviction as my wish.--She 
Emma Woodhouse	free	With the greatest respect , and the warmest friendship , do I mention Miss Woodhouse ; my father perhaps will think I ought to add , with the deepest humiliation.-- A few words which dropped from him yesterday spoke his opinion , and some censure I acknowledge myself liable to.--My behaviour to Miss Woodhouse indicated , I believe , more than it ought.-- In order to assist a concealment so essential to me , I was led on to make more than an allowable use of the sort of intimacy into which we were immediately thrown.--I can not deny that Miss Woodhouse was my ostensible object -- but I am sure you will believe the declaration , that had I not been convinced of her indifference , I would not have been induced by any selfish views to go on.-- Amiable and delightful as Miss Woodhouse is , she never gave me the idea of a young woman likely to be attached ; and that she was perfectly free from any tendency to being attached to me , was as much my conviction as my wish.--She 
Emma Woodhouse	right	But she was always right . 
Emma Woodhouse	safe.--	The strength , resolution , and presence of mind of the Mr. Knightleys , commanded his fullest dependence . While either of them protected him and his , Hartfield was safe.-- But Mr. John Knightley must be in London again by the end of the first week in November . 
George Knightley	happy	""" "" Well , "" said Emma , willing to let it pass--""you want to hear about the wedding ; and I shall be happy to tell you , for we all behaved charmingly . "
George Knightley	kind	I dare say Mr. Knightley will be so kind as to meet him . 
George Knightley	man	"But Mr. Knightley is so very fine a man ! "" "" Mr. Knightley 's air is so remarkably good that it is not fair to compare Mr. Martin with _ him _ . "
George Knightley	judge	"Emma must do Harriet good : and by supplying her with a new object of interest , Harriet may be said to do Emma good . I have been seeing their intimacy with the greatest pleasure . How very differently we feel!--Not think they will do each other any good ! This will certainly be the beginning of one of our quarrels about Emma , Mr. Knightley . "" "" Perhaps you think I am come on purpose to quarrel with you , knowing Weston to be out , and that you must still fight your own battle . "" "" Mr. Weston would undoubtedly support me , if he were here , for he thinks exactly as I do on the subject . We were speaking of it only yesterday , and agreeing how fortunate it was for Emma , that there should be such a girl in Highbury for her to associate with . Mr. Knightley , I shall not allow you to be a fair judge in this case . You are so much used to live alone , that you do not know the value of a companion ; and , perhaps no man can be a good judge of the comfort a woman feels in the society of one of her own sex , after being used to it all her life . I can imagine your objection to Harriet Smith . She is not the superior young woman which Emma 's friend ought to be . But on the other hand , as Emma wants to see her better informed , it will be an inducement to her to read more herself . "
George Knightley	sorry	""" "" I should have been sorry , Mr. Knightley , to be dependent on _ your _ recommendation , had I quitted Mr. Woodhouse 's family and wanted another situation ; I do not think you would have spoken a good word for me to any body . I am sure you always thought me unfit for the office I held . "" "" Yes , "" said he , smiling . "" You are better placed _ here _ ; very fit for a wife , but not at all for a governess . But you were preparing yourself to be an excellent wife all the time you were at Hartfield . "
George Knightley	sure	""" "" I should have been sorry , Mr. Knightley , to be dependent on _ your _ recommendation , had I quitted Mr. Woodhouse 's family and wanted another situation ; I do not think you would have spoken a good word for me to any body . I am sure you always thought me unfit for the office I held . "" "" Yes , "" said he , smiling . "" You are better placed _ here _ ; very fit for a wife , but not at all for a governess . But you were preparing yourself to be an excellent wife all the time you were at Hartfield . "
George Knightley	wife	""" "" I should have been sorry , Mr. Knightley , to be dependent on _ your _ recommendation , had I quitted Mr. Woodhouse 's family and wanted another situation ; I do not think you would have spoken a good word for me to any body . I am sure you always thought me unfit for the office I held . "" "" Yes , "" said he , smiling . "" You are better placed _ here _ ; very fit for a wife , but not at all for a governess . But you were preparing yourself to be an excellent wife all the time you were at Hartfield . "
George Knightley	stout	""" "" And I , Mr. Knightley , am equally stout in my confidence of its not doing them any harm . "
George Knightley	frightened	Emma shall be an angel , and I will keep my spleen to myself till Christmas brings John and Isabella . John loves Emma with a reasonable and therefore not a blind affection , and Isabella always thinks as he does ; except when he is not quite frightened enough about the children . 
George Knightley	walker	"And therefore I think I will beg your excuse and take my three turns -- my winter walk . "" "" You can not do better , sir . "" "" I would ask for the pleasure of your company , Mr. Knightley , but I am a very slow walker , and my pace would be tedious to you ; and , besides , you have another long walk before you , to Donwell Abbey . "" "" Thank you , sir , thank you ; I am going this moment myself ; and I think the sooner _ you _ go the better . "
George Knightley	glad	""" "" I am glad you think so ; and the good hands , I hope , may not be wanting . "" "" Come , "" said he , "" you are anxious for a compliment , so I will tell you that you have improved her . "
George Knightley	sort	Mr. Knightley was a sort of general friend and adviser , and she knew Mr. Elton looked up to him . 
George Knightley	man	Mr. John Knightley was a tall , gentleman - like , and very clever man ; rising in his profession , domestic , and respectable in his private character ; but with reserved manners which prevented his being generally pleasing ; and capable of being sometimes out of humour . 
George Knightley	pleasing	Mr. John Knightley was a tall , gentleman - like , and very clever man ; rising in his profession , domestic , and respectable in his private character ; but with reserved manners which prevented his being generally pleasing ; and capable of being sometimes out of humour . 
George Knightley	man	He was not an ill - tempered man , not so often unreasonably cross as to deserve such a reproach ; but his temper was not his great perfection ; and , indeed , with such a worshipping wife , it was hardly possible that any natural defects in it should not be increased . 
George Knightley	favourite	He had all the clearness and quickness of mind which she wanted , and he could sometimes act an ungracious , or say a severe thing . He was not a great favourite with his fair sister - in - law . 
George Knightley	husband	I , being a husband , and you not being a wife , the claims of the man may very likely strike us with equal force . 
George Knightley	sorry	I am sorry to find , my love , that my father does not think you looking well -- but I hope it is only from being a little fatigued . 
George Knightley	hospitable	Charming people , Mr. and Mrs. Weston;-- Mrs. Weston indeed is much beyond praise , and he is exactly what one values , so hospitable , and so fond of society;-- it will be a small party , but where small parties are select , they are perhaps the most agreeable of any . 
George Knightley	fond	Charming people , Mr. and Mrs. Weston;-- Mrs. Weston indeed is much beyond praise , and he is exactly what one values , so hospitable , and so fond of society;-- it will be a small party , but where small parties are select , they are perhaps the most agreeable of any . 
George Knightley	satisfied	"He was satisfied of there being no present danger in returning home , but no assurances could convince him that it was safe to stay ; and while the others were variously urging and recommending , Mr. Knightley and Emma settled it in a few brief sentences : thus-- "" Your father will not be easy ; why do not you go ? "" "
George Knightley	all	There she was welcomed , with the utmost delight , by her father , who had been trembling for the dangers of a solitary drive from Vicarage Lane -- turning a corner which he could never bear to think of-- and in strange hands -- a mere common coachman -- no James ; and there it seemed as if her return only were wanted to make every thing go well : for Mr. John Knightley , ashamed of his ill - humour , was now all kindness and attention ; and so particularly solicitous for the comfort of her father , as to seem -- if not quite ready to join him in a basin of gruel -- perfectly sensible of its being exceedingly wholesome ; and the day was concluding in peace and comfort to all their little party , except herself.--But her mind had never been in such perturbation ; and it needed a very strong effort to appear attentive and cheerful till the usual hour of separating allowed her the relief of quiet reflection . CHAPTER XVI The hair was curled , and the maid sent away , and Emma sat down to think and be miserable.--It was a wretched business indeed!--Such an overthrow of every thing she had been wishing for!--Such a development of every thing most unwelcome!--Such a blow for Harriet!--that was the worst of all . 
George Knightley	odd	""" How odd you are ! "
George Knightley	judge	You are the worst judge in the world , Mr. Knightley , of the difficulties of dependence . 
George Knightley	ready	I should be as ready to acknowledge his merits as any other man ; but I hear of none , except what are merely personal ; that he is well - grown and good - looking , with smooth , plausible manners . 
George Knightley	powered	""" You will excuse my being so much over - powered . "
George Knightley	glad	If I find him conversable , I shall be glad of his acquaintance ; but if he is only a chattering coxcomb , he will not occupy much of my time or thoughts . 
George Knightley	prejudiced	I am not prejudiced . 
George Knightley	angry	"My love for Mr. and Mrs. Weston gives me a decided prejudice in his favour . "" "" He is a person I never think of from one month 's end to another , "" said Mr. Knightley , with a degree of vexation , which made Emma immediately talk of something else , though she could not comprehend why he should be angry . "
George Knightley	gratified	"Mr. Knightley looked as if he were more gratified than he cared to express ; and before he could make any reply , Mr. Woodhouse , whose thoughts were on the Bates 's , said-- "" It is a great pity that their circumstances should be so confined ! "
George Knightley	bountiful	My dear sir , you really are too bountiful . 
George Knightley	more	"if we had met first in the drawing - room , I doubt whether you would have discerned me to be more of a gentleman than usual.-- You might not have distinguished how I came , by my look or manner . "" "
George Knightley	man	He is not a gallant man , but he is a very humane one ; and this , considering Jane Fairfax 's ill - health , would appear a case of humanity to him;--and for an act of unostentatious kindness , there is nobody whom I would fix on more than on Mr. Knightley . 
George Knightley	happy	Why should he marry?-- He is as happy as possible by himself ; with his farm , and his sheep , and his library , and all the parish to manage ; and he is extremely fond of his brother 's children . 
George Knightley	fond	Why should he marry?-- He is as happy as possible by himself ; with his farm , and his sheep , and his library , and all the parish to manage ; and he is extremely fond of his brother 's children . 
George Knightley	neighbour	How would he bear to have Miss Bates belonging to him?--To have her haunting the Abbey , and thanking him all day long for his great kindness in marrying Jane?-- ` So very kind and obliging!--But he always had been such a very kind neighbour ! ' 
George Knightley	person	"I think he is just the person to do it , even without being in love . "" "" Then it can be no argument to prove that he is in love . "
George Knightley	sure	""" Quite out of the question , quite out of the question , "" he replied;-- "" but you must often wish it , I am sure . "" "
George Knightley	dancer	This would be a trial . He was no dancer in general . 
George Knightley	very	He would be so very . . . . 
George Knightley	able	Well , ( returning to the room , ) I have not been able to succeed . 
George Knightley	happy	I shall have many fellow - mourners for the ball , if not for Frank Churchill ; but Mr. Knightley will be happy . 
George Knightley	sorry	He could not say that he was sorry on his own account ; his very cheerful look would have contradicted him if he had ; but he said , and very steadily , that he was sorry for the disappointment of the others , and with considerable kindness added , 
George Knightley	sorry	He could not say that he was sorry on his own account ; his very cheerful look would have contradicted him if he had ; but he said , and very steadily , that he was sorry for the disappointment of the others , and with considerable kindness added , 
George Knightley	gentleman	Knightley is quite the gentleman . 
George Knightley	gentleman	Knightley!--never seen him in her life before , and call him Knightley!--and discover that he is a gentleman ! 
George Knightley	gentleman	Actually to discover that Mr. Knightley is a gentleman ! 
George Knightley	vain	"Emma returned her friend 's pressure with interest ; and was pleased enough to exclaim , "" You are not vain , Mr. Knightley . "
George Knightley	thoughtful	"I will say that for you . "" He seemed hardly to hear her ; he was thoughtful -- and in a manner which shewed him not pleased "
George Knightley	thoughtful	"You would not come in and sit with us in this comfortable way , if you were married . "" Mr. Knightley was thoughtful again . "
George Knightley	sure	I know Mr. John Knightley too well-- I am very sure he understands the value of friendship as well as any body . 
George Knightley	aware	""" "" I hope I am aware that they may be too noisy for your father-- or even may be some encumbrance to you , if your visiting engagements continue to increase as much as they have done lately . "" "
George Knightley	less	It was a clear thing he was less in love than he had been . 
George Knightley	calm	He was not calm ; his spirits were evidently fluttered ; there was restlessness about him . 
George Knightley	Lively	Lively as he was , it seemed a liveliness that did not satisfy himself ; but what decided her belief on the subject , was his staying only a quarter of an hour , and hurrying away to make other calls in Highbury . 
George Knightley	sincere	If he were quite sincere , if he really tried to come , it was to be inferred that Mrs. Churchill 's removal to London had been of no service to the wilful or nervous part of her disorder . 
George Knightley	warm	"He was warm in his reprobation of Mr. Elton 's conduct ; it had been unpardonable rudeness ; and Mrs. Elton 's looks also received the due share of censure . "" "
George Knightley	wrong	""" Can you trust me with such flatterers?--Does my vain spirit ever tell me I am wrong ? "
George Knightley	sure	""" Not your vain spirit , but your serious spirit.--If one leads you wrong , I am sure the other tells you of it . "" "" I do own myself to have been completely mistaken in Mr. Elton . "
George Knightley	useful	He found he could not be useful , and his feelings were too much irritated for talking . 
George Knightley	fortunate	Mr. Knightley was fortunate in every body 's most ready concurrence . 
George Knightley	glad	Mr. Knightley was then obliged to say that he should be glad to see him ; and Mr. Weston engaged to lose no time in writing , and spare no arguments to induce him to come . In the meanwhile the lame horse recovered so fast , that the party to Box Hill was again under happy consideration ; and at last Donwell was settled for one day , and Box Hill for the next,--the weather appearing exactly right . 
George Knightley	glad	""" I am very glad , indeed , my dear , to hear she is to be so comfortably settled . "
George Knightley	sure	I hope it is a dry situation , and that her health will be taken good care of . It ought to be a first object , as I am sure poor Miss Taylor 's always was with me . 
George Knightley	privy	"Her heart was grieved for a state which seemed but the more pitiable from this sort of irritation of spirits , inconsistency of action , and inequality of powers ; and it mortified her that she was given so little credit for proper feeling , or esteemed so little worthy as a friend : but she had the consolation of knowing that her intentions were good , and of being able to say to herself , that could Mr. Knightley have been privy to all her attempts of assisting Jane Fairfax , could he even have seen into her heart , he would not , on this occasion , have found any thing to reprove . CHAPTER X One morning , about ten days after Mrs. Churchill 's decease , Emma was called downstairs to Mr. Weston , who "" could not stay five minutes , and wanted particularly to speak with her . ""-- He met her at the parlour - door , and hardly asking her how she did , in the natural key of his voice , sunk it immediately , to say , unheard by her father , "" Can you come to Randalls at any time this morning?--Do , if it be possible . Mrs. Weston wants to see you . "
George Knightley	man	"But now I seem to feel that I may deserve him ; and that if he does chuse me , it will not be any thing so very wonderful . "" The bitter feelings occasioned by this speech , the many bitter feelings , made the utmost exertion necessary on Emma 's side , to enable her to say on reply , "" Harriet , I will only venture to declare , that Mr. Knightley is the last man in the world , who would intentionally give any woman the idea of his feeling for her more than he really does . "" Harriet seemed ready to worship her friend for a sentence so satisfactory ; and Emma was only saved from raptures and fondness , which at that moment would have been dreadful penance , by the sound of her father 's footsteps . He was coming through the hall . Harriet was too much agitated to encounter him . "
George Knightley	dear	How long had Mr. Knightley been so dear to her , as every feeling declared him now to be ? 
George Knightley	shocked	She had received a very recent proof of its impartiality.-- How shocked had he been by her behaviour to Miss Bates ! How directly , how strongly had he expressed himself to her on the subject!--Not 
George Knightley	silent	He was silent . 
George Knightley	surprized	"Emma was quite relieved , and could presently say , with a little more composure , "" _ You _ probably have been less surprized than any of us , for you have had your suspicions.--I have not forgotten that you once tried to give me a caution.--I wish I had attended to it -- but--(with a sinking voice and a heavy sigh ) I seem to have been doomed to blindness . "" "
George Knightley	sorry	I am sorry for _ her _ . 
George Knightley	kind	"Emma understood him ; and as soon as she could recover from the flutter of pleasure , excited by such tender consideration , replied , "" You are very kind -- but you are mistaken -- and I must set you right.-- I am not in want of that sort of compassion . "
George Knightley	mistaken	"Emma understood him ; and as soon as she could recover from the flutter of pleasure , excited by such tender consideration , replied , "" You are very kind -- but you are mistaken -- and I must set you right.-- I am not in want of that sort of compassion . "
George Knightley	certain	and it will not be very long , I hope , before that becomes the acknowledgment of more than your reason.--Fortunate that your affections were not farther entangled!--I could never , I confess , from your manners , assure myself as to the degree of what you felt-- I could only be certain that there was a preference -- and a preference which I never believed him to deserve.--He is a disgrace to the name of man.--And is he to be rewarded with that sweet young woman?-- Jane , Jane , you will be a miserable creature . 
George Knightley	wise	"They seemed to be within half a sentence of Harriet , and her immediate feeling was to avert the subject , if possible . She made her plan ; she would speak of something totally different -- the children in Brunswick Square ; and she only waited for breath to begin , when Mr. Knightley startled her , by saying , "" You will not ask me what is the point of envy.--You are determined , I see , to have no curiosity.--You are wise -- but _ I _ can not be wise . "
George Knightley	obliging	He _ had _ despaired at one period ; he had received such an injunction to caution and silence , as for the time crushed every hope;--she had begun by refusing to hear him.--The change had perhaps been somewhat sudden;--her proposal of taking another turn , her renewing the conversation which she had just put an end to , might be a little extraordinary!--She felt its inconsistency ; but Mr. Knightley was so obliging as to put up with it , and seek no farther explanation . 
George Knightley	glad	""" I shall be very glad to look it over , "" said he ; "" but it seems long . "
