Character	Modifier	Context
George Wickham	model	His present pursuit could not make him forget that Elizabeth had been the first to excite and to deserve his attention , the first to listen and to pity , the first to be admired ; and in his manner of bidding her adieu , wishing her every enjoyment , reminding her of what she was to expect in Lady Catherine de Bourgh , and trusting their opinion of her -- their opinion of everybody -- would always coincide , there was a solicitude , an interest , which she felt must ever attach her to him with a most sincere regard ; and she parted from him convinced , that , whether married or single , he must always be her model of the amiable and pleasing . Her fellow - travellers the next day were not of a kind to make her think him less agreeable . 
George Wickham	mercenary	_ He _ shall be mercenary , and _ she _ shall be foolish . ” 
George Wickham	son	Mr. Wickham is the son of a very respectable man , who had for many years the management of all the Pemberley estates , and whose good conduct in the discharge of his trust naturally inclined my father to be of service to him ; and on George Wickham , who was his godson , his kindness was therefore liberally bestowed . My father supported him at school , and afterwards at Cambridge ; most important assistance , as his own father , always poor from the extravagance of his wife , would have been unable to give him a gentleman ’s education . 
George Wickham	assistance	Mr. Wickham is the son of a very respectable man , who had for many years the management of all the Pemberley estates , and whose good conduct in the discharge of his trust naturally inclined my father to be of service to him ; and on George Wickham , who was his godson , his kindness was therefore liberally bestowed . My father supported him at school , and afterwards at Cambridge ; most important assistance , as his own father , always poor from the extravagance of his wife , would have been unable to give him a gentleman ’s education . 
George Wickham	sincere	I rather wished than believed him to be sincere ; but , at any rate , was perfectly ready to accede to his proposal . 
George Wickham	violent	His resentment was in proportion to the distress of his circumstances -- and he was doubtless as violent in his abuse of me to others as in his reproaches to myself . 
George Wickham	consequence	His attentions to Miss King were now the consequence of views solely and hatefully mercenary ; and the mediocrity of her fortune proved no longer the moderation of his wishes , but his eagerness to grasp at anything . 
George Wickham	safe	Wickham is safe . ” 
George Wickham	man	He looked surprised , displeased , alarmed ; but , with a moment ’s recollection , and a returning smile , replied , that he had formerly seen him often ; and , after observing that he was a very gentlemanlike man , asked her how she had liked him . 
George Wickham	much	“ In essentials , I believe , he is very much what he ever was . ” 
George Wickham	silent	” Wickham ’s alarm now appeared in a heightened complexion and agitated look ; for a few minutes he was silent ; till , shaking off his embarrassment , he turned to her again , and said in the gentlest of accents,-- “ You , who so well know my feelings towards Mr. Darcy , will readily comprehend how sincerely I must rejoice that he is wise enough to assume even the _ appearance _ of what is right . 
George Wickham	wise	” Wickham ’s alarm now appeared in a heightened complexion and agitated look ; for a few minutes he was silent ; till , shaking off his embarrassment , he turned to her again , and said in the gentlest of accents,-- “ You , who so well know my feelings towards Mr. Darcy , will readily comprehend how sincerely I must rejoice that he is wise enough to assume even the _ appearance _ of what is right . 
George Wickham	certain	His fear of her has always operated , I know , when they were together ; and a good deal is to be imputed to his wish of forwarding the match with Miss de Bourgh , which I am certain he has very much at heart . 
George Wickham	profligate	We both know that he has been profligate in every sense of the word ; that he has neither integrity nor honour ; that he is as false and deceitful as he is insinuating . 
George Wickham	false	We both know that he has been profligate in every sense of the word ; that he has neither integrity nor honour ; that he is as false and deceitful as he is insinuating . 
George Wickham	deceitful	We both know that he has been profligate in every sense of the word ; that he has neither integrity nor honour ; that he is as false and deceitful as he is insinuating . 
George Wickham	undeserving	“ Wickham is not so undeserving , then , as we have thought him , ” said her sister . 
George Wickham	distressed	Wickham was not at all more distressed than herself ; but his manners were always so pleasing , that , had his character and his marriage been exactly what they ought , his smiles and his easy address , while he claimed their relationship , would have delighted them all . 
George Wickham	man	She had scarcely needed her present observation to be satisfied , from the reason of things , that their elopement had been brought on by the strength of her love rather than by his ; and she would have wondered why , without violently caring for her , he chose to elope with her at all , had she not felt certain that his flight was rendered necessary by distress of circumstances ; and if that were the case , he was not the young man to resist an opportunity of having a companion . Lydia was exceedingly fond of him . 
George Wickham	angry	“ Thank you , ” said Lydia ; “ for if you did , I should certainly tell you all , and then Wickham would be so angry . ” On such encouragement to ask , Elizabeth was forced to put it out of her power , by running away . 
George Wickham	likely	Under such circumstances , however , he was not likely to be proof against the temptation of immediate relief . 
George Wickham	afraid	“ I am afraid I interrupt your solitary ramble , my dear sister ? ” said he , as he joined her . “ You certainly do , ” she replied with a smile ; “ but it does not follow that the interruption must be unwelcome . ” 
George Wickham	sorry	“ I should be sorry , indeed , if it were . 
George Wickham	surprised	Elizabeth hoped she had silenced him ; but he soon afterwards said,-- “ I was surprised to see Darcy in town last month . 
George Wickham	glad	I am very glad you liked her . 
George Wickham	satisfied	Mr. Wickham was so perfectly satisfied with this conversation , that he never again distressed himself , or provoked his dear sister Elizabeth , by introducing the subject of it ; and she was pleased to find that she had said enough to keep him quiet . 
George Wickham	fellow	“ He is as fine a fellow , ” said Mr. Bennet , as soon as they were out of the house , “ as ever I saw . 
Charles Bingley	young	He was quite young , wonderfully handsome , extremely agreeable , and , to crown the whole , he meant to be at the next assembly with a large party . 
Charles Bingley	handsome	He was quite young , wonderfully handsome , extremely agreeable , and , to crown the whole , he meant to be at the next assembly with a large party . 
Charles Bingley	looking	Mr. Bingley was good - looking and gentlemanlike : he had a pleasant countenance , and easy , unaffected manners . 
Charles Bingley	gentlemanlike	Mr. Bingley was good - looking and gentlemanlike : he had a pleasant countenance , and easy , unaffected manners . 
Charles Bingley	figure	The gentlemen pronounced him to be a fine figure of a man , the ladies declared he was much handsomer than Mr. Bingley , and he was looked at with great admiration for about half the evening , till his manners gave a disgust which turned the tide of his popularity ; for he was discovered to be proud , to be above his company , and above being pleased ; and not all his large estate in Derbyshire could save him from having a most forbidding , disagreeable countenance , and 
Charles Bingley	handsomer	The gentlemen pronounced him to be a fine figure of a man , the ladies declared he was much handsomer than Mr. Bingley , and he was looked at with great admiration for about half the evening , till his manners gave a disgust which turned the tide of his popularity ; for he was discovered to be proud , to be above his company , and above being pleased ; and not all his large estate in Derbyshire could save him from having a most forbidding , disagreeable countenance , and 
Charles Bingley	lively	Mr. Bingley had soon made himself acquainted with all the principal people in the room : he was lively and unreserved , danced every dance , was angry that the ball closed so early , and talked of giving one himself at Netherfield . 
Charles Bingley	unreserved	Mr. Bingley had soon made himself acquainted with all the principal people in the room : he was lively and unreserved , danced every dance , was angry that the ball closed so early , and talked of giving one himself at Netherfield . 
Charles Bingley	fastidious	“ I would not be so fastidious as you are , ” cried Bingley , “ for a kingdom ! 
Charles Bingley	man	“ But I can assure you , ” she added , “ that Lizzy does not lose much by not suiting _ his _ fancy ; for he is a most disagreeable , horrid man , not at all worth pleasing . 
Charles Bingley	lively	“ He is just what a young - man ought to be , ” said she , “ sensible , good - humoured , lively ; and I never saw such happy manners ! so much ease , with such perfect good breeding ! ” “ He is also handsome , ” replied Elizabeth , “ which a young man ought likewise to be if he possibly can . 
Charles Bingley	handsome	“ He is just what a young - man ought to be , ” said she , “ sensible , good - humoured , lively ; and I never saw such happy manners ! so much ease , with such perfect good breeding ! ” “ He is also handsome , ” replied Elizabeth , “ which a young man ought likewise to be if he possibly can . 
Charles Bingley	agreeable	Well , he certainly is very agreeable , and I give you leave to like him . 
Charles Bingley	sure	I scarcely know any one who can not do all this ; and I am sure I never heard a young lady spoken of for the first time , without being informed that she was very accomplished . ” “ Your list of the common extent of accomplishments , ” said Darcy , “ has too much truth . 
Charles Bingley	happy	They have each their advantages , and I can be equally happy in either . ” 
Charles Bingley	civil	Mr. Bingley was unaffectedly civil in his answer , and forced his younger sister to be civil also , and say what the occasion required . 
Charles Bingley	ready	“ I am perfectly ready , I assure you , to keep my engagement ; and , when your sister is recovered , you shall , if you please , name the very day of the ball . 
Charles Bingley	gratified	“ I am exceedingly gratified , ” said Bingley , “ by your converting what my friend says into a compliment on the sweetness of my temper . 
Charles Bingley	afraid	But I am afraid you are giving it a turn which that gentleman did by no means intend ; for he would certainly think the better of me if , under such a circumstance , I were to give a flat denial , and ride off as fast as I could . ” 
Charles Bingley	spokesman	Bingley was the principal spokesman , and Miss Bennet the principal object . 
Charles Bingley	object	Bingley was the principal spokesman , and Miss Bennet the principal object . 
Charles Bingley	man	“ He is a sweet - tempered , amiable , charming man . 
Charles Bingley	unacquainted	Mr. Bingley ’s defence of his friend was a very able one , I dare say ; but since he is unacquainted with several parts of the story , and has learnt the rest from that friend himself , I shall venture still to think of both gentlemen as I did before . ” She then changed the discourse to one more gratifying to each , and on which there could be no difference of sentiment . 
Charles Bingley	_	I believe him to be Lady Catherine ’s _ nephew _ . 
Charles Bingley	nephew	I believe him to be Lady Catherine ’s _ nephew _ . 
Charles Bingley	grateful	Bingley was all grateful pleasure ; and he readily engaged for taking the earliest opportunity of waiting on her after his return from London , whither he was obliged to go the next day for a short time . 
Charles Bingley	indifferent	Day after day passed away without bringing any other tidings of him than the report which shortly prevailed in Meryton of his coming no more to Netherfield the whole winter ; a report which highly incensed Mrs. Bennet , and which she never failed to contradict as a most scandalous falsehood . Even Elizabeth began to fear -- not that Bingley was indifferent -- but that 
Charles Bingley	in	It does not often happen that the interference of friends will persuade a young man of independent fortune to think no more of a girl whom he was violently in love with only a few days before . ” 
Charles Bingley	person	But I ought to beg his pardon , for I have no right to suppose that Bingley was the person meant . 
Charles Bingley	unsuspicious	He declared himself to have been totally unsuspicious of her sister ’s attachment ; and she could not help remembering what Charlotte ’s opinion had always been . 
Charles Bingley	personage	To Mr. and Mrs. Gardiner he was scarcely a less interesting personage than to herself . 
Charles Bingley	ready	Bingley was ready , Georgiana was eager , and Darcy determined , to be pleased . In seeing Bingley , her thoughts naturally flew to her sister ; and oh ! how ardently did she long to know whether any of his were directed in a like manner . 
Charles Bingley	welcome	But , however , he is very welcome to come to Netherfield , if he likes it . 
Charles Bingley	welcome	Well , any friend of Mr. Bingley ’s will always be welcome here , to be sure ; but else I must 
Charles Bingley	happy	I am sure he will be vastly happy to oblige you , and will save all the best of the coveys for you . ” 
Charles Bingley	happy	“ Next time you call , ” said she , “ I hope we shall be more lucky . ” He should be particularly happy at any time , etc . , etc . ; and if she would give him leave , would take an early opportunity of waiting on them . 
Charles Bingley	punctual	Bingley was punctual to his appointment ; and he and Mr. Bennet spent the morning together , as had been agreed on . 
Charles Bingley	communicative	There was nothing of presumption or folly in Bingley that could provoke his ridicule , or disgust him into silence ; and he was more communicative , and less eccentric , than the other had ever seen him . 
Charles Bingley	eccentric	There was nothing of presumption or folly in Bingley that could provoke his ridicule , or disgust him into silence ; and he was more communicative , and less eccentric , than the other had ever seen him . 
Charles Bingley	short	In a few minutes she was joined by Bingley , whose conference with her father had been short and to the purpose . 
Charles Bingley	lover	They shook hands with great cordiality ; and then , till her sister came down , she had to listen to all he had to say of his own happiness , and of Jane ’s perfections ; and in spite of his being a lover , Elizabeth really believed all his expectations of felicity to be rationally founded , because they had for basis the excellent understanding and super - excellent disposition of Jane , and a general similarity of feeling and taste between her and himself . 
Charles Bingley	visitor	Bingley , from this time , was of course a daily visitor at Longbourn ; coming frequently before breakfast , and always remaining till after supper ; unless when some barbarous neighbour , who could not be enough detested , had given him an invitation to dinner , which he thought himself obliged to accept . 
Charles Bingley	present	Elizabeth had now but little time for conversation with her sister ; for while he was present Jane had no attention to bestow on anyone else : but she found herself considerably useful to both of them , in those hours of separation that must sometimes occur . 
Charles Bingley	modest	Bingley is most unaffectedly modest . 
Charles Bingley	angry	I could not allow myself to conceal that your sister had been in town three months last winter , that I had known it , and purposely kept it from him . He was angry . 
Charles Bingley	delightful	Elizabeth longed to observe that Mr. Bingley had been a most delightful friend ; so easily guided that his worth was invaluable ; but she checked herself . She remembered that he had yet to learn to be laughed at , and it was rather too early to begin . 
Charles Bingley	sure	It is a nice long walk , and Mr. Darcy has never seen the view . ” “ It may do very well for the others , ” replied Mr. Bingley ; “ but I am sure it will be too much for Kitty . 
Charles Bingley	simpleton	If _ I _ can perceive her regard for him , he must be a simpleton indeed not to discover it too . ” 
Charles Bingley	well	He was well , but so much engaged with Mr. Darcy that they scarcely ever saw him . 
Charles Bingley	gentlemanlike	Their brother is a pleasant , gentlemanlike man -- he is a great friend of Darcy ’s . ” 
Charles Bingley	friend	Their brother is a pleasant , gentlemanlike man -- he is a great friend of Darcy ’s . ” 
Charles Bingley	happy	But when they see , as I trust they will , that their brother is happy with me , they will learn to be contented , and we shall be on good terms again : though we can never be what we once were to each other . ” 
Charles Bingley	severe	I rather wonder now at your knowing _ any _ . ” “ Are you so severe upon your own sex as to doubt the possibility of all this ? ” “ _ I _ never saw such a woman . 
Charles Bingley	serious	She then yawned again , threw aside her book , and cast her eyes round the room in quest of some amusement ; when , hearing her brother mentioning a ball to Miss Bennet , she turned suddenly towards him and said,-- “ By the bye Charles , are you really serious in meditating a dance at Netherfield ? 
Charles Bingley	master	It must be his own doing ; he is his own master . 
Mrs. Bennet	sure	I was sure you loved your girls too well to neglect such an acquaintance . 
Mrs. Bennet	pleased	Well , how pleased I am ! 
Mrs. Bennet	delighted	“ Oh , my dear , ” continued Mrs. Bennet , “ I am quite delighted with him . 
Mrs. Bennet	choice	“ _ You _ were Mr. Bingley ’s first choice . ” 
Mrs. Bennet	sure	_ ] ] “ Are you quite sure , ma’am ? Is not there a little mistake ? ” said Jane . 
Mrs. Bennet	sure	“ But , my dear , your father can not spare the horses , I am sure . 
Mrs. Bennet	aware	, however , she was not aware of all the felicity of her contrivance . 
Mrs. Bennet	miserable	Had she found Jane in any apparent danger , Mrs. Bennet would have been very miserable ; but being satisfied on seeing her that her illness was not alarming , she had no wish of her recovering immediately , as her restoration to health would probably remove her from Netherfield . 
Mrs. Bennet	profuse	Mrs. Bennet was profuse in her acknowledgments . 
Mrs. Bennet	sure	“ I am sure , ” she added , “ if it was not for such good friends , I do not know what would become of her , for she is very ill indeed , and suffers a vast deal , though with the greatest patience in the world , which is always the way with her , for she has , without exception , 
Mrs. Bennet	satisfied	She performed her part , indeed , without much graciousness , but Mrs. Bennet was satisfied , and soon afterwards ordered her carriage . 
Mrs. Bennet	impatient	Her answer , therefore , was not propitious , at least not to Elizabeth ’s wishes , for she was impatient to get home . 
Mrs. Bennet	sure	I know of nobody that is coming , I am sure , unless Charlotte Lucas should happen to call in ; and I hope _ my _ dinners are good enough for her . 
Mrs. Bennet	sure	It is Mr. Bingley , I am sure . 
Mrs. Bennet	sure	Well , I am sure I shall be extremely glad to see Mr. Bingley . 
Mrs. Bennet	glad	Well , I am sure I shall be extremely glad to see Mr. Bingley . 
Mrs. Bennet	sure	“ It certainly is a most iniquitous affair , ” said Mr. Bennet ; “ and nothing can clear Mr. Collins from the guilt of inheriting Longbourn . But if you will listen to his letter , you may , perhaps , be a little softened by his manner of expressing himself . ” “ No , that I am sure I shall not : and I think it was very impertinent of him to write to you at all , and very hypocritical . 
Mrs. Bennet	fortunate	but , for some time , I was kept back by my own doubts , fearing lest it might seem disrespectful to his memory for me to be on good terms with anyone with whom it had always pleased him to be at variance . ”--‘There , Mrs. Bennet . ’--“My mind , however , is now made up on the subject ; for , having received ordination at Easter , I have been so fortunate as to be distinguished by the patronage of the Right Honourable Lady Catherine de Bourgh , widow of Sir Lewis de Bourgh , whose bounty and beneficence has preferred me to the valuable rectory of this parish , where it shall be my earnest endeavour to demean myself with grateful respect towards her Ladyship , and be ever ready to perform those rites and ceremonies which are instituted by the Church of England . As a clergyman , moreover , I feel it my duty to promote and establish the blessing of peace in all families within the reach of my influence ; and on these grounds I flatter myself that my present overtures of good - will are highly commendable , and that the circumstance of my being next in the entail of Longbourn estate will be kindly overlooked on your side , and not lead you to reject the offered olive branch . 
Mrs. Bennet	concerned	I can not be otherwise than concerned at being the means of injuring your amiable daughters , and beg leave to apologize for it , as well as to assure you of my readiness to make them every possible amends ; but of this hereafter . 
Mrs. Bennet	sure	This gallantry was not much to the taste of some of his hearers ; but Mrs. Bennet , who quarrelled with no compliments , answered most readily,-- “ You are very kind , sir , I am sure ; and I wish with all my heart it may prove so ; for else they will be destitute enough . 
Mrs. Bennet	sensible	“ I am very sensible , madam , of the hardship to my fair cousins , and could say much on the subject , but that I am cautious of appearing forward and precipitate . 
Mrs. Bennet	cautious	“ I am very sensible , madam , of the hardship to my fair cousins , and could say much on the subject , but that I am cautious of appearing forward and precipitate . 
Mrs. Bennet	pleased	She had been graciously pleased to approve of both the discourses which he had already had the honour of preaching before her . 
Mrs. Bennet	sure	“ That is all very proper and civil , I am sure , ” said Mrs. Bennet , “ and I dare say she is a very agreeable woman . 
Mrs. Bennet	woman	“ That is all very proper and civil , I am sure , ” said Mrs. Bennet , “ and I dare say she is a very agreeable woman . 
Mrs. Bennet	widow	“ I think you said she was a widow , sir ? 
Mrs. Bennet	better	“ Ah , ” cried Mrs. Bennet , shaking her head , “ then she is better off than many girls . 
Mrs. Bennet	sort	And what sort of young lady is she ? 
Mrs. Bennet	handsome	Is she handsome ? ” 
Mrs. Bennet	lady	“ She is a most charming young lady , indeed . 
Mrs. Bennet	amiable	But she is perfectly amiable , and often condescends to drive by my humble abode in her little phaeton and ponies . ” 
Mrs. Bennet	happy	Her Ladyship seemed pleased with the idea ; and you may imagine that I am happy on every occasion to offer those little delicate compliments which are always acceptable to ladies . 
Mrs. Bennet	satisfied	Mrs. Bennet was perfectly satisfied ; and quitted the house under the delightful persuasion that , allowing for the necessary preparations of settlements , new carriages , and wedding clothes , she should undoubtedly see her daughter settled at Netherfield in the course of three or four months . 
Mrs. Bennet	glad	This information , however , startled Mrs. Bennet : she would have been glad to be equally satisfied that her daughter had meant to encourage him by protesting against his proposals , but she dared not believe it , and could not help saying so . 
Mrs. Bennet	sure	I will go directly to Mr. Bennet , and we shall very soon settle it with her , I am sure . ” She would not give him time to reply , but hurrying instantly to her husband , called out , as she entered the library,-- “ Oh , Mr. Bennet , you are wanted immediately ; we are all in an uproar . You must come and make Lizzy marry Mr. Collins , for she vows she will not have him ; and if you do not make haste he will change his mind and not have _ her _ . ” Mr. Bennet raised his eyes from his book as she entered , and fixed them on her face with a calm unconcern , which was not in the least altered by her communication . “ I have not the pleasure of understanding you , ” said he , when she had finished her speech . 
Mrs. Bennet	alone	] Charlotte had hardly time to answer before they were joined by Kitty , who came to tell the same news ; and no sooner had they entered the breakfast - room , where Mrs. Bennet was alone , than she likewise began on the subject , calling on Miss Lucas for her compassion , and entreating her to persuade her friend Lizzy to comply with the wishes of her family . 
Mrs. Bennet	sure	But I tell you what , Miss Lizzy , if you take it into your head to go on refusing every offer of marriage in this way , you will never get a husband at all -- and I am sure I do not know who is to maintain you when your father is dead . 
Mrs. Bennet	able	_ I _ shall not be able to keep you -- and so I warn you . 
Mrs. Bennet	sorry	I am sorry to say it of them , but so it is . 
Mrs. Bennet	glad	However , your coming just at this time is the greatest of comforts , and I am very glad to hear what you tell us of long sleeves . ” 
Mrs. Bennet	resigned	His marriage was now fast approaching ; and she was at length so far resigned as to think it inevitable , and even repeatedly to say , in an ill - natured tone , that she “ _ wished _ they might be happy . ” 
Mrs. Bennet	sure	Well , my comfort is , I am sure Jane will die of a broken heart , and then he will be sorry for what he has done . 
Mrs. Bennet	able	“ If I had been able , ” said she , “ to carry my point in going to Brighton with all my family , _ this _ would not have happened : but poor dear Lydia had nobody to take care of her . 
Mrs. Bennet	sure	I am sure there was some great neglect or other on their side , for she is not the kind of girl to do such a thing , if she had been well looked after . 
Mrs. Bennet	guilty	And it is the more to be lamented , because there is reason to suppose , as my dear Charlotte informs me , that this licentiousness of behaviour in your daughter has proceeded from a faulty degree of indulgence ; though , at the same time , for the consolation of yourself and Mrs. Bennet , I am inclined to think that her own disposition must be naturally bad , or she could not be guilty of such an enormity , at so early an age . Howsoever that may be , you are grievously to be pitied ; in which opinion I am not only joined by Mrs. Collins , but likewise by Lady Catherine and her daughter , to whom I have related the affair . 
Mrs. Bennet	certain	Mrs. Bennet , for many years after Lydia ’s birth , had been certain that he would . 
Mrs. Bennet	alive	She was more alive to the disgrace , which her want of new clothes must reflect on her daughter ’s nuptials , than to any sense of shame at her eloping and living with Wickham a fortnight before they took place . 
Mrs. Bennet	sure	He is nothing to us , you know , and I am sure I never want to see him again . 
Mrs. Bennet	mindful	When first he came in , he had spoken to her but little , but every five minutes seemed to be giving her more of his attention . He found her as handsome as she had been last year ; as good - natured , and as unaffected , though not quite so chatty . Jane was anxious that no difference should be perceived in her at all , and was really persuaded that she talked as much as ever ; but her mind was so busily engaged , that she did not always know when she was silent . When the gentlemen rose to go away , Mrs. Bennet was mindful of her intended civility , and they were invited and engaged to dine at Longbourn in a few days ’ time . 
Mrs. Bennet	inclined	Mrs. Bennet had been strongly inclined to ask them to stay and dine there that day ; but , though she always kept a very good table , she did not think anything less than two courses could be good enough for a man on whom she had such anxious designs , or satisfy the appetite and pride of one who had ten thousand a year . 
Mrs. Bennet	happy	“ If you were to give me forty such men I never could be so happy as you . 
Mrs. Bennet	privileged	Mrs. Bennet was privileged to whisper it to Mrs. Philips , and she ventured , without any permission , to do the same by all her neighbours in Meryton . 
Mrs. Bennet	sorry	As she went upstairs to get ready , Mrs. Bennet followed her , saying,-- “ I am quite sorry , Lizzy , that you should be forced to have that disagreeable man all to yourself ; but I hope you will not mind it . 
Lady Catherine de Bourgh	fortunate	Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood ; and Catherine and Lydia had been fortunate enough to be never without partners , which was all that they had yet learnt to care for at a ball . 
Lady Catherine de Bourgh	disconcerted	Catherine was disconcerted , and made no answer ; but Lydia , with perfect indifference , continued to express her admiration of Captain Carter , and her hope of seeing him in the course of the day , as he was going the next morning to London . “ I am astonished , my dear , ” said Mrs. Bennet , “ that you should be so ready to think your own children silly . 
Lady Catherine de Bourgh	so	“ He seems to be a most conscientious and polite young man , upon my word ; and , I doubt not , will prove a valuable acquaintance , especially if Lady Catherine should be so indulgent as to let him come to us again . ” 
Lady Catherine de Bourgh	aunt	“ You know of course that Lady Catherine de Bourgh and Lady Anne Darcy were sisters ; consequently that she is aunt to the present Mr. Darcy . ” 
Lady Catherine de Bourgh	patroness	“ Mr. Collins , ” said she , “ speaks highly both of Lady Catherine and her daughter ; but , from some particulars that he has related of her Ladyship , I suspect his gratitude misleads him ; and that , in spite of her being his patroness , she is an arrogant , conceited woman . ” “ I believe her to be both in a great degree , ” replied Wickham ; “ I have not seen her for many years ; but I very well remember that I never liked her , and that her manners were dictatorial and insolent . 
Lady Catherine de Bourgh	woman	“ Mr. Collins , ” said she , “ speaks highly both of Lady Catherine and her daughter ; but , from some particulars that he has related of her Ladyship , I suspect his gratitude misleads him ; and that , in spite of her being his patroness , she is an arrogant , conceited woman . ” “ I believe her to be both in a great degree , ” replied Wickham ; “ I have not seen her for many years ; but I very well remember that I never liked her , and that her manners were dictatorial and insolent . 
Lady Catherine de Bourgh	affability	She is all affability and condescension , and I doubt not but you will be honoured with some portion of her notice when service is over . 
Lady Catherine de Bourgh	condescension	She is all affability and condescension , and I doubt not but you will be honoured with some portion of her notice when service is over . 
Lady Catherine de Bourgh	woman	I _ should _ say , one of her Ladyship ’s carriages , for she has several . ” “ Lady Catherine is a very respectable , sensible woman , indeed , ” added Charlotte , “ and a most attentive neighbour . 
Lady Catherine de Bourgh	sort	She is the sort of woman whom one can not regard with too much deference . ” 
Lady Catherine de Bourgh	woman	Lady Catherine was a tall , large woman , with strongly - marked features , which might once have been handsome . 
Lady Catherine de Bourgh	glad	For your sake , ” turning to Charlotte , “ I am glad of it ; but otherwise I see no occasion for entailing estates from the female line . 
Lady Catherine de Bourgh	glad	“ I am very glad to hear such a good account of her , ” said Lady Catherine ; “ and pray tell her from me , that she can not expect to excel , if she does not practise a great deal . ” 
Lady Catherine de Bourgh	sure	Mrs. Collins will be very glad of your company , I am sure . ” 
Lady Catherine de Bourgh	kindness	And if you will stay another _ month _ complete , it will be in my power to take one of you as far as London , for I am going there early in June , for a week ; and as Dawson does not object to the barouche - box , there will be very good room for one of you -- and , indeed , if the weather should happen to be cool , I should not object to taking you both , as you are neither of you large . ” “ You are all kindness , madam ; but I believe we must abide by our original plan . ” 
Lady Catherine de Bourgh	attentive	I am excessively attentive to all those things . 
Lady Catherine de Bourgh	glad	I am glad it occurred to me to mention it ; for it would really be discreditable to _ you _ to let them go alone . 
Lady Catherine de Bourgh	glad	I am very glad you have somebody who thinks of those things . 
Lady Catherine de Bourgh	sick	Their party in the dining - room was large , for almost all the Lucases came to meet Maria and hear the news ; and various were the subjects which occupied them : Lady Lucas was inquiring of Maria , across the table , after the welfare and poultry of her eldest daughter ; Mrs. Bennet was doubly engaged , on one hand collecting an account of the present fashions from Jane , who sat some way below her , and on the other , retailing them all to the younger Miss Lucases ; and Lydia , in a voice rather louder than any other person ’s , was enumerating the various pleasures of the morning to anybody who would hear her . “ Oh , Mary , ” said she , “ I wish you had gone with us , for we had such fun ! as we went along Kitty and me drew up all the blinds , and pretended there was nobody in the coach ; and I should have gone so all the way , if Kitty had not been sick ; and when we got to the George , I do think we behaved very handsomely , for we treated the other three with the nicest cold luncheon in the world , and if you would have gone , we would have treated you too . 
Lady Catherine de Bourgh	friend	Wholly inattentive to her sister ’s feelings , Lydia flew about the house in restless ecstasy , calling for everyone ’s congratulations , and laughing and talking with more violence than ever ; whilst the luckless Kitty continued in the parlour repining at her fate in terms as unreasonable as her accent was peevish . “ I can not see why Mrs. Forster should not ask _ me _ as well as Lydia , ” said she , “ though I am _ not _ her particular friend . 
Lady Catherine de Bourgh	older	I have just as much right to be asked as she has , and more too , for I am two years older . ” 
Lady Catherine de Bourgh	kind	you have had every care and anxiety upon yourself alone . ” “ Mary and Kitty have been very kind , and would have shared in every fatigue , I am sure , but I did not think it right for either of them . 
Lady Catherine de Bourgh	slight	Kitty is slight and delicate , and Mary studies so much that her hours of repose should not be broken in on . 
Lady Catherine de Bourgh	delicate	Kitty is slight and delicate , and Mary studies so much that her hours of repose should not be broken in on . 
Lady Catherine de Bourgh	good	If you are a good girl for the next ten years , I will take you to a review at the end of them . ” CHAPTER XLIX . 
Lady Catherine de Bourgh	forwarder	“ We will be down as soon as we can , ” said Jane ; “ but I dare say Kitty is forwarder than either of us , for she went upstairs half an hour ago . 
Lady Catherine de Bourgh	unknown	, though she was perfectly unknown to them , even inferior to what Elizabeth felt 
Lady Catherine de Bourgh	able	Elizabeth looked with unaffected astonishment . “ Indeed , you are mistaken , madam ; I have not been at all able to account for the honour of seeing you here . ” 
Lady Catherine de Bourgh	woman	“ She is a very fine - looking woman ! 
Lady Catherine de Bourgh	afraid	Very little was said by either ; Kitty was too much afraid of him to talk ; Elizabeth was secretly forming a desperate resolution ; and , perhaps , he might be doing the same . 
Lady Catherine de Bourgh	creature	Now was the moment for her resolution to be executed ; and while her courage was high , she immediately said,-- “ Mr. Darcy , I am a very selfish creature , and for the sake of giving relief to my own feelings care not how much I may be wounding yours . 
Lady Catherine de Bourgh	anxious	Ever since I have known it I have been most anxious to acknowledge to you how gratefully I feel it . 
Lady Catherine de Bourgh	indignant	Lady Catherine was extremely indignant on the marriage of her nephew ; and as she gave way to all the genuine frankness of her character , in her reply to the letter which announced its arrangement , she sent him language so very abusive , especially of Elizabeth , that for some time all intercourse was at an end . 
Lady Catherine de Bourgh	well	It will be in my power to assure him that her Ladyship was quite well yesterday se’nnight . ” 
Lady Catherine de Bourgh	proficient	If I had ever learnt , I should have been a great proficient . 
Lady Catherine de Bourgh	confident	I am confident that she would have performed delightfully . 
Lady Catherine de Bourgh	relation	I am almost the nearest relation he has in the world , and am entitled to know all his dearest concerns . 
Lady Catherine de Bourgh	choice	And if I am that choice , why may not I accept him ? 
Lady Catherine de Bourgh	ashamed	I am ashamed of you ! 
Lady Catherine de Bourgh	daughter	He is a gentleman ; I am a gentleman ’s daughter ; so far we are equal . ” 
Lady Catherine de Bourgh	daughter	You _ are _ a gentleman ’s daughter . 
Lydia Bennet	afraid	“ Oh , ” said Lydia , stoutly , “ I am not afraid ; for though I _ am _ the youngest , I ’m the tallest . 
