Character	Modifier	Context
Captain Wentworth	brilliant	It only added a dangerous character to himself . He was brilliant , he was headstrong . 
Captain Wentworth	headstrong	It only added a dangerous character to himself . He was brilliant , he was headstrong . 
Captain Wentworth	name	"I will tell you why she is out of spirits . When the Crofts called this morning , ( they called here afterwards , did not they ? ) , they happened to say , that her brother , Captain Wentworth , is just returned to England , or paid off , or something , and is coming to see them almost directly ; and most unluckily it came into mamma 's head , when they were gone , that Wentworth , or something very like it , was the name of poor Richard 's captain at one time ; I do not know when or where , but a great while before he died , poor fellow ! And upon looking over his letters and things , she found it was so , and is perfectly sure that this must be the very man , and her head is quite full of it , and of poor Richard ! So we must be as merry as we can , that she may not be dwelling upon such gloomy things . "" "
Captain Wentworth	distant	Anne was now at hand to take up her own cause , and the sincerity of her manner being soon sufficient to convince him , where conviction was at least very agreeable , he had no farther scruples as to her being left to dine alone , though he still wanted her to join them in the evening , when the child might be at rest for the night , and kindly urged her to let him come and fetch her , but she was quite unpersuadable ; and this being the case , she had ere long the pleasure of seeing them set off together in high spirits . They were gone , she hoped , to be happy , however oddly constructed such happiness might seem ; as for herself , she was left with as many sensations of comfort , as were , perhaps , ever likely to be hers . She knew herself to be of the first utility to the child ; and what was it to her if Frederick Wentworth were only half a mile distant , making himself agreeable to others ? 
Captain Wentworth	indifferent	He must be either indifferent or unwilling . 
Captain Wentworth	unwilling	He must be either indifferent or unwilling . 
Captain Wentworth	satisfied	The morning hours of the Cottage were always later than those of the other house , and on the morrow the difference was so great that Mary and Anne were not more than beginning breakfast when Charles came in to say that they were just setting off , that he was come for his dogs , that his sisters were following with Captain Wentworth ; his sisters meaning to visit Mary and the child , and Captain Wentworth proposing also to wait on her for a few minutes if not inconvenient ; and though Charles had answered for the child 's being in no such state as could make it inconvenient , Captain Wentworth would not be satisfied without his running on to give notice . Mary , very much gratified by this attention , was delighted to receive him , while a thousand feelings rushed on Anne , of which this was the most consoling , that it would soon be over . 
Captain Wentworth	gallant	"On one other question which perhaps her utmost wisdom might not have prevented , she was soon spared all suspense ; for , after the Miss Musgroves had returned and finished their visit at the Cottage she had this spontaneous information from Mary : -- "" Captain Wentworth is not very gallant by you , Anne , though he was so attentive to me . "
Captain Wentworth	attentive	"On one other question which perhaps her utmost wisdom might not have prevented , she was soon spared all suspense ; for , after the Miss Musgroves had returned and finished their visit at the Cottage she had this spontaneous information from Mary : -- "" Captain Wentworth is not very gallant by you , Anne , though he was so attentive to me . "
Captain Wentworth	satisfied	""" I was as well satisfied with my appointment as you can desire . "
Captain Wentworth	vexed	""" But , Captain Wentworth , "" cried Louisa , "" how vexed you must have been when you came to the Asp , to see what an old thing they had given you . "
Captain Wentworth	afraid	"but , Charles , tell Captain Wentworth , he need not be afraid of mentioning poor Dick before me , for it would be rather a pleasure to hear him talked of by such a good friend . "" "
Captain Wentworth	collected	"I assure you , Captain Wentworth , we are very sorry he ever left you . "" There was a momentary expression in Captain Wentworth 's face at this speech , a certain glance of his bright eye , and curl of his handsome mouth , which convinced Anne , that instead of sharing in Mrs Musgrove 's kind wishes , as to her son , he had probably been at some pains to get rid of him ; but it was too transient an indulgence of self - amusement to be detected by any who understood him less than herself ; in another moment he was perfectly collected and serious , and almost instantly afterwards coming up to the sofa , on which she and Mrs Musgrove were sitting , took a place by the latter , and entered into conversation with her , in a low voice , about her son , doing it with so much sympathy and natural grace , as shewed the kindest consideration for all that was real and unabsurd in the parent 's feelings . They were actually on the same sofa , for Mrs Musgrove had most readily made room for him ; they were divided only by Mrs Musgrove . "
Captain Wentworth	serious	"I assure you , Captain Wentworth , we are very sorry he ever left you . "" There was a momentary expression in Captain Wentworth 's face at this speech , a certain glance of his bright eye , and curl of his handsome mouth , which convinced Anne , that instead of sharing in Mrs Musgrove 's kind wishes , as to her son , he had probably been at some pains to get rid of him ; but it was too transient an indulgence of self - amusement to be detected by any who understood him less than herself ; in another moment he was perfectly collected and serious , and almost instantly afterwards coming up to the sofa , on which she and Mrs Musgrove were sitting , took a place by the latter , and entered into conversation with her , in a low voice , about her son , doing it with so much sympathy and natural grace , as shewed the kindest consideration for all that was real and unabsurd in the parent 's feelings . They were actually on the same sofa , for Mrs Musgrove had most readily made room for him ; they were divided only by Mrs Musgrove . "
Captain Wentworth	traveller	""" What a great traveller you must have been , ma'am ! "" said Mrs Musgrove to Mrs Croft . "
Captain Wentworth	spoilt	The Miss Hayters , the females of the family of cousins already mentioned , were apparently admitted to the honour of being in love with him ; and as for Henrietta and Louisa , they both seemed so entirely occupied by him , that nothing but the continued appearance of the most perfect good - will between themselves could have made it credible that they were not decided rivals . If he were a little spoilt by such universal , such eager admiration , who could wonder ? These were some of the thoughts which occupied Anne , while her fingers were mechanically at work , proceeding for half an hour together , equally without error , and without consciousness . Once she felt that he was looking at herself , observing her altered features , perhaps , trying to trace in them the ruins of the face which had once charmed him ; and once she knew that he must have spoken of her ; she was hardly aware of it , till she heard the answer ; but then she was sure of his having asked his partner whether Miss Elliot never danced ? 
Captain Wentworth	absent	He had been absent only two Sundays , and when they parted , had left her interested , even to the height of his wishes , in his prospect of soon quitting his present curacy , and obtaining that of Uppercross instead . It had then seemed the object nearest her heart , that Dr Shirley , the rector , who for more than forty years had been zealously discharging all the duties of his office , but was now growing too infirm for many of them , should be quite fixed on engaging a curate ; should make his curacy quite as good as he could afford , and should give Charles Hayter the promise of it . The advantage of his having to come only to Uppercross , instead of going six miles another way ; of his having , in every respect , a better curacy ; of his belonging to their dear Dr Shirley , and of dear , good Dr Shirley 's being relieved from the duty which he could no longer get through without most injurious fatigue , had been a great deal , even to Louisa , but had been almost everything to Henrietta . When he came back , alas ! 
Captain Wentworth	wrong	He was only wrong in accepting the attentions ( for accepting must be the word ) of two young women at once . 
Captain Wentworth	engaged	He was more engaged with Louisa than with Henrietta . 
Captain Wentworth	determined	"He advised her against it , thought the jar too great ; but no , he reasoned and talked in vain , she smiled and said , "" I am determined I will : "" "
Captain Wentworth	sure	"Yes , I am sure : carry her gently to the inn . "" "" Yes , yes , to the inn , "" repeated Captain Wentworth , comparatively collected , and eager to be doing something . "
Captain Wentworth	sure	""" You will stay , I am sure ; you will stay and nurse her ; "" cried he , turning to her and speaking with a glow , and yet a gentleness , which seemed almost restoring the past . "
Captain Wentworth	satisfied	"Do you think this is a good plan ? "" She did : he was satisfied , and said no more . But the remembrance of the appeal remained a pleasure to her , as a proof of friendship , and of deference for her judgement , a great pleasure ; and when it became a sort of parting proof , its value did not lessen . "
Captain Wentworth	creature	As Louisa improved , he had improved , and he was now quite a different creature from what he had been the first week . 
Captain Wentworth	man	"I hope his letter does not breathe the spirit of an ill - used man . "" "" Not at all , not at all ; there is not an oath or a murmur from beginning to end . "" Anne looked down to hide her smile . "" No , no ; Frederick is not a man to whine and complain ; he has too much spirit for that . "
Captain Wentworth	less	Mutual enquiries on common subjects passed : neither of them , probably , much the wiser for what they heard , and Anne continuing fully sensible of his being less at ease than formerly . 
Captain Wentworth	ready	She saw that he saw Elizabeth , that Elizabeth saw him , that there was complete internal recognition on each side ; she was convinced that he was ready to be acknowledged as an acquaintance , expecting it , and she had the pain of seeing her sister turn away with unalterable coldness . 
Captain Wentworth	fond	It was really expected to be a good one , and Captain Wentworth was very fond of music . If she could only have a few minutes conversation with him again , she fancied she should be satisfied ; and as to the power of addressing him , she felt all over courage if the opportunity occurred . 
Captain Wentworth	sorry	He began by speaking of the concert gravely , more like the Captain Wentworth of Uppercross ; owned himself disappointed , had expected singing ; and in short , must confess that he should not be sorry when it was over . 
Captain Wentworth	attention	The careless expression was life to Anne , who saw that Captain Wentworth was all attention , looking and listening with his whole soul ; and that the last words brought his enquiring eyes from Charles to herself . Charles and Mary still talked on in the same style ; he , half serious and half jesting , maintaining the scheme for the play , and she , invariably serious , most warmly opposing it , and not omitting to make it known that , however determined to go to Camden Place herself , she should not think herself very well used , if they went to the play without her . Mrs Musgrove interposed . 
Captain Wentworth	player	I am no card - player . 
Captain Wentworth	ready	""" "" There is no hurry on my side . I am only ready whenever you are . "
Captain Wentworth	hurry	"I am in very good anchorage here , "" ( smiling at Anne , ) "" well supplied , and want for nothing . No hurry for a signal at all . "
Captain Wentworth	ready	""" Yes , "" said he , "" very true ; here we separate , but Harville and I shall soon be after you ; that is , Harville , if you are ready , I am in half a minute . "
Captain Wentworth	sorry	I know you will not be sorry to be off . 
Captain Wentworth	ready	Mrs Croft left them , and Captain Wentworth , having sealed his letter with great rapidity , was indeed ready , and had even a hurried , agitated air , which shewed impatience to be gone . 
Captain Wentworth	man	It was creditable to have a sister married , and she might flatter herself with having been greatly instrumental to the connexion , by keeping Anne with her in the autumn ; and as her own sister must be better than her husband 's sisters , it was very agreeable that Captain Wentworth should be a richer man than either Captain Benwick or Charles Hayter . 
Captain Wentworth	ready	Lady Russell , in spite of all her former transgressions , he could now value from his heart . While he was not obliged to say that he believed her to have been right in originally dividing them , he was ready to say almost everything else in her favour , and as for Mrs Smith , she had claims of various kinds to recommend her quickly and permanently . 
William Elliot	man	He was at that time a very young man , just engaged in the study of the law ; and Elizabeth found him extremely agreeable , and every plan in his favour was confirmed . 
William Elliot	worth	Yet so miserably had he conducted himself , that though she was at this present time ( the summer of 1814 ) wearing black ribbons for his wife , she could not admit him to be worth thinking of again . 
William Elliot	man	"This was very wonderful if it were true ; and Lady Russell was in a state of very agreeable curiosity and perplexity about Mr Elliot , already recanting the sentiment she had so lately expressed to Mary , of his being "" a man whom she had no wish to see . "" "
William Elliot	able	He had been in Bath about a fortnight ; ( he had passed through Bath in November , in his way to London , when the intelligence of Sir Walter 's being settled there had of course reached him , though only twenty - four hours in the place , but he had not been able to avail himself of it ;) but he had now been a fortnight in Bath , and his first object on arriving , had been to leave his card in Camden Place , following it up by such assiduous endeavours to meet , and when they did meet , by such great openness of conduct , such readiness to apologize for the past , such solicitude to be received as a relation again , that their former good understanding was completely re - established . 
William Elliot	indignant	Upon the hint of having spoken disrespectfully or carelessly of the family and the family honours , he was quite indignant . 
William Elliot	astonished	He was astonished , indeed , but his character and general conduct must refute it . 
William Elliot	richer	In all probability he was already the richer of the two , and the Kellynch estate would as surely be his hereafter as the title . 
William Elliot	nice	How her temper and understanding might bear the investigation of his present keener time of life was another concern and rather a fearful one . Most earnestly did she wish that he might not be too nice , or too observant if Elizabeth were his object ; and that Elizabeth was disposed to believe herself so , and that her friend Mrs Clay was encouraging the idea , seemed apparent by a glance or two between them , while Mr Elliot 's frequent visits were talked of . Anne mentioned the glimpses she had had of him at Lyme , but without being much attended to . 
William Elliot	observant	How her temper and understanding might bear the investigation of his present keener time of life was another concern and rather a fearful one . Most earnestly did she wish that he might not be too nice , or too observant if Elizabeth were his object ; and that Elizabeth was disposed to believe herself so , and that her friend Mrs Clay was encouraging the idea , seemed apparent by a glance or two between them , while Mr Elliot 's frequent visits were talked of . Anne mentioned the glimpses she had had of him at Lyme , but without being much attended to . 
William Elliot	better	"Mr Elliot was better to look at than most men , and he had no objection to being seen with him anywhere . "" "
William Elliot	aware	"Anne drew a little back , while the others received his compliments , and her sister his apologies for calling at so unusual an hour , but "" he could not be so near without wishing to know that neither she nor her friend had taken cold the day before , "" & c. & c ; which was all as politely done , and as politely taken , as possible , but her part must follow then . Sir Walter talked of his youngest daughter ; "" Mr Elliot must give him leave to present him to his youngest daughter "" ( there was no occasion for remembering Mary ) ; and Anne , smiling and blushing , very becomingly shewed to Mr Elliot the pretty features which he had by no means forgotten , and instantly saw , with amusement at his little start of surprise , that he had not been at all aware of who she was . "
William Elliot	man	They were not the same , but they were , perhaps , equally good . He sat down with them , and improved their conversation very much . There could be no doubt of his being a sensible man . Ten minutes were enough to certify that . His tone , his expressions , his choice of subject , his knowing where to stop ; it was all the operation of a sensible , discerning mind . 
William Elliot	candid	He was steady , observant , moderate , candid ; never run away with by spirits or by selfishness , which fancied itself strong feeling ; and yet , with a sensibility to what was amiable and lovely , and a value for all the felicities of domestic life , which characters of fancied enthusiasm and violent agitation seldom really possess . 
William Elliot	happy	She was sure that he had not been happy in marriage . 
William Elliot	widower	Mr Elliot , too , it must be remembered , had not been a widower seven months . 
William Elliot	man	""" Mr Elliot is an exceedingly agreeable man , and in many respects I think highly of him , "" said Anne ; "" but we should not suit . "" "
William Elliot	man	That he was a sensible man , an agreeable man , that he talked well , professed good opinions , seemed to judge properly and as a man of principle , this was all clear enough . 
William Elliot	polished	She saw that there had been bad habits ; that Sunday travelling had been a common thing ; that there had been a period of his life ( and probably not a short one ) when he had been , at least , careless in all serious matters ; and , though he might now think very differently , who could answer for the true sentiments of a clever , cautious man , grown old enough to appreciate a fair character ? How could it ever be ascertained that his mind was truly cleansed ? Mr Elliot was rational , discreet , polished , but he was not open . There was never any burst of feeling , any warmth of indignation or delight , at the evil or good of others . This , to Anne , was a decided imperfection . 
William Elliot	open	She saw that there had been bad habits ; that Sunday travelling had been a common thing ; that there had been a period of his life ( and probably not a short one ) when he had been , at least , careless in all serious matters ; and , though he might now think very differently , who could answer for the true sentiments of a clever , cautious man , grown old enough to appreciate a fair character ? How could it ever be ascertained that his mind was truly cleansed ? Mr Elliot was rational , discreet , polished , but he was not open . There was never any burst of feeling , any warmth of indignation or delight , at the evil or good of others . This , to Anne , was a decided imperfection . 
William Elliot	agreeable	Mr Elliot was too generally agreeable . 
William Elliot	man	"One can guess what will happen there . He is always with them ; half lives in the family , I believe . What a very good - looking man ! "" "" Yes , and Miss Atkinson , who dined with him once at the Wallises , says he is the most agreeable man she ever was in company with . "
William Elliot	aware	""" Perhaps , "" said Mr Elliot , speaking low , "" I have had a longer acquaintance with your character than you are aware of . "" "" Indeed ! "
William Elliot	likely	Anne recollected with pleasure the next morning her promise of going to Mrs Smith , meaning that it should engage her from home at the time when Mr Elliot would be most likely to call ; for to avoid Mr Elliot was almost a first object . 
William Elliot	aware	"She was still in the astonishment and confusion excited by her friend 's penetration , unable to imagine how any report of Captain Wentworth could have reached her . After another short silence-- "" Pray , "" said Mrs Smith , "" is Mr Elliot aware of your acquaintance with me ? Does he know that I am in Bath ? "
William Elliot	safe	"if these are your only objections , "" cried Mrs Smith , archly , "" Mr Elliot is safe , and I shall give myself no more trouble about him . "
William Elliot	aware	Of course , he can not be aware of the importance to me . 
William Elliot	man	But I have not known him long ; and he is not a man , I think , to be known intimately soon . 
William Elliot	such	Was he at all such as he appears now ? 
William Elliot	unprejudiced	Hear the truth , therefore , now , while you are unprejudiced . 
William Elliot	man	Mr Elliot is a man without heart or conscience ; a designing , wary , cold - blooded being , who thinks only of himself ; whom for his own interest or ease , would be guilty of any cruelty , or any treachery , that could be perpetrated without risk of his general character . He has no feeling for others . 
William Elliot	cause	Those whom he has been the chief cause of leading into ruin , he can neglect and desert without the smallest compunction . He is totally beyond the reach of any sentiment of justice or compassion . 
William Elliot	black	"he is black at heart , hollow and black ! "" "
William Elliot	hollow	"he is black at heart , hollow and black ! "" "
William Elliot	friend	He was the intimate friend of my dear husband , who trusted and loved him , and thought him as good as himself . 
William Elliot	inferior	He was then the inferior in circumstances ; he was then the poor one ; he had chambers in the Temple , and it was as much as he could do to support the appearance of a gentleman . He had always a home with us whenever he chose it ; he was always welcome ; he was like a brother . 
William Elliot	one	He was then the inferior in circumstances ; he was then the poor one ; he had chambers in the Temple , and it was as much as he could do to support the appearance of a gentleman . He had always a home with us whenever he chose it ; he was always welcome ; he was like a brother . 
William Elliot	welcome	He was then the inferior in circumstances ; he was then the poor one ; he had chambers in the Temple , and it was as much as he could do to support the appearance of a gentleman . He had always a home with us whenever he chose it ; he was always welcome ; he was like a brother . 
William Elliot	determined	""" "" Mr Elliot , "" replied Mrs Smith , "" at that period of his life , had one object in view : to make his fortune , and by a rather quicker process than the law . He was determined to make it by marriage . "
William Elliot	determined	He was determined , at least , not to mar it by an imprudent marriage ; and I know it was his belief ( whether justly or not , of course I can not decide ) , that your father and sister , in their civilities and invitations , were designing a match between the heir and the young lady , and it was impossible that such a match should have answered his ideas of wealth and independence . 
William Elliot	different	"I am more curious to know why he should be so different now . "" "" But for my satisfaction , if you will have the goodness to ring for Mary ; stay : I am sure you will have the still greater goodness of going yourself into my bedroom , and bringing me the small inlaid box which you will find on the upper shelf of the closet . "" "
William Elliot	careless	But he was careless and immethodical , like other men , about those things ; and when I came to examine his papers , I found it with others still more trivial , from different people scattered here and there , while many letters and memorandums of real importance had been destroyed . 
William Elliot	immethodical	But he was careless and immethodical , like other men , about those things ; and when I came to examine his papers , I found it with others still more trivial , from different people scattered here and there , while many letters and memorandums of real importance had been destroyed . 
William Elliot	hypocrite	I can not produce written proof again , but I can give as authentic oral testimony as you can desire , of what he is now wanting , and what he is now doing . He is no hypocrite now . 
William Elliot	absent	""" He thinks Mrs Clay afraid of him , aware that he sees through her , and not daring to proceed as she might do in his absence . But since he must be absent some time or other , I do not perceive how he can ever be secure while she holds her present influence . "
William Elliot	secure	""" He thinks Mrs Clay afraid of him , aware that he sees through her , and not daring to proceed as she might do in his absence . But since he must be absent some time or other , I do not perceive how he can ever be secure while she holds her present influence . "
William Elliot	man	Mr Elliot is evidently a disingenuous , artificial , worldly man , who has never had any better principle to guide him than selfishness . 
William Elliot	unfeeling	Mrs Smith had been carried away from her first direction , and Anne had forgotten , in the interest of her own family concerns , how much had been originally implied against him ; but her attention was now called to the explanation of those first hints , and she listened to a recital which , if it did not perfectly justify the unqualified bitterness of Mrs Smith , proved him to have been very unfeeling in his conduct towards her ; very deficient both in justice and compassion . She learned that ( the intimacy between them continuing unimpaired by Mr Elliot 's marriage ) they had been as before always together , and Mr Elliot had led his friend into expenses much beyond his fortune . 
William Elliot	husband	I considered your marrying him as certain , though he might not yet have made the offer , and I could no more speak the truth of him , than if he had been your husband . 
William Elliot	sensible	My heart bled for you , as I talked of happiness ; and yet he is sensible , he is agreeable , and with such a woman as you , it was not absolutely hopeless . 
William Elliot	agreeable	My heart bled for you , as I talked of happiness ; and yet he is sensible , he is agreeable , and with such a woman as you , it was not absolutely hopeless . 
William Elliot	unkind	He was very unkind to his first wife . 
William Elliot	sincere	She had been used before to feel that he could not be always quite sincere , but now she saw insincerity in everything . 
William Elliot	determined	He had been prevented setting off for Thornberry , but I really forget by what ; for I was in a hurry , and could not much attend , and I can only answer for his being determined not to be delayed in his return . 
William Elliot	full	He was full of ` to - morrow , ' and it is very evident that I have been full of it too , ever since I entered the house , and learnt the extension of your plan and all that had happened , or my seeing him could never have 
William Elliot	determined	He soon quitted Bath ; and on Mrs Clay 's quitting it soon afterwards , and being next heard of as established under his protection in London , it was evident how double a game he had been playing , and how determined he was to save himself from being cut out by one artful woman , at least . 
Charles Musgrove	son	No second attachment , the only thoroughly natural , happy , and sufficient cure , at her time of life , had been possible to the nice tone of her mind , the fastidiousness of her taste , in the small limits of the society around them . She had been solicited , when about two - and - twenty , to change her name , by the young man , who not long afterwards found a more willing mind in her younger sister ; and Lady Russell had lamented her refusal ; for Charles Musgrove was the eldest son of a man , whose landed property and general importance were second in that country , only to Sir Walter 's , and of good character and appearance ; and however Lady Russell might have asked yet for something more , while Anne was nineteen , she would have rejoiced to see her at twenty - two so respectably removed from the partialities and injustice of her father 's house , and settled so permanently near herself . 
Charles Musgrove	civil	Mary was not so repulsive and unsisterly as Elizabeth , nor so inaccessible to all influence of hers ; neither was there anything among the other component parts of the cottage inimical to comfort . She was always on friendly terms with her brother - in - law ; and in the children , who loved her nearly as well , and respected her a great deal more than their mother , she had an object of interest , amusement , and wholesome exertion . Charles Musgrove was civil and agreeable ; in sense and temper he was undoubtedly superior to his wife , but not of powers , or conversation , or grace , to make the past , as they were connected together , at all a dangerous contemplation ; though , at the same time , Anne could believe , with Lady Russell , that a more equal match might have greatly improved him ; and that a woman of real understanding might have given more consequence to his character , and more usefulness , rationality , and elegance to his habits and pursuits . As it was , he did nothing with much zeal , but sport ; and his time was otherwise trifled away , without benefit from books or anything else . 
Charles Musgrove	agreeable	Mary was not so repulsive and unsisterly as Elizabeth , nor so inaccessible to all influence of hers ; neither was there anything among the other component parts of the cottage inimical to comfort . She was always on friendly terms with her brother - in - law ; and in the children , who loved her nearly as well , and respected her a great deal more than their mother , she had an object of interest , amusement , and wholesome exertion . Charles Musgrove was civil and agreeable ; in sense and temper he was undoubtedly superior to his wife , but not of powers , or conversation , or grace , to make the past , as they were connected together , at all a dangerous contemplation ; though , at the same time , Anne could believe , with Lady Russell , that a more equal match might have greatly improved him ; and that a woman of real understanding might have given more consequence to his character , and more usefulness , rationality , and elegance to his habits and pursuits . As it was , he did nothing with much zeal , but sport ; and his time was otherwise trifled away , without benefit from books or anything else . 
Charles Musgrove	superior	Mary was not so repulsive and unsisterly as Elizabeth , nor so inaccessible to all influence of hers ; neither was there anything among the other component parts of the cottage inimical to comfort . She was always on friendly terms with her brother - in - law ; and in the children , who loved her nearly as well , and respected her a great deal more than their mother , she had an object of interest , amusement , and wholesome exertion . Charles Musgrove was civil and agreeable ; in sense and temper he was undoubtedly superior to his wife , but not of powers , or conversation , or grace , to make the past , as they were connected together , at all a dangerous contemplation ; though , at the same time , Anne could believe , with Lady Russell , that a more equal match might have greatly improved him ; and that a woman of real understanding might have given more consequence to his character , and more usefulness , rationality , and elegance to his habits and pursuits . As it was , he did nothing with much zeal , but sport ; and his time was otherwise trifled away , without benefit from books or anything else . 
Charles Musgrove	pleased	"I believe Mrs Charles is not quite pleased with my not inviting them oftener ; but you know it is very bad to have children with one that one is obligated to be checking every moment ; "" do n't do this , "" and "" do n't do that ; "" or that one can only keep in tolerable order by more cake than is good for them "
Charles Musgrove	apt	"Again , it was Mary 's complaint , that Mrs Musgrove was very apt not to give her the precedence that was her due , when they dined at the Great House with other families ; and she did not see any reason why she was to be considered so much at home as to lose her place . And one day when Anne was walking with only the Musgroves , one of them after talking of rank , people of rank , and jealousy of rank , said , "" I have no scruple of observing to you , how nonsensical some persons are about their place , because all the world knows how easy and indifferent you are about it ; but I wish anybody could give Mary a hint that it would be a great deal better if she were not so very tenacious , especially if she would not be always putting herself forward to take place of mamma . Nobody doubts her right to have precedence of mamma , but it would be more becoming in her not to be always insisting on it . "
Charles Musgrove	determined	"Anne will send for me if anything is the matter . "" Husbands and wives generally understand when opposition will be vain . Mary knew , from Charles 's manner of speaking , that he was quite determined on going , and that it would be of no use to teaze him . "
Charles Musgrove	bad	If there is anything disagreeable going on men are always sure to get out of it , and Charles is as bad as any of them . 
Charles Musgrove	unfeeling	How does he know that he is going on well , or that there may not be a sudden change half an hour hence ? I did not think Charles would have been so unfeeling . 
Charles Musgrove	sure	I hope I am as fond of my child as any mother , but I do not know that I am of any more use in the sick - room than Charles , for I can not be always scolding and teazing the poor child when it is ill ; and you saw , this morning , that if I told him to keep quiet , he was sure to begin kicking about . 
Charles Musgrove	sure	""" And I am sure , Sir . "" said Mrs Musgrove , "" it was a lucky day for us , when you were put captain into that ship . "
Charles Musgrove	fitted	Mrs Musgrove was of a comfortable , substantial size , infinitely more fitted by nature to express good cheer and good humour , than tenderness and sentiment ; and while the agitations of Anne 's slender form , and pensive face , may be considered as very completely screened , Captain Wentworth should be allowed some credit for the self - command with which he attended to her large fat sighings over the destiny of a son , whom alive nobody had cared for . Personal size and mental sorrow have certainly no necessary proportions . 
Charles Musgrove	confined	When you come to a frigate , of course , you are more confined ; though any reasonable woman may be perfectly happy in one of them ; and I can safely say , that the happiest part of my life has been spent on board a ship . While we were together , you know , there was nothing to be feared . 
Charles Musgrove	glad	"I know what it is , for Mr Musgrove always attends the assizes , and I am so glad when they are over , and he is safe back again . "" "
Charles Musgrove	safe	"I know what it is , for Mr Musgrove always attends the assizes , and I am so glad when they are over , and he is safe back again . "" "
Charles Musgrove	sisters	Mrs Musgrove and Mrs Hayter were sisters . 
Charles Musgrove	incumbrance	Charles agreed , but declared his resolution of not going away . He would be as little incumbrance as possible to Captain and Mrs Harville ; but as to leaving his sister in such a state , he neither ought , nor would . 
Charles Musgrove	cheerful	He was tolerably cheerful . 
Charles Musgrove	afraid	Mrs Musgrove is so afraid of her being fatigued by the journey , which is not very likely , considering the care that will be taken of her ; and it would be much more convenient to me to dine there to - morrow . 
Charles Musgrove	sure	Anne will not be sorry to join us , I am sure . 
Charles Musgrove	forgetful	"How can you be so forgetful ? "" "" Phoo ! phoo ! "" replied Charles , "" what 's an evening party ? "
Charles Musgrove	sure	"It would be a pity to be divided , and we should be losing Miss Anne , too , if there is a party at her father 's ; and I am sure neither Henrietta nor I should care at all for the play , if Miss Anne could not be with us . "" "
Charles Musgrove	aware	He begged their pardon , but he had forgotten his gloves , and instantly crossing the room to the writing table , he drew out a letter from under the scattered paper , placed it before Anne with eyes of glowing entreaty fixed on her for a time , and hastily collecting his gloves , was again out of the room , almost before Mrs Musgrove was aware of his being in it : the work of an instant ! 
Charles Musgrove	doctor	I wish Sarah was here to doctor you , but I am no doctor myself . 
Charles Musgrove	constant	Thus much indeed he was obliged to acknowledge : that he had been constant unconsciously , nay unintentionally ; that he had meant to forget her , and believed it to be done . 
Charles Musgrove	unjust	He had imagined himself indifferent , when he had only been angry ; and he had been unjust to her merits , because he had been a sufferer from them . Her character was now fixed on his mind as perfection itself , maintaining the loveliest medium of fortitude and gentleness ; but he was obliged to acknowledge that only at Uppercross had he learnt to do her justice , and only at Lyme had he begun to understand himself . 
Charles Musgrove	sufferer	He had imagined himself indifferent , when he had only been angry ; and he had been unjust to her merits , because he had been a sufferer from them . Her character was now fixed on his mind as perfection itself , maintaining the loveliest medium of fortitude and gentleness ; but he was obliged to acknowledge that only at Uppercross had he learnt to do her justice , and only at Lyme had he begun to understand himself . 
Charles Musgrove	wrong	"I had not thought seriously on this subject before . I had not considered that my excessive intimacy must have its danger of ill consequence in many ways ; and that I had no right to be trying whether I could attach myself to either of the girls , at the risk of raising even an unpleasant report , were there no other ill effects . I had been grossly wrong , and must abide the consequences . "" He found too late , in short , that he had entangled himself ; and that precisely as he became fully satisfied of his not caring for Louisa at all , he must regard himself as bound to her , if her sentiments for him were what the Harvilles supposed . "
Charles Musgrove	eldest	Hitherto there had been but one opinion of Captain Wentworth among the Musgroves and their dependencies . It was unvarying , warm admiration everywhere ; but this intimate footing was not more than established , when a certain Charles Hayter returned among them , to be a good deal disturbed by it , and to think Captain Wentworth very much in the way . Charles Hayter was the eldest of all the cousins , and a very amiable , pleasing young man , between whom and Henrietta there had been a considerable appearance of attachment previous to Captain Wentworth 's introduction . He was in orders ; and having a curacy in the neighbourhood , where residence was not required , lived at his father 's house , only two miles from Uppercross . 
Charles Musgrove	man	Hitherto there had been but one opinion of Captain Wentworth among the Musgroves and their dependencies . It was unvarying , warm admiration everywhere ; but this intimate footing was not more than established , when a certain Charles Hayter returned among them , to be a good deal disturbed by it , and to think Captain Wentworth very much in the way . Charles Hayter was the eldest of all the cousins , and a very amiable , pleasing young man , between whom and Henrietta there had been a considerable appearance of attachment previous to Captain Wentworth 's introduction . He was in orders ; and having a curacy in the neighbourhood , where residence was not required , lived at his father 's house , only two miles from Uppercross . 
Charles Musgrove	sure	Here was a fortune at once ; besides which , there would be the chance of what might be done in any future war ; and he was sure Captain Wentworth was as likely a man to distinguish himself as any officer in the navy . 
Charles Musgrove	son	""" Her husband , however , would not agree with her here ; for besides having a regard for his cousin , Charles Hayter was an eldest son , and he saw things as an eldest son himself . "" Now you are taking nonsense , Mary , "" was therefore his answer . "
Charles Musgrove	son	a very fair chance , through the Spicers , of getting something from the Bishop in the course of a year or two ; and you will please to remember , that he is the eldest son ; whenever my uncle dies , he steps into very pretty property . 
