Character	Quote
Anne Elliot	""" It would not be the nature of any woman who truly loved . """
Anne Elliot	""" Yes . We certainly do not forget you as soon as you forget us . It is , perhaps , our fate rather than our merit . We can not help ourselves . We live at home , quiet , confined , and our feelings prey upon us . You are forced on exertion . You have always a profession , pursuits , business of some sort or other , to take you back into the world immediately , and continual occupation and change soon weaken impressions . """
Anne Elliot	""" True , """
Anne Elliot	""" very true ; I did not recollect ; but what shall we say now , Captain Harville ? If the change be not from outward circumstances , it must be from within ; it must be nature , man 's nature , which has done the business for Captain Benwick . """
Anne Elliot	""" Your feelings may be the strongest , """
Anne Elliot	""" but the same spirit of analogy will authorise me to assert that ours are the most tender . Man is more robust than woman , but he is not longer lived ; which exactly explains my view of the nature of their attachments . Nay , it would be too hard upon you , if it were otherwise . You have difficulties , and privations , and dangers enough to struggle with . You are always labouring and toiling , exposed to every risk and hardship . Your home , country , friends , all quitted . Neither time , nor health , nor life , to be called your own . It would be hard , indeed """
Anne Elliot	""" if woman 's feelings were to be added to all this . """
Anne Elliot	""" Oh ! """
Anne Elliot	""" I hope I do justice to all that is felt by you , and by those who resemble you . God forbid that I should undervalue the warm and faithful feelings of any of my fellow - creatures ! I should deserve utter contempt if I dared to suppose that true attachment and constancy were known only by woman . No , I believe you capable of everything great and good in your married lives . I believe you equal to every important exertion , and to every domestic forbearance , so long as -- if I may be allowed the expression -- so long as you have an object . I mean while the woman you love lives , and lives for you . All the privilege I claim for my own sex ( it is not a very enviable one ; you need not covet it ) , is that of loving longest , when existence or when hope is gone . """
Anne Elliot	""" I am afraid , ma'am , that it is not perfectly understood . Pray be so good as to mention to the other gentlemen that we hope to see your whole party this evening . I am afraid there had been some mistake ; and I wish you particularly to assure Captain Harville and Captain Wentworth , that we hope to see them both . """
Anne Elliot	""" Oh ! my dear , it is quite understood , I give you my word . Captain Harville has no thought but of going . """
Anne Elliot	""" Do you think so ? But I am afraid ; and I should be so very sorry . Will you promise me to mention it , when you see them again ? You will see them both this morning , I dare say . Do promise me . """
Anne Elliot	""" To be sure I will , if you wish it . Charles , if you see Captain Harville anywhere , remember to give Miss Anne 's message . But indeed , my dear , you need not be uneasy . Captain Harville holds himself quite engaged , I 'll answer for it ; and Captain Wentworth the same , I dare say . """
Anne Elliot	""" You should have distinguished , """
Anne Elliot	""" You should not have suspected me now ; the case is so different , and my age is so different . If I was wrong in yielding to persuasion once , remember that it was to persuasion exerted on the side of safety , not of risk . When I yielded , I thought it was to duty , but no duty could be called in aid here . In marrying a man indifferent to me , all risk would have been incurred , and all duty violated . """
Anne Elliot	""" I should have thought , """
Anne Elliot	""" that my manner to yourself might have spared you much or all of this . """
Anne Elliot	""" No , no ! your manner might be only the ease which your engagement to another man would give . I left you in this belief ; and yet , I was determined to see you again . My spirits rallied with the morning , and I felt that I had still a motive for remaining here . """
Anne Elliot	""" I have been thinking over the past , and trying impartially to judge of the right and wrong , I mean with regard to myself ; and I must believe that I was right , much as I suffered from it , that I was perfectly right in being guided by the friend whom you will love better than you do now . To me , she was in the place of a parent . Do not mistake me , however . I am not saying that she did not err in her advice . It was , perhaps , one of those cases in which advice is good or bad only as the event decides ; and for myself , I certainly never should , in any circumstance of tolerable similarity , give such advice . But I mean , that I was right in submitting to her , and that if I had done otherwise , I should have suffered more in continuing the engagement than I did even in giving it up , because I should have suffered in my conscience . I have now , as far as such a sentiment is allowable in human nature , nothing to reproach myself with ; and if I mistake not , a strong sense of duty is no bad part of a woman 's portion . """
Captain Wentworth	""" The Admiralty , """
Captain Wentworth	""" entertain themselves now and then , with sending a few hundred men to sea , in a ship not fit to be employed . But they have a great many to provide for ; and among the thousands that may just as well go to the bottom as not , it is impossible for them to distinguish the very set who may be least missed . """
Captain Wentworth	""" I felt my luck , Admiral , I assure you ; """
Captain Wentworth	""" I was as well satisfied with my appointment as you can desire . It was a great object with me at that time to be at sea ; a very great object , I wanted to be doing something . """
Captain Wentworth	""" To be sure you did . What should a young fellow like you do ashore for half a year together ? If a man had not a wife , he soon wants to be afloat again . """
Captain Wentworth	""" Now I have done , """
Captain Wentworth	""" When once married people begin to attack me with,--`Oh ! you will think very differently , when you are married . ' I can only say , ` No , I shall not ; ' and then they say again , ` Yes , you will , ' and there is an end of it . """
Captain Wentworth	""" Oh , no ; never ; she has quite given up dancing . She had rather play . She is never tired of playing . """
Captain Wentworth	""" I thought the Miss Musgroves had been here : Mrs Musgrove told me I should find them here , """
Captain Wentworth	""" I hope the little boy is better , """
Captain Wentworth	""" What glorious weather for the Admiral and my sister ! They meant to take a long drive this morning ; perhaps we may hail them from some of these hills . They talked of coming into this side of the country . I wonder whereabouts they will upset to - day . Oh ! it does happen very often , I assure you ; but my sister makes nothing of it ; she would as lieve be tossed out as not . """
Captain Wentworth	""" Do you mean that she refused him ? """
Captain Wentworth	""" Oh ! yes ; certainly . """
Captain Wentworth	""" When did that happen ? """
Captain Wentworth	""" I do not exactly know , for Henrietta and I were at school at the time ; but I believe about a year before he married Mary . I wish she had accepted him . We should all have liked her a great deal better ; and papa and mamma always think it was her great friend Lady Russell 's doing , that she did not . They think Charles might not be learned and bookish enough to please Lady Russell , and that therefore , she persuaded Anne to refuse him . """
Captain Wentworth	""" That man is struck with you , and even I , at this moment , see something like Anne Elliot again . """
Captain Wentworth	""" Ah ! """
Captain Wentworth	""" it is the very man we passed . """
Captain Wentworth	""" Pray , """
Captain Wentworth	""" can you tell us the name of the gentleman who is just gone away ? """
Captain Wentworth	""" Putting all these very extraordinary circumstances together , """
Captain Wentworth	""" we must consider it to be the arrangement of Providence , that you should not be introduced to your cousin . """
Captain Wentworth	""" I am determined I will : """
Captain Wentworth	""" Is there no one to help me ? """
Captain Wentworth	""" Oh God ! her father and mother ! """
Captain Wentworth	""" Had not she better be carried to the inn ? Yes , I am sure : carry her gently to the inn . """
Captain Wentworth	""" Yes , yes , to the inn , """
Captain Wentworth	""" I will carry her myself . Musgrove , take care of the others . """
Captain Wentworth	""" Thank God ! """
Captain Wentworth	""" We must be decided , and without the loss of another minute . Every minute is valuable . Some one must resolve on being off for Uppercross instantly . Musgrove , either you or I must go . """
Captain Wentworth	""" Then it is settled , Musgrove , """
Captain Wentworth	""" that you stay , and that I take care of your sister home . But as to the rest , as to the others , if one stays to assist Mrs Harville , I think it need be only one . Mrs Charles Musgrove will , of course , wish to get back to her children ; but if Anne will stay , no one so proper , so capable as Anne . """
Captain Wentworth	""" You will stay , I am sure ; you will stay and nurse her ; """
Captain Wentworth	""" I have been considering what we had best do . She must not appear at first . She could not stand it . I have been thinking whether you had not better remain in the carriage with her , while I go in and break it to Mr and Mrs Musgrove . Do you think this is a good plan ? """
Captain Wentworth	""" Now , this must be very bad for you , """
Captain Wentworth	""" to be coming and finding us here . I had not recollected it before , I declare , but it must be very bad . But now , do not stand upon ceremony . Get up and go over all the rooms in the house if you like it . """
Captain Wentworth	""" Well , whenever it suits you . You can slip in from the shrubbery at any time ; and there you will find we keep our umbrellas hanging up by that door . A good place is not it ? But , """
Captain Wentworth	""" you will not think it a good place , for yours were always kept in the butler 's room . Ay , so it always is , I believe . One man 's ways may be as good as another 's , but we all like our own best . And so you must judge for yourself , whether it would be better for you to go about the house or not . """
Captain Wentworth	""" But it rains . """
Captain Wentworth	""" Though I came only yesterday , I have equipped myself properly for Bath already , you see , """
Captain Wentworth	""" I wish you would make use of it , if you are determined to walk ; though I think it would be more prudent to let me get you a chair . """
Captain Wentworth	""" they should meet again . He would look for her , he would find her out before the evening were over , and at present , perhaps , it was as well to be asunder . She was in need of a little interval for recollection . """
Captain Wentworth	""" He must wish her good night ; he was going ; he should get home as fast as he could . """
Captain Wentworth	""" No ! """
Captain Wentworth	""" there is nothing worth my staying for ; """
Captain Wentworth	""" You have not been long enough in Bath , """
Captain Wentworth	""" to enjoy the evening parties of the place . """
Captain Wentworth	""" Oh ! no . The usual character of them has nothing for me . I am no card - player . """
Captain Wentworth	""" You were not formerly , I know . You did not use to like cards ; but time makes many changes . """
Captain Wentworth	""" It is a period , indeed ! Eight years and a half is a period . """
Captain Wentworth	""" We will write the letter we were talking of , Harville , now , if you will give me materials . """
Captain Wentworth	""" Certainly : Captain Benwick . """
Captain Wentworth	""" he is writing about it now . """
Captain Wentworth	""" Poor Fanny ! she would not have forgotten him so soon ! """
Captain Wentworth	""" It was not in her nature . She doted on him . """
Captain Wentworth	""" Granting your assertion that the world does all this so soon for men ( which , however , I do not think I shall grant ) , it does not apply to Benwick . He has not been forced upon any exertion . The peace turned him on shore at the very moment , and he has been living with us , in our little family circle , ever since . """
Captain Wentworth	""" No , no , it is not man 's nature . I will not allow it to be more man 's nature than woman 's to be inconstant and forget those they do love , or have loved . I believe the reverse . I believe in a true analogy between our bodily frames and our mental ; and that as our bodies are the strongest , so are our feelings ; capable of bearing most rough usage , and riding out the heaviest weather . """
Captain Wentworth	""" There is no hurry on my side . I am only ready whenever you are . I am in very good anchorage here , """
Captain Wentworth	""" well supplied , and want for nothing . No hurry for a signal at all . Well , Miss Elliot , """
Captain Wentworth	""" as I was saying we shall never agree , I suppose , upon this point . No man and woman , would , probably . But let me observe that all histories are against you -- all stories , prose and verse . If I had such a memory as Benwick , I could bring you fifty quotations in a moment on my side the argument , and I do not think I ever opened a book in my life which had not something to say upon woman 's inconstancy . Songs and proverbs , all talk of woman 's fickleness . But perhaps you will say , these were all written by men . """
Captain Wentworth	""" But how shall we prove anything ? """
Captain Wentworth	""" Yes , """
Captain Wentworth	""" very true ; here we separate , but Harville and I shall soon be after you ; that is , Harville , if you are ready , I am in half a minute . I know you will not be sorry to be off . I shall be at your service in half a minute . """
Captain Wentworth	""" Miss A. E.-- , """
Captain Wentworth	""" I hardly know , """
William Elliot	""" must lament his being very much under - hung , a defect which time seemed to have increased ; nor could he pretend to say that ten years had not altered almost every feature for the worse . Mr Elliot appeared to think that he ( Sir Walter ) was looking exactly as he had done when they last parted ; """
William Elliot	""" a most charming woman , quite worthy of being known in Camden Place , """
William Elliot	""" he could not be so near without wishing to know that neither she nor her friend had taken cold the day before , """
William Elliot	""" The notions of a young man of one or two and twenty , """
William Elliot	""" as to what is necessary in manners to make him quite the thing , are more absurd , I believe , than those of any other set of beings in the world . The folly of the means they often employ is only to be equalled by the folly of what they have in view . """
William Elliot	""" an accident , """
William Elliot	""" Family connexions were always worth preserving , good company always worth seeking ; Lady Dalrymple had taken a house , for three months , in Laura Place , and would be living in style . She had been at Bath the year before , and Lady Russell had heard her spoken of as a charming woman . It was very desirable that the connexion should be renewed , if it could be done , without any compromise of propriety on the side of the Elliots . """
William Elliot	""" You are mistaken , """
William Elliot	""" that is not good company ; that is the best . Good company requires only birth , education , and manners , and with regard to education is not very nice . Birth and good manners are essential ; but a little learning is by no means a dangerous thing in good company ; on the contrary , it will do very well . My cousin Anne shakes her head . She is not satisfied . She is fastidious . My dear cousin """
William Elliot	""" you have a better right to be fastidious than almost any other woman I know ; but will it answer ? Will it make you happy ? Will it not be wiser to accept the society of those good ladies in Laura Place , and enjoy all the advantages of the connexion as far as possible ? You may depend upon it , that they will move in the first set in Bath this winter , and as rank is rank , your being known to be related to them will have its use in fixing your family ( our family let me say ) in that degree of consideration which we must all wish for . """
William Elliot	""" I have not had the pleasure of visiting in Camden Place so long , """
William Elliot	""" without knowing something of Miss Anne Elliot ; and I do regard her as one who is too modest for the world in general to be aware of half her accomplishments , and too highly accomplished for modesty to be natural in any other woman . """
William Elliot	""" Perhaps , """
William Elliot	""" I have had a longer acquaintance with your character than you are aware of . """
William Elliot	""" Indeed ! How so ? You can have been acquainted with it only since I came to Bath , excepting as you might hear me previously spoken of in my own family . """
William Elliot	""" I knew you by report long before you came to Bath . I had heard you described by those who knew you intimately . I have been acquainted with you by character many years . Your person , your disposition , accomplishments , manner ; they were all present to me . """
William Elliot	""" No , no , some time or other , perhaps , but not now . He would mention no names now ; but such , he could assure her , had been the fact . He had many years ago received such a description of Miss Anne Elliot as had inspired him with the highest idea of her merit , and excited the warmest curiosity to know her . """
William Elliot	""" The name of Anne Elliot , """
William Elliot	""" has long had an interesting sound to me . Very long has it possessed a charm over my fancy ; and , if I dared , I would breathe my wishes that the name might never change . """
Charles Musgrove	""" So , Miss Anne , Sir Walter and your sister are gone ; and what part of Bath do you think they will settle in ? """
Charles Musgrove	""" I could manage them very well , if it were not for Mary 's interference , """
Charles Musgrove	""" I wish you could persuade Mary not to be always fancying herself ill , """
Charles Musgrove	""" Oh ! Miss Anne , I can not help wishing Mrs Charles had a little of your method with those children . They are quite different creatures with you ! But to be sure , in general they are so spoilt ! It is a pity you can not put your sister in the way of managing them . They are as fine healthy children as ever were seen , poor little dears ! without partiality ; but Mrs Charles knows no more how they should be treated-- ! Bless me ! how troublesome they are sometimes . I assure you , Miss Anne , it prevents my wishing to see them at our house so often as I otherwise should . I believe Mrs Charles is not quite pleased with my not inviting them oftener ; but you know it is very bad to have children with one that one is obligated to be checking every moment ; """
Charles Musgrove	""" and """
Charles Musgrove	""" or that one can only keep in tolerable order by more cake than is good for them . """
Charles Musgrove	""" I make a rule of never interfering in any of my daughter - in - law 's concerns , for I know it would not do ; but I shall tell you , Miss Anne , because you may be able to set things to rights , that I have no very good opinion of Mrs Charles 's nursery - maid : I hear strange stories of her ; she is always upon the gad ; and from my own knowledge , I can declare , she is such a fine - dressing lady , that she is enough to ruin any servants she comes near . Mrs Charles quite swears by her , I know ; but I just give you this hint , that you may be upon the watch ; because , if you see anything amiss , you need not be afraid of mentioning it . """
Charles Musgrove	""" the child was going on so well , and he wished so much to be introduced to Captain Wentworth , that , perhaps , he might join them in the evening ; he would not dine from home , but he might walk in for half an hour . """
Charles Musgrove	""" Oh ! no , indeed , Charles , I can not bear to have you go away . Only think if anything should happen ? """
Charles Musgrove	""" Nothing can be going on better than the child , """
Charles Musgrove	""" so I told my father , just now , that I would come , and he thought me quite right . Your sister being with you , my love , I have no scruple at all . You would not like to leave him yourself , but you see I can be of no use . Anne will send for me if anything is the matter . """
Charles Musgrove	""" Ah ! Miss Anne , if it had pleased Heaven to spare my poor son , I dare say he would have been just such another by this time . """
Charles Musgrove	""" And so then , I suppose , """
Charles Musgrove	""" so then he went away to the Laconia , and there he met with our poor boy . Charles , my dear , """
Charles Musgrove	""" do ask Captain Wentworth where it was he first met with your poor brother . I always forgot . """
Charles Musgrove	""" It was at Gibraltar , mother , I know . Dick had been left ill at Gibraltar , with a recommendation from his former captain to Captain Wentworth . """
Charles Musgrove	""" Oh ! but , Charles , tell Captain Wentworth , he need not be afraid of mentioning poor Dick before me , for it would be rather a pleasure to hear him talked of by such a good friend . """
Charles Musgrove	""" And I am sure , Sir . """
Charles Musgrove	""" it was a lucky day for us , when you were put captain into that ship . We shall never forget what you did . """
Charles Musgrove	""" Poor dear fellow ! """
Charles Musgrove	""" he was grown so steady , and such an excellent correspondent , while he was under your care ! Ah ! it would have been a happy thing , if he had never left you . I assure you , Captain Wentworth , we are very sorry he ever left you . """
Charles Musgrove	""" What a great traveller you must have been , ma'am ! """
Charles Musgrove	""" Pretty well , ma'am in the fifteen years of my marriage ; though many women have done more . I have crossed the Atlantic four times , and have been once to the East Indies , and back again , and only once ; besides being in different places about home : Cork , and Lisbon , and Gibraltar . But I never went beyond the Streights , and never was in the West Indies . We do not call Bermuda or Bahama , you know , the West Indies . """
Charles Musgrove	""" Aye , to be sure . Yes , indeed , oh yes ! I am quite of your opinion , Mrs Croft , """
Charles Musgrove	""" There is nothing so bad as a separation . I am quite of your opinion . I know what it is , for Mr Musgrove always attends the assizes , and I am so glad when they are over , and he is safe back again . """
Charles Musgrove	""" No ! """
Charles Musgrove	""" Anne , Anne , """
Charles Musgrove	""" What is to be done next ? What , in heaven 's name , is to be done next ? """
Charles Musgrove	""" Well , mother , I have done something for you that you will like . I have been to the theatre , and secured a box for to - morrow night . A'n't I a good boy ? I know you love a play ; and there is room for us all . It holds nine . I have engaged Captain Wentworth . Anne will not be sorry to join us , I am sure . We all like a play . Have not I done well , mother ? """
Charles Musgrove	""" Phoo ! phoo ! """
Charles Musgrove	""" what 's an evening party ? Never worth remembering . Your father might have asked us to dinner , I think , if he had wanted to see us . You may do as you like , but I shall go to the play . """
Charles Musgrove	""" No , I did not promise . I only smirked and bowed , and said the word ` happy . ' There was no promise . """
Charles Musgrove	""" Do n't talk to me about heirs and representatives , """
Charles Musgrove	""" I am not one of those who neglect the reigning power to bow to the rising sun . If I would not go for the sake of your father , I should think it scandalous to go for the sake of his heir . What is Mr Elliot to me ? """
Charles Musgrove	""" We had better put it off . Charles , you had much better go back and change the box for Tuesday . It would be a pity to be divided , and we should be losing Miss Anne , too , if there is a party at her father 's ; and I am sure neither Henrietta nor I should care at all for the play , if Miss Anne could not be with us . """
Charles Musgrove	""" And so , ma'am , all these thing considered , """
Charles Musgrove	""" though we could have wished it different , yet , altogether , we did not think it fair to stand out any longer , for Charles Hayter was quite wild about it , and Henrietta was pretty near as bad ; and so we thought they had better marry at once , and make the best of it , as many others have done before them . At any rate , said I , it will be better than a long engagement . """
Charles Musgrove	""" Oh ! dear Mrs Croft , """
Charles Musgrove	""" there is nothing I so abominate for young people as a long engagement . It is what I always protested against for my children . It is all very well , I used to say , for young people to be engaged , if there is a certainty of their being able to marry in six months , or even in twelve ; but a long engagement-- """
Charles Musgrove	""" By all means , my dear , """
Charles Musgrove	""" go home directly , and take care of yourself , that you may be fit for the evening . I wish Sarah was here to doctor you , but I am no doctor myself . Charles , ring and order a chair . She must not walk . """
Charles Musgrove	""" Captain Wentworth , which way are you going ? Only to Gay Street , or farther up the town ? """
Charles Musgrove	""" Are you going as high as Belmont ? Are you going near Camden Place ? Because , if you are , I shall have no scruple in asking you to take my place , and give Anne your arm to her father 's door . She is rather done for this morning , and must not go so far without help , and I ought to be at that fellow 's in the Market Place . He promised me the sight of a capital gun he is just going to send off ; said he would keep it unpacked to the last possible moment , that I might see it ; and if I do not turn back now , I have no chance . By his description , a good deal like the second size double - barrel of mine , which you shot with one day round Winthrop . """
Charles Musgrove	""" I found , """
Charles Musgrove	""" that I was considered by Harville an engaged man ! That neither Harville nor his wife entertained a doubt of our mutual attachment . I was startled and shocked . To a degree , I could contradict this instantly ; but , when I began to reflect that others might have felt the same -- her own family , nay , perhaps herself -- I was no longer at my own disposal . I was hers in honour if she wished it . I had been unguarded . I had not thought seriously on this subject before . I had not considered that my excessive intimacy must have its danger of ill consequence in many ways ; and that I had no right to be trying whether I could attach myself to either of the girls , at the risk of raising even an unpleasant report , were there no other ill effects . I had been grossly wrong , and must abide the consequences . """
Charles Musgrove	""" had never seen a pleasanter man in his life ; and from what he had once heard Captain Wentworth himself say , was very sure that he had not made less than twenty thousand pounds by the war . Here was a fortune at once ; besides which , there would be the chance of what might be done in any future war ; and he was sure Captain Wentworth was as likely a man to distinguish himself as any officer in the navy . Oh ! it would be a capital match for either of his sisters . """
Charles Musgrove	""" Walter , """
Charles Musgrove	""" why do you not do as you are bid ? Do not you hear your aunt speak ? Come to me , Walter , come to cousin Charles . """
Charles Musgrove	""" Oh ! Captain Benwick is very well , I believe , but he is a very odd young man . I do not know what he would be at . We asked him to come home with us for a day or two : Charles undertook to give him some shooting , and he seemed quite delighted , and , for my part , I thought it was all settled ; when behold ! on Tuesday night , he made a very awkward sort of excuse ; ` he never shot ' and he had ` been quite misunderstood , ' and he had promised this and he had promised that , and the end of it was , I found , that he did not mean to come . I suppose he was afraid of finding it dull ; but upon my word I should have thought we were lively enough at the Cottage for such a heart - broken man as Captain Benwick . """
Charles Musgrove	""" Now Mary , you know very well how it really was . It was all your doing , """
Charles Musgrove	""" He fancied that if he went with us , he should find you close by : he fancied everybody to be living in Uppercross ; and when he discovered that Lady Russell lived three miles off , his heart failed him , and he had not courage to come . That is the fact , upon my honour , Mary knows it is . """
Charles Musgrove	""" Oh ! he talks of you , """
Charles Musgrove	""" No , """
Charles Musgrove	""" I do not know that he ever does , in a general way ; but however , it is a very clear thing that he admires you exceedingly . His head is full of some books that he is reading upon your recommendation , and he wants to talk to you about them ; he has found out something or other in one of them which he thinks -- oh ! I can not pretend to remember it , but it was something very fine -- I overheard him telling Henrietta all about it ; and then ` Miss Elliot ' was spoken of in the highest terms ! Now Mary , I declare it was so , I heard it myself , and you were in the other room . ` Elegance , sweetness , beauty . ' Oh ! there was no end of Miss Elliot 's charms . """
Charles Musgrove	""" And that you are very likely to do very soon , I can tell you , ma'am , """
Charles Musgrove	""" Though he had not nerves for coming away with us , and setting off again afterwards to pay a formal visit here , he will make his way over to Kellynch one day by himself , you may depend on it . I told him the distance and the road , and I told him of the church 's being so very well worth seeing ; for as he has a taste for those sort of things , I thought that would be a good excuse , and he listened with all his understanding and soul ; and I am sure from his manner that you will have him calling here soon . So , I give you notice , Lady Russell . """
Charles Musgrove	""" Well , as your joint acquaintance , then , I shall be very happy to see Captain Benwick . """
Charles Musgrove	""" So do I , Anne , """
Charles Musgrove	""" I am sure Lady Russell would like him . He is just Lady Russell 's sort . Give him a book , and he will read all day long . """
Charles Musgrove	""" And a very good living it was , """
Charles Musgrove	""" only five - and - twenty miles from Uppercross , and in a very fine country : fine part of Dorsetshire . In the centre of some of the best preserves in the kingdom , surrounded by three great proprietors , each more careful and jealous than the other ; and to two of the three at least , Charles Hayter might get a special recommendation . Not that he will value it as he ought , """
Charles Musgrove	""" Charles is too cool about sporting . That 's the worst of him . """
Charles Musgrove	""" Oh ! yes . My father would be well pleased if the gentlemen were richer , but he has no other fault to find . Money , you know , coming down with money -- two daughters at once -- it can not be a very agreeable operation , and it streightens him as to many things . However , I do not mean to say they have not a right to it . It is very fit they should have daughters ' shares ; and I am sure he has always been a very kind , liberal father to me . Mary does not above half like Henrietta 's match . She never did , you know . But she does not do him justice , nor think enough about Winthrop . I can not make her attend to the value of the property . It is a very fair match , as times go ; and I have liked Charles Hayter all my life , and I shall not leave off now . """
Mary Musgrove	""" I can not possibly do without Anne , """
Mary Musgrove	""" Upon my word , I shall be pretty well off , when you are all gone away to be happy at Bath ! """
Mary Musgrove	""" I do believe if Charles were to see me dying , he would not think there was anything the matter with me . I am sure , Anne , if you would , you might persuade him that I really am very ill -- a great deal worse than I ever own . """
Mary Musgrove	""" I hate sending the children to the Great House , though their grandmamma is always wanting to see them , for she humours and indulges them to such a degree , and gives them so much trash and sweet things , that they are sure to come back sick and cross for the rest of the day . """
Mary Musgrove	""" Dear me , is not this the day the Crofts were to come to Kellynch ? I am glad I did not think of it before . How low it makes me ! """
Mary Musgrove	""" Nobody knew how much she should suffer . She should put it off as long as she could ; """
Mary Musgrove	""" Are you serious ? """
Mary Musgrove	""" Dear me ! that 's a very good thought , very good , indeed . To be sure , I may just as well go as not , for I am of no use at home -- am I ? and it only harasses me . You , who have not a mother 's feelings , are a great deal the properest person . You can make little Charles do anything ; he always minds you at a word . It will be a great deal better than leaving him only with Jemima . Oh ! I shall certainly go ; I am sure I ought if I can , quite as much as Charles , for they want me excessively to be acquainted with Captain Wentworth , and I know you do not mind being left alone . An excellent thought of yours , indeed , Anne . I will go and tell Charles , and get ready directly . You can send for us , you know , at a moment 's notice , if anything is the matter ; but I dare say there will be nothing to alarm you . I should not go , you may be sure , if I did not feel quite at ease about my dear child . """
Mary Musgrove	""" I mean to go with you , Charles , for I am of no more use at home than you are . If I were to shut myself up for ever with the child , I should not be able to persuade him to do anything he did not like . Anne will stay ; Anne undertakes to stay at home and take care of him . It is Anne 's own proposal , and so I shall go with you , which will be a great deal better , for I have not dined at the other house since Tuesday . """
Mary Musgrove	""" It is over ! it is over ! """
Mary Musgrove	""" The worst is over ! """
Mary Musgrove	""" Captain Wentworth is not very gallant by you , Anne , though he was so attentive to me . Henrietta asked him what he thought of you , when they went away , and he said , ` You were so altered he should not have known you again . ' """
Mary Musgrove	""" Upon my word it would , """
Mary Musgrove	""" Dear me ! If he should rise to any very great honours ! If he should ever be made a baronet ! ` Lady Wentworth ' sounds very well . That would be a noble thing , indeed , for Henrietta ! She would take place of me then , and Henrietta would not dislike that . Sir Frederick and Lady Wentworth ! It would be but a new creation , however , and I never think much of your new creations . """
Mary Musgrove	""" You know , """
Mary Musgrove	""" I can not think him at all a fit match for Henrietta ; and considering the alliances which the Musgroves have made , she has no right to throw herself away . I do not think any young woman has a right to make a choice that may be disagreeable and inconvenient to the principal part of her family , and be giving bad connections to those who have not been used to them . And , pray , who is Charles Hayter ? Nothing but a country curate . A most improper match for Miss Musgrove of Uppercross . """
Mary Musgrove	""" Charles may say what he pleases , """
Mary Musgrove	""" but it would be shocking to have Henrietta marry Charles Hayter ; a very bad thing for her , and still worse for me ; and therefore it is very much to be wished that Captain Wentworth may soon put him quite out of her head , and I have very little doubt that he has . She took hardly any notice of Charles Hayter yesterday . I wish you had been there to see her behaviour . And as to Captain Wentworth 's liking Louisa as well as Henrietta , it is nonsense to say so ; for he certainly does like Henrietta a great deal the best . But Charles is so positive ! I wish you had been with us yesterday , for then you might have decided between us ; and I am sure you would have thought as I did , unless you had been determined to give it against me . """
Mary Musgrove	""" Oh , yes , I should like to join you very much , I am very fond of a long walk ; """
Mary Musgrove	""" I can not imagine why they should suppose I should not like a long walk , """
Mary Musgrove	""" Everybody is always supposing that I am not a good walker ; and yet they would not have been pleased , if we had refused to join them . When people come in this manner on purpose to ask us , how can one say no ? """
Mary Musgrove	""" Bless me ! here is Winthrop . I declare I had no idea ! Well now , I think we had better turn back ; I am excessively tired . """
Mary Musgrove	""" It is very unpleasant , having such connexions ! But , I assure you , I have never been in the house above twice in my life . """
Mary Musgrove	""" Bless me ! """
Mary Musgrove	""" it must be our cousin ; it must be our Mr Elliot , it must , indeed ! Charles , Anne , must not it ? In mourning , you see , just as our Mr Elliot must be . How very extraordinary ! In the very same inn with us ! Anne , must not it be our Mr Elliot ? my father 's next heir ? Pray sir , """
Mary Musgrove	""" did not you hear , did not his servant say whether he belonged to the Kellynch family ? """
Mary Musgrove	""" No , ma'am , he did not mention no particular family ; but he said his master was a very rich gentleman , and would be a baronight some day . """
Mary Musgrove	""" There ! you see ! """
Mary Musgrove	""" just as I said ! Heir to Sir Walter Elliot ! I was sure that would come out , if it was so . Depend upon it , that is a circumstance which his servants take care to publish , wherever he goes . But , Anne , only conceive how extraordinary ! I wish I had looked at him more . I wish we had been aware in time , who it was , that he might have been introduced to us . What a pity that we should not have been introduced to each other ! Do you think he had the Elliot countenance ? I hardly looked at him , I was looking at the horses ; but I think he had something of the Elliot countenance , I wonder the arms did not strike me ! Oh ! the great - coat was hanging over the panel , and hid the arms , so it did ; otherwise , I am sure , I should have observed them , and the livery too ; if the servant had not been in mourning , one should have known him by the livery . """
Mary Musgrove	""" Of course , """
Mary Musgrove	""" you will mention our seeing Mr Elliot , the next time you write to Bath . I think my father certainly ought to hear of it ; do mention all about him . """
Mary Musgrove	""" She is dead ! she is dead ! """
Mary Musgrove	""" in such terms-- """
Mary Musgrove	""" I declare , Charles , I never heard him mention Anne twice all the time I was there . I declare , Anne , he never talks of you at all . """
Mary Musgrove	""" And I am sure , """
Mary Musgrove	""" it was a very little to his credit , if he did . Miss Harville only died last June . Such a heart is very little worth having ; is it , Lady Russell ? I am sure you will agree with me . """
Mary Musgrove	""" Oh ! as to being Anne 's acquaintance , """
Mary Musgrove	""" I think he is rather my acquaintance , for I have been seeing him every day this last fortnight . """
Mary Musgrove	""" You will not find anything very agreeable in him , I assure you , ma'am . He is one of the dullest young men that ever lived . He has walked with me , sometimes , from one end of the sands to the other , without saying a word . He is not at all a well - bred young man . I am sure you will not like him . """
Mary Musgrove	""" Yes , that he will ! """
Mary Musgrove	""" He will sit poring over his book , and not know when a person speaks to him , or when one drop 's one 's scissors , or anything that happens . Do you think Lady Russell would like that ? """
Mary Musgrove	""" Anne , """
