Character	Quote
Elinor Dashwood	""" I am , & c. """
Elinor Dashwood	""" Very well indeed!--how prettily she writes!--aye , that was quite proper to let him be off if he would . That was just like Lucy.--Poor soul ! I wish I COULD get him a living , with all my heart.--She calls me dear Mrs. Jennings , you see . She is a good - hearted girl as ever lived.--Very well upon my word . That sentence is very prettily turned . Yes , yes , I will go and see her , sure enough . How attentive she is , to think of every body!--Thank you , my dear , for shewing it me . It is as pretty a letter as ever I saw , and does Lucy 's head and heart great credit . """
Elinor Dashwood	""" You forget , """
Elinor Dashwood	""" that its situation is not ... that it is not in the neighbourhood of ... """
Elinor Dashwood	""" I shall always think myself very much obliged to you . """
Elinor Dashwood	""" The cruelty , the impolitic cruelty,""--he"
Elinor Dashwood	"feeling,--""of dividing , or attempting to divide , two young people long attached to each other , is terrible.-- Mrs. Ferrars does not know what she may be doing -- what she may drive her son to . I have seen Mr. Ferrars two or three times in Harley Street , and am much pleased with him . He is not a young man with whom one can be intimately acquainted in a short time , but I have seen enough of him to wish him well for his own sake , and as a friend of yours , I wish it still more . I understand that he intends to take orders . Will you be so good as to tell him that the living of Delaford , now just vacant , as I am informed by this day 's post , is his , if he think it worth his acceptance -- but THAT , perhaps , so unfortunately circumstanced as he is now , it may be nonsense to appear to doubt ; I only wish it were more valuable.-- It is a rectory , but a small one ; the late incumbent , I believe , did not make more than 200 L per annum , and though it is certainly capable of improvement , I fear , not to such an amount as to afford him a very comfortable income . Such as it is , however , my pleasure in presenting him to it , will be very great . Pray assure him of it . """
Elinor Dashwood	""" The smallness of the house , """
Elinor Dashwood	""" I can not imagine any inconvenience to them , for it will be in proportion to their family and income . """
Elinor Dashwood	""" Thank you , ma'am , """
Elinor Dashwood	""" It is a matter of great joy to me ; and I feel the goodness of Colonel Brandon most sensibly . There are not many men who would act as he has done . Few people who have so compassionate a heart ! I never was more astonished in my life . """
Elinor Dashwood	""" You judged from your knowledge of the Colonel 's general benevolence ; but at least you could not foresee that the opportunity would so very soon occur . """
Elinor Dashwood	"Jennings--""Oh ! as to that , when a man has once made up his mind to such a thing , somehow or other he will soon find an opportunity . Well , my dear , I wish you joy of it again and again ; and if ever there was a happy couple in the world , I think I shall soon know where to look for them . """
Elinor Dashwood	""" You mean to go to Delaford after them I suppose , """
Elinor Dashwood	""" Aye , my dear , that I do , indeed . And as to the house being a bad one , I do not know what the Colonel would be at , for it is as good a one as ever I saw . """
Elinor Dashwood	""" He spoke of its being out of repair . """
Elinor Dashwood	""" Well , and whose fault is that ? why do n't he repair it?-- who should do it but himself ? """
Elinor Dashwood	""" Well , my dear , I must be gone before I have had half my talk out . But , however , we may have it all over in the evening ; for we shall be quite alone . I do not ask you to go with me , for I dare say your mind is too full of the matter to care for company ; and besides , you must long to tell your sister all about it . """
Elinor Dashwood	""" Certainly , ma'am , I shall tell Marianne of it ; but I shall not mention it at present to any body else . """
Elinor Dashwood	""" No , ma'am , not even Lucy if you please . One day 's delay will not be very material ; and till I have written to Mr. Ferrars , I think it ought not to be mentioned to any body else . I shall do THAT directly . It is of importance that no time should be lost with him , for he will of course have much to do relative to his ordination . """
Elinor Dashwood	""" Colonel Brandon is so delicate a man , that he rather wished any one to announce his intentions to Mr. Ferrars than himself . """
Elinor Dashwood	""" And so YOU are forced to do it . Well THAT is an odd kind of delicacy ! However , I will not disturb you ( seeing her preparing to write . ) You know your own concerns best . So goodby , my dear . I have not heard of any thing to please me so well since Charlotte was brought to bed . """
Elinor Dashwood	""" I have just been thinking of Betty 's sister , my dear . I should be very glad to get her so good a mistress . But whether she would do for a lady 's maid , I am sure I ca n't tell . She is an excellent housemaid , and works very well at her needle . However , you will think of all that at your leisure . """
Elinor Dashwood	""" Certainly , ma'am , """
Elinor Dashwood	""" You would not have gone , however , """
Elinor Dashwood	""" without receiving our good wishes , even if we had not been able to give them in person . Mrs. Jennings was quite right in what she said . I have something of consequence to inform you of , which I was on the point of communicating by paper . I am charged with a most agreeable office ( breathing rather faster than usual as she spoke . ) Colonel Brandon , who was here only ten minutes ago , has desired me to say , that understanding you mean to take orders , he has great pleasure in offering you the living of Delaford now just vacant , and only wishes it were more valuable . Allow me to congratulate you on having so respectable and well - judging a friend , and to join in his wish that the living -- it is about two hundred a - year -- were much more considerable , and such as might better enable you to -- as might be more than a temporary accommodation to yourself -- such , in short , as might establish all your views of happiness . """
Elinor Dashwood	""" Yes , """
Elinor Dashwood	""" Colonel Brandon means it as a testimony of his concern for what has lately passed -- for the cruel situation in which the unjustifiable conduct of your family has placed you -- a concern which I am sure Marianne , myself , and all your friends , must share ; and likewise as a proof of his high esteem for your general character , and his particular approbation of your behaviour on the present occasion . """
Elinor Dashwood	""" The unkindness of your own relations has made you astonished to find friendship any where . """
Elinor Dashwood	""" You are very much mistaken . I do assure you that you owe it entirely , at least almost entirely , to your own merit , and Colonel Brandon 's discernment of it . I have had no hand in it . I did not even know , till I understood his design , that the living was vacant ; nor had it ever occurred to me that he might have had such a living in his gift . As a friend of mine , of my family , he may , perhaps -- indeed I know he HAS , still greater pleasure in bestowing it ; but , upon my word , you owe nothing to my solicitation . """
Elinor Dashwood	""" Indeed , """
Elinor Dashwood	""" I believe that you will find him , on farther acquaintance , all that you have heard him to be , and as you will be such very near neighbours ( for I understand the parsonage is almost close to the mansion - house , ) it is particularly important that he SHOULD be all this . """
Elinor Dashwood	""" I must hurry away then , to give him those thanks which you will not allow me to give YOU ; to assure him that he has made me a very -- an exceedingly happy man . """
Elinor Dashwood	""" When I see him again , """
Elinor Dashwood	""" I shall see him the husband of Lucy . """
Elinor Dashwood	""" Well , my dear , """
Elinor Dashwood	""" I sent you up to the young man . Did not I do right?--And I suppose you had no great difficulty -- You did not find him very unwilling to accept your proposal ? """
Elinor Dashwood	""" Well , and how soon will he be ready?--For it seems all to depend upon that . """
Elinor Dashwood	""" Really , """
Elinor Dashwood	""" I know so little of these kind of forms , that I can hardly even conjecture as to the time , or the preparation necessary ; but I suppose two or three months will complete his ordination . """
Elinor Dashwood	""" My dear ma'am , """
Elinor Dashwood	""" what can you be thinking of?-- Why , Colonel Brandon 's only object is to be of use to Mr. Ferrars . """
Elinor Dashwood	""" But Colonel Brandon does not seem to have any idea of the living 's being enough to allow them to marry . """
Elinor Dashwood	""" Fanny is in her own room , I suppose , """
Elinor Dashwood	"he:--""I will go to her presently , for I am sure she will not have the least objection in the world to seeing YOU.-- Very far from it , indeed . NOW especially there can not be -- but however , you and Marianne were always great favourites.--Why would not Marianne come?""--"
Elinor Dashwood	""" It is perfectly true.--Colonel Brandon has given the living of Delaford to Edward . """
Elinor Dashwood	""" About two hundred a year . """
Elinor Dashwood	""" It is truly astonishing!""--he"
Elinor Dashwood	"said--""what could be the Colonel 's motive ? """
Elinor Dashwood	""" A very simple one -- to be of use to Mr. Ferrars . """
Elinor Dashwood	""" Well , well ; whatever Colonel Brandon may be , Edward is a very lucky man.--You will not mention the matter to Fanny , however , for though I have broke it to her , and she bears it vastly well,--she will not like to hear it much talked of . """
Elinor Dashwood	""" No , sir , """
Elinor Dashwood	""" I shall NOT stay . Your business can not be with ME . The servants , I suppose , forgot to tell you that Mr. Palmer was not in the house . """
Elinor Dashwood	""" With me!""--in"
Elinor Dashwood	""" Sit down , and I will be both . """
Elinor Dashwood	""" Pray be quick , sir,""--said"
Elinor Dashwood	""" I have no time to spare . """
Elinor Dashwood	""" Mr. Willoughby , I advise you at present to return to Combe -- I am not at leisure to remain with you longer.-- Whatever your business may be with me , will it be better recollected and explained to - morrow . """
Elinor Dashwood	""" Mr. Willoughby , you OUGHT to feel , and I certainly DO -- that after what has passed -- your coming here in this manner , and forcing yourself upon my notice , requires a very particular excuse.--What is it , that you mean by it?""--"
Elinor Dashwood	"energy--""if I can , to make you hate me one degree less than you do NOW . I mean to offer some kind of explanation , some kind of apology , for the past ; to open my whole heart to you , and by convincing you , that though I have been always a blockhead , I have not been always a rascal , to obtain something like forgiveness from Ma -- from your sister . """
Elinor Dashwood	""" Is this the real reason of your coming ? """
Elinor Dashwood	""" If that is all , you may be satisfied already,-- for Marianne DOES -- she has LONG forgiven you . """
Elinor Dashwood	""" You did then , """
Elinor Dashwood	""" believe yourself at one time attached to her ? """
Elinor Dashwood	""" I have , """
Elinor Dashwood	""" I have heard it all . And how you will explain away any part of your guilt in that dreadful business , I confess is beyond my comprehension . """
Elinor Dashwood	""" Your indifference , however , towards that unfortunate girl -- I must say it , unpleasant to me as the discussion of such a subject may well be -- your indifference is no apology for your cruel neglect of her . Do not think yourself excused by any weakness , any natural defect of understanding on her side , in the wanton cruelty so evident on yours . You must have known , that while you were enjoying yourself in Devonshire pursuing fresh schemes , always gay , always happy , she was reduced to the extremest indigence . """
Elinor Dashwood	""" Well , sir , and what said Mrs. Smith ? """
Elinor Dashwood	""" Why did you call , Mr. Willoughby ? """
Elinor Dashwood	""" a note would have answered every purpose.-- Why was it necessary to call ? """
Elinor Dashwood	""" Well , sir , """
Elinor Dashwood	""" and this is all ? """
Elinor Dashwood	""" Yes , I saw every note that passed . """
Elinor Dashwood	""" This is not right , Mr. Willoughby.--Remember that you are married . Relate only what in your conscience you think necessary for me to hear . """
Elinor Dashwood	""" Marianne 's note , by assuring me that I was still as dear to her as in former days , that in spite of the many , many weeks we had been separated , she was as constant in her own feelings , and as full of faith in the constancy of mine as ever , awakened all my remorse . I say awakened , because time and London , business and dissipation , had in some measure quieted it , and I had been growing a fine hardened villain , fancying myself indifferent to her , and chusing to fancy that she too must have become indifferent to me ; talking to myself of our past attachment as a mere idle , trifling business , shrugging up my shoulders in proof of its being so , and silencing every reproach , overcoming every scruple , by secretly saying now and then , ' I shall be heartily glad to hear she is well married . '-- But this note made me know myself better . I felt that she was infinitely dearer to me than any other woman in the world , and that I was using her infamously . But every thing was then just settled between Miss Grey and me . To retreat was impossible . All that I had to do , was to avoid you both . I sent no answer to Marianne , intending by that to preserve myself from her farther notice ; and for some time I was even determined not to call in Berkeley Street;--but at last , judging it wiser to affect the air of a cool , common acquaintance than anything else , I watched you all safely out of the house one morning , and left my name . """
Elinor Dashwood	""" Watched us out of the house ! """
Elinor Dashwood	""" Even so . You would be surprised to hear how often I watched you , how often I was on the point of falling in with you . I have entered many a shop to avoid your sight , as the carriage drove by . Lodging as I did in Bond Street , there was hardly a day in which I did not catch a glimpse of one or other of you ; and nothing but the most constant watchfulness on my side , a most invariably prevailing desire to keep out of your sight , could have separated us so long . I avoided the Middletons as much as possible , as well as everybody else who was likely to prove an acquaintance in common . Not aware of their being in town , however , I blundered on Sir John , I believe , the first day of his coming , and the day after I had called at Mrs. Jennings 's . He asked me to a party , a dance at his house in the evening.--Had he NOT told me as an inducement that you and your sister were to be there , I should have felt it too certain a thing , to trust myself near him . The next morning brought another short note from Marianne-- still affectionate , open , artless , confiding -- everything that could make MY conduct most hateful . I could not answer it . I tried -- but could not frame a sentence . But I thought of her , I believe , every moment of the day . If you CAN pity me , Miss Dashwood , pity my situation as it was THEN . With my head and heart full of your sister , I was forced to play the happy lover to another woman!--Those three or four weeks were worse than all . Well , at last , as I need not tell you , you were forced on me ; and what a sweet figure I cut!--what an evening of agony it was!-- Marianne , beautiful as an angel on one side , calling me Willoughby in such a tone!--Oh , God!--holding out her hand to me , asking me for an explanation , with those bewitching eyes fixed in such speaking solicitude on my face!--and Sophia , jealous as the devil on the other hand , looking all that was -- Well , it does not signify ; it is over now.-- Such an evening!--I ran away from you all as soon as I could ; but not before I had seen Marianne 's sweet face as white as death.--THAT was the last , last look I ever had of her;-- the last manner in which she appeared to me . It was a horrid sight!--yet when I thought of her to - day as really dying , it was a kind of comfort to me to imagine that I knew exactly how she would appear to those , who saw her last in this world . She was before me , constantly before me , as I travelled , in the same look and hue . """
Elinor Dashwood	""" Well , let me make haste and be gone . Your sister is certainly better , certainly out of danger ? """
Elinor Dashwood	""" We are assured of it . """
Elinor Dashwood	""" Your poor mother , too!--doting on Marianne . """
Elinor Dashwood	""" But the letter , Mr. Willoughby , your own letter ; have you any thing to say about that ? """
Elinor Dashwood	""" Yes , yes , THAT in particular . Your sister wrote to me again , you know , the very next morning . You saw what she said . I was breakfasting at the Ellisons,--and her letter , with some others , was brought to me there from my lodgings . It happened to catch Sophia 's eye before it caught mine -- and its size , the elegance of the paper , the hand - writing altogether , immediately gave her a suspicion . Some vague report had reached her before of my attachment to some young lady in Devonshire , and what had passed within her observation the preceding evening had marked who the young lady was , and made her more jealous than ever . Affecting that air of playfulness , therefore , which is delightful in a woman one loves , she opened the letter directly , and read its contents . She was well paid for her impudence . She read what made her wretched . Her wretchedness I could have borne , but her passion -- her malice -- At all events it must be appeased . And , in short -- what do you think of my wife 's style of letter - writing?--delicate -- tender-- truly feminine -- was it not ? """
Elinor Dashwood	""" Your wife!--The letter was in your own hand - writing . """
Elinor Dashwood	""" Yes , but I had only the credit of servilely copying such sentences as I was ashamed to put my name to . The original was all her own -- her own happy thoughts and gentle diction . But what could I do!--we were engaged , every thing in preparation , the day almost fixed -- But I am talking like a fool . Preparation!--day!--In honest words , her money was necessary to me , and in a situation like mine , any thing was to be done to prevent a rupture . And after all , what did it signify to my character in the opinion of Marianne and her friends , in what language my answer was couched?--It must have been only to one end . My business was to declare myself a scoundrel , and whether I did it with a bow or a bluster was of little importance.-- ' I am ruined for ever in their opinion-- ' said I to myself--'I am shut out for ever from their society , they already think me an unprincipled fellow , this letter will only make them think me a blackguard one . ' Such were my reasonings , as , in a sort of desperate carelessness , I copied my wife 's words , and parted with the last relics of Marianne . Her three notes -- unluckily they were all in my pocketbook , or I should have denied their existence , and hoarded them for ever -- I was forced to put them up , and could not even kiss them . And the lock of hair -- that too I had always carried about me in the same pocket - book , which was now searched by Madam with the most ingratiating virulence,--the dear lock -- all , every memento was torn from me . """
Elinor Dashwood	""" You are very wrong , Mr. Willoughby , very blamable , """
Elinor Dashwood	""" you ought not to speak in this way , either of Mrs. Willoughby or my sister . You had made your own choice . It was not forced on you . Your wife has a claim to your politeness , to your respect , at least . She must be attached to you , or she would not have married you . To treat her with unkindness , to speak of her slightingly is no atonement to Marianne -- nor can I suppose it a relief to your own conscience . """
Elinor Dashwood	""" Yes , you have certainly removed something -- a little.-- You have proved yourself , on the whole , less faulty than I had believed you . You have proved your heart less wicked , much less wicked . But I hardly know -- the misery that you have inflicted -- I hardly know what could have made it worse . """
Elinor Dashwood	""" I will tell her all that is necessary to what may comparatively be called , your justification . But you have not explained to me the particular reason of your coming now , nor how you heard of her illness . """
Elinor Dashwood	""" Well,""--he"
Elinor Dashwood	"replied--""once more good bye . I shall now go away and live in dread of one event . """
Elinor Dashwood	""" What do you mean ? """
Elinor Dashwood	""" Your sister 's marriage . """
Elinor Dashwood	""" You are very wrong . She can never be more lost to you than she is now . """
Elinor Dashwood	""" But she will be gained by some one else . And if that some one should be the very he whom , of all others , I could least bear -- but I will not stay to rob myself of all your compassionate goodwill , by shewing that where I have most injured I can least forgive . Good bye,--God bless you ! """
Elinor Dashwood	""" Colonel Brandon 's character , """
Elinor Dashwood	""" as an excellent man , is well established . """
Elinor Dashwood	""" His character , however , """
Elinor Dashwood	""" does not rest on ONE act of kindness , to which his affection for Marianne , were humanity out of the case , would have prompted him . To Mrs. Jennings , to the Middletons , he has been long and intimately known ; they equally love and respect him ; and even my own knowledge of him , though lately acquired , is very considerable ; and so highly do I value and esteem him , that if Marianne can be happy with him , I shall be as ready as yourself to think our connection the greatest blessing to us in the world . What answer did you give him?--Did you allow him to hope ? """
Elinor Dashwood	""" To judge from the Colonel 's spirits , however , you have not yet made him equally sanguine . """
Elinor Dashwood	""" If you could be assured of that , you think you should be easy . """
Elinor Dashwood	""" Yes . My peace of mind is doubly involved in it;-- for not only is it horrible to suspect a person , who has been what HE has been to ME , of such designs,--but what must it make me appear to myself?--What in a situation like mine , but a most shamefully unguarded affection could expose me to""--"
Elinor Dashwood	""" How then , """
Elinor Dashwood	""" would you account for his behaviour ? """
Elinor Dashwood	""" I would suppose him,--Oh , how gladly would I suppose him , only fickle , very , very fickle . """
Elinor Dashwood	""" Do you compare your conduct with his ? """
Elinor Dashwood	""" Our situations have borne little resemblance . """
Elinor Dashwood	""" You consider the matter , """
Elinor Dashwood	""" exactly as a good mind and a sound understanding must consider it ; and I dare say you perceive , as well as myself , not only in this , but in many other circumstances , reason enough to be convinced that your marriage must have involved you in many certain troubles and disappointments , in which you would have been poorly supported by an affection , on his side , much less certain . Had you married , you must have been always poor . His expensiveness is acknowledged even by himself , and his whole conduct declares that self - denial is a word hardly understood by him . His demands and your inexperience together , on a small , very small income , must have brought on distresses which would not be the LESS grievous to you , from having been entirely unknown and unthought of before . YOUR sense of honour and honesty would have led you , I know , when aware of your situation , to attempt all the economy that would appear to you possible : and , perhaps , as long as your frugality retrenched only on your own comfort , you might have been suffered to practice it , but beyond that-- and how little could the utmost of your single management do to stop the ruin which had begun before your marriage?-- Beyond THAT , had you endeavoured , however reasonably , to abridge HIS enjoyments , is it not to be feared , that instead of prevailing on feelings so selfish to consent to it , you would have lessened your own influence on his heart , and made him regret the connection which had involved him in such difficulties ? """
Elinor Dashwood	""" The whole of his behaviour , """
Elinor Dashwood	""" from the beginning to the end of the affair , has been grounded on selfishness . It was selfishness which first made him sport with your affections ; which afterwards , when his own were engaged , made him delay the confession of it , and which finally carried him from Barton . His own enjoyment , or his own ease , was , in every particular , his ruling principle . """
Elinor Dashwood	""" At present , """
Elinor Dashwood	""" he regrets what he has done . And why does he regret it?--Because he finds it has not answered towards himself . It has not made him happy . His circumstances are now unembarrassed -- he suffers from no evil of that kind ; and he thinks only that he has married a woman of a less amiable temper than yourself . But does it follow that had he married you , he would have been happy?--The inconveniences would have been different . He would then have suffered under the pecuniary distresses which , because they are removed , he now reckons as nothing . He would have had a wife of whose temper he could make no complaint , but he would have been always necessitous -- always poor ; and probably would soon have learned to rank the innumerable comforts of a clear estate and good income as of far more importance , even to domestic happiness , than the mere temper of a wife . """
Elinor Dashwood	""" One observation may , I think , be fairly drawn from the whole of the story -- that all Willoughby 's difficulties have arisen from the first offence against virtue , in his behaviour to Eliza Williams . That crime has been the origin of every lesser one , and of all his present discontents . """
Elinor Dashwood	""" I see Mr. Ferrars myself , ma'am , this morning in Exeter , and his lady too , Miss Steele as was . They was stopping in a chaise at the door of the New London Inn , as I went there with a message from Sally at the Park to her brother , who is one of the post - boys . I happened to look up as I went by the chaise , and so I see directly it was the youngest Miss Steele ; so I took off my hat , and she knew me and called to me , and inquired after you , ma'am , and the young ladies , especially Miss Marianne , and bid me I should give her compliments and Mr. Ferrars 's , their best compliments and service , and how sorry they was they had not time to come on and see you , but they was in a great hurry to go forwards , for they was going further down for a little while , but howsever , when they come back , they 'd make sure to come and see you . """
Elinor Dashwood	""" Yes , ma'am . She smiled , and said how she had changed her name since she was in these parts . She was always a very affable and free - spoken young lady , and very civil behaved . So , I made free to wish her joy . """
Elinor Dashwood	""" Yes , ma'am , I just see him leaning back in it , but he did not look up;--he never was a gentleman much for talking . """
Elinor Dashwood	""" Was there no one else in the carriage ? """
Elinor Dashwood	""" No , ma'am , only they two . """
Elinor Dashwood	""" Do you know where they came from ? """
Elinor Dashwood	""" They come straight from town , as Miss Lucy-- Mrs. Ferrars told me . """
Elinor Dashwood	""" And are they going farther westward ? """
Elinor Dashwood	""" Yes , ma'am -- but not to bide long . They will soon be back again , and then they 'd be sure and call here . """
Elinor Dashwood	""" Did you see them off , before you came away ? """
Elinor Dashwood	""" No , ma'am -- the horses were just coming out , but I could not bide any longer ; I was afraid of being late . """
Elinor Dashwood	""" Did Mrs. Ferrars look well ? """
Elinor Dashwood	""" Yes , ma'am , she said how she was very well ; and to my mind she was always a very handsome young lady -- and she seemed vastly contented . """
Elinor Dashwood	""" When do you write to Colonel Brandon , ma'am ? """
Elinor Dashwood	""" He comes from Mr. Pratt 's purposely to see us . I WILL be calm ; I WILL be mistress of myself . """
Elinor Dashwood	""" Is Mrs. Ferrars at Longstaple ? """
Elinor Dashwood	""" No , my mother is in town . """
Elinor Dashwood	""" I meant , """
Elinor Dashwood	""" to inquire for Mrs. EDWARD Ferrars . """
Elinor Dashwood	""" THAT was exactly like Robert,""--was"
Elinor Dashwood	""" However it may have come about , """
Elinor Dashwood	""" She will be more hurt by it , for Robert always was her favourite.--She will be more hurt by it , and on the same principle will forgive him much sooner . """
Elinor Dashwood	""" No ; but she might suppose that something would occur in your favour ; that your own family might in time relent . And at any rate , she lost nothing by continuing the engagement , for she has proved that it fettered neither her inclination nor her actions . The connection was certainly a respectable one , and probably gained her consideration among her friends ; and , if nothing more advantageous occurred , it would be better for her to marry YOU than be single . """
Elinor Dashwood	""" Your behaviour was certainly very wrong , """
Elinor Dashwood	""" because -- to say nothing of my own conviction , our relations were all led away by it to fancy and expect WHAT , as you were THEN situated , could never be . """
Elinor Dashwood	""" I was simple enough to think , that because my FAITH was plighted to another , there could be no danger in my being with you ; and that the consciousness of my engagement was to keep my heart as safe and sacred as my honour . I felt that I admired you , but I told myself it was only friendship ; and till I began to make comparisons between yourself and Lucy , I did not know how far I was got . After that , I suppose , I WAS wrong in remaining so much in Sussex , and the arguments with which I reconciled myself to the expediency of it , were no better than these:--The danger is my own ; I am doing no injury to anybody but myself . """
Elinor Dashwood	""" You may certainly ask to be forgiven , """
Elinor Dashwood	""" because you have offended;--and I should think you might NOW venture so far as to profess some concern for having ever formed the engagement which drew on you your mother 's anger . """
Elinor Dashwood	""" Do not be alarmed , """
Elinor Dashwood	""" nothing of the kind will be done ; for my mother will never have money enough to attempt it . """
Elinor Dashwood	""" It is hardly worth while , Mr. Willoughby , for you to relate , or for me to listen any longer . Such a beginning as this can not be followed by any thing.-- Do not let me be pained by hearing any thing more on the subject . """
Marianne Dashwood	""" Perhaps , """
Marianne Dashwood	""" I may consider it with some surprise . Edward is very amiable , and I love him tenderly . But yet -- he is not the kind of young man -- there is something wanting -- his figure is not striking ; it has none of that grace which I should expect in the man who could seriously attach my sister . His eyes want all that spirit , that fire , which at once announce virtue and intelligence . And besides all this , I am afraid , Mamma , he has no real taste . Music seems scarcely to attract him , and though he admires Elinor 's drawings very much , it is not the admiration of a person who can understand their worth . It is evident , in spite of his frequent attention to her while she draws , that in fact he knows nothing of the matter . He admires as a lover , not as a connoisseur . To satisfy me , those characters must be united . I could not be happy with a man whose taste did not in every point coincide with my own . He must enter into all my feelings ; the same books , the same music must charm us both . Oh ! mama , how spiritless , how tame was Edward 's manner in reading to us last night ! I felt for my sister most severely . Yet she bore it with so much composure , she seemed scarcely to notice it . I could hardly keep my seat . To hear those beautiful lines which have frequently almost driven me wild , pronounced with such impenetrable calmness , such dreadful indifference!""--"
Marianne Dashwood	""" Nay , Mamma , if he is not to be animated by Cowper!-- but we must allow for difference of taste . Elinor has not my feelings , and therefore she may overlook it , and be happy with him . But it would have broke MY heart , had I loved him , to hear him read with so little sensibility . Mama , the more I know of the world , the more am I convinced that I shall never see a man whom I can really love . I require so much ! He must have all Edward 's virtues , and his person and manners must ornament his goodness with every possible charm . """
Marianne Dashwood	""" What a pity it is , Elinor , """
Marianne Dashwood	""" that Edward should have no taste for drawing . """
Marianne Dashwood	""" Do not be offended , Elinor , if my praise of him is not in every thing equal to your sense of his merits . I have not had so many opportunities of estimating the minuter propensities of his mind , his inclinations and tastes , as you have ; but I have the highest opinion in the world of his goodness and sense . I think him every thing that is worthy and amiable . """
Marianne Dashwood	""" Esteem him ! Like him ! Cold - hearted Elinor ! Oh ! worse than cold - hearted ! Ashamed of being otherwise . Use those words again , and I will leave the room this moment . """
Marianne Dashwood	""" And you really are not engaged to him ! """
Marianne Dashwood	""" Yet it certainly soon will happen . But two advantages will proceed from this delay . I shall not lose you so soon , and Edward will have greater opportunity of improving that natural taste for your favourite pursuit which must be so indispensably necessary to your future felicity . Oh ! if he should be so far stimulated by your genius as to learn to draw himself , how delightful it would be ! """
Marianne Dashwood	""" Dear , dear Norland ! """
Marianne Dashwood	""" when shall I cease to regret you!--when learn to feel a home elsewhere!--Oh ! happy house , could you know what I suffer in now viewing you from this spot , from whence perhaps I may view you no more!--And you , ye well - known trees!--but you will continue the same.--No leaf will decay because we are removed , nor any branch become motionless although we can observe you no longer!--No ; you will continue the same ; unconscious of the pleasure or the regret you occasion , and insensible of any change in those who walk under your shade!--But who will remain to enjoy you ? """
Marianne Dashwood	""" A woman of seven and twenty , """
Marianne Dashwood	""" can never hope to feel or inspire affection again , and if her home be uncomfortable , or her fortune small , I can suppose that she might bring herself to submit to the offices of a nurse , for the sake of the provision and security of a wife . In his marrying such a woman therefore there would be nothing unsuitable . It would be a compact of convenience , and the world would be satisfied . In my eyes it would be no marriage at all , but that would be nothing . To me it would seem only a commercial exchange , in which each wished to be benefited at the expense of the other . """
Marianne Dashwood	""" But he talked of flannel waistcoats , """
Marianne Dashwood	""" and with me a flannel waistcoat is invariably connected with aches , cramps , rheumatisms , and every species of ailment that can afflict the old and the feeble . """
Marianne Dashwood	""" Had he been only in a violent fever , you would not have despised him half so much . Confess , Marianne , is not there something interesting to you in the flushed cheek , hollow eye , and quick pulse of a fever ? """
Marianne Dashwood	""" Mamma , """
Marianne Dashwood	""" I have an alarm on the subject of illness which I can not conceal from you . I am sure Edward Ferrars is not well . We have now been here almost a fortnight , and yet he does not come . Nothing but real indisposition could occasion this extraordinary delay . What else can detain him at Norland ? """
Marianne Dashwood	""" I have never mentioned it to her , but of course she must . """
Marianne Dashwood	""" How strange this is ! what can be the meaning of it ! But the whole of their behaviour to each other has been unaccountable ! How cold , how composed were their last adieus ! How languid their conversation the last evening of their being together ! In Edward 's farewell there was no distinction between Elinor and me : it was the good wishes of an affectionate brother to both . Twice did I leave them purposely together in the course of the last morning , and each time did he most unaccountably follow me out of the room . And Elinor , in quitting Norland and Edward , cried not as I did . Even now her self - command is invariable . When is she dejected or melancholy ? When does she try to avoid society , or appear restless and dissatisfied in it ? """
Marianne Dashwood	""" Is there a felicity in the world , """
Marianne Dashwood	""" superior to this?--Margaret , we will walk here at least two hours . """
Marianne Dashwood	""" And is that all you can say for him ? """
Marianne Dashwood	""" But what are his manners on more intimate acquaintance ? What his pursuits , his talents , and genius ? """
Marianne Dashwood	""" Did he indeed ? """
Marianne Dashwood	""" and with elegance , with spirit ? """
Marianne Dashwood	""" That is what I like ; that is what a young man ought to be . Whatever be his pursuits , his eagerness in them should know no moderation , and leave him no sense of fatigue . """
Marianne Dashwood	""" That is an expression , Sir John , """
Marianne Dashwood	""" which I particularly dislike . I abhor every common - place phrase by which wit is intended ; and ' setting one 's cap at a man , ' or ' making a conquest , ' are the most odious of all . Their tendency is gross and illiberal ; and if their construction could ever be deemed clever , time has long ago destroyed all its ingenuity . """
Marianne Dashwood	""" Elinor , """
Marianne Dashwood	""" is this fair ? is this just ? are my ideas so scanty ? But I see what you mean . I have been too much at my ease , too happy , too frank . I have erred against every common - place notion of decorum ; I have been open and sincere where I ought to have been reserved , spiritless , dull , and deceitful -- had I talked only of the weather and the roads , and had I spoken only once in ten minutes , this reproach would have been spared . """
Marianne Dashwood	""" That is exactly what I think of him , """
Marianne Dashwood	""" That is to say , """
Marianne Dashwood	""" he has told you , that in the East Indies the climate is hot , and the mosquitoes are troublesome . """
Marianne Dashwood	""" Add to which , """
Marianne Dashwood	""" that he has neither genius , taste , nor spirit . That his understanding has no brilliancy , his feelings no ardour , and his voice no expression . """
Marianne Dashwood	""" Remember that whatever your conjectures may be , you have no right to repeat them . """
Marianne Dashwood	""" I must not tell , ma'am . But I know very well what it is ; and I know where he is too . """
Marianne Dashwood	""" No , THAT he is not . He is of no profession at all . """
Marianne Dashwood	""" Margaret , """
Marianne Dashwood	""" you know that all this is an invention of your own , and that there is no such person in existence . """
