Character	Quote
Isabella Thorpe	“ And so I should , my dear , you may depend on it ; for as I told Mrs. Morland at parting , I would always do the best for you in my power . But one must not be over particular . Young people _ will _ be young people , as your good mother says herself . You know I wanted you , when we first came , not to buy that sprigged muslin , but you would . Young people do not like to be always thwarted . ”
Isabella Thorpe	“ Yes , my dear Catherine , it is so indeed ; your penetration has not deceived you . Oh , that arch eye of yours ! it sees through everything . ”
Isabella Thorpe	“ You will be so infinitely dearer to me , my Catherine , than either Anne or Maria : I feel that I shall be so much more attached to my dear Morland ’s family than to my own . ”
Isabella Thorpe	“ You are so like your dear brother , ”
Isabella Thorpe	“ that I quite doted on you the first moment I saw you . But so it always is with me ; the first moment settles everything . The very first day that Morland came to us last Christmas — the very first moment I beheld him — my heart was irrecoverably gone . I remember I wore my yellow gown , with my hair done up in braids ; and when I came into the drawing - room , and John introduced him , I thought I never saw anybody so handsome before . ”
Isabella Thorpe	“ Morland says exactly the same , ”
Isabella Thorpe	“ and yet I dare not expect it ; my fortune will be so small ; they never can consent to it . Your brother , who might marry anybody ! ”
Isabella Thorpe	“ For my own part , ”
Isabella Thorpe	“ my wishes are so moderate that the smallest income in nature would be enough for me . Where people are really attached , poverty itself is wealth ; grandeur I detest : I would not settle in London for the universe . A cottage in some retired village would be ecstasy . There are some charming little villas about Richmond . ”
Isabella Thorpe	“ I am sure I shall be miserable if we do not . If I can but be near _ you _ , I shall be satisfied . But this is idle talking ! i will not allow myself to think of such things , till we have your father ’s answer . Morland says that by sending it to - night to Salisbury , we may have it to - morrow . To - morrow ? I know I shall never have courage to open the letter . I know it will be the death of me . ”
Isabella Thorpe	“ I have had no difficulty in gaining the consent of my kind parents , and am promised that everything in their power shall be done to forward my happiness , ”
Isabella Thorpe	“ It was all pride , pride , insufferable haughtiness and pride ! she had long suspected the family to be very high , and this made it certain . Such insolence of behaviour as Miss Tilney ’s she had never heard of in her life ! not to do the honours of her house with common good breeding ! to behave to her guest with such superciliousness ! hardly even to speak to her ! ”
Isabella Thorpe	“ But it was not so bad as that , Isabella ; there was no superciliousness ; she was very civil . ”
Isabella Thorpe	“ Oh , do n’t defend her ! and then the brother , he , who had appeared so attached to you ! good heavens ! well , some people ’s feelings are incomprehensible . And so he hardly looked once at you the whole day ? ”
Isabella Thorpe	“ I do not say so ; but he did not seem in good spirits . ”
Isabella Thorpe	“ How contemptible ! of all things in the world inconstancy is my aversion . Let me entreat you never to think of him again , my dear Catherine ; indeed he is unworthy of you . ”
Isabella Thorpe	“ Unworthy ! i do not suppose he ever thinks of me . ”
Isabella Thorpe	“ That is exactly what I say ; he never thinks of you . Such fickleness ! Oh ! how different to your brother and to mine ! i really believe John has the most constant heart . ”
Isabella Thorpe	“ But as for General Tilney , I assure you it would be impossible for anybody to behave to me with greater civility and attention ; it seemed to be his only care to entertain and make me happy . ”
Isabella Thorpe	“ Oh ! i know no harm of him ; I do not suspect him of pride . I believe he is a very gentleman - like man . John thinks very well of him , and John ’s judgment — ”
Isabella Thorpe	“ Well , I shall see how they behave to me this evening ; we shall meet them at the rooms . ”
Isabella Thorpe	“ And must I go ? ”
Isabella Thorpe	“ Do not you intend it ? I thought it was all settled . ”
Isabella Thorpe	“ Nay , since you make such a point of it , I can refuse you nothing . But do not insist upon my being very agreeable , for my heart , you know , will be some forty miles off . And as for dancing , do not mention it , I beg ; _ that _ is quite out of the question . Charles Hodges will plague me to death , I dare say ; but I shall cut him very short . Ten to one but he guesses the reason , and that is exactly what I want to avoid , so I shall insist on his keeping his conjecture to himself . ”
Isabella Thorpe	“ Your brother will not mind it , I know , ”
Isabella Thorpe	“ because I heard him say before that he hated dancing ; but it was very good - natured in him to think of it . I suppose he saw Isabella sitting down , and fancied she might wish for a partner ; but he is quite mistaken , for she would not dance upon any account in the world . ”
Isabella Thorpe	“ I do not wonder at your surprise ; and I am really fatigued to death . He is such a rattle ! amusing enough , if my mind had been disengaged ; but I would have given the world to sit still . ”
Isabella Thorpe	“ Oh ! my dear ! it would have looked so particular ; and you know how I abhor doing that . I refused him as long as I possibly could , but he would take no denial . You have no idea how he pressed me . I begged him to excuse me , and get some other partner — but no , not he ; after aspiring to my hand , there was nobody else in the room he could bear to think of ; and it was not that he wanted merely to dance , he wanted to be with me . Oh ! such nonsense ! i told him he had taken a very unlikely way to prevail upon me ; for , of all things in the world , I hated fine speeches and compliments ; and so — and so then I found there would be no peace if I did not stand up . Besides , I thought Mrs. Hughes , who introduced him , might take it ill if I did not : and your dear brother , I am sure he would have been miserable if I had sat down the whole evening . I am so glad it is over ! my spirits are quite jaded with listening to his nonsense : and then , being such a smart young fellow , I saw every eye was upon us . ”
Isabella Thorpe	“ Handsome ! yes , I suppose he may . I dare say people would admire him in general ; but he is not at all in my style of beauty . I hate a florid complexion and dark eyes in a man . However , he is very well . Amazingly conceited , I am sure . I took him down several times , you know , in my way . ”
Isabella Thorpe	“ It is very charming indeed , ”
Isabella Thorpe	“ As to that , my sweet Catherine , there can not be a doubt , and you know me well enough to be sure that a much smaller income would satisfy me . It is not the want of more money that makes me just at present a little out of spirits ; I hate money ; and if our union could take place now upon only fifty pounds a year , I should not have a wish unsatisfied . Ah ! my Catherine , you have found me out . There ’s the sting . The long , long , endless two years and a half that are to pass before your brother can hold the living . ”
Isabella Thorpe	“ Are you ? Well , if you say it , it was so , I dare say — but for the life of me , I can not recollect it . I _ do _ remember now being with you , and seeing him as well as the rest — but that we were ever alone for five minutes — However , it is not worth arguing about , for whatever might pass on his side , you must be convinced , by my having no recollection of it , that I never thought , nor expected , nor wished for anything of the kind from him . I am excessively concerned that he should have any regard for me — but indeed it has been quite unintentional on my side ; I never had the smallest idea of it . Pray undeceive him as soon as you can , and tell him I beg his pardon — that is — I do not know what I ought to say — but make him understand what I mean , in the properest way . I would not speak disrespectfully of a brother of yours , Isabella , I am sure ; but you know very well that if I could think of one man more than another—_he _ is not the person . ”
Isabella Thorpe	“ My dear friend , you must not be angry with me . I can not suppose your brother cares so very much about me . And , you know , we shall still be sisters . ”
Isabella Thorpe	“ I certainly can not return his affection , and as certainly never meant to encourage it . ”
Isabella Thorpe	“ You _ do _ acquit me , then , of anything wrong?—You are convinced that I never meant to deceive your brother , never suspected him of liking me till this moment ? ”
Isabella Thorpe	“ Oh ! as to that , ”
Isabella Thorpe	“ I do not pretend to determine what your thoughts and designs in time past may have been . All that is best known to yourself . A little harmless flirtation or so will occur , and one is often drawn on to give more encouragement than one wishes to stand by . But you may be assured that I am the last person in the world to judge you severely . All those things should be allowed for in youth and high spirits . What one means one day , you know , one may not mean the next . Circumstances change , opinions alter . ”
Isabella Thorpe	“ But my opinion of your brother never did alter ; it was always the same . You are describing what never happened . ”
Isabella Thorpe	“ Psha , nonsense ! ”
Isabella Thorpe	“ Why do you put such things into my head ? If I could believe it — my spirit , you know , is pretty independent . ”
Isabella Thorpe	“ My heart , indeed ! what can you have to do with hearts ? You men have none of you any hearts . ”
Isabella Thorpe	“ Do they ? I am sorry for it ; I am sorry they find anything so disagreeable in me . I will look another way . I hope this pleases you ”
Isabella Thorpe	“ I hope your eyes are not tormented now . ”
Isabella Thorpe	“ Never more so ; for the edge of a blooming cheek is still in view — at once too much and too little . ”
Isabella Thorpe	“ Why do not you persuade him to go away ? The longer he stays , the worse it will be for him at last . Pray advise him for his own sake , and for everybody ’s sake , to leave Bath directly . Absence will in time make him comfortable again ; but he can have no hope here , and it is only staying to be miserable . ”
Isabella Thorpe	“ But he will tell only half of it . ”
Isabella Thorpe	“ My dearest creature , what can have made you so late ? I have been waiting for you at least this age ! ”
Isabella Thorpe	“ Have you , indeed ! i am very sorry for it ; but really I thought I was in very good time . It is but just one . I hope you have not been here long ? ”
Isabella Thorpe	“ Oh ! these ten ages at least . I am sure I have been here this half hour . But now , let us go and sit down at the other end of the room , and enjoy ourselves . I have an hundred things to say to you . In the first place , I was so afraid it would rain this morning , just as I wanted to set off ; it looked very showery , and that would have thrown me into agonies ! do you know , I saw the prettiest hat you can imagine , in a shop window in Milsom Street just now — very like yours , only with coquelicot ribbons instead of green ; I quite longed for it . But , my dearest Catherine , what have you been doing with yourself all this morning ? Have you gone on with Udolpho ? ”
Isabella Thorpe	“ Yes , I have been reading it ever since I woke ; and I am got to the black veil . ”
Isabella Thorpe	“ Are you , indeed ? How delightful ! oh ! i would not tell you what is behind the black veil for the world ! are not you wild to know ? ”
Isabella Thorpe	“ Oh ! yes , quite ; what can it be ? But do not tell me — I would not be told upon any account . I know it must be a skeleton , I am sure it is Laurentina ’s skeleton . Oh ! i am delighted with the book ! i should like to spend my whole life in reading it . I assure you , if it had not been to meet you , I would not have come away from it for all the world . ”
Isabella Thorpe	“ Dear creature ! how much I am obliged to you ; and when you have finished Udolpho , we will read the Italian together ; and I have made out a list of ten or twelve more of the same kind for you . ”
Isabella Thorpe	“ Have you , indeed ! how glad I am ! what are they all ? ”
Isabella Thorpe	“ I will read you their names directly ; here they are , in my pocketbook . Castle of Wolfenbach , Clermont , Mysterious Warnings , Necromancer of the Black Forest , Midnight Bell , Orphan of the Rhine , and Horrid Mysteries . Those will last us some time . ”
Isabella Thorpe	“ Yes , pretty well ; but are they all horrid , are you sure they are all horrid ? ”
Isabella Thorpe	“ Yes , quite sure ; for a particular friend of mine , a Miss Andrews , a sweet girl , one of the sweetest creatures in the world , has read every one of them . I wish you knew Miss Andrews , you would be delighted with her . She is netting herself the sweetest cloak you can conceive . I think her as beautiful as an angel , and I am so vexed with the men for not admiring her ! i scold them all amazingly about it . ”
Isabella Thorpe	“ Scold them ! do you scold them for not admiring her ? ”
Isabella Thorpe	“ Yes , that I do . There is nothing I would not do for those who are really my friends . I have no notion of loving people by halves ; it is not my nature . My attachments are always excessively strong . I told Captain Hunt at one of our assemblies this winter that if he was to tease me all night , I would not dance with him , unless he would allow Miss Andrews to be as beautiful as an angel . The men think us incapable of real friendship , you know , and I am determined to show them the difference . Now , if I were to hear anybody speak slightingly of you , I should fire up in a moment : but that is not at all likely , for _ you _ are just the kind of girl to be a great favourite with the men . ”
Isabella Thorpe	“ It is very true , upon my honour , but I see how it is ; you are indifferent to everybody ’s admiration , except that of one gentleman , who shall be nameless . Nay , I can not blame you”—speaking
Isabella Thorpe	“ But you should not persuade me that I think so very much about Mr. Tilney , for perhaps I may never see him again . ”
Isabella Thorpe	“ No , indeed , I should not . I do not pretend to say that I was not very much pleased with him ; but while I have Udolpho to read , I feel as if nobody could make me miserable . Oh ! the dreadful black veil ! my dear Isabella , I am sure there must be Laurentina ’s skeleton behind it . ”
Isabella Thorpe	“ No , she does not . She very often reads Sir Charles Grandison herself ; but new books do not fall in our way . ”
Isabella Thorpe	“ It is not like Udolpho at all ; but yet I think it is very entertaining . ”
Isabella Thorpe	“ And which way are they gone ? ”
Isabella Thorpe	“ One was a very good - looking young man . ”
Isabella Thorpe	“ Well , I am amazingly glad I have got rid of them ! and now , what say you to going to Edgar ’s Buildings with me , and looking at my new hat ? You said you should like to see it . ”
Isabella Thorpe	“ Only , ”
Isabella Thorpe	“ perhaps we may overtake the two young men . ”
Isabella Thorpe	“ But if we only wait a few minutes , there will be no danger of our seeing them at all . ”
Isabella Thorpe	“ Oh , these odious gigs ! ”
Isabella Thorpe	“ How I detest them . ”
Isabella Thorpe	“ Delightful ! mr . Morland and my brother ! ”
Isabella Thorpe	“ How delightful that will be ! ”
Isabella Thorpe	“ My dearest Catherine , I quite envy you ; but I am afraid , brother , you will not have room for a third . ”
Isabella Thorpe	“ _ Three_-and - twenty ! ”
Isabella Thorpe	“ five - and - twenty if it is an inch . ”
Henry Tilney	“ That is exactly what I should have guessed it , madam , ”
Henry Tilney	“ It is very pretty , madam , ”
Henry Tilney	“ but I do not think it will wash well ; I am afraid it will fray . ”
Henry Tilney	“ But then you know , madam , muslin always turns to some account or other ; Miss Morland will get enough out of it for a handkerchief , or a cap , or a cloak . Muslin can never be said to be wasted . I have heard my sister say so forty times , when she has been extravagant in buying more than she wanted , or careless in cutting it to pieces . ”
Henry Tilney	“ What are you thinking of so earnestly ? ”
Henry Tilney	“ not of your partner , I hope , for , by that shake of the head , your meditations are not satisfactory . ”
Henry Tilney	“ I am very happy to see you again , sir , indeed ; I was afraid you had left Bath . ”
Henry Tilney	“ Only go and call on Mrs. Allen ! ”
Henry Tilney	“ What a picture of intellectual poverty ! however , when you sink into this abyss again , you will have more to say . You will be able to talk of Bath , and of all that you did here . ”
Henry Tilney	“ Not those who bring such fresh feelings of every sort to it as you do . But papas and mammas , and brothers , and intimate friends are a good deal gone by , to most of the frequenters of Bath — and the honest relish of balls and plays , and everyday sights , is past with them . ”
Henry Tilney	“ Oh ! mr . Tilney , I have been quite wild to speak to you , and make my apologies . You must have thought me so rude ; but indeed it was not my own fault , was it , Mrs. Allen ? Did not they tell me that Mr. Tilney and his sister were gone out in a phaeton together ? And then what could I do ? But I had ten thousand times rather have been with you ; now had not I , Mrs. Allen ? ”
Henry Tilney	“ But indeed I did not wish you a pleasant walk ; I never thought of such a thing ; but I begged Mr. Thorpe so earnestly to stop ; I called out to him as soon as ever I saw you ; now , Mrs. Allen , did not — Oh ! you were not there ; but indeed I did ; and , if Mr. Thorpe would only have stopped , I would have jumped out and run after you . ”
Henry Tilney	“ I was not within at the time ; but I heard of it from Eleanor , and she has been wishing ever since to see you , to explain the reason of such incivility ; but perhaps I can do it as well . It was nothing more than that my father — they were just preparing to walk out , and he being hurried for time , and not caring to have it put off — made a point of her being denied . That was all , I do assure you . She was very much vexed , and meant to make her apology as soon as possible . ”
Henry Tilney	“ But , Mr. Tilney , why were _ you _ less generous than your sister ? If she felt such confidence in my good intentions , and could suppose it to be only a mistake , why should _ you _ be so ready to take offence ? ”
Henry Tilney	“ Nay , I am sure by your look , when you came into the box , you were angry . ”
Henry Tilney	“ You have been abroad then ? ”
Henry Tilney	“ Very true , ”
Henry Tilney	“ and this is a very nice day , and we are taking a very nice walk , and you are two very nice young ladies . Oh ! it is a very nice word indeed ! it does for everything . Originally perhaps it was applied only to express neatness , propriety , delicacy , or refinement — people were nice in their dress , in their sentiments , or their choice . But now every commendation on every subject is comprised in that one word . ”
Henry Tilney	“ That little boys and girls should be tormented , ”
Henry Tilney	“ is what no one at all acquainted with human nature in a civilized state can deny ; but in behalf of our most distinguished historians , I must observe that they might well be offended at being supposed to have no higher aim , and that by their method and style , they are perfectly well qualified to torment readers of the most advanced reason and mature time of life . I use the verb ‘ to torment , ’ as I observed to be your own method , instead of ‘ to instruct , ’ supposing them to be now admitted as synonymous . ”
Henry Tilney	“ Very probably . But historians are not accountable for the difficulty of learning to read ; and even you yourself , who do not altogether seem particularly friendly to very severe , very intense application , may perhaps be brought to acknowledge that it is very well worth - while to be tormented for two or three years of one ’s life , for the sake of being able to read all the rest of it . Consider — if reading had not been taught , Mrs. Radcliffe would have written in vain — or perhaps might not have written at all . ”
Henry Tilney	“ That I do not know , nor who is the author . I have only heard that it is to be more horrible than anything we have met with yet . ”
Henry Tilney	“ A particular friend of mine had an account of it in a letter from London yesterday . It is to be uncommonly dreadful . I shall expect murder and everything of the kind . ”
Henry Tilney	“ Government , ”
Henry Tilney	“ neither desires nor dares to interfere in such matters . There must be murder ; and government cares not how much . ”
Henry Tilney	“ Come , shall I make you understand each other , or leave you to puzzle out an explanation as you can ? No — I will be noble . I will prove myself a man , no less by the generosity of my soul than the clearness of my head . I have no patience with such of my sex as disdain to let themselves sometimes down to the comprehension of yours . Perhaps the abilities of women are neither sound nor acute — neither vigorous nor keen . Perhaps they may want observation , discernment , judgment , fire , genius , and wit . ”
Henry Tilney	“ Riot ! what riot ? ”
Henry Tilney	“ How very little trouble it can give you to understand the motive of other people ’s actions . ”
Henry Tilney	“ Why ? What do you mean ? ”
Henry Tilney	“ With you , it is not , How is such a one likely to be influenced , What is the inducement most likely to act upon such a person ’s feelings , age , situation , and probable habits of life considered — but , How should _ I _ be influenced , What would be _ my _ inducement in acting so and so ? ”
Henry Tilney	“ I do not understand you . ”
Henry Tilney	“ Then we are on very unequal terms , for I understand you perfectly well . ”
Henry Tilney	“ Me ? Yes ; I can not speak well enough to be unintelligible . ”
Henry Tilney	“ Bravo ! an excellent satire on modern language . ”
Henry Tilney	“ But pray tell me what you mean . ”
Henry Tilney	“ Shall I indeed ? Do you really desire it ? But you are not aware of the consequences ; it will involve you in a very cruel embarrassment , and certainly bring on a disagreement between us . ”
Henry Tilney	“ No , no ; it shall not do either ; I am not afraid . ”
Henry Tilney	“ Well , then , I only meant that your attributing my brother ’s wish of dancing with Miss Thorpe to good nature alone convinced me of your being superior in good nature yourself to all the rest of the world . ”
Henry Tilney	“ My brother does know it , ”
Henry Tilney	“ Does he ? Then why does he stay here ? ”
Henry Tilney	“ I am sure my brother would not wish to do that . ”
Henry Tilney	“ Then you will persuade him to go away ? ”
Henry Tilney	“ Persuasion is not at command ; but pardon me , if I can not even endeavour to persuade him . I have myself told him that Miss Thorpe is engaged . He knows what he is about , and must be his own master . ”
Henry Tilney	“ And are you sure it is my brother ’s doing ? ”
Henry Tilney	“ Is it my brother ’s attentions to Miss Thorpe , or Miss Thorpe ’s admission of them , that gives the pain ? ”
Henry Tilney	“ I think Mr. Morland would acknowledge a difference . No man is offended by another man ’s admiration of the woman he loves ; it is the woman only who can make it a torment . ”
Henry Tilney	“ My dear Miss Morland , ”
Henry Tilney	“ in this amiable solicitude for your brother ’s comfort , may you not be a little mistaken ? Are you not carried a little too far ? Would he thank you , either on his own account or Miss Thorpe ’s , for supposing that her affection , or at least her good behaviour , is only to be secured by her seeing nothing of Captain Tilney ? Is he safe only in solitude ? Or is her heart constant to him only when unsolicited by anyone else ? He can not think this — and you may be sure that he would not have you think it . I will not say , ‘ Do not be uneasy , ’ because I know that you are so , at this moment ; but be as little uneasy as you can . You have no doubt of the mutual attachment of your brother and your friend ; depend upon it , therefore , that real jealousy never can exist between them ; depend upon it that no disagreement between them can be of any duration . Their hearts are open to each other , as neither heart can be to you ; they know exactly what is required and what can be borne ; and you may be certain that one will never tease the other beyond what is known to be pleasant . ”
Henry Tilney	“ Northanger is not more than half my home ; I have an establishment at my own house in Woodston , which is nearly twenty miles from my father ’s , and some of my time is necessarily spent there . ”
Henry Tilney	“ I am always sorry to leave Eleanor . ”
Henry Tilney	“ To be sure , I have . Is not it a fine old place , just like what one reads about ? ”
Henry Tilney	“ Oh ! yes — I do not think I should be easily frightened , because there would be so many people in the house — and besides , it has never been uninhabited and left deserted for years , and then the family come back to it unawares , without giving any notice , as generally happens . ”
Henry Tilney	“ Oh ! but this will not happen to me , I am sure . ”
Henry Tilney	“ Oh ! mr . Tilney , how frightful ! this is just like a book ! but it can not really happen to me . I am sure your housekeeper is not really Dorothy . Well , what then ? ”
Henry Tilney	“ No , indeed ; I should be too much frightened to do any such thing . ”
Henry Tilney	“ Oh , no , no ; do not say so . Well , go on . ”
Henry Tilney	“ How came I up that staircase ! ”
Henry Tilney	“ Because it is my nearest way from the stable - yard to my own chamber ; and why should I not come up it ? ”
Henry Tilney	“ And may I not , in my turn , ”
Henry Tilney	“ ask how _ you _ came here ? This passage is at least as extraordinary a road from the breakfast - parlour to your apartment , as that staircase can be from the stables to mine . ”
Henry Tilney	“ My mother ’s room ! is there anything extraordinary to be seen there ? ”
Henry Tilney	“ I did not expect to be able to return sooner , when I went away ; but three hours ago I had the pleasure of finding nothing to detain me . You look pale . I am afraid I alarmed you by running so fast up those stairs . Perhaps you did not know — you were not aware of their leading from the offices in common use ? ”
Henry Tilney	“ Very ; and does Eleanor leave you to find your way into all the rooms in the house by yourself ? ”
Henry Tilney	“ And that prevented you , ”
Henry Tilney	“ Have you looked into all the rooms in that passage ? ”
Henry Tilney	“ It is only a quarter past four , ”
Henry Tilney	“ and you are not now in Bath . No theatre , no rooms to prepare for . Half an hour at Northanger must be enough . ”
Henry Tilney	“ I am sorry , ”
Henry Tilney	“ if I had suspected the letter of containing anything unwelcome , I should have given it with very different feelings . ”
Henry Tilney	“ To have so kind - hearted , so affectionate a sister , ”
Henry Tilney	“ must be a comfort to him under any distress . ”
Henry Tilney	“ Our brother ! frederick ! ”
Henry Tilney	“ Indeed I am afraid she will , ”
Henry Tilney	“ I am afraid she will be very constant , unless a baronet should come in her way ; that is Frederick ’s only chance . I will get the Bath paper , and look over the arrivals . ”
Henry Tilney	“ Among all the great variety that you have known and studied . ”
Henry Tilney	“ Your brother is certainly very much to be pitied at present ; but we must not , in our concern for his sufferings , undervalue yours . You feel , I suppose , that in losing Isabella , you lose half yourself : you feel a void in your heart which nothing else can occupy . Society is becoming irksome ; and as for the amusements in which you were wo nt to share at Bath , the very idea of them without her is abhorrent . You would not , for instance , now go to a ball for the world . You feel that you have no longer any friend to whom you can speak with unreserve , on whose regard you can place dependence , or whose counsel , in any difficulty , you could rely on . You feel all this ? ”
Henry Tilney	“ You feel , as you always do , what is most to the credit of human nature . Such feelings ought to be investigated , that they may know themselves . ”
Henry Tilney	“ Well , well , we will take our chance some one of those days . There is no need to fix . You are not to put yourself at all out of your way . Whatever you may happen to have in the house will be enough . I think I can answer for the young ladies making allowance for a bachelor ’s table . Let me see ; Monday will be a busy day with you , we will not come on Monday ; and Tuesday will be a busy one with me . I expect my surveyor from Brockham with his report in the morning ; and afterwards I can not in decency fail attending the club . I really could not face my acquaintance if I stayed away now ; for , as I am known to be in the country , it would be taken exceedingly amiss ; and it is a rule with me , Miss Morland , never to give offence to any of my neighbours , if a small sacrifice of time and attention can prevent it . They are a set of very worthy men . They have half a buck from Northanger twice a year ; and I dine with them whenever I can . Tuesday , therefore , we may say is out of the question . But on Wednesday , I think , Henry , you may expect us ; and we shall be with you early , that we may have time to look about us . Two hours and three quarters will carry us to Woodston , I suppose ; we shall be in the carriage by ten ; so , about a quarter before one on Wednesday , you may look for us . ”
Henry Tilney	“ I am come , young ladies , in a very moralizing strain , to observe that our pleasures in this world are always to be paid for , and that we often purchase them at a great disadvantage , giving ready - monied actual happiness for a draft on the future , that may not be honoured . Witness myself , at this present hour . Because I am to hope for the satisfaction of seeing you at Woodston on Wednesday , which bad weather , or twenty other causes , may prevent , I must go away directly , two days before I intended it . ”
Henry Tilney	“ Why ! how can you ask the question ? Because no time is to be lost in frightening my old housekeeper out of her wits , because I must go and prepare a dinner for you , to be sure . ”
Henry Tilney	“ Aye , and sadly too — for I had much rather stay . ”
Henry Tilney	“ I am sure it is quite unnecessary upon your sister ’s account and mine . You must know it to be so ; and the General made such a point of your providing nothing extraordinary : besides , if he had not said half so much as he did , he has always such an excellent dinner at home , that sitting down to a middling one for one day could not signify . ”
Henry Tilney	“ I wish I could reason like you , for his sake and my own . Good - bye . As to - morrow is Sunday , Eleanor , I shall not return . ”
Henry Tilney	“ It will soon be as if you never had , ”
General Tilney	“ Oh , no ; Catherine was sure they would not have the least objection , and she should have great pleasure in coming . ”
General Tilney	“ the day was fine , and he was anxious for her seeing as much of the country as possible . ”
General Tilney	“ that she must have been used to much better - sized apartments at Mr. Allen ’s ? ”
General Tilney	“ This is a somewhat heavy call upon your brother ’s fortitude , ”
General Tilney	“ Woodston will make but a sombre appearance to - day . ”
General Tilney	“ What say you , Eleanor ? Speak your opinion , for ladies can best tell the taste of ladies in regard to places as well as men . I think it would be acknowledged by the most impartial eye to have many recommendations . The house stands among fine meadows facing the south - east , with an excellent kitchen - garden in the same aspect ; the walls surrounding which I built and stocked myself about ten years ago , for the benefit of my son . It is a family living , Miss Morland ; and the property in the place being chiefly my own , you may believe I take care that it shall not be a bad one . Did Henry ’s income depend solely on this living , he would not be ill - provided for . Perhaps it may seem odd , that with only two younger children , I should think any profession necessary for him ; and certainly there are moments when we could all wish him disengaged from every tie of business . But though I may not exactly make converts of you young ladies , I am sure your father , Miss Morland , would agree with me in thinking it expedient to give every young man some employment . The money is nothing , it is not an object , but employment is the thing . Even Frederick , my eldest son , you see , who will perhaps inherit as considerable a landed property as any private man in the county , has his profession . ”
General Tilney	“ without any ambition of that sort himself — without any solicitude about it — he did believe them to be unrivalled in the kingdom . If he had a hobby - horse , it was _ that _ . He loved a garden . Though careless enough in most matters of eating , he loved good fruit — or if he did not , his friends and children did . There were great vexations , however , attending such a garden as his . The utmost care could not always secure the most valuable fruits . The pinery had yielded only one hundred in the last year . Mr. Allen , he supposed , must feel these inconveniences as well as himself . ”
General Tilney	“ No , not at all . Mr. Allen did not care about the garden , and never went into it . ”
General Tilney	“ How were Mr. Allen ’s succession - houses worked ? ”
General Tilney	“ Mr. Allen had only one small hot - house , which Mrs. Allen had the use of for her plants in winter , and there was a fire in it now and then . ”
General Tilney	“ He is a happy man ! ”
General Tilney	“ The rays of the sun were not too cheerful for him , and he would meet them by another course . ”
General Tilney	“ Her picture , I suppose , ”
General Tilney	“ hangs in your father ’s room ? ”
General Tilney	“ No ; it was intended for the drawing - room ; but my father was dissatisfied with the painting , and for some time it had no place . Soon after her death I obtained it for my own , and hung it in my bed - chamber — where I shall be happy to show it you ; it is very like . ”
General Tilney	“ This lengthened absence , these solitary rambles , did not speak a mind at ease , or a conscience void of reproach . ”
General Tilney	“ Eleanor ”
General Tilney	“ No , ”
General Tilney	“ my father ’s hands need not be strengthened , and Frederick ’s confession of folly need not be forestalled . He must tell his own story . ”
General Tilney	“ A quarter would be enough . ”
General Tilney	“ We are not calling it a good house , ”
General Tilney	“ We are not comparing it with Fullerton and Northanger — we are considering it as a mere parsonage , small and confined , we allow , but decent , perhaps , and habitable ; and altogether not inferior to the generality ; or , in other words , I believe there are few country parsonages in England half so good . It may admit of improvement , however . Far be it from me to say otherwise ; and anything in reason — a bow thrown out , perhaps — though , between ourselves , if there is one thing more than another my aversion , it is a patched - on bow . ”
General Tilney	“ I trust , ”
General Tilney	“ that it will very speedily be furnished : it waits only for a lady ’s taste ! ”
General Tilney	“ You like it — you approve it as an object — it is enough . Henry , remember that Robinson is spoken to about it . The cottage remains . ”
General Tilney	“ Your Ladyship ! ”
General Tilney	“ He is a fine old fellow , upon my soul ! stout , active — looks as young as his son . I have a great regard for him , I assure you : a gentleman - like , good sort of fellow as ever lived . ”
General Tilney	“ Know him ! there are few people much about town that I do not know . I have met him forever at the Bedford ; and I knew his face again to - day the moment he came into the billiard - room . One of the best players we have , by the by ; and we had a little touch together , though I was almost afraid of him at first : the odds were five to four against me ; and , if I had not made one of the cleanest strokes that perhaps ever was made in this world — I took his ball exactly — but I could not make you understand it without a table ; however , I _ did _ beat him . A very fine fellow ; as rich as a Jew . I should like to dine with him ; I dare say he gives famous dinners . But what do you think we have been talking of ? You . Yes , by heavens ! and the General thinks you the finest girl in Bath . ”
General Tilney	“ And what do you think I said?”—lowering
General Tilney	“ Since they can consent to part with you , ”
General Tilney	“ we may expect philosophy from all the world . ”
General Tilney	“ Dinner to be on table _ directly ! _ ”
General Tilney	“ I have many pamphlets to finish , ”
General Tilney	“ before I can close my eyes , and perhaps may be poring over the affairs of the nation for hours after you are asleep . Can either of us be more meetly employed ? _ My _ eyes will be blinding for the good of others , and _ yours _ preparing by rest for future mischief . ”
John Thorpe	“ You will find , however , Miss Morland , it would be reckoned a cheap thing by some people , for I might have sold it for ten guineas more the next day ; Jackson , of Oriel , bid me sixty at once ; Morland was with me at the time . ”
John Thorpe	“ My horse ! oh , d — — it ! i would not sell my horse for a hundred . Are you fond of an open carriage , Miss Morland ? ”
John Thorpe	“ I am glad of it ; I will drive you out in mine every day . ”
John Thorpe	“ I will drive you up Lansdown Hill to - morrow . ”
John Thorpe	“ Thank you ; but will not your horse want rest ? ”
John Thorpe	“ Rest ! he has only come three and twenty miles to - day ; all nonsense ; nothing ruins horses so much as rest ; nothing knocks them up so soon . No , no ; I shall exercise mine at the average of four hours every day while I am here . ”
