Character	Quote
Fanny Price	“ I never will , no , I certainly never will wish for a letter again , ”
Fanny Price	“ What do they bring but disappointment and sorrow ? Not till after Easter ! How shall I bear it ? And my poor aunt talking of me every hour ! ”
Fanny Price	“ There is no good in this delay , ”
Fanny Price	“ Why is not it settled ? He is blinded , and nothing will open his eyes ; nothing can , after having had truths before him so long in vain . He will marry her , and be poor and miserable . God grant that her influence do not make him cease to be respectable ! ”
Fanny Price	“ ‘ So very fond of me ! ’ ’ tis nonsense all . She loves nobody but herself and her brother . Her friends leading her astray for years ! She is quite as likely to have led _ them _ astray . They have all , perhaps , been corrupting one another ; but if they are so much fonder of her than she is of them , she is the less likely to have been hurt , except by their flattery . ‘ The only woman in the world whom he could ever think of as a wife . ’ I firmly believe it . It is an attachment to govern his whole life . Accepted or refused , his heart is wedded to her for ever . ‘ The loss of Mary I must consider as comprehending the loss of Crawford and Fanny . ’ Edmund , you do not know me . The families would never be connected if you did not connect them ! Oh ! write , write . Finish it at once . Let there be an end of this suspense . Fix , commit , condemn yourself . ”
Fanny Price	“ He is just come , my dear Fanny , and is taken upstairs ; and I am so shocked to see him , that I do not know what to do . I am sure he has been very ill . Poor Tom ! I am quite grieved for him , and very much frightened , and so is Sir Thomas ; and how glad I should be if you were here to comfort me . But Sir Thomas hopes he will be better to - morrow , and says we must consider his journey . ”
Fanny Price	“ Forgive me , my dear Fanny , as soon as you can , for my long silence , and behave as if you could forgive me directly . This is my modest request and expectation , for you are so good , that I depend upon being treated better than I deserve , and I write now to beg an immediate answer . I want to know the state of things at Mansfield Park , and you , no doubt , are perfectly able to give it . One should be a brute not to feel for the distress they are in ; and from what I hear , poor Mr. Bertram has a bad chance of ultimate recovery . I thought little of his illness at first . I looked upon him as the sort of person to be made a fuss with , and to make a fuss himself in any trifling disorder , and was chiefly concerned for those who had to nurse him ; but now it is confidently asserted that he is really in a decline , that the symptoms are most alarming , and that part of the family , at least , are aware of it . If it be so , I am sure you must be included in that part , that discerning part , and therefore entreat you to let me know how far I have been rightly informed . I need not say how rejoiced I shall be to hear there has been any mistake , but the report is so prevalent that I confess I can not help trembling . To have such a fine young man cut off in the flower of his days is most melancholy . Poor Sir Thomas will feel it dreadfully . I really am quite agitated on the subject . Fanny , Fanny , I see you smile and look cunning , but , upon my honour , I never bribed a physician in my life . Poor young man ! If he is to die , there will be _ two _ poor young men less in the world ; and with a fearless face and bold voice would I say to any one , that wealth and consequence could fall into no hands more deserving of them . It was a foolish precipitation last Christmas , but the evil of a few days may be blotted out in part . Varnish and gilding hide many stains . It will be but the loss of the Esquire after his name . With real affection , Fanny , like mine , more might be overlooked . Write to me by return of post , judge of my anxiety , and do not trifle with it . Tell me the real truth , as you have it from the fountainhead . And now , do not trouble yourself to be ashamed of either my feelings or your own . Believe me , they are not only natural , they are philanthropic and virtuous . I put it to your conscience , whether ‘ Sir Edmund ’ would not do more good with all the Bertram property than any other possible ‘ Sir . ’ Had the Grants been at home I would not have troubled you , but you are now the only one I can apply to for the truth , his sisters not being within my reach . Mrs. R. has been spending the Easter with the Aylmers at Twickenham ( as to be sure you know ) , and is not yet returned ; and Julia is with the cousins who live near Bedford Square , but I forget their name and street . Could I immediately apply to either , however , I should still prefer you , because it strikes me that they have all along been so unwilling to have their own amusements cut up , as to shut their eyes to the truth . I suppose Mrs. R. ’s Easter holidays will not last much longer ; no doubt they are thorough holidays to her . The Aylmers are pleasant people ; and her husband away , she can have nothing but enjoyment . I give her credit for promoting his going dutifully down to Bath , to fetch his mother ; but how will she and the dowager agree in one house ? Henry is not at hand , so I have nothing to say from him . Do not you think Edmund would have been in town again long ago , but for this illness?—Yours ever , Mary . ”
Fanny Price	“ I had actually begun folding my letter when Henry walked in , but he brings no intelligence to prevent my sending it . Mrs. R. knows a decline is apprehended ; he saw her this morning : she returns to Wimpole Street to - day ; the old lady is come . Now do not make yourself uneasy with any queer fancies because he has been spending a few days at Richmond . He does it every spring . Be assured he cares for nobody but you . At this very moment he is wild to see you , and occupied only in contriving the means for doing so , and for making his pleasure conduce to yours . In proof , he repeats , and more eagerly , what he said at Portsmouth about our conveying you home , and I join him in it with all my soul . Dear Fanny , write directly , and tell us to come . It will do us all good . He and I can go to the Parsonage , you know , and be no trouble to our friends at Mansfield Park . It would really be gratifying to see them all again , and a little addition of society might be of infinite use to them ; and as to yourself , you must feel yourself to be so wanted there , that you can not in conscience — conscientious as you are — keep away , when you have the means of returning . I have not time or patience to give half Henry ’s messages ; be satisfied that the spirit of each and every one is unalterable affection . ”
Fanny Price	“ A most scandalous , ill - natured rumour has just reached me , and I write , dear Fanny , to warn you against giving the least credit to it , should it spread into the country . Depend upon it , there is some mistake , and that a day or two will clear it up ; at any rate , that Henry is blameless , and in spite of a moment ’s _ etourderie _ , thinks of nobody but you . Say not a word of it ; hear nothing , surmise nothing , whisper nothing till I write again . I am sure it will be all hushed up , and nothing proved but Rushworth ’s folly . If they are gone , I would lay my life they are only gone to Mansfield Park , and Julia with them . But why would not you let us come for you ? I wish you may not repent it.—Yours , etc . ”
Fanny Price	“ Rushworth , sir . ”
Fanny Price	“ Yes , sir . ”
Fanny Price	“ it was with infinite concern the newspaper had to announce to the world a matrimonial _ fracas _ in the family of Mr. R. of Wimpole Street ; the beautiful Mrs. R. , whose name had not long been enrolled in the lists of Hymen , and who had promised to become so brilliant a leader in the fashionable world , having quitted her husband ’s roof in company with the well - known and captivating Mr. C. , the intimate friend and associate of Mr. R. , and it was not known even to the editor of the newspaper whither they were gone . ”
Fanny Price	“ It is a mistake , sir , ”
Fanny Price	“ it must be a mistake , it can not be true ; it must mean some other people . ”
Fanny Price	“ My Fanny , my only sister ; my only comfort now ! ”
Fanny Price	“ No wonder — you must feel it — you must suffer . How a man who had once loved , could desert you ! But _ yours_—your regard was new compared with —— Fanny , think of _ me _ ! ”
Fanny Price	“ And what , ”
Fanny Price	“ what could you say ? ”
Fanny Price	“ Cruel ! ”
Fanny Price	“ quite cruel . At such a moment to give way to gaiety , to speak with lightness , and to you ! Absolute cruelty . ”
Fanny Price	“ Did you ? ”
Fanny Price	“ How long were you together ? ”
Edmund Bertram	“ My dear little cousin , ”
Edmund Bertram	“ what can be the matter ? ”
Edmund Bertram	“ You are sorry to leave Mama , my dear little Fanny , ”
Edmund Bertram	“ which shows you to be a very good girl ; but you must remember that you are with relations and friends , who all love you , and wish to make you happy . Let us walk out in the park , and you shall tell me all about your brothers and sisters . ”
Edmund Bertram	“ Fanny was good - natured enough . ”
Edmund Bertram	“ Fanny must have a horse ”
Edmund Bertram	company—“If this man had not twelve thousand a year , he would be a very stupid fellow . ”
Edmund Bertram	“ I believe I know what you mean , but I will not undertake to answer the question . My cousin is grown up . She has the age and sense of a woman , but the outs and not outs are beyond me . ”
Edmund Bertram	“ I believe I have , but this is hardly fair ; I see what you are at . You are quizzing me and Miss Anderson . ”
Edmund Bertram	“ Ah ! you carry it off very well , but I can not be quite so far imposed on . You must have had Miss Anderson in your eye , in describing an altered young lady . You paint too accurately for mistake . It was exactly so . The Andersons of Baker Street . We were speaking of them the other day , you know . Edmund , you have heard me mention Charles Anderson . The circumstance was precisely as this lady has represented it . When Anderson first introduced me to his family , about two years ago , his sister was not _ out _ , and I could not get her to speak to me . I sat there an hour one morning waiting for Anderson , with only her and a little girl or two in the room , the governess being sick or run away , and the mother in and out every moment with letters of business , and I could hardly get a word or a look from the young lady — nothing like a civil answer — she screwed up her mouth , and turned from me with such an air ! I did not see her again for a twelvemonth . She was then _ out _ . I met her at Mrs. Holford ’s , and did not recollect her . She came up to me , claimed me as an acquaintance , stared me out of countenance ; and talked and laughed till I did not know which way to look . I felt that I must be the jest of the room at the time , and Miss Crawford , it is plain , has heard the story . ”
Edmund Bertram	“ Those who are showing the world what female manners _ should _ be , ”
Edmund Bertram	“ are doing a great deal to set them right . ”
Edmund Bertram	“ Yes , _ that _ is very inconvenient indeed , ”
Edmund Bertram	“ It leads one astray ; one does not know what to do . The close bonnet and demure air you describe so well ( and nothing was ever juster ) , tell one what is expected ; but I got into a dreadful scrape last year from the want of them . I went down to Ramsgate for a week with a friend last September , just after my return from the West Indies . My friend Sneyd — you have heard me speak of Sneyd , Edmund — his father , and mother , and sisters , were there , all new to me . When we reached Albion Place they were out ; we went after them , and found them on the pier : Mrs. and the two Miss Sneyds , with others of their acquaintance . I made my bow in form ; and as Mrs. Sneyd was surrounded by men , attached myself to one of her daughters , walked by her side all the way home , and made myself as agreeable as I could ; the young lady perfectly easy in her manners , and as ready to talk as to listen . I had not a suspicion that I could be doing anything wrong . They looked just the same : both well - dressed , with veils and parasols like other girls ; but I afterwards found that I had been giving all my attention to the youngest , who was not _ out _ , and had most excessively offended the eldest . Miss Augusta ought not to have been noticed for the next six months ; and Miss Sneyd , I believe , has never forgiven me . ”
Edmund Bertram	“ That was bad indeed . Poor Miss Sneyd . Though I have no younger sister , I feel for her . To be neglected before one ’s time must be very vexatious ; but it was entirely the mother ’s fault . Miss Augusta should have been with her governess . Such half - and - half doings never prosper . But now I must be satisfied about Miss Price . Does she go to balls ? Does she dine out every where , as well as at my sister ’s ? ”
Edmund Bertram	“ No , ”
Edmund Bertram	“ I do not think she has ever been to a ball . My mother seldom goes into company herself , and dines nowhere but with Mrs. Grant , and Fanny stays at home with _ her _ . ”
Edmund Bertram	“ Oh ! then the point is clear . Miss Price is not out . ”
Edmund Bertram	“ The truth is , that our inquiries were too direct ; we sent a servant , we went ourselves : this will not do seventy miles from London ; but this morning we heard of it in the right way . It was seen by some farmer , and he told the miller , and the miller told the butcher , and the butcher ’s son - in - law left word at the shop . ”
Edmund Bertram	“ I am to have it to - morrow ; but how do you think it is to be conveyed ? Not by a wagon or cart : oh no ! nothing of that kind could be hired in the village . I might as well have asked for porters and a handbarrow . ”
Edmund Bertram	“ I was astonished to find what a piece of work was made of it ! To want a horse and cart in the country seemed impossible , so I told my maid to speak for one directly ; and as I can not look out of my dressing - closet without seeing one farmyard , nor walk in the shrubbery without passing another , I thought it would be only ask and have , and was rather grieved that I could not give the advantage to all . Guess my surprise , when I found that I had been asking the most unreasonable , most impossible thing in the world ; had offended all the farmers , all the labourers , all the hay in the parish ! As for Dr. Grant ’s bailiff , I believe I had better keep out of _ his _ way ; and my brother - in - law himself , who is all kindness in general , looked rather black upon me when he found what I had been at . ”
Edmund Bertram	“ I shall understand all your ways in time ; but , coming down with the true London maxim , that everything is to be got with money , I was a little embarrassed at first by the sturdy independence of your country customs . However , I am to have my harp fetched to - morrow . Henry , who is good - nature itself , has offered to fetch it in his barouche . Will it not be honourably conveyed ? ”
Edmund Bertram	“ If I write , I will say whatever you wish me ; but I do not , at present , foresee any occasion for writing . ”
Edmund Bertram	“ Miss Price has a brother at sea , ”
Edmund Bertram	“ whose excellence as a correspondent makes her think you too severe upon us . ”
Edmund Bertram	“ Do you know anything of my cousin ’s captain ? ”
Edmund Bertram	“ Captain Marshall ? You have a large acquaintance in the navy , I conclude ? ”
Edmund Bertram	“ It is a noble profession . ”
Edmund Bertram	“ Well , Fanny , and how do you like Miss Crawford _ now _ ? ”
Edmund Bertram	“ How did you like her yesterday ? ”
Edmund Bertram	“ It is her countenance that is so attractive . She has a wonderful play of feature ! But was there nothing in her conversation that struck you , Fanny , as not quite right ? ”
Edmund Bertram	“ I thought you would be struck . It was very wrong ; very indecorous . ”
Edmund Bertram	“ Ungrateful is a strong word . I do not know that her uncle has any claim to her _ gratitude _ ; his wife certainly had ; and it is the warmth of her respect for her aunt ’s memory which misleads her here . She is awkwardly circumstanced . With such warm feelings and lively spirits it must be difficult to do justice to her affection for Mrs. Crawford , without throwing a shade on the Admiral . I do not pretend to know which was most to blame in their disagreements , though the Admiral ’s present conduct might incline one to the side of his wife ; but it is natural and amiable that Miss Crawford should acquit her aunt entirely . I do not censure her _ opinions _ ; but there certainly _ is _ impropriety in making them public . ”
Edmund Bertram	“ That is a fair remark . Yes , we must suppose the faults of the niece to have been those of the aunt ; and it makes one more sensible of the disadvantages she has been under . But I think her present home must do her good . Mrs. Grant ’s manners are just what they ought to be . She speaks of her brother with a very pleasing affection . ”
Edmund Bertram	“ The right of a lively mind , Fanny , seizing whatever may contribute to its own amusement or that of others ; perfectly allowable , when untinctured by ill - humour or roughness ; and there is not a shadow of either in the countenance or manner of Miss Crawford : nothing sharp , or loud , or coarse . She is perfectly feminine , except in the instances we have been speaking of . There she can not be justified . I am glad you saw it all as I did . ”
Edmund Bertram	“ For there is more than time enough for my cousin to ride twice as far as she ever goes , ”
Edmund Bertram	“ and you have been promoting her comfort by preventing her from setting off half an hour sooner : clouds are now coming up , and she will not suffer from the heat as she would have done then . I wish _ you _ may not be fatigued by so much exercise . I wish you had saved yourself this walk home . ”
Edmund Bertram	“ I do not want her at all for myself , ”
Edmund Bertram	“ but whenever you are next inclined to stay at home , I think Miss Crawford would be glad to have her a longer time — for a whole morning , in short . She has a great desire to get as far as Mansfield Common : Mrs. Grant has been telling her of its fine views , and I have no doubt of her being perfectly equal to it . But any morning will do for this . She would be extremely sorry to interfere with you . It would be very wrong if she did . _ She _ rides only for pleasure ; _ you _ for health . ”
Edmund Bertram	“ But where is Fanny ? Is she gone to bed ? ”
Edmund Bertram	“ Fanny , ”
Edmund Bertram	“ I am sure you have the headache . ”
Edmund Bertram	“ I can hardly believe you , ”
Edmund Bertram	“ I know your looks too well . How long have you had it ? ”
Edmund Bertram	“ Since a little before dinner . It is nothing but the heat . ”
Edmund Bertram	“ Did you go out in the heat ? ”
Edmund Bertram	“ What ! ”
Edmund Bertram	“ has she been walking as well as cutting roses ; walking across the hot park to your house , and doing it twice , ma’am ? No wonder her head aches . ”
Edmund Bertram	“ And could nobody be employed on such an errand but Fanny ? Upon my word , ma’am , it has been a very ill - managed business . ”
Edmund Bertram	“ I wish Fanny had half your strength , ma’am . ”
Edmund Bertram	“ But why is it necessary , ”
Edmund Bertram	“ that Crawford ’s carriage , or his _ only _ , should be employed ? Why is no use to be made of my mother ’s chaise ? I could not , when the scheme was first mentioned the other day , understand why a visit from the family were not to be made in the carriage of the family . ”
Edmund Bertram	“ There is no hardship , I suppose , nothing unpleasant , ”
Edmund Bertram	“ in going on the barouche box . ”
Edmund Bertram	“ There can be no objection , then , to Fanny ’s going with you ; there can be no doubt of your having room for her . ”
Edmund Bertram	“ To be sure not , but I _ can not _ do without her . ”
Edmund Bertram	“ Fanny will feel quite as grateful as the occasion requires , ”
Edmund Bertram	“ _ That _ is hardly Fanny ’s idea of a family assembling , ”
Edmund Bertram	“ If the master and mistress do _ not _ attend themselves , there must be more harm than good in the custom . ”
Edmund Bertram	“ Your lively mind can hardly be serious even on serious subjects . You have given us an amusing sketch , and human nature can not say it was not so . We must all feel _ at _ _ times _ the difficulty of fixing our thoughts as we could wish ; but if you are supposing it a frequent thing , that is to say , a weakness grown into a habit from neglect , what could be expected from the _ private _ devotions of such persons ? Do you think the minds which are suffered , which are indulged in wanderings in a chapel , would be more collected in a closet ? ”
Edmund Bertram	“ The mind which does not struggle against itself under _ one _ circumstance , would find objects to distract it in the _ other _ , I believe ; and the influence of the place and of example may often rouse better feelings than are begun with . The greater length of the service , however , I admit to be sometimes too hard a stretch upon the mind . One wishes it were not so ; but I have not yet left Oxford long enough to forget what chapel prayers are . ”
Edmund Bertram	“ A very praiseworthy practice , ”
Edmund Bertram	“ but not quite universal . I am one of the exceptions , and _ being _ one , must do something for myself . ”
Edmund Bertram	“ Do you think the church itself never chosen , then ? ”
Edmund Bertram	“ The _ nothing _ of conversation has its gradations , I hope , as well as the _ never _ . A clergyman can not be high in state or fashion . He must not head mobs , or set the ton in dress . But I can not call that situation nothing which has the charge of all that is of the first importance to mankind , individually or collectively considered , temporally and eternally , which has the guardianship of religion and morals , and consequently of the manners which result from their influence . No one here can call the _ office _ nothing . If the man who holds it is so , it is by the neglect of his duty , by foregoing its just importance , and stepping out of his place to appear what he ought not to appear . ”
Edmund Bertram	“ _ You _ are speaking of London , _ I _ am speaking of the nation at large . ”
Edmund Bertram	“ Not , I should hope , of the proportion of virtue to vice throughout the kingdom . We do not look in great cities for our best morality . It is not there that respectable people of any denomination can do most good ; and it certainly is not there that the influence of the clergy can be most felt . A fine preacher is followed and admired ; but it is not in fine preaching only that a good clergyman will be useful in his parish and his neighbourhood , where the parish and neighbourhood are of a size capable of knowing his private character , and observing his general conduct , which in London can rarely be the case . The clergy are lost there in the crowds of their parishioners . They are known to the largest part only as preachers . And with regard to their influencing public manners , Miss Crawford must not misunderstand me , or suppose I mean to call them the arbiters of good - breeding , the regulators of refinement and courtesy , the masters of the ceremonies of life . The _ manners _ I speak of might rather be called _ conduct _ , perhaps , the result of good principles ; the effect , in short , of those doctrines which it is their duty to teach and recommend ; and it will , I believe , be everywhere found , that as the clergy are , or are not what they ought to be , so are the rest of the nation . ”
Edmund Bertram	“ I wish I could convince Miss Crawford too . ”
Edmund Bertram	“ Go into the law ! With as much ease as I was told to go into this wilderness . ”
Edmund Bertram	“ You need not hurry when the object is only to prevent my saying a _ bon _ _ mot _ , for there is not the least wit in my nature . I am a very matter - of - fact , plain - spoken being , and may blunder on the borders of a repartee for half an hour together without striking it out . ”
Edmund Bertram	“ My dear Fanny , ”
Edmund Bertram	“ You scarcely touch me , ”
Edmund Bertram	“ You do not make me of any use . What a difference in the weight of a woman ’s arm from that of a man ! At Oxford I have been a good deal used to have a man lean on me for the length of a street , and you are only a fly in the comparison . ”
Edmund Bertram	“ Not half a mile , ”
Edmund Bertram	“ We have been exactly a quarter of an hour here , ”
Edmund Bertram	“ Do you think we are walking four miles an hour ? ”
Edmund Bertram	“ I am afraid you are very tired , Fanny , ”
Edmund Bertram	“ why would not you speak sooner ? This will be a bad day ’s amusement for you if you are to be knocked up . Every sort of exercise fatigues her so soon , Miss Crawford , except riding . ”
Edmund Bertram	“ How abominable in you , then , to let me engross her horse as I did all last week ! I am ashamed of you and of myself , but it shall never happen again . ”
Edmund Bertram	“ _ Your _ attentiveness and consideration makes me more sensible of my own neglect . Fanny ’s interest seems in safer hands with you than with me . ”
Edmund Bertram	“ That she should be tired now , however , gives me no surprise ; for there is nothing in the course of one ’s duties so fatiguing as what we have been doing this morning : seeing a great house , dawdling from one room to another , straining one ’s eyes and one ’s attention , hearing what one does not understand , admiring what one does not care for . It is generally allowed to be the greatest bore in the world , and Miss Price has found it so , though she did not know it . ”
Edmund Bertram	“ Now , Miss Crawford , if you will look up the walk , you will convince yourself that it can not be half a mile long , or half half a mile . ”
Edmund Bertram	“ There is no sacrifice in the case , ”
Edmund Bertram	“ it is entirely her own doing . ”
Edmund Bertram	“ My taking orders , I assure you , is quite as voluntary as Maria ’s marrying . ”
Edmund Bertram	“ Which you suppose has biassed me ? ”
Edmund Bertram	“ Thank you for your good word , Fanny , but it is more than I would affirm myself . On the contrary , the knowing that there was such a provision for me probably did bias me . Nor can I think it wrong that it should . There was no natural disinclination to be overcome , and I see no reason why a man should make a worse clergyman for knowing that he will have a competence early in life . I was in safe hands . I hope I should not have been influenced myself in a wrong way , and I am sure my father was too conscientious to have allowed it . I have no doubt that I was biased , but I think it was blamelessly . ”
Edmund Bertram	“ No , my dear Miss Price , and for reasons good . The profession , either navy or army , is its own justification . It has everything in its favour : heroism , danger , bustle , fashion . Soldiers and sailors are always acceptable in society . Nobody can wonder that men are soldiers and sailors . ”
Edmund Bertram	“ But the motives of a man who takes orders with the certainty of preferment may be fairly suspected , you think ? ”
Edmund Bertram	“ To be justified in your eyes , he must do it in the most complete uncertainty of any provision . ”
Edmund Bertram	“ What ! take orders without a living ! No ; that is madness indeed ; absolute madness . ”
Edmund Bertram	“ Shall I ask you how the church is to be filled , if a man is neither to take orders with a living nor without ? No ; for you certainly would not know what to say . But I must beg some advantage to the clergyman from your own argument . As he can not be influenced by those feelings which you rank highly as temptation and reward to the soldier and sailor in their choice of a profession , as heroism , and noise , and fashion , are all against him , he ought to be less liable to the suspicion of wanting sincerity or good intentions in the choice of his . ”
Edmund Bertram	“ Oh ! no doubt he is very sincere in preferring an income ready made , to the trouble of working for one ; and has the best intentions of doing nothing all the rest of his days but eat , drink , and grow fat . It is indolence , Mr. Bertram , indeed . Indolence and love of ease ; a want of all laudable ambition , of taste for good company , or of inclination to take the trouble of being agreeable , which make men clergymen . A clergyman has nothing to do but be slovenly and selfish — read the newspaper , watch the weather , and quarrel with his wife . His curate does all the work , and the business of his own life is to dine . ”
Edmund Bertram	“ There are such clergymen , no doubt , but I think they are not so common as to justify Miss Crawford in esteeming it their general character . I suspect that in this comprehensive and ( may I say ) commonplace censure , you are not judging from yourself , but from prejudiced persons , whose opinions you have been in the habit of hearing . It is impossible that your own observation can have given you much knowledge of the clergy . You can have been personally acquainted with very few of a set of men you condemn so conclusively . You are speaking what you have been told at your uncle ’s table . ”
Edmund Bertram	“ I speak what appears to me the general opinion ; and where an opinion is general , it is usually correct . Though _ I _ have not seen much of the domestic lives of clergymen , it is seen by too many to leave any deficiency of information . ”
Edmund Bertram	“ Where any one body of educated men , of whatever denomination , are condemned indiscriminately , there must be a deficiency of information , or ( smiling ) of something else . Your uncle , and his brother admirals , perhaps knew little of clergymen beyond the chaplains whom , good or bad , they were always wishing away . ”
Edmund Bertram	“ Poor William ! He has met with great kindness from the chaplain of the Antwerp , ”
Edmund Bertram	“ I do not wonder at your disapprobation , upon my word . It is a great defect of temper , made worse by a very faulty habit of self - indulgence ; and to see your sister suffering from it must be exceedingly painful to such feelings as yours . Fanny , it goes against us . We can not attempt to defend Dr. Grant . ”
Edmund Bertram	“ We can not prove to the contrary , to be sure ; but I wish you a better fate , Miss Price , than to be the wife of a man whose amiableness depends upon his own sermons ; for though he may preach himself into a good - humour every Sunday , it will be bad enough to have him quarrelling about green geese from Monday morning till Saturday night . ”
Edmund Bertram	“ I think the man who could often quarrel with Fanny , ”
Edmund Bertram	“ must be beyond the reach of any sermons . ”
Edmund Bertram	“ There goes good - humour , I am sure , ”
Edmund Bertram	“ There goes a temper which would never give pain ! How well she walks ! and how readily she falls in with the inclination of others ! joining them the moment she is asked . What a pity , ”
Edmund Bertram	“ that she should have been in such hands ! ”
Edmund Bertram	“ It is to his credit , ”
Edmund Bertram	“ and I dare say it gives his sister pleasure . She does not like his unsettled habits . ”
Edmund Bertram	“ Yes , his manners to women are such as must please . Mrs. Grant , I believe , suspects him of a preference for Julia ; I have never seen much symptom of it , but I wish it may be so . He has no faults but what a serious attachment would remove . ”
Edmund Bertram	“ Which is , perhaps , more in favour of his liking Julia best , than you , Fanny , may be aware ; for I believe it often happens that a man , before he has quite made up his own mind , will distinguish the sister or intimate friend of the woman he is really thinking of more than the woman herself . Crawford has too much sense to stay here if he found himself in any danger from Maria ; and I am not at all afraid for her , after such a proof as she has given that her feelings are not strong . ”
Edmund Bertram	“ If you want to dance , Fanny , I will stand up with you . ”
Edmund Bertram	“ I am glad of it , ”
Edmund Bertram	“ for I am tired to death . I only wonder how the good people can keep it up so long . They had need be _ all _ in love , to find any amusement in such folly ; and so they are , I fancy . If you look at them you may see they are so many couple of lovers — all but Yates and Mrs. Grant — and , between ourselves , she , poor woman , must want a lover as much as any one of them . A desperate dull life hers must be with the doctor , ”
Edmund Bertram	“ An afterpiece instead of a comedy , ”
Edmund Bertram	“ Lovers ’ Vows were at an end , and Lord and Lady Ravenshaw left to act My Grandmother by themselves . Well , the jointure may comfort _ him _ ; and perhaps , between friends , he began to tremble for his credit and his lungs in the Baron , and was not sorry to withdraw ; and to make _ you _ amends , Yates , I think we must raise a little theatre at Mansfield , and ask you to be our manager . ”
Edmund Bertram	“ Nay , ”
Edmund Bertram	“ Let us do nothing by halves . If we are to act , let it be in a theatre completely fitted up with pit , boxes , and gallery , and let us have a play entire from beginning to end ; so as it be a German play , no matter what , with a good tricking , shifting afterpiece , and a figure - dance , and a hornpipe , and a song between the acts . If we do not outdo Ecclesford , we do nothing . ”
Edmund Bertram	“ True , to see real acting , good hardened real acting ; but I would hardly walk from this room to the next to look at the raw efforts of those who have not been bred to the trade : a set of gentlemen and ladies , who have all the disadvantages of education and decorum to struggle through . ”
Edmund Bertram	“ You are not serious , Tom , in meaning to act ? ”
Edmund Bertram	“ Not serious ! never more so , I assure you . What is there to surprise you in it ? ”
Edmund Bertram	“ You take up a thing so seriously ! as if we were going to act three times a week till my father ’s return , and invite all the country . But it is not to be a display of that sort . We mean nothing but a little amusement among ourselves , just to vary the scene , and exercise our powers in something new . We want no audience , no publicity . We may be trusted , I think , in chusing some play most perfectly unexceptionable ; and I can conceive no greater harm or danger to any of us in conversing in the elegant written language of some respectable author than in chattering in words of our own . I have no fears and no scruples . And as to my father ’s being absent , it is so far from an objection , that I consider it rather as a motive ; for the expectation of his return must be a very anxious period to my mother ; and if we can be the means of amusing that anxiety , and keeping up her spirits for the next few weeks , I shall think our time very well spent , and so , I am sure , will he . It is a _ very _ anxious period for her . ”
Edmund Bertram	“ Oh dear , no , ma’am , nobody suspected you ! Well , Edmund , ”
Edmund Bertram	“ I can not agree with you ; I am convinced that my father would totally disapprove it . ”
Edmund Bertram	“ It was a very different thing . You must see the difference yourself . My father wished us , as schoolboys , to speak well , but he would never wish his grown - up daughters to be acting plays . His sense of decorum is strict . ”
Edmund Bertram	“ If you are resolved on acting , ”
Edmund Bertram	“ I must hope it will be in a very small and quiet way ; and I think a theatre ought not to be attempted . It would be taking liberties with my father ’s house in his absence which could not be justified . ”
Edmund Bertram	“ The innovation , if not wrong as an innovation , will be wrong as an expense . ”
Edmund Bertram	“ No , as to acting myself , ”
Edmund Bertram	“ _ that _ I absolutely protest against . ”
Edmund Bertram	“ Lovers ’ Vows ! ”
Edmund Bertram	“ But what do you do for women ? ”
Edmund Bertram	“ I should not have thought it the sort of play to be so easily filled up , with _ us _ , ”
Edmund Bertram	“ I can not , before Mr. Yates , speak what I feel as to this play , without reflecting on his friends at Ecclesford ; but I must now , my dear Maria , tell _ you _ , that I think it exceedingly unfit for private representation , and that I hope you will give it up . I can not but suppose you _ will _ when you have read it carefully over . Read only the first act aloud to either your mother or aunt , and see how you can approve it . It will not be necessary to send you to your _ father ’s _ judgment , I am convinced . ”
Edmund Bertram	“ I am convinced , madam , ”
Edmund Bertram	“ that Sir Thomas would not like it . ”
Edmund Bertram	“ What ! ”
Edmund Bertram	“ if she knew your reasons ! ”
Edmund Bertram	“ Do not urge her , madam , ”
Edmund Bertram	“ It is not fair to urge her in this manner . You see she does not like to act . Let her chuse for herself , as well as the rest of us . Her judgment may be quite as safely trusted . Do not urge her any more . ”
Edmund Bertram	“ the Mansfield theatricals would enliven the whole neighbourhood exceedingly , ”
Edmund Bertram	“ Can I speak with you , Fanny , for a few minutes ? ”
Edmund Bertram	“ I shall walk down immediately after breakfast , ”
Edmund Bertram	“ Do , Fanny , if it is not _ very _ disagreeable to you . ”
Edmund Bertram	“ Something must be done , ”
Edmund Bertram	“ Perhaps I might have scolded , ”
Edmund Bertram	“ if either of you had been sitting down alone ; but while you do wrong together , I can overlook a great deal . ”
Edmund Bertram	“ And really , ”
Edmund Bertram	“ the day is so mild , that your sitting down for a few minutes can be hardly thought imprudent . Our weather must not always be judged by the calendar . We may sometimes take greater liberties in November than in May . ”
Edmund Bertram	“ Do not flatter yourself , my dearest Mary . You have not the smallest chance of moving me . I have my alarms , but they are quite in a different quarter ; and if I could have altered the weather , you would have had a good sharp east wind blowing on you the whole time — for here are some of my plants which Robert _ will _ leave out because the nights are so mild , and I know the end of it will be , that we shall have a sudden change of weather , a hard frost setting in all at once , taking everybody ( at least Robert ) by surprise , and I shall lose every one ; and what is worse , cook has just been telling me that the turkey , which I particularly wished not to be dressed till Sunday , because I know how much more Dr. Grant would enjoy it on Sunday after the fatigues of the day , will not keep beyond to - morrow . These are something like grievances , and make me think the weather most unseasonably close . ”
