Character	Quote
Elizabeth Bennet	Perhaps it will be as well if you discourage his coming here so very often . At least you should not _ remind _ your mother of inviting him . ”
Elizabeth Bennet	As I did the other day , ”
Elizabeth Bennet	very true , it will be wise in me to refrain from _ that _ . But do not imagine that he is always here so often . It is on your account that he has been so frequently invited this week . You know my mother ’s ideas as to the necessity of constant company for her friends . But really , and upon my honour , I will try to do what I think to be wisest ; and now I hope you are satisfied . ”
Elizabeth Bennet	I shall depend on hearing from you very often , Eliza . ”
Elizabeth Bennet	_ That _ you certainly shall . ”
Elizabeth Bennet	And I have another favour to ask . Will you come and see me ? ”
Elizabeth Bennet	We shall often meet , I hope , in Hertfordshire . ”
Elizabeth Bennet	I am not likely to leave Kent for some time . Promise me , therefore , to come to Hunsford . ”
Elizabeth Bennet	My aunt , ”
Elizabeth Bennet	is going to - morrow into that part of the town , and I shall take the opportunity of calling in Grosvenor Street . ”
Elizabeth Bennet	On the Stairs ”
Elizabeth Bennet	, my dear Elizabeth , ” she
Elizabeth Bennet	you will only tell me what sort of girl Miss King is , I shall know what to think . ” “
Elizabeth Bennet	is a very good kind of girl , I believe . I know no harm of her . ” “
Elizabeth Bennet	he paid her not the smallest attention till her grandfather ’s death made her mistress of this fortune ? ” “
Elizabeth Bennet	-- why should he ? If it were not allowable for him to gain _ my _ affections , because I had no money , what occasion could there be for making love to a girl whom he did not care about , and who was equally poor ? ” “
Elizabeth Bennet	there seems indelicacy in directing his attentions towards her so soon after this event . ” “
Elizabeth Bennet	man in distressed circumstances has not time for all those elegant decorums which other people may observe . If _ she _ does not object to it , why should _ we _ ? ” “
Elizabeth Bennet	Her _ not objecting does not justify _ him _ . It only shows her being deficient in something herself -- sense or feeling . ” “
Elizabeth Bennet	, ” cried
Elizabeth Bennet	it as you choose . _ He _ shall be mercenary , and _ she _ shall be foolish . ” “
Elizabeth Bennet	, Lizzy , that is what I do _ not _ choose . I should be sorry , you know , to think ill of a young man who has lived so long in Derbyshire . ” “
Elizabeth Bennet	, if that is all , I have a very poor opinion of young men who live in Derbyshire ; and their intimate friends who live in Hertfordshire are not much better . I am sick of them all . Thank heaven ! I am going to - morrow where I shall find a man who has not one agreeable quality , who has neither manners nor sense to recommend him . Stupid men are the only ones worth knowing , after all . ” “
Elizabeth Bennet	care , Lizzy ; that speech savours strongly of disappointment . ” Before
Elizabeth Bennet	dear , dear aunt , ” she
Elizabeth Bennet	delight ! what felicity ! You give me fresh life and vigour . Adieu to disappointment and spleen . What are men to rocks and mountains ? Oh , what hours of transport we shall spend ! And when we _ do _ return , it shall not be like other travellers , without being able to give one accurate idea of anything . We _ will _ know where we have gone -- we _ will _ recollect what we have seen . Lakes , mountains , and rivers , shall not be jumbled together in our imaginations ; nor , when we attempt to describe any particular scene , will we begin quarrelling about its relative situation . Let _ our _ first effusions be less insupportable than those of the generality of travellers . ” [
Elizabeth Bennet	the door ” ]
Elizabeth Bennet	You must not be too severe upon yourself , ”
Elizabeth Bennet	it is as I always hoped , ” cried
Elizabeth Bennet	are married ! ” Elizabeth
Elizabeth Bennet	have seen them both . They are not married , nor can I find there was any intention of being so ; but if you are willing to perform the engagements which I have ventured to make on your side , I hope it will not be long before they are . All that is required of you is , to assure to your daughter , by settlement , her equal share of the five thousand pounds , secured among your children after the decease of yourself and my sister ; and , moreover , to enter into an engagement of allowing her , during your life , one hundred pounds per annum . These are conditions which , considering everything , I had no hesitation in complying with , as far as I thought myself privileged , for you . I shall send this by express , that no time may be lost in bringing me your answer . You will easily comprehend , from these particulars , that Mr. Wickham ’s circumstances are not so hopeless as they are generally believed to be . The world has been deceived in that respect ; and I am happy to say , there will be some little money , even when all his debts are discharged , to settle on my niece , in addition to her own fortune . If , as I conclude will be the case , you send me full powers to act in your name throughout the whole of this business , I will immediately give directions to Haggerston for preparing a proper settlement . There will not be the smallest occasion for your coming to town again ; therefore stay quietly at Longbourn , and depend on my diligence and care . Send back your answer as soon as you can , and be careful to write explicitly . We have judged it best that my niece should be married from this house , of which I hope you will approve . She comes to us to - day . I shall write again as soon as anything more is determined on . Yours , etc . “ EDW . GARDINER . ” “
Elizabeth Bennet	it possible ? ” cried
Elizabeth Bennet	is not so undeserving , then , as we have thought him , ” said
Elizabeth Bennet	have you answered the letter ? ” said
Elizabeth Bennet	; but it must be done soon . ” Most
Elizabeth Bennet	! my dear father , ” she
Elizabeth Bennet	back and write immediately . Consider how important every moment is in such a case . ” “
Elizabeth Bennet	do you mean , sir ? ” “
Elizabeth Bennet	mean that no man in his proper senses would marry Lydia on so slight a temptation as one hundred a year during my life , and fifty after I am gone . ” “
Elizabeth Bennet	is very true , ” said
Elizabeth Bennet	it had not occurred to me before . His debts to be discharged , and something still to remain ! Oh , it must be my uncle ’s doings ! Generous , good man , I am afraid he has distressed himself . A small sum could not do all this . ” “
Elizabeth Bennet	Why , if he came only to be silent , grave , and indifferent , ”
Elizabeth Bennet	did he come at all ? ”
Elizabeth Bennet	He could be still amiable , still pleasing to my uncle and aunt , when he was in town ; and why not to me ? If he fears me , why come hither ? If he no longer cares for me , why silent ? Teasing , teasing man ! I will think no more about him . ”
Elizabeth Bennet	Now , ”
Elizabeth Bennet	that this first meeting is over , I feel perfectly easy . I know my own strength , and I shall never be embarrassed again by his coming . I am glad he dines here on Tuesday . It will then be publicly seen , that on both sides we meet only as common and indifferent acquaintance . ”
Elizabeth Bennet	Yes , very indifferent , indeed , ”
Elizabeth Bennet	Oh , Jane ! take care . ”
Elizabeth Bennet	My dear Lizzy , you can not think me so weak as to be in danger now . ”
Elizabeth Bennet	I think you are in very great danger of making him as much in love with you as ever . ”
Elizabeth Bennet	If he does not come to me , _ then _ , ”
Elizabeth Bennet	I shall give him up for ever . ”
Elizabeth Bennet	A man who has once been refused ! How could I ever be foolish enough to expect a renewal of his love ? Is there one among the sex who would not protest against such a weakness as a second proposal to the same woman ? There is no indignity so abhorrent to their feelings . ”
Elizabeth Bennet	Yes ; she will remain there till Christmas . ”
Elizabeth Bennet	Mrs. Annesley is with her . The others have been gone on to Scarborough these three weeks . ”
Elizabeth Bennet	Well , girls , ”
Elizabeth Bennet	what say you to the day ? I think everything has passed off uncommonly well , I assure you . The dinner was as well dressed as any I ever saw . The venison was roasted to a turn -- and everybody said , they never saw so fat a haunch . The soup was fifty times better than what we had at the Lucases ’ last week ; and even Mr. Darcy acknowledged that the partridges were remarkably well done ; and I suppose he has two or three French cooks at least . And , my dear Jane , I never saw you look in greater beauty . Mrs. Long said so too , for I asked her whether you did not . And what do you think she said besides ? ‘ Ah ! Mrs. Bennet , we shall have her at Netherfield at last ! ’ She did , indeed . I do think Mrs. Long is as good a creature as ever lived -- and her nieces are very pretty behaved girls , and not at all handsome : I like them prodigiously . ”
Elizabeth Bennet	It has been a very agreeable day , ”
Elizabeth Bennet	The party seemed so well selected , so suitable one with the other . I hope we may often meet again . ”
Elizabeth Bennet	Lizzy , you must not do so . You must not suspect me . It mortifies me . I assure you that I have now learnt to enjoy his conversation as an agreeable and sensible young man without having a wish beyond it . I am perfectly satisfied , from what his manners now are , that he never had any design of engaging my affection . It is only that he is blessed with greater sweetness of address , and a stronger desire of generally pleasing , than any other man . ”
Elizabeth Bennet	You are very cruel , ”
Elizabeth Bennet	you will not let me smile , and are provoking me to it every moment . ”
Elizabeth Bennet	How hard it is in some cases to be believed ! And how impossible in others ! But why should you wish to persuade me that I feel more than I acknowledge ? ”
Elizabeth Bennet	That is a question which I hardly know how to answer . We all love to instruct , though we can teach only what is not worth knowing . Forgive me ; and if you persist in indifference , do not make _ me _ your confidante . ”
Elizabeth Bennet	time you call , ” said
Elizabeth Bennet	hope we shall be more lucky . ” He
Elizabeth Bennet	you come to - morrow ? ” Yes
Elizabeth Bennet	dear Jane , make haste and hurry down . He is come -- Mr. Bingley is come . He is , indeed . Make haste , make haste . Here , Sarah , come to Miss Bennet this moment , and help her on with her gown . Never mind Miss Lizzy ’s hair . ” “
Elizabeth Bennet	will be down as soon as we can , ” said
Elizabeth Bennet	I dare say Kitty is forwarder than either of us , for she went upstairs half an hour ago . ” “
Elizabeth Bennet	! hang Kitty ! what has she to do with it ? Come , be quick , be quick ! where is your sash , my dear ? ” But
Elizabeth Bennet	is the matter , mamma ? What do you keep winking at me for ? What am I to do ? ” “
Elizabeth Bennet	, child , nothing . I did not wink at you . ” She
Elizabeth Bennet	here , my love , I want to speak to you , ” took
Elizabeth Bennet	, my dear , I want to speak with you . ” Elizabeth
Elizabeth Bennet	Tis too much ! ” she
Elizabeth Bennet	far too much . I do not deserve it . Oh , why is not everybody as happy ? ” Elizabeth
Elizabeth Bennet	must go instantly to my mother , ” she
Elizabeth Bennet	would not on any account trifle with her affectionate solicitude , or allow her to hear it from anyone but myself . He is gone to my father already . Oh , Lizzy , to know that what I have to relate will give such pleasure to all my dear family ! how shall I bear so much happiness ? ” She
Elizabeth Bennet	this , ” said
Elizabeth Bennet	the end of all his friend ’s anxious circumspection ! of all his sister ’s falsehood and contrivance ! the happiest , wisest , and most reasonable end ! ” In
Elizabeth Bennet	my mother upstairs . She will be down in a moment , I dare say . ” He
Elizabeth Bennet	hope not so . Imprudence or thoughtlessness in money matters would be unpardonable in _ me _ . ” “
Elizabeth Bennet	their income ! My dear Mr. Bennet , ” cried
Elizabeth Bennet	are you talking of ? Why , he has four or five thousand a year , and very likely more . ” Then
Elizabeth Bennet	how did he account for it ? ” “
Elizabeth Bennet	is the most unforgiving speech , ” said
Elizabeth Bennet	I ever heard you utter . Good girl ! It would vex me , indeed , to see you again the dupe of Miss Bingley ’s pretended regard . ” “
Elizabeth Bennet	you believe it , Lizzy , that when he went to town last November he really loved me , and nothing but a persuasion of _ my _ being indifferent would have prevented his coming down again ? ” “
Elizabeth Bennet	made a little mistake , to be sure ; but it is to the credit of his modesty . ” This
Elizabeth Bennet	, Lizzy , why am I thus singled from my family , and blessed above them all ? If I could but see you as happy ! If there were but such another man for you ! ” “
Elizabeth Bennet	But depend upon it , Mr. Collins , ”
Elizabeth Bennet	that Lizzy shall be brought to reason . I will speak to her about it myself directly . She is a very headstrong , foolish girl , and does not know her own interest ; but I will _ make _ her know it . ”
Elizabeth Bennet	Sir , you quite misunderstand me , ”
Elizabeth Bennet	Lizzy is only headstrong in such matters as these . In everything else she is as good - natured a girl as ever lived . I will go directly to Mr. Bennet , and we shall very soon settle it with her , I am sure . ”
Elizabeth Bennet	Of what are you talking ? ”
Elizabeth Bennet	Of Mr. Collins and Lizzy . Lizzy declares she will not have Mr. Collins , and Mr. Collins begins to say that he will not have Lizzy . ”
Elizabeth Bennet	And what am I to do on the occasion ? It seems a hopeless business . ”
Elizabeth Bennet	Speak to Lizzy about it yourself . Tell her that you insist upon her marrying him . ”
Elizabeth Bennet	Let her be called down . She shall hear my opinion . ”
Elizabeth Bennet	I have sent for you on an affair of importance . I understand that Mr. Collins has made you an offer of marriage . Is it true ? ”
Elizabeth Bennet	Very well -- and this offer of marriage you have refused ? ”
Elizabeth Bennet	I have , sir . ”
Elizabeth Bennet	Very well . We now come to the point . Your mother insists upon your accepting it . Is it not so , Mrs. Bennet ? ”
Elizabeth Bennet	Yes , or I will never see her again . ”
Elizabeth Bennet	An unhappy alternative is before you , Elizabeth . From this day you must be a stranger to one of your parents . Your mother will never see you again if you do _ not _ marry Mr. Collins , and I will never see you again if you _ do _ . ”
Elizabeth Bennet	What do you mean , Mr. Bennet , by talking in this way ? You promised me to _ insist _ upon her marrying him . ”
Elizabeth Bennet	they entered the breakfast room ”
Elizabeth Bennet	Pray do , my dear Miss Lucas , ”
Elizabeth Bennet	for nobody is on my side , nobody takes part with me ; I am cruelly used , nobody feels for my poor nerves . ”
Elizabeth Bennet	Ay , there she comes , ”
Elizabeth Bennet	looking as unconcerned as may be , and caring no more for us than if we were at York , provided she can have her own way . But I tell you what , Miss Lizzy , if you take it into your head to go on refusing every offer of marriage in this way , you will never get a husband at all -- and I am sure I do not know who is to maintain you when your father is dead . _ I _ shall not be able to keep you -- and so I warn you . I have done with you from this very day . I told you in the library , you know , that I should never speak to you again , and you will find me as good as my word . I have no pleasure in talking to undutiful children . Not that I have much pleasure , indeed , in talking to anybody . People who suffer as I do from nervous complaints can have no great inclination for talking . Nobody can tell what I suffer ! But it is always so . Those who do not complain are never pitied . ”
Elizabeth Bennet	Oh , Mr. Collins ! ”
Elizabeth Bennet	back with them ” [
Elizabeth Bennet	decidedly says that none of the party will return into Hertfordshire this winter . I will read it to you . “ ‘ When my brother left us yesterday , he imagined that the business which took him to London might be concluded in three or four days ; but as we are certain it can not be so , and at the same time convinced that when Charles gets to town he will be in no hurry to leave it again , we have determined on following him thither , that he may not be obliged to spend his vacant hours in a comfortless hotel . Many of my acquaintance are already there for the winter : I wish I could hear that you , my dearest friend , had any intention of making one in the crowd , but of that I despair . I sincerely hope your Christmas in Hertfordshire may abound in the gaieties which that season generally brings , and that your beaux will be so numerous as to prevent your feeling the loss of the three of whom we shall deprive you . ’ “ It is evident by this , ” added
Elizabeth Bennet	he comes back no more this winter . ” “
Elizabeth Bennet	is only evident that Miss Bingley does not mean he _ should _ . ” “
Elizabeth Bennet	will you think so ? It must be his own doing ; he is his own master . But you do not know _ all _ . I _ will _ read you the passage which particularly hurts me . I will have no reserves from _ you _ . ‘ Mr. Darcy is impatient to see his sister ; and to confess the truth , _ we _ are scarcely less eager to meet her again . I really do not think Georgiana Darcy has her equal for beauty , elegance , and accomplishments ; and the affection she inspires in Louisa and myself is heightened into something still more interesting from the hope we dare to entertain of her being hereafter our sister . I do not know whether I ever before mentioned to you my feelings on this subject , but I will not leave the country without confiding them , and I trust you will not esteem them unreasonable . My brother admires her greatly already ; he will have frequent opportunity now of seeing her on the most intimate footing ; her relations all wish the connection as much as his own ; and a sister ’s partiality is not misleading me , I think , when I call Charles most capable of engaging any woman ’s heart . With all these circumstances to favour an attachment , and nothing to prevent it , am I wrong , my dearest Jane , in indulging the hope of an event which will secure the happiness of so many ? ’ What think you of _ this _ sentence , my dear Lizzy ? ” said
Elizabeth Bennet	, Jane , you ought to believe me . No one who has ever seen you together can doubt his affection ; Miss Bingley , I am sure , can not : she is not such a simpleton . Could she have seen half as much love in Mr. Darcy for herself , she would have ordered her wedding clothes . But the case is this:--we are not rich enough or grand enough for them ; and she is the more anxious to get Miss Darcy for her brother , from the notion that when there has been _ one _ inter - marriage , she may have less trouble in achieving a second ; in which there is certainly some ingenuity , and I dare say it would succeed if Miss de Bourgh were out of the way . But , my dearest Jane , you can not seriously imagine that , because Miss Bingley tells you her brother greatly admires Miss Darcy , he is in the smallest degree less sensible of _ your _ merit than when he took leave of you on Tuesday ; or that it will be in her power to persuade him that , instead of being in love with you , he is very much in love with her friend . ” “
Elizabeth Bennet	, my dear sister , can I be happy , even supposing the best , in accepting a man whose sisters and friends are all wishing him to marry elsewhere ? ” “
Elizabeth Bennet	must decide for yourself , ” said
Elizabeth Bennet	if , upon mature deliberation , you find that the misery of disobliging his two sisters is more than equivalent to the happiness of being his wife , I advise you , by all means , to refuse him . ” “
Elizabeth Bennet	can you talk so ? ” said
Elizabeth Bennet	must know , that , though I should be exceedingly grieved at their disapprobation , I could not hesitate . ” “
Elizabeth Bennet	did not think you would ; and that being the case , I can not consider your situation with much compassion . ” “
Elizabeth Bennet	if he returns no more this winter , my choice will never be required . A thousand things may arise in six months . ” The
Elizabeth Bennet	Now , I do insist upon it , that you , all of you , hold your tongues , and let Mr. Collins and me have a little conversation together . ”
Elizabeth Bennet	Your plan is a good one , ”
Elizabeth Bennet	where nothing is in question but the desire of being well married ; and if I were determined to get a rich husband , or any husband , I dare say I should adopt it . But these are not Jane ’s feelings ; she is not acting by design . As yet she can not even be certain of the degree of her own regard , nor of its reasonableness . She has known him only a fortnight . She danced four dances with him at Meryton ; she saw him one morning at his own house , and has since dined in company with him four times . This is not quite enough to make her understand his character . ”
Elizabeth Bennet	Not as you represent it . Had she merely _ dined _ with him , she might only have discovered whether he had a good appetite ; but you must remember that four evenings have been also spent together -- and four evenings may do a great deal . ”
Elizabeth Bennet	You make me laugh , Charlotte ; but it is not sound . You know it is not sound , and that you would never act in this way yourself . ”
Elizabeth Bennet	What does Mr. Darcy mean , ”
Elizabeth Bennet	by listening to my conversation with Colonel Forster ? ”
Elizabeth Bennet	That is a question which Mr. Darcy only can answer . ”
Elizabeth Bennet	But if he does it any more , I shall certainly let him know that I see what he is about . He has a very satirical eye , and if I do not begin by being impertinent myself , I shall soon grow afraid of him . ”
Elizabeth Bennet	The entreaties of several ”
Elizabeth Bennet	I am going to open the instrument , Eliza , and you know what follows . ”
Elizabeth Bennet	You are a very strange creature by way of a friend!--always wanting me to play and sing before anybody and everybody ! If my vanity had taken a musical turn , you would have been invaluable ; but as it is , I would really rather not sit down before those who must be in the habit of hearing the very best performers . ”
Elizabeth Bennet	Certainly , sir ; and it has the advantage also of being in vogue amongst the less polished societies of the world : every savage can dance . ”
Elizabeth Bennet	Your friend performs delightfully , ”
Elizabeth Bennet	and I doubt not that you are an adept in the science yourself , Mr. Darcy . ”
Elizabeth Bennet	You saw me dance at Meryton , I believe , sir . ”
Elizabeth Bennet	Yes , indeed , and received no inconsiderable pleasure from the sight . Do you often dance at St. James ’s ? ”
Elizabeth Bennet	Never , sir . ”
Elizabeth Bennet	Do you not think it would be a proper compliment to the place ? ”
Elizabeth Bennet	It is a compliment which I never pay to any place if I can avoid it . ”
Elizabeth Bennet	You have a house in town , I conclude ? ”
Elizabeth Bennet	I had once some thoughts of fixing in town myself , for I am fond of superior society ; but I did not feel quite certain that the air of London would agree with Lady Lucas . ”
Elizabeth Bennet	My dear Miss Eliza , why are not you dancing ? Mr. Darcy , you must allow me to present this young lady to you as a very desirable partner . You can not refuse to dance , I am sure , when so much beauty is before you . ”
Elizabeth Bennet	You excel so much in the dance , Miss Eliza , that it is cruel to deny me the happiness of seeing you ; and though this gentleman dislikes the amusement in general , he can have no objection , I am sure , to oblige us for one half hour . ”
Elizabeth Bennet	Mr. Darcy is all politeness , ”
Elizabeth Bennet	He is , indeed : but considering the inducement , my dear Miss Eliza , we can not wonder at his complaisance ; for who would object to such a partner ? ”
Elizabeth Bennet	You are considering how insupportable it would be to pass many evenings in this manner,--in such society ; and , indeed , I am quite of your opinion . I was never more annoyed ! The insipidity , and yet the noise -- the nothingness , and yet the self - importance , of all these people ! What would I give to hear your strictures on them ! ”
Elizabeth Bennet	Your conjecture is totally wrong , I assure you . My mind was more agreeably engaged . I have been meditating on the very great pleasure which a pair of fine eyes in the face of a pretty woman can bestow . ”
Elizabeth Bennet	I am all astonishment . How long has she been such a favourite ? and pray when am I to wish you joy ? ”
Elizabeth Bennet	That is exactly the question which I expected you to ask . A lady ’s imagination is very rapid ; it jumps from admiration to love , from love to matrimony , in a moment . I knew you would be wishing me joy . ”
Elizabeth Bennet	Nay , if you are so serious about it , I shall consider the matter as absolutely settled . You will have a charming mother - in - law , indeed , and of course she will be always at Pemberley with you . ”
Elizabeth Bennet	all that I can collect by your manner of talking , you must be two of the silliest girls in the country . I have suspected it some time , but I am now convinced . ” Catherine
Elizabeth Bennet	is the only point , I flatter myself , on which we do not agree . I had hoped that our sentiments coincided in every particular , but I must so far differ from you as to think our two youngest daughters uncommonly foolish . ” “
Elizabeth Bennet	dear Mr. Bennet , you must not expect such girls to have the sense of their father and mother . When they get to our age , I dare say they will not think about officers any more than we do . I remember the time when I liked a red coat myself very well -- and , indeed , so I do still at my heart ; and if a smart young colonel , with five or six thousand a year , should want one of my girls , I shall not say nay to him ; and I thought Colonel Forster looked very becoming the other night at Sir William ’s in his regimentals . ” “
Elizabeth Bennet	, my dear , you had better go on horseback , because it seems likely to rain ; and then you must stay all night . ” “
Elizabeth Bennet	, but the gentlemen will have Mr. Bingley ’s chaise to go to Meryton ; and the Hursts have no horses to theirs . ” “
Elizabeth Bennet	, my dear , your father can not spare the horses , I am sure . They are wanted in the farm , Mr. Bennet , are not they ? ” “
Elizabeth Bennet	dearest Lizzie , * / “ I find myself very unwell this morning , which , I suppose , is to be imputed to my getting wet through yesterday . My kind friends will not hear of my returning home till I am better . They insist also on my seeing Mr. Jones -- therefore do not be alarmed if you should hear of his having been to me -- and , excepting a sore throat and a headache , there is not much the matter with me . “ Yours , etc . ” “
Elizabeth Bennet	, my dear , ” said
Elizabeth Bennet	your daughter should have a dangerous fit of illness -- if she should die -- it would be a comfort to know that it was all in pursuit of Mr. Bingley , and under your orders . ” “
Elizabeth Bennet	to think of such a thing , in all this dirt ! You will not be fit to be seen when you get there . ” “
Elizabeth Bennet	this a hint to me , Lizzy , ” said
Elizabeth Bennet	send for the horses ? ” “
Elizabeth Bennet	, indeed . I do not wish to avoid the walk . The distance is nothing , when one has a motive ; only three miles . I shall be back by dinner . ” “
Elizabeth Bennet	admire the activity of your benevolence , ” observed
Elizabeth Bennet	every impulse of feeling should be guided by reason ; and , in my opinion , exertion should always be in proportion to what is required . ” “
Elizabeth Bennet	can not make him out . There is something very pompous in his style . And what can he mean by apologizing for being next in the entail ? We can not suppose he would help it , if he could . Can he be a sensible man , sir ? ” “
Elizabeth Bennet	assure you , madam , ” he
Elizabeth Bennet	she does not need such advice . She practises very constantly . ” “
Elizabeth Bennet	much the better . It can not be done too much ; and when I next write to her , I shall charge her not to neglect it on any account . I often tell young ladies , that no excellence in music is to be acquired without constant practice . I have told Miss Bennet several times , that she will never play really well , unless she practises more ; and though Mrs. Collins has no instrument , she is very welcome , as I have often told her , to come to Rosings every day , and play on the pianoforte in Mrs. Jenkinson ’s room . She would be in nobody ’s way , you know , in that part of the house . ” Mr.
Elizabeth Bennet	shall not say that you are mistaken , ” he
Elizabeth Bennet	you could not really believe me to entertain any design of alarming you ; and I have had the pleasure of your acquaintance long enough to know , that you find great enjoyment in occasionally professing opinions which , in fact , are not your own . ” Elizabeth
Elizabeth Bennet	are perfectly right . You have employed your time much better . No one admitted to the privilege of hearing you can think anything wanting . We neither of us perform to strangers . ” Here
Elizabeth Bennet	was a very long time since he had had the pleasure of seeing her ; ”
Elizabeth Bennet	It is above eight months . We have not met since the 26th of November , when we were all dancing together at Netherfield . ”
Elizabeth Bennet	, Miss Eliza , are not the ----shire militia removed from Meryton ? They must be a great loss to _ your _ family . ” In
Elizabeth Bennet	This must be false ! This can not be ! This must be the grossest falsehood!”--and when she had gone through the whole letter , though scarcely knowing anything of the last page or two , put it hastily away , protesting that she would not regard it , that she would never look in it again . In this perturbed state of mind , with thoughts that could rest on nothing , she walked on ; but it would not do : in half a minute the letter was unfolded again ; and collecting herself as well as she could , she again began the mortifying perusal of all that related to Wickham , and commanded herself so far as to examine the meaning of every sentence . The account of his connection with the Pemberley family was exactly what he had related himself ; and the kindness of the late Mr. Darcy , though she had not before known its extent , agreed equally well with his own words . So far each recital confirmed the other ; but when she came to the will , the difference was great . What Wickham had said of the living was fresh in her memory ; and as she recalled his very words , it was impossible not to feel that there was gross duplicity on one side or the other , and , for a few moments , she flattered herself that her wishes did not err . But when she read and re - read , with the closest attention , the particulars immediately following of Wickham ’s resigning all pretensions to the living , of his receiving in lieu so considerable a sum as three thousand pounds , again was she forced to hesitate . She put down the letter , weighed every circumstance with what she meant to be impartiality -- deliberated on the probability of each statement -- but with little success . On both sides it was only assertion . Again she read on . But every line proved more clearly that the affair , which she had believed it impossible that any contrivance could so represent as to render Mr. Darcy ’s conduct in it less than infamous , was capable of a turn which must make him entirely blameless throughout the whole . The extravagance and general profligacy which he scrupled not to lay to Mr. Wickham ’s charge exceedingly shocked her ; the more so , as she could bring no proof of its injustice . She had never heard of him before his entrance into the ----shire militia , in which he had engaged at the persuasion of the young man , who , on meeting him accidentally in town , had there renewed a slight acquaintance . Of his former way of life , nothing had been known in Hertfordshire but what he told himself . As to his real character , had information been in her power , she had never felt a wish of inquiring . His countenance , voice , and manner , had established him at once in the possession of every virtue . She tried to recollect some instance of goodness , some distinguished trait of integrity or benevolence , that might rescue him from the attacks of Mr. Darcy ; or at least , by the predominance of virtue , atone for those casual errors , under which she would endeavour to class what Mr. Darcy had described as the idleness and vice of many years ’ continuance . But no such recollection befriended her . She could see him instantly before her , in every charm of air and address , but she could remember no more substantial good than the general approbation of the neighbourhood , and the regard which his social powers had gained him in the mess . After pausing on this point a considerable while , she once more continued to read . But , alas ! the story which followed , of his designs on Miss Darcy , received some confirmation from what had passed between Colonel Fitzwilliam and herself only the morning before ; and at last she was referred for the truth of every particular to Colonel Fitzwilliam himself -- from whom she had previously received the information of his near concern in all his cousin ’s affairs and whose character she had no reason to question . At one time she had almost resolved on applying to him , but the idea was checked by the awkwardness of the application , and at length wholly banished by the conviction that Mr. Darcy would never have hazarded such a proposal , if he had not been well assured of his cousin ’s corroboration . She perfectly remembered everything that had passed in conversation between Wickham and herself in their first evening at Mr. Philips ’s . Many of his expressions were still fresh in her memory . She was _ now _ struck with the impropriety of such communications to a stranger , and wondered it had escaped her before . She saw the indelicacy of putting himself forward as he had done , and the inconsistency of his professions with his conduct . She remembered that he had boasted of having no fear of seeing Mr. Darcy -- that Mr. Darcy might leave the country , but that _ he _ should stand his ground ; yet he had avoided the Netherfield ball the very next week . She remembered , also , that till the Netherfield family had quitted the country , he had told his story to no one but herself ; but that after their removal , it had been everywhere discussed ; that he had then no reserves , no scruples in sinking Mr. Darcy ’s character , though he had assured her that respect for the father would always prevent his exposing the son . How differently did everything now appear in which he was concerned ! His attentions to Miss King were now the consequence of views solely and hatefully mercenary ; and the mediocrity of her fortune proved no longer the moderation of his wishes , but his eagerness to grasp at anything . His behaviour to herself could now have had no tolerable motive : he had either been deceived with regard to her fortune , or had been gratifying his vanity by encouraging the preference which she believed she had most incautiously shown . Every lingering struggle in his favour grew fainter and fainter ; and in further justification of Mr. Darcy , she could not but allow that Mr. Bingley , when questioned by Jane , had long ago asserted his blamelessness in the affair;--that , proud and repulsive as were his manners , she had never , in the whole course of their acquaintance -- an acquaintance which had latterly brought them much together , and given her a sort of intimacy with his ways -- seen anything that betrayed him to be unprincipled or unjust -- anything that spoke him of irreligious or immoral habits;--that among his own connections he was esteemed and valued;--that even Wickham had allowed him merit as a brother , and that she had often heard him speak so affectionately of his sister as to prove him capable of some amiable feeling;--that had his actions been what Wickham represented them , so gross a violation of everything right could hardly have been concealed from the world ; and that friendship between a person capable of it and such an amiable man as Mr. Bingley was incomprehensible . She grew absolutely ashamed of herself . Of neither Darcy nor Wickham could she think , without feeling that she had been blind , partial , prejudiced , absurd . “ How despicably have I acted ! ”
Elizabeth Bennet	I , who have prided myself on my discernment ! I , who have valued myself on my abilities ! who have often disdained the generous candour of my sister , and gratified my vanity in useless or blameless distrust . How humiliating is this discovery ! Yet , how just a humiliation ! Had I been in love , I could not have been more wretchedly blind . But vanity , not love , has been my folly . Pleased with the preference of one , and offended by the neglect of the other , on the very beginning of our acquaintance , I have courted prepossession and ignorance , and driven reason away where either were concerned . Till this moment , I never knew myself . ”
Elizabeth Bennet	would she have said ? how would she have behaved ? ” were
Elizabeth Bennet	my father can not . He wrote last week to hurry my return . ” “
Elizabeth Bennet	, your father , of course , may spare you , if your mother can . Daughters are never of so much consequence to a father . And if you will stay another _ month _ complete , it will be in my power to take one of you as far as London , for I am going there early in June , for a week ; and as Dawson does not object to the barouche - box , there will be very good room for one of you -- and , indeed , if the weather should happen to be cool , I should not object to taking you both , as you are neither of you large . ” “
Elizabeth Bennet	are all kindness , madam ; but I believe we must abide by our original plan . ” Lady
Elizabeth Bennet	uncle is to send a servant for us . ” “
Elizabeth Bennet	! Your uncle ! He keeps a man - servant , does he ? I am very glad you have somebody who thinks of those things . Where shall you change horses ? Oh , Bromley , of course . If you mention my name at the Bell , you will be attended to . ” Lady
Elizabeth Bennet	I hope you are well , Miss Bennet . That lady , I suppose , is your mother ? ”
