Character	Quote
Anne Elliot	"I never want them , I assure you . They talk and laugh a great deal too much for me . Oh ! Anne , I am so very unwell ! It was quite unkind of you not to come on Thursday . """
Anne Elliot	"My dear Mary , recollect what a comfortable account you sent me of yourself ! You wrote in the cheerfullest manner , and said you were perfectly well , and in no hurry for me ; and that being the case , you must be aware that my wish would be to remain with Lady Russell to the last : and besides what I felt on her account , I have really been so busy , have had so much to do , that I could not very conveniently have left Kellynch sooner . """
Anne Elliot	"Dear me ! what can you possibly have to do ? """
Anne Elliot	"A great many things , I assure you . More than I can recollect in a moment ; but I can tell you some . I have been making a duplicate of the catalogue of my father 's books and pictures . I have been several times in the garden with Mackenzie , trying to understand , and make him understand , which of Elizabeth 's plants are for Lady Russell . I have had all my own little concerns to arrange , books and music to divide , and all my trunks to repack , from not having understood in time what was intended as to the waggons : and one thing I have had to do , Mary , of a more trying nature : going to almost every house in the parish , as a sort of take - leave . I was told that they wished it . But all these things took up a great deal of time . """
Anne Elliot	"Oh ! well ! """
Anne Elliot	"but you have never asked me one word about our dinner at the Pooles yesterday . """
Anne Elliot	"Did you go then ? I have made no enquiries , because I concluded you must have been obliged to give up the party . """
Anne Elliot	"Oh yes ! I went . I was very well yesterday ; nothing at all the matter with me till this morning . It would have been strange if I had not gone . """
Anne Elliot	"I am very glad you were well enough , and I hope you had a pleasant party . """
Anne Elliot	"Nothing remarkable . One always knows beforehand what the dinner will be , and who will be there ; and it is so very uncomfortable not having a carriage of one 's own . Mr and Mrs Musgrove took me , and we were so crowded ! They are both so very large , and take up so much room ; and Mr Musgrove always sits forward . So , there was I , crowded into the back seat with Henrietta and Louise ; and I think it very likely that my illness to - day may be owing to it . """
Anne Elliot	"Where shall we go ? """
Anne Elliot	"I suppose you will not like to call at the Great House before they have been to see you ? """
Anne Elliot	"I have not the smallest objection on that account , """
Anne Elliot	"I should never think of standing on such ceremony with people I know so well as Mrs and the Miss Musgroves . """
Anne Elliot	"Oh ! but they ought to call upon you as soon as possible . They ought to feel what is due to you as my sister . However , we may as well go and sit with them a little while , and when we have that over , we can enjoy our walk . """
Anne Elliot	"I am much obliged to you , """
Anne Elliot	"but I am not going with them . The carriage would not accommodate so many . I walk : I prefer walking . """
Anne Elliot	"But it rains . """
Anne Elliot	"Oh ! very little , Nothing that I regard . """
Anne Elliot	"Oh ! so do I. """
Anne Elliot	"And so do I. No comparison . But the men are all wild after Miss Elliot . Anne is too delicate for them . """
Anne Elliot	"Now , how would she speak of him ? """
Anne Elliot	"I was as well satisfied with my appointment as you can desire . It was a great object with me at that time to be at sea ; a very great object , I wanted to be doing something . """
Anne Elliot	"beyond what I always had in most of the ships I have lived in ; and they have been five altogether . """
Anne Elliot	"I beg your pardon , madam , this is your seat ; """
Anne Elliot	"These would have been all my friends , """
Anne Elliot	"So you and I are to be left to shift by ourselves , with this poor sick child ; and not a creature coming near us all the evening ! I knew how it would be . This is always my luck . If there is anything disagreeable going on men are always sure to get out of it , and Charles is as bad as any of them . Very unfeeling ! I must say it is very unfeeling of him to be running away from his poor little boy . Talks of his being going on so well ! How does he know that he is going on well , or that there may not be a sudden change half an hour hence ? I did not think Charles would have been so unfeeling . So here he is to go away and enjoy himself , and because I am the poor mother , I am not to be allowed to stir ; and yet , I am sure , I am more unfit than anybody else to be about the child . My being the mother is the very reason why my feelings should not be tried . I am not at all equal to it . You saw how hysterical I was yesterday . """
Anne Elliot	"Dear me ! that 's a very good thought , very good , indeed . To be sure , I may just as well go as not , for I am of no use at home -- am I ? and it only harasses me . You , who have not a mother 's feelings , are a great deal the properest person . You can make little Charles do anything ; he always minds you at a word . It will be a great deal better than leaving him only with Jemima . Oh ! I shall certainly go ; I am sure I ought if I can , quite as much as Charles , for they want me excessively to be acquainted with Captain Wentworth , and I know you do not mind being left alone . An excellent thought of yours , indeed , Anne . I will go and tell Charles , and get ready directly . You can send for us , you know , at a moment 's notice , if anything is the matter ; but I dare say there will be nothing to alarm you . I should not go , you may be sure , if I did not feel quite at ease about my dear child . """
Anne Elliot	"This is very kind of Anne , """
Anne Elliot	"Altered beyond his knowledge . """
Anne Elliot	"So altered that he should not have known her again ! """
Anne Elliot	"A strong mind , with sweetness of manner , """
Anne Elliot	"Something a little inferior I shall of course put up with , but it must not be much . If I am a fool , I shall be a fool indeed , for I have thought on the subject more than most men . """
Anne Elliot	"My dear madam , this must not be . As yet , you have seen nothing of Bath . You have been here only to be useful . You must not run away from us now . You must stay to be acquainted with Mrs Wallis , the beautiful Mrs Wallis . To your fine mind , I well know the sight of beauty is a real gratification . """
Anne Elliot	"less thin in her person , in her cheeks ; her skin , her complexion , greatly improved ; clearer , fresher . Had she been using any thing in particular ? """
Anne Elliot	"No , nothing . """
Anne Elliot	"No , nothing at all . """
Anne Elliot	"certainly you can not do better than to continue as you are ; you can not be better than well ; or I should recommend Gowland , the constant use of Gowland , during the spring months . Mrs Clay has been using it at my recommendation , and you see what it has done for her . You see how it has carried away her freckles . """
Anne Elliot	"Elizabeth . """
Anne Elliot	""""
Anne Elliot	"sounded in her ears all day long . Sir Walter had once been in company with the late viscount , but had never seen any of the rest of the family ; and the difficulties of the case arose from there having been a suspension of all intercourse by letters of ceremony , ever since the death of that said late viscount , when , in consequence of a dangerous illness of Sir Walter 's at the same time , there had been an unlucky omission at Kellynch . No letter of condolence had been sent to Ireland . The neglect had been visited on the head of the sinner ; for when poor Lady Elliot died herself , no letter of condolence was received at Kellynch , and , consequently , there was but too much reason to apprehend that the Dalrymples considered the relationship as closed . How to have this anxious business set to rights , and be admitted as cousins again , was the question : and it was a question which , in a more rational manner , neither Lady Russell nor Mr Elliot thought unimportant . """
Anne Elliot	"Sir Walter , however , would choose his own means , and at last wrote a very fine letter of ample explanation , regret , and entreaty , to his right honourable cousin . Neither Lady Russell nor Mr Elliot could admire the letter ; but it did all that was wanted , in bringing three lines of scrawl from the Dowager Viscountess . """
Anne Elliot	"The toils of the business were over , the sweets began . They visited in Laura Place , they had the cards of Dowager Viscountess Dalrymple , and the Honourable Miss Carteret , to be arranged wherever they might be most visible : and """
Anne Elliot	"because she had a smile and a civil answer for everybody . Miss Carteret , with still less to say , was so plain and so awkward , that she would never have been tolerated in Camden Place but for her birth . Lady Russell confessed she had expected something better ; but yet """
Anne Elliot	"and when Anne ventured to speak her opinion of them to Mr Elliot , he agreed to their being nothing in themselves , but still maintained that , as a family connexion , as good company , as those who would collect good company around them , they had their value . Anne smiled and said , """
Anne Elliot	"( sitting down by her ) , """
Anne Elliot	""""
Anne Elliot	"sighed Anne , """
Anne Elliot	"then recollecting herself , and not wishing to be answered , she added , """
Anne Elliot	"( smiling ) """
Anne Elliot	""""
Anne Elliot	""""
Anne Elliot	"said Anne , """
Anne Elliot	""""
Anne Elliot	"said he ; """
Anne Elliot	"( he continued , speaking lower , though there was no one else in the room ) """
Anne Elliot	He looked , as he spoke , to the seat which Mrs Clay had been lately occupying : a sufficient explanation of what he particularly meant ; and though Anne could not believe in their having the same sort of pride , she was pleased with him for not liking Mrs Clay ; and her conscience admitted that his wishing to promote her father 's getting great acquaintance was more than excusable in the view of defeating her .
Anne Elliot	"Yes ; I did not see them myself , but I heard Mr Elliot say they were in the room . """
Anne Elliot	"The Ibbotsons , were they there ? and the two new beauties , with the tall Irish officer , who is talked of for one of them . """
Anne Elliot	"I do not know . I do not think they were . """
Anne Elliot	"Old Lady Mary Maclean ? I need not ask after her . She never misses , I know ; and you must have seen her . She must have been in your own circle ; for as you went with Lady Dalrymple , you were in the seats of grandeur , round the orchestra , of course . """
Anne Elliot	"No , that was what I dreaded . It would have been very unpleasant to me in every respect . But happily Lady Dalrymple always chooses to be farther off ; and we were exceedingly well placed , that is , for hearing ; I must not say for seeing , because I appear to have seen very little . """
Anne Elliot	"Oh ! you saw enough for your own amusement . I can understand . There is a sort of domestic enjoyment to be known even in a crowd , and this you had . You were a large party in yourselves , and you wanted nothing beyond . """
Anne Elliot	"But I ought to have looked about me more , """
Anne Elliot	"No , no ; you were better employed . You need not tell me that you had a pleasant evening . I see it in your eye . I perfectly see how the hours passed : that you had always something agreeable to listen to . In the intervals of the concert it was conversation . """
Anne Elliot	"Do you see that in my eye ? """
Anne Elliot	"Yes , I do . Your countenance perfectly informs me that you were in company last night with the person whom you think the most agreeable in the world , the person who interests you at this present time more than all the rest of the world put together . """
Anne Elliot	"Mr Elliot ! """
Anne Elliot	"Are you acquainted with Mr Elliot ? """
Anne Elliot	"I should be extremely happy ; I hope you can not doubt my willingness to be of even the slightest use to you , """
Anne Elliot	"but I suspect that you are considering me as having a higher claim on Mr Elliot , a greater right to influence him , than is really the case . I am sure you have , somehow or other , imbibed such a notion . You must consider me only as Mr Elliot 's relation . If in that light there is anything which you suppose his cousin might fairly ask of him , I beg you would not hesitate to employ me . """
Anne Elliot	"I have been a little premature , I perceive ; I beg your pardon . I ought to have waited for official information , But now , my dear Miss Elliot , as an old friend , do give me a hint as to when I may speak . Next week ? To be sure by next week I may be allowed to think it all settled , and build my own selfish schemes on Mr Elliot 's good fortune . """
Anne Elliot	"No , """
Anne Elliot	"nor next week , nor next , nor next . I assure you that nothing of the sort you are thinking of will be settled any week . I am not going to marry Mr Elliot . I should like to know why you imagine I am ? """
Anne Elliot	"Now , how I do wish I understood you ! How I do wish I knew what you were at ! I have a great idea that you do not design to be cruel , when the right moment occurs . Till it does come , you know , we women never mean to have anybody . It is a thing of course among us , that every man is refused , till he offers . But why should you be cruel ? Let me plead for my -- present friend I can not call him , but for my former friend . Where can you look for a more suitable match ? Where could you expect a more gentlemanlike , agreeable man ? Let me recommend Mr Elliot . I am sure you hear nothing but good of him from Colonel Wallis ; and who can know him better than Colonel Wallis ? """
Anne Elliot	"My dear Mrs Smith , Mr Elliot 's wife has not been dead much above half a year . He ought not to be supposed to be paying his addresses to any one . """
Anne Elliot	"Oh ! if these are your only objections , """
Anne Elliot	"No , """
Anne Elliot	"I can readily believe all that of my cousin . He seems to have a calm decided temper , not at all open to dangerous impressions . I consider him with great respect . I have no reason , from any thing that has fallen within my observation , to do otherwise . But I have not known him long ; and he is not a man , I think , to be known intimately soon . Will not this manner of speaking of him , Mrs Smith , convince you that he is nothing to me ? Surely this must be calm enough . And , upon my word , he is nothing to me . Should he ever propose to me ( which I have very little reason to imagine he has any thought of doing ) , I shall not accept him . I assure you I shall not . I assure you , Mr Elliot had not the share which you have been supposing , in whatever pleasure the concert of last night might afford : not Mr Elliot ; it is not Mr Elliot that-- """
Anne Elliot	"Do tell me how it first came into your head . """
Anne Elliot	"And has it indeed been spoken of ? """
Anne Elliot	"Did you observe the woman who opened the door to you when you called yesterday ? """
Anne Elliot	"No . Was not it Mrs Speed , as usual , or the maid ? I observed no one in particular . """
Anne Elliot	"It was my friend Mrs Rooke ; Nurse Rooke ; who , by - the - bye , had a great curiosity to see you , and was delighted to be in the way to let you in . She came away from Marlborough Buildings only on Sunday ; and she it was who told me you were to marry Mr Elliot . She had had it from Mrs Wallis herself , which did not seem bad authority . She sat an hour with me on Monday evening , and gave me the whole history . """
Anne Elliot	"The whole history , """
Anne Elliot	"She could not make a very long history , I think , of one such little article of unfounded news . """
Anne Elliot	"But , """
Anne Elliot	"though there is no truth in my having this claim on Mr Elliot , I should be extremely happy to be of use to you in any way that I could . Shall I mention to him your being in Bath ? Shall I take any message ? """
Anne Elliot	"No , I thank you : no , certainly not . In the warmth of the moment , and under a mistaken impression , I might , perhaps , have endeavoured to interest you in some circumstances ; but not now . No , I thank you , I have nothing to trouble you with . """
Anne Elliot	"I think you spoke of having known Mr Elliot many years ? """
Anne Elliot	"I did . """
Anne Elliot	"Not before he was married , I suppose ? """
Anne Elliot	"Yes ; he was not married when I knew him first . """
Anne Elliot	"And -- were you much acquainted ? """
Anne Elliot	"Intimately . """
Anne Elliot	"Indeed ! Then do tell me what he was at that time of life . I have a great curiosity to know what Mr Elliot was as a very young man . Was he at all such as he appears now ? """
Anne Elliot	"I beg your pardon , my dear Miss Elliot , """
Anne Elliot	"I beg your pardon for the short answers I have been giving you , but I have been uncertain what I ought to do . I have been doubting and considering as to what I ought to tell you . There were many things to be taken into the account . One hates to be officious , to be giving bad impressions , making mischief . Even the smooth surface of family - union seems worth preserving , though there may be nothing durable beneath . However , I have determined ; I think I am right ; I think you ought to be made acquainted with Mr Elliot 's real character . Though I fully believe that , at present , you have not the smallest intention of accepting him , there is no saying what may happen . You might , some time or other , be differently affected towards him . Hear the truth , therefore , now , while you are unprejudiced . Mr Elliot is a man without heart or conscience ; a designing , wary , cold - blooded being , who thinks only of himself ; whom for his own interest or ease , would be guilty of any cruelty , or any treachery , that could be perpetrated without risk of his general character . He has no feeling for others . Those whom he has been the chief cause of leading into ruin , he can neglect and desert without the smallest compunction . He is totally beyond the reach of any sentiment of justice or compassion . Oh ! he is black at heart , hollow and black ! """
Anne Elliot	"My expressions startle you . You must allow for an injured , angry woman . But I will try to command myself . I will not abuse him . I will only tell you what I have found him . Facts shall speak . He was the intimate friend of my dear husband , who trusted and loved him , and thought him as good as himself . The intimacy had been formed before our marriage . I found them most intimate friends ; and I , too , became excessively pleased with Mr Elliot , and entertained the highest opinion of him . At nineteen , you know , one does not think very seriously ; but Mr Elliot appeared to me quite as good as others , and much more agreeable than most others , and we were almost always together . We were principally in town , living in very good style . He was then the inferior in circumstances ; he was then the poor one ; he had chambers in the Temple , and it was as much as he could do to support the appearance of a gentleman . He had always a home with us whenever he chose it ; he was always welcome ; he was like a brother . My poor Charles , who had the finest , most generous spirit in the world , would have divided his last farthing with him ; and I know that his purse was open to him ; I know that he often assisted him . """
Anne Elliot	"This must have been about that very period of Mr Elliot 's life , """
Anne Elliot	"which has always excited my particular curiosity . It must have been about the same time that he became known to my father and sister . I never knew him myself ; I only heard of him ; but there was a something in his conduct then , with regard to my father and sister , and afterwards in the circumstances of his marriage , which I never could quite reconcile with present times . It seemed to announce a different sort of man . """
Anne Elliot	"He had been introduced to Sir Walter and your sister before I was acquainted with him , but I heard him speak of them for ever . I know he was invited and encouraged , and I know he did not choose to go . I can satisfy you , perhaps , on points which you would little expect ; and as to his marriage , I knew all about it at the time . I was privy to all the fors and againsts ; I was the friend to whom he confided his hopes and plans ; and though I did not know his wife previously , her inferior situation in society , indeed , rendered that impossible , yet I knew her all her life afterwards , or at least till within the last two years of her life , and can answer any question you may wish to put . """
Anne Elliot	"Nay , """
Anne Elliot	"I have no particular enquiry to make about her . I have always understood they were not a happy couple . But I should like to know why , at that time of his life , he should slight my father 's acquaintance as he did . My father was certainly disposed to take very kind and proper notice of him . Why did Mr Elliot draw back ? """
Anne Elliot	"Perhaps , """
Anne Elliot	"you sometimes spoke of me to Mr Elliot ? """
Anne Elliot	"To be sure I did ; very often . I used to boast of my own Anne Elliot , and vouch for your being a very different creature from-- """
Anne Elliot	"This accounts for something which Mr Elliot said last night , """
Anne Elliot	"This explains it . I found he had been used to hear of me . I could not comprehend how . What wild imaginations one forms where dear self is concerned ! How sure to be mistaken ! But I beg your pardon ; I have interrupted you . Mr Elliot married then completely for money ? The circumstances , probably , which first opened your eyes to his character . """
Anne Elliot	"Oh ! those things are too common . When one lives in the world , a man or woman 's marrying for money is too common to strike one as it ought . I was very young , and associated only with the young , and we were a thoughtless , gay set , without any strict rules of conduct . We lived for enjoyment . I think differently now ; time and sickness and sorrow have given me other notions ; but at that period I must own I saw nothing reprehensible in what Mr Elliot was doing . ` To do the best for himself , ' passed as a duty . """
Anne Elliot	"But was not she a very low woman ? """
Anne Elliot	"Yes ; which I objected to , but he would not regard . Money , money , was all that he wanted . Her father was a grazier , her grandfather had been a butcher , but that was all nothing . She was a fine woman , had had a decent education , was brought forward by some cousins , thrown by chance into Mr Elliot 's company , and fell in love with him ; and not a difficulty or a scruple was there on his side , with respect to her birth . All his caution was spent in being secured of the real amount of her fortune , before he committed himself . Depend upon it , whatever esteem Mr Elliot may have for his own situation in life now , as a young man he had not the smallest value for it . His chance for the Kellynch estate was something , but all the honour of the family he held as cheap as dirt . I have often heard him declare , that if baronetcies were saleable , anybody should have his for fifty pounds , arms and motto , name and livery included ; but I will not pretend to repeat half that I used to hear him say on that subject . It would not be fair ; and yet you ought to have proof , for what is all this but assertion , and you shall have proof . """
Anne Elliot	"Indeed , my dear Mrs Smith , I want none , """
Anne Elliot	"You have asserted nothing contradictory to what Mr Elliot appeared to be some years ago . This is all in confirmation , rather , of what we used to hear and believe . I am more curious to know why he should be so different now . """
Anne Elliot	"But for my satisfaction , if you will have the goodness to ring for Mary ; stay : I am sure you will have the still greater goodness of going yourself into my bedroom , and bringing me the small inlaid box which you will find on the upper shelf of the closet . """
Anne Elliot	"Such a letter could not be read without putting Anne in a glow ; and Mrs Smith , observing the high colour in her face , said-- """
Anne Elliot	""""
Anne Elliot	"said Anne , """
Anne Elliot	"What should they do without her ? They were wretched comforters for one another . """
Anne Elliot	"Another time , Sir , I thank you , not now . """
Anne Elliot	"Well , whenever it suits you . You can slip in from the shrubbery at any time ; and there you will find we keep our umbrellas hanging up by that door . A good place is not it ? But , """
Anne Elliot	"We have made very few changes either , """
Anne Elliot	"Very few . We told you about the laundry - door , at Uppercross . That has been a very great improvement . The wonder was , how any family upon earth could bear with the inconvenience of its opening as it did , so long ! You will tell Sir Walter what we have done , and that Mr Shepherd thinks it the greatest improvement the house ever had . Indeed , I must do ourselves the justice to say , that the few alterations we have made have been all very much for the better . My wife should have the credit of them , however . I have done very little besides sending away some of the large looking - glasses from my dressing - room , which was your father 's . A very good man , and very much the gentleman I am sure : but I should think , Miss Elliot , """
Anne Elliot	"I should think he must be rather a dressy man for his time of life . Such a number of looking - glasses ! oh Lord ! there was no getting away from one 's self . So I got Sophy to lend me a hand , and we soon shifted their quarters ; and now I am quite snug , with my little shaving glass in one corner , and another great thing that I never go near . """
Mary Musgrove	"I can not imagine why they should suppose I should not like a long walk , """
Mary Musgrove	"Everybody is always supposing that I am not a good walker ; and yet they would not have been pleased , if we had refused to join them . When people come in this manner on purpose to ask us , how can one say no ? """
Mary Musgrove	"Bless me ! here is Winthrop . I declare I had no idea ! Well now , I think we had better turn back ; I am excessively tired . """
Mary Musgrove	"Oh ! no , indeed ! walking up that hill again would do her more harm than any sitting down could do her good ; """
Mary Musgrove	"Anne , """
Mary Musgrove	"there is Mrs Clay , I am sure , standing under the colonnade , and a gentleman with her . I saw them turn the corner from Bath Street just now . They seemed deep in talk . Who is it ? Come , and tell me . Good heavens ! I recollect . It is Mr Elliot himself . """
Mary Musgrove	"Do come , Anne """
Mary Musgrove	"come and look yourself . You will be too late if you do not make haste . They are parting ; they are shaking hands . He is turning away . Not know Mr Elliot , indeed ! You seem to have forgot all about Lyme . """
Mary Musgrove	"Only think of Elizabeth 's including everybody ! """
Mary Musgrove	"said Elizabeth ; and without waiting for an answer , """
Mary Musgrove	"Bless me ! """
Mary Musgrove	"it must be our cousin ; it must be our Mr Elliot , it must , indeed ! Charles , Anne , must not it ? In mourning , you see , just as our Mr Elliot must be . How very extraordinary ! In the very same inn with us ! Anne , must not it be our Mr Elliot ? my father 's next heir ? Pray sir , """
Mary Musgrove	"just as I said ! Heir to Sir Walter Elliot ! I was sure that would come out , if it was so . Depend upon it , that is a circumstance which his servants take care to publish , wherever he goes . But , Anne , only conceive how extraordinary ! I wish I had looked at him more . I wish we had been aware in time , who it was , that he might have been introduced to us . What a pity that we should not have been introduced to each other ! Do you think he had the Elliot countenance ? I hardly looked at him , I was looking at the horses ; but I think he had something of the Elliot countenance , I wonder the arms did not strike me ! Oh ! the great - coat was hanging over the panel , and hid the arms , so it did ; otherwise , I am sure , I should have observed them , and the livery too ; if the servant had not been in mourning , one should have known him by the livery . """
Mary Musgrove	"Of course , """
Mary Musgrove	"you will mention our seeing Mr Elliot , the next time you write to Bath . I think my father certainly ought to hear of it ; do mention all about him . """
Mary Musgrove	"Nobody knew how much she should suffer . She should put it off as long as she could ; """
Mary Musgrove	"I can not possibly do without Anne , """
Mary Musgrove	"Then I am sure Anne had better stay , for nobody will want her in Bath . """
Mary Musgrove	"Mrs Clay , """
Mary Musgrove	"never forgets who she is ; and as I am rather better acquainted with her sentiments than you can be , I can assure you , that upon the subject of marriage they are particularly nice , and that she reprobates all inequality of condition and rank more strongly than most people . And as to my father , I really should not have thought that he , who has kept himself single so long for our sakes , need be suspected now . If Mrs Clay were a very beautiful woman , I grant you , it might be wrong to have her so much with me ; not that anything in the world , I am sure , would induce my father to make a degrading match , but he might be rendered unhappy . But poor Mrs Clay who , with all her merits , can never have been reckoned tolerably pretty , I really think poor Mrs Clay may be staying here in perfect safety . One would imagine you had never heard my father speak of her personal misfortunes , though I know you must fifty times . That tooth of her 's and those freckles . Freckles do not disgust me so very much as they do him . I have known a face not materially disfigured by a few , but he abominates them . You must have heard him notice Mrs Clay 's freckles . """
Mary Musgrove	"I think very differently , """
Mary Musgrove	"an agreeable manner may set off handsome features , but can never alter plain ones . However , at any rate , as I have a great deal more at stake on this point than anybody else can have , I think it rather unnecessary in you to be advising me . """
Mary Musgrove	"Are you serious ? """
Charles Musgrove	"No ! """
Charles Musgrove	"No , no ! """
Charles Musgrove	"Phoo ! phoo ! """
Charles Musgrove	"what 's an evening party ? Never worth remembering . Your father might have asked us to dinner , I think , if he had wanted to see us . You may do as you like , but I shall go to the play . """
Charles Musgrove	"Do n't talk to me about heirs and representatives , """
Charles Musgrove	"Anne , Anne , """
Charles Musgrove	"What is to be done next ? What , in heaven 's name , is to be done next ? """
Charles Musgrove	"We are expecting a brother of Mrs Croft 's here soon ; I dare say you know him by name . """
Charles Musgrove	"in such terms-- """
Charles Musgrove	"No , """
Charles Musgrove	"I do not know that he ever does , in a general way ; but however , it is a very clear thing that he admires you exceedingly . His head is full of some books that he is reading upon your recommendation , and he wants to talk to you about them ; he has found out something or other in one of them which he thinks -- oh ! I can not pretend to remember it , but it was something very fine -- I overheard him telling Henrietta all about it ; and then ` Miss Elliot ' was spoken of in the highest terms ! Now Mary , I declare it was so , I heard it myself , and you were in the other room . ` Elegance , sweetness , beauty . ' Oh ! there was no end of Miss Elliot 's charms . """
Charles Musgrove	"So do I , Anne , """
Charles Musgrove	"do ask Captain Wentworth where it was he first met with your poor brother . I always forgot . """
Charles Musgrove	"It was at Gibraltar , mother , I know . Dick had been left ill at Gibraltar , with a recommendation from his former captain to Captain Wentworth . """
Charles Musgrove	"Nothing can be going on better than the child , """
Charles Musgrove	"so I told my father , just now , that I would come , and he thought me quite right . Your sister being with you , my love , I have no scruple at all . You would not like to leave him yourself , but you see I can be of no use . Anne will send for me if anything is the matter . """
Lady Russell	. She was of strict integrity
Lady Russell	with manners that were held a standard of good - breeding . She had a cultivated mind , and was , generally speaking , rational and consistent ; but she had prejudices on the side of ancestry ; she had a value
Lady Russell	gave the dignity of a baronet all its due ; and Sir Walter , independent of his claims as an old acquaintance , an attentive neighbour , an obliging landlord , the husband of her very dear friend , the father of Anne and her sisters , was , as being Sir Walter , in her apprehension , entitled to a great deal of compassion and consideration under his present difficulties . They must retrench ; that did not admit of a doubt . But she was very anxious to have it done with the least possible pain to him and Elizabeth . She drew up plans of economy , she made exact calculations , and she did
Lady Russell	: Elizabeth would go her own way ; and
Lady Russell	it in more decided opposition to Lady Russell than in this selection of Mrs Clay ; turning
Lady Russell	"asked Elizabeth . """
Lady Russell	"I am no match - maker , as you well know , """
Lady Russell	"being much too well aware of the uncertainty of all human events and calculations . I only mean that if Mr Elliot should some time hence pay his addresses to you , and if you should be disposed to accept him , I think there would be every possibility of your being happy together . A most suitable connection everybody must consider it , but I think it might be a very happy one . """
Lady Russell	"You will wonder , """
Lady Russell	"what has been fixing my eye so long ; but I was looking after some window - curtains , which Lady Alicia and Mrs Frankland were telling me of last night . They described the drawing - room window - curtains of one of the houses on this side of the way , and this part of the street , as being the handsomest and best hung of any in Bath , but could not recollect the exact number , and I have been trying to find out which it could be ; but I confess I can see no curtains hereabouts that answer their description . """
Lady Russell	"now Miss Anne was come , she could not suppose herself at all wanted ; """
Lady Russell	"Merely Gowland , """
Lady Russell	"Ha ! he was surprised at that ; """
Lady Russell	"It was a reference to the future , which Anne , after a little observation , felt she must submit to . She could determine nothing at present . In that house Elizabeth must be first ; and she was in the habit of such general observance as """
Lady Russell	"that any particularity of attention seemed almost impossible . Mr Elliot , too , it must be remembered , had not been a widower seven months . A little delay on his side might be very excusable . In fact , Anne could never see the crape round his hat , without fearing that she was the inexcusable one , in attributing to him such imaginations ; for though his marriage had not been very happy , still it had existed so many years that she could not comprehend a very rapid recovery from the awful impression of its being dissolved . However it might end , he was without any question their pleasantest acquaintance in Bath : she saw nobody equal to him ; and it was a great indulgence now and then to talk to him about Lyme , which he seemed to have as lively a wish to see again , and to see more of , as herself . They went through the particulars of their first meeting a great many times . He gave her to understand that he had looked at her with some earnestness . She knew it well ; and she remembered another person 's look also . They did not always think alike . His value for rank and connexion she perceived was greater than hers . It was not merely complaisance , it must be a liking to the cause , which made him enter warmly into her father and sister 's solicitudes on a subject which she thought unworthy to excite them . The Bath paper one morning announced the arrival of the Dowager Viscountess Dalrymple , and her daughter , the Honourable Miss Carteret ; and all the comfort of No.-- , Camden Place , was swept away for many days ; for the Dalrymples ( in Anne 's opinion , most unfortunately ) were cousins of the Elliots ; and the agony was how to introduce themselves properly . Anne had never seen her father and sister before in contact with nobility , and she must acknowledge herself disappointed . She had hoped better things from their high ideas of their own situation in life , and was reduced to form a wish which she had never foreseen ; a wish that they had more pride ; for """
Lady Russell	"If we can persuade your father to all this , """
Lady Russell	"much may be done . If he will adopt these regulations , in seven years he will be clear ; and I hope we may be able to convince him and Elizabeth , that Kellynch Hall has a respectability in itself which can not be affected by these reductions ; and that the true dignity of Sir Walter Elliot will be very far from lessened in the eyes of sensible people , by acting like a man of principle . What will he be doing , in fact , but what very many of our first families have done , or ought to do ? There will be nothing singular in his case ; and it is singularity which often makes the worst part of our suffering , as it always does of our conduct . I have great hope of prevailing . We must be serious and decided ; for after all , the person who has contracted debts must pay them ; and though a great deal is due to the feelings of the gentleman , and the head of a house , like your father , there is still more due to the character of an honest man . """
Lady Russell	"What ! every comfort of life knocked off ! Journeys , London , servants , horses , table-- contractions and restrictions every where ! To live no longer with the decencies even of a private gentleman ! No , he would sooner quit Kellynch Hall at once , than remain in it on such disgraceful terms . """
Lady Russell	"Quit Kellynch Hall . """
Lady Russell	"I must call on Mrs Croft ; I really must call upon her soon . Anne , have you courage to go with me , and pay a visit in that house ? It will be some trial to us both . """
Lady Russell	"I think you are very likely to suffer the most of the two ; your feelings are less reconciled to the change than mine . By remaining in the neighbourhood , I am become inured to it . """
Mrs. Croft	"Miss Elliot , I am sure you are tired , """
Mrs. Croft	"We had better not talk about it , my dear , """
Mrs. Croft	"for if Miss Elliot were to hear how soon we came to an understanding , she would never be persuaded that we could be happy together . I had known you by character , however , long before . """
Mrs. Croft	"Very good humoured , unaffected girls , indeed , """
Mrs. Croft	"and a very respectable family . One could not be connected with better people . My dear Admiral , that post ! we shall certainly take that post . """
Mrs. Croft	"It was you , and not your sister , I find , that my brother had the pleasure of being acquainted with , when he was in this country . """
Mrs. Croft	"Perhaps you may not have heard that he is married ? """
Mrs. Croft	"That is precisely what I was going to observe , """
Mrs. Croft	"Yes , dear ma'am , """
Mrs. Croft	"or an uncertain engagement , an engagement which may be long . To begin without knowing that at such a time there will be the means of marrying , I hold to be very unsafe and unwise , and what I think all parents should prevent as far as they can . """
Mrs. Croft	"Here , Frederick , you and I part company , I believe , """
Mrs. Croft	"said he , """
Mrs. Croft	"And I do assure you , ma'am , """
