Character	Quote
Catherine Morland	No , indeed , ”
Catherine Morland	Mr. Allen ’s dining - parlour was not more than half as large , ”
Catherine Morland	How much better is this , ”
Catherine Morland	She should take her time ; she should not hurry herself ; she did not care if she were the last person up in the house . But she would not make up her fire ; _ that _ would seem cowardly , as if she wished for the protection of light after she were in bed . ”
Catherine Morland	To poultice chestnut mare”—a farrier ’s bill ! such was the collection of papers ( left perhaps , as she could then suppose , by the negligence of a servant in the place whence she had taken them ) which had filled her with expectation and alarm , and robbed her of half her night ’s rest ! she felt humbled to the dust . Could not the adventure of the chest have taught her wisdom ? A corner of it , catching her eye as she lay , seemed to rise up in judgment against her . Nothing could now be clearer than the absurdity of her recent fancies . To suppose that a manuscript of many generations back could have remained undiscovered in a room such as that , so modern , so habitable!—Or that she should be the first to possess the skill of unlocking a cabinet , the key of which was open to all ! How could she have so imposed on herself ? Heaven forbid that Henry Tilney should ever know her folly ! and it was in a great measure his own doing , for had not the cabinet appeared so exactly to agree with his description of her adventures , she should never have felt the smallest curiosity about it . This was the only comfort that occurred . Impatient to get rid of those hateful evidences of her folly , those detestable papers then scattered over the bed , she rose directly , and folding them up as nearly as possible in the same shape as before , returned them to the same spot within the cabinet , with a very hearty wish that no untoward accident might ever bring them forward again , to disgrace her even with herself . Why the locks should have been so difficult to open , however , was still something remarkable , for she could now manage them with perfect ease . In this there was surely something mysterious , and she indulged in the flattering suggestion for half a minute , till the possibility of the door ’s having been at first unlocked , and of being herself its fastener , darted into her head , and cost her another blush . She got away as soon as she could from a room in which her conduct produced such unpleasant reflections , and found her way with all speed to the breakfast - parlour , as it had been pointed out to her by Miss Tilney the evening before . Henry was alone in it ; and his immediate hope of her having been undisturbed by the tempest , with an arch reference to the character of the building they inhabited , was rather distressing . For the world would she not have her weakness suspected , and yet , unequal to an absolute falsehood , was constrained to acknowledge that the wind had kept her awake a little . “ But we have a charming morning after it , ”
Catherine Morland	and storms and sleeplessness are nothing when they are over . What beautiful hyacinths ! i have just learnt to love a hyacinth . ”
Catherine Morland	And how might you learn ? By accident or argument ? ”
Catherine Morland	Your sister taught me ; I can not tell how . Mrs. Allen used to take pains , year after year , to make me like them ; but I never could , till I saw them the other day in Milsom Street ; I am naturally indifferent about flowers . ”
Catherine Morland	But now you love a hyacinth . So much the better . You have gained a new source of enjoyment , and it is well to have as many holds upon happiness as possible . Besides , a taste for flowers is always desirable in your sex , as a means of getting you out of doors , and tempting you to more frequent exercise than you would otherwise take . And though the love of a hyacinth may be rather domestic , who can tell , the sentiment once raised , but you may in time come to love a rose ? ”
Catherine Morland	But I do not want any such pursuit to get me out of doors . The pleasure of walking and breathing fresh air is enough for me , and in fine weather I am out more than half my time . Mamma says I am never within . ”
Catherine Morland	At any rate , however , I am pleased that you have learnt to love a hyacinth . The mere habit of learning to love is the thing ; and a teachableness of disposition in a young lady is a great blessing . Has my sister a pleasant mode of instruction ? ”
Catherine Morland	Woodston will make but a sombre appearance to - day . ”
Catherine Morland	Is it a pretty place ? ”
Catherine Morland	What say you , Eleanor ? Speak your opinion , for ladies can best tell the taste of ladies in regard to places as well as men . I think it would be acknowledged by the most impartial eye to have many recommendations . The house stands among fine meadows facing the south - east , with an excellent kitchen - garden in the same aspect ; the walls surrounding which I built and stocked myself about ten years ago , for the benefit of my son . It is a family living , Miss Morland ; and the property in the place being chiefly my own , you may believe I take care that it shall not be a bad one . Did Henry ’s income depend solely on this living , he would not be ill - provided for . Perhaps it may seem odd , that with only two younger children , I should think any profession necessary for him ; and certainly there are moments when we could all wish him disengaged from every tie of business . But though I may not exactly make converts of you young ladies , I am sure your father , Miss Morland , would agree with me in thinking it expedient to give every young man some employment . The money is nothing , it is not an object , but employment is the thing . Even Frederick , my eldest son , you see , who will perhaps inherit as considerable a landed property as any private man in the county , has his profession . ”
Catherine Morland	And when they had gone over the house , he promised himself moreover the pleasure of accompanying her into the shrubberies and garden . ”
Catherine Morland	But perhaps it might be more agreeable to her to make those her first object . The weather was at present favourable , and at this time of year the uncertainty was very great of its continuing so . Which would she prefer ? He was equally at her service . Which did his daughter think would most accord with her fair friend ’s wishes ? But he thought he could discern . Yes , he certainly read in Miss Morland ’s eyes a judicious desire of making use of the present smiling weather . But when did she judge amiss ? The abbey would be always safe and dry . He yielded implicitly , and would fetch his hat and attend them in a moment . ”
Catherine Morland	I believe it will be wisest to take the morning while it is so fine ; and do not be uneasy on my father ’s account ; he always walks out at this time of day . ”
Catherine Morland	No , not at all . Mr. Allen did not care about the garden , and never went into it . ”
Catherine Morland	Mr. Allen had only one small hot - house , which Mrs. Allen had the use of for her plants in winter , and there was a fire in it now and then . ”
Catherine Morland	This is so favourite a walk of mine , ”
Catherine Morland	that I always think it the best and nearest way . But perhaps it may be damp . ”
Catherine Morland	I am particularly fond of this spot , ”
Catherine Morland	I used to walk here so often with her ! ”
Catherine Morland	though I never loved it then , as I have loved it since . At that time indeed I used to wonder at her choice . But her memory endears it now . ”
Catherine Morland	And ought it not , ”
Catherine Morland	to endear it to her husband ? Yet the General would not enter it . ”
Catherine Morland	Her death must have been a great affliction ! ”
Catherine Morland	A great and increasing one , ”
Catherine Morland	I was only thirteen when it happened ; and though I felt my loss perhaps as strongly as one so young could feel it , I did not , I could not , then know what a loss it was . ”
Catherine Morland	I have no sister , you know — and though Henry — though my brothers are very affectionate , and Henry is a great deal here , which I am most thankful for , it is impossible for me not to be often solitary . ”
Catherine Morland	To be sure you must miss him very much . ”
Catherine Morland	A mother would have been always present . A mother would have been a constant friend ; her influence would have been beyond all other . ”
Catherine Morland	Was she a very charming woman ? Was she handsome ? Was there any picture of her in the abbey ? And why had she been so partial to that grove ? Was it from dejection of spirits?”—were questions now eagerly poured forth ; the first three received a ready affirmative , the two others were passed by ; and Catherine ’s interest in the deceased Mrs. Tilney augmented with every question , whether answered or not . Of her unhappiness in marriage , she felt persuaded . The General certainly had been an unkind husband . He did not love her walk : could he therefore have loved her ? And besides , handsome as he was , there was a something in the turn of his features which spoke his not having behaved well to her . “ Her picture , I suppose , ”
Catherine Morland	hangs in your father ’s room ? ”
Catherine Morland	No ; it was intended for the drawing - room ; but my father was dissatisfied with the painting , and for some time it had no place . Soon after her death I obtained it for my own , and hung it in my bed - chamber — where I shall be happy to show it you ; it is very like . ”
Catherine Morland	lengthened absence , these solitary rambles , did not speak a mind at ease , or a conscience void of reproach . ” At
Catherine Morland	was going to take you into what was my mother ’s room — the room in which she died — ” were
Catherine Morland	, entirely . ” “
Catherine Morland	how long ago may it be that your mother died ? ” “
Catherine Morland	has been dead these nine years . ” And
Catherine Morland	were with her , I suppose , to the last ? ” “
Catherine Morland	, ” said
Catherine Morland	was unfortunately from home . Her illness was sudden and short ; and , before I arrived it was all over . ” Catherine
Catherine Morland	have many pamphlets to finish , ” said
Catherine Morland	But he will tell only half of it . ”
Catherine Morland	A quarter would be enough . ”
Catherine Morland	And when do you think , sir , I may look forward to this pleasure ? I must be at Woodston on Monday to attend the parish meeting , and shall probably be obliged to stay two or three days . ”
Catherine Morland	Well , well , we will take our chance some one of those days . There is no need to fix . You are not to put yourself at all out of your way . Whatever you may happen to have in the house will be enough . I think I can answer for the young ladies making allowance for a bachelor ’s table . Let me see ; Monday will be a busy day with you , we will not come on Monday ; and Tuesday will be a busy one with me . I expect my surveyor from Brockham with his report in the morning ; and afterwards I can not in decency fail attending the club . I really could not face my acquaintance if I stayed away now ; for , as I am known to be in the country , it would be taken exceedingly amiss ; and it is a rule with me , Miss Morland , never to give offence to any of my neighbours , if a small sacrifice of time and attention can prevent it . They are a set of very worthy men . They have half a buck from Northanger twice a year ; and I dine with them whenever I can . Tuesday , therefore , we may say is out of the question . But on Wednesday , I think , Henry , you may expect us ; and we shall be with you early , that we may have time to look about us . Two hours and three quarters will carry us to Woodston , I suppose ; we shall be in the carriage by ten ; so , about a quarter before one on Wednesday , you may look for us . ”
Catherine Morland	I am come , young ladies , in a very moralizing strain , to observe that our pleasures in this world are always to be paid for , and that we often purchase them at a great disadvantage , giving ready - monied actual happiness for a draft on the future , that may not be honoured . Witness myself , at this present hour . Because I am to hope for the satisfaction of seeing you at Woodston on Wednesday , which bad weather , or twenty other causes , may prevent , I must go away directly , two days before I intended it . ”
Catherine Morland	Go away ! ”
Catherine Morland	And why ? ”
Catherine Morland	Why ! how can you ask the question ? Because no time is to be lost in frightening my old housekeeper out of her wits , because I must go and prepare a dinner for you , to be sure . ”
Catherine Morland	Oh ! not seriously ! ”
Catherine Morland	Aye , and sadly too — for I had much rather stay . ”
Catherine Morland	But how can you think of such a thing , after what the General said ? When he so particularly desired you not to give yourself any trouble , because _ anything _ would do . ”
Catherine Morland	I am sure it is quite unnecessary upon your sister ’s account and mine . You must know it to be so ; and the General made such a point of your providing nothing extraordinary : besides , if he had not said half so much as he did , he has always such an excellent dinner at home , that sitting down to a middling one for one day could not signify . ”
Catherine Morland	I wish I could reason like you , for his sake and my own . Good - bye . As to - morrow is Sunday , Eleanor , I shall not return . ”
Catherine Morland	We are not comparing it with Fullerton and Northanger — we are considering it as a mere parsonage , small and confined , we allow , but decent , perhaps , and habitable ; and altogether not inferior to the generality ; or , in other words , I believe there are few country parsonages in England half so good . It may admit of improvement , however . Far be it from me to say otherwise ; and anything in reason — a bow thrown out , perhaps — though , between ourselves , if there is one thing more than another my aversion , it is a patched - on bow . ”
Catherine Morland	Oh ! why do not you fit up this room , Mr. Tilney ? What a pity not to have it fitted up ! it is the prettiest room I ever saw ; it is the prettiest room in the world ! ”
Catherine Morland	Well , if it was my house , I should never sit anywhere else . Oh ! what a sweet little cottage there is among the trees — apple trees , too ! it is the prettiest cottage ! ”
Catherine Morland	You like it — you approve it as an object — it is enough . Henry , remember that Robinson is spoken to about it . The cottage remains . ”
Catherine Morland	she must confess herself very partial to the profession ” ;
Catherine Morland	Does he ? Then why does he stay here ? ”
Catherine Morland	Why do not you persuade him to go away ? The longer he stays , the worse it will be for him at last . Pray advise him for his own sake , and for everybody ’s sake , to leave Bath directly . Absence will in time make him comfortable again ; but he can have no hope here , and it is only staying to be miserable . ”
Catherine Morland	I am sure my brother would not wish to do that . ”
Catherine Morland	Then you will persuade him to go away ? ”
Catherine Morland	Persuasion is not at command ; but pardon me , if I can not even endeavour to persuade him . I have myself told him that Miss Thorpe is engaged . He knows what he is about , and must be his own master . ”
Catherine Morland	No , he does not know what he is about , ”
Catherine Morland	he does not know the pain he is giving my brother . Not that James has ever told me so , but I am sure he is very uncomfortable . ”
Catherine Morland	And are you sure it is my brother ’s doing ? ”
Catherine Morland	Yes , very sure . ”
Catherine Morland	Is it my brother ’s attentions to Miss Thorpe , or Miss Thorpe ’s admission of them , that gives the pain ? ”
Catherine Morland	Is not it the same thing ? ”
Catherine Morland	I think Mr. Morland would acknowledge a difference . No man is offended by another man ’s admiration of the woman he loves ; it is the woman only who can make it a torment . ”
Catherine Morland	Isabella is wrong . But I am sure she can not mean to torment , for she is very much attached to my brother . She has been in love with him ever since they first met , and while my father ’s consent was uncertain , she fretted herself almost into a fever . You know she must be attached to him . ”
Catherine Morland	I understand : she is in love with James , and flirts with Frederick . ”
Catherine Morland	Oh no , not flirts . A woman in love with one man can not flirt with another . ”
Catherine Morland	It is probable that she will neither love so well , nor flirt so well , as she might do either singly . The gentlemen must each give up a little . ”
Catherine Morland	Then you do not believe Isabella so very much attached to my brother ? ”
Catherine Morland	I can have no opinion on that subject . ”
Catherine Morland	But what can your brother mean ? If he knows her engagement , what can he mean by his behaviour ? ”
Catherine Morland	You are a very close questioner . ”
Catherine Morland	Am I ? I only ask what I want to be told . ”
Catherine Morland	But do you only ask what I can be expected to tell ? ”
Catherine Morland	Yes , I think so ; for you must know your brother ’s heart . ”
Catherine Morland	My brother ’s heart , as you term it , on the present occasion , I assure you I can only guess at . ”
Catherine Morland	Well ? ”
Catherine Morland	Well ! nay , if it is to be guesswork , let us all guess for ourselves . To be guided by second - hand conjecture is pitiful . The premises are before you . My brother is a lively and perhaps sometimes a thoughtless young man ; he has had about a week ’s acquaintance with your friend , and he has known her engagement almost as long as he has known her . ”
Catherine Morland	Well , ”
Catherine Morland	_ you _ may be able to guess at your brother ’s intentions from all this ; but I am sure I can not . But is not your father uncomfortable about it ? Does not he want Captain Tilney to go away ? Sure , if your father were to speak to him , he would go . ”
Catherine Morland	Though Frederick does not leave Bath with us , he will probably remain but a very short time , perhaps only a few days behind us . His leave of absence will soon expire , and he must return to his regiment . And what will then be their acquaintance ? The mess - room will drink Isabella Thorpe for a fortnight , and she will laugh with your brother over poor Tilney ’s passion for a month . ”
Catherine Morland	This lengthened absence , these solitary rambles , did not speak a mind at ease , or a conscience void of reproach . ”
Catherine Morland	I was going to take you into what was my mother ’s room — the room in which she died — ”
Catherine Morland	It remains as it was , I suppose ? ”
Catherine Morland	Yes , entirely . ”
Catherine Morland	And how long ago may it be that your mother died ? ”
Catherine Morland	She has been dead these nine years . ”
Catherine Morland	You were with her , I suppose , to the last ? ”
Catherine Morland	No , ”
Catherine Morland	I was unfortunately from home . Her illness was sudden and short ; and , before I arrived it was all over . ”
Catherine Morland	My father , ”
Catherine Morland	often walks about the room in this way ; it is nothing unusual . ”
Catherine Morland	So much the worse ! ”
Catherine Morland	Oh ! as to _ that _ , Papa and Mamma were in no hurry at all . As long as she was happy , they would always be satisfied . ”
Catherine Morland	Then why , might she ask , in such a hurry herself to leave them ? ”
Catherine Morland	Oh ! because she had been there so long . ”
Catherine Morland	Nay , if you can use such a word , I can urge you no farther . If you think it long — ”
Catherine Morland	Oh ! no , I do not indeed . For my own pleasure , I could stay with you as long again . ”
Catherine Morland	I am quite well . This kindness distracts me — I can not bear it — I come to you on such an errand ! ”
Catherine Morland	Errand ! to me ! ”
Catherine Morland	How shall I tell you ! oh ! how shall I tell you ! ”
Catherine Morland	You are too good , I am sure , to think the worse of me for the part I am obliged to perform . I am indeed a most unwilling messenger . After what has so lately passed , so lately been settled between us — how joyfully , how thankfully on my side!—as to your continuing here as I hoped for many , many weeks longer , how can I tell you that your kindness is not to be accepted — and that the happiness your company has hitherto given us is to be repaid by — But I must not trust myself with words . My dear Catherine , we are to part . My father has recollected an engagement that takes our whole family away on Monday . We are going to Lord Longtown ’s , near Hereford , for a fortnight . Explanation and apology are equally impossible . I can not attempt either . ”
Catherine Morland	My dear Eleanor , ”
Catherine Morland	do not be so distressed . A second engagement must give way to a first . I am very , very sorry we are to part — so soon , and so suddenly too ; but I am not offended , indeed I am not . I can finish my visit here , you know , at any time ; or I hope you will come to me . Can you , when you return from this lord ’s , come to Fullerton ? ”
Catherine Morland	It will not be in my power , Catherine . ”
Catherine Morland	Come when you can , then . ”
Catherine Morland	Monday — so soon as Monday ; and you _ all _ go . Well , I am certain of — I shall be able to take leave , however . I need not go till just before you do , you know . Do not be distressed , Eleanor , I can go on Monday very well . My father and mother ’s having no notice of it is of very little consequence . The General will send a servant with me , I dare say , half the way — and then I shall soon be at Salisbury , and then I am only nine miles from home . ”
Catherine Morland	Ah , Catherine ! were it settled so , it would be somewhat less intolerable , though in such common attentions you would have received but half what you ought . But — how can I tell you?—to - morrow morning is fixed for your leaving us , and not even the hour is left to your choice ; the very carriage is ordered , and will be here at seven o’clock , and no servant will be offered you . ”
Catherine Morland	I could hardly believe my senses , when I heard it ; and no displeasure , no resentment that you can feel at this moment , however justly great , can be more than I myself — but I must not talk of what I felt . Oh ! that I could suggest anything in extenuation ! good God ! what will your father and mother say ! after courting you from the protection of real friends to this — almost double distance from your home , to have you driven out of the house , without the considerations even of decent civility ! dear , dear Catherine , in being the bearer of such a message , I seem guilty myself of all its insult ; yet , I trust you will acquit me , for you must have been long enough in this house to see that I am but a nominal mistress of it , that my real power is nothing . ”
Catherine Morland	Have I offended the General ? ”
Catherine Morland	Alas ! for my feelings as a daughter , all that I know , all that I answer for , is that you can have given him no just cause of offence . He certainly is greatly , very greatly discomposed ; I have seldom seen him more so . His temper is not happy , and something has now occurred to ruffle it in an uncommon degree ; some disappointment , some vexation , which just at this moment seems important , but which I can hardly suppose you to have any concern in , for how is it possible ? ”
Catherine Morland	I am sure , ”
Catherine Morland	I am very sorry if I have offended him . It was the last thing I would willingly have done . But do not be unhappy , Eleanor . An engagement , you know , must be kept . I am only sorry it was not recollected sooner , that I might have written home . But it is of very little consequence . ”
Catherine Morland	I hope , I earnestly hope , that to your real safety it will be of none ; but to everything else it is of the greatest consequence : to comfort , appearance , propriety , to your family , to the world . Were your friends , the Allens , still in Bath , you might go to them with comparative ease ; a few hours would take you there ; but a journey of seventy miles , to be taken post by you , at your age , alone , unattended ! ”
Catherine Morland	Oh , the journey is nothing . Do not think about that . And if we are to part , a few hours sooner or later , you know , makes no difference . I can be ready by seven . Let me be called in time . ”
Catherine Morland	You _ must _ write to me , Catherine , ”
Catherine Morland	you _ must _ let me hear from you as soon as possible . Till I know you to be safe at home , I shall not have an hour ’s comfort . For _ one _ letter , at all risks , all hazards , I must entreat . Let me have the satisfaction of knowing that you are safe at Fullerton , and have found your family well , and then , till I can ask for your correspondence as I ought to do , I will not expect more . Direct to me at Lord Longtown ’s , and , I must ask it , under cover to Alice . ”
Catherine Morland	No , Eleanor , if you are not allowed to receive a letter from me , I am sure I had better not write . There can be no doubt of my getting home safe . ”
Catherine Morland	I can not wonder at your feelings . I will not importune you . I will trust to your own kindness of heart when I am at a distance from you . ”
Catherine Morland	Oh , Eleanor , I _ will _ write to you indeed . ”
Catherine Morland	her kind remembrance for her absent friend . ”
Catherine Morland	was a strange business , and that he must be a very strange man , ” grew
Catherine Morland	dear , you give yourself a great deal of needless trouble , ” said
Catherine Morland	upon it , it is something not at all worth understanding . ” “
Catherine Morland	can allow for his wishing Catherine away , when he recollected this engagement , ” said
Catherine Morland	why not do it civilly ? ” “
Catherine Morland	am sorry for the young people , ” returned
Catherine Morland	must have a sad time of it ; but as for anything else , it is no matter now ; Catherine is safe at home , and our comfort does not depend upon General Tilney . ” Catherine
Catherine Morland	has been a strange acquaintance , ” observed
Catherine Morland	made and soon ended . I am sorry it happens so , for Mrs. Allen thought them very pretty kind of young people ; and you were sadly out of luck too in your Isabella . Ah ! poor James ! well , we must live and learn ; and the next new friends you make I hope will be better worth keeping . ” Catherine
Catherine Morland	friend can be better worth keeping than Eleanor . ” “
Catherine Morland	so , my dear , I dare say you will meet again some time or other ; do not be uneasy . It is ten to one but you are thrown together again in the course of a few years ; and then what a pleasure it will be ! ” Mrs.
Catherine Morland	otherwise there is no harm done in the match going off ; for it could not be a desirable thing to have him engaged to a girl whom we had not the smallest acquaintance with , and who was so entirely without fortune ; and now , after such behaviour , we can not think at all well of her . Just at present it comes hard to poor James ; but that will not last forever ; and I dare say he will be a discreeter man all his life , for the foolishness of his first choice . ” This
Catherine Morland	took us quite by surprise yesterday evening , ” said
Catherine Morland	travelled all the way post by herself , and knew nothing of coming till Saturday night ; for General Tilney , from some odd fancy or other , all of a sudden grew tired of having her there , and almost turned her out of the house . Very unfriendly , certainly ; and he must be a very odd man ; but we are so glad to have her amongst us again ! and it is a great comfort to find that she is not a poor helpless creature , but can shift very well for herself . ” Mr.
Catherine Morland	, but _ that _ did not last long , ” said
Catherine Morland	true : we soon met with Mrs. Thorpe , and then we wanted for nothing . My dear , do not you think these silk gloves wear very well ? I put them on new the first time of our going to the Lower Rooms , you know , and I have worn them a great deal since . Do you remember that evening ? ” “
Catherine Morland	I ! oh ! perfectly . ” “
Catherine Morland	was very agreeable , was not it ? Mr. Tilney drank tea with us , and I always thought him a great addition , he is so very agreeable . I have a notion you danced with him , but am not quite sure . I remember I had my favourite gown on . ” Catherine
Catherine Morland	I never look at it , ”
Catherine Morland	without thinking of the south of France . ”
Catherine Morland	Oh ! no , I only mean what I have read about . It always puts me in mind of the country that Emily and her father travelled through , in The Mysteries of Udolpho . But you never read novels , I dare say ? ”
Catherine Morland	Why not ? ”
Catherine Morland	Because they are not clever enough for you — gentlemen read better books . ”
Catherine Morland	The person , be it gentleman or lady , who has not pleasure in a good novel , must be intolerably stupid . I have read all Mrs. Radcliffe ’s works , and most of them with great pleasure . The Mysteries of Udolpho , when I had once begun it , I could not lay down again ; I remember finishing it in two days — my hair standing on end the whole time . ”
Catherine Morland	I am very glad to hear it indeed , and now I shall never be ashamed of liking Udolpho myself . But I really thought before , young men despised novels amazingly . ”
Catherine Morland	It is _ amazingly ; _ it may well suggest _ amazement _ if they do — for they read nearly as many as women . I myself have read hundreds and hundreds . Do not imagine that you can cope with me in a knowledge of Julias and Louisas . If we proceed to particulars , and engage in the never - ceasing inquiry of ‘ Have you read this ? ’ and ‘ Have you read that ? ’ I shall soon leave you as far behind me as — what shall I say?—I want an appropriate simile.—as far as your friend Emily herself left poor Valancourt when she went with her aunt into Italy . Consider how many years I have had the start of you . I had entered on my studies at Oxford , while you were a good little girl working your sampler at home ! ”
Catherine Morland	Not very good , I am afraid . But now really , do not you think Udolpho the nicest book in the world ? ”
Catherine Morland	The nicest — by which I suppose you mean the neatest . That must depend upon the binding . ”
Catherine Morland	I am sure , ”
Catherine Morland	I did not mean to say anything wrong ; but it _ is _ a nice book , and why should not I call it so ? ”
Catherine Morland	That is , I can read poetry and plays , and things of that sort , and do not dislike travels . But history , real solemn history , I can not be interested in . Can you ? ”
Catherine Morland	Yes , I am fond of history . ”
Catherine Morland	I wish I were too . I read it a little as a duty , but it tells me nothing that does not either vex or weary me . The quarrels of popes and kings , with wars or pestilences , in every page ; the men all so good for nothing , and hardly any women at all — it is very tiresome : and yet I often think it odd that it should be so dull , for a great deal of it must be invention . The speeches that are put into the heroes ’ mouths , their thoughts and designs — the chief of all this must be invention , and invention is what delights me in other books . ”
Catherine Morland	You are fond of history ! and so are Mr. Allen and my father ; and I have two brothers who do not dislike it . So many instances within my small circle of friends is remarkable ! at this rate , I shall not pity the writers of history any longer . If people like to read their books , it is all very well , but to be at so much trouble in filling great volumes , which , as I used to think , nobody would willingly ever look into , to be labouring only for the torment of little boys and girls , always struck me as a hard fate ; and though I know it is all very right and necessary , I have often wondered at the person ’s courage that could sit down on purpose to do it . ”
Catherine Morland	Indeed ! and of what nature ? ”
Catherine Morland	That I do not know , nor who is the author . I have only heard that it is to be more horrible than anything we have met with yet . ”
Catherine Morland	Good heaven ! where could you hear of such a thing ? ”
Catherine Morland	A particular friend of mine had an account of it in a letter from London yesterday . It is to be uncommonly dreadful . I shall expect murder and everything of the kind . ”
Catherine Morland	You speak with astonishing composure ! but I hope your friend ’s accounts have been exaggerated ; and if such a design is known beforehand , proper measures will undoubtedly be taken by government to prevent its coming to effect . ”
Catherine Morland	Miss Morland , do not mind what he says ; but have the goodness to satisfy me as to this dreadful riot . ”
Catherine Morland	Riot ! what riot ? ”
Catherine Morland	My dear Eleanor , the riot is only in your own brain . The confusion there is scandalous . Miss Morland has been talking of nothing more dreadful than a new publication which is shortly to come out , in three duodecimo volumes , two hundred and seventy - six pages in each , with a frontispiece to the first , of two tombstones and a lantern — do you understand ? And you , Miss Morland — my stupid sister has mistaken all your clearest expressions . You talked of expected horrors in London — and instead of instantly conceiving , as any rational creature would have done , that such words could relate only to a circulating library , she immediately pictured to herself a mob of three thousand men assembling in St. George ’s Fields , the Bank attacked , the Tower threatened , the streets of London flowing with blood , a detachment of the Twelfth Light Dragoons ( the hopes of the nation ) called up from Northampton to quell the insurgents , and the gallant Captain Frederick Tilney , in the moment of charging at the head of his troop , knocked off his horse by a brickbat from an upper window . Forgive her stupidity . The fears of the sister have added to the weakness of the woman ; but she is by no means a simpleton in general . ”
Catherine Morland	No doubt ; but that is no explanation of the present . ”
Catherine Morland	What am I to do ? ”
Catherine Morland	You know what you ought to do . Clear your character handsomely before her . Tell her that you think very highly of the understanding of women . ”
Catherine Morland	Miss Morland , I think very highly of the understanding of all the women in the world — especially of those — whoever they may be — with whom I happen to be in company . ”
Catherine Morland	That is not enough . Be more serious . ”
Catherine Morland	Miss Morland , no one can think more highly of the understanding of women than I do . In my opinion , nature has given them so much that they never find it necessary to use more than half . ”
Catherine Morland	We shall get nothing more serious from him now , Miss Morland . He is not in a sober mood . But I do assure you that he must be entirely misunderstood , if he can ever appear to say an unjust thing of any woman at all , or an unkind one of me . ”
Catherine Morland	Oh ! yes , ”
Catherine Morland	I wish you could have gone too . It is a pity you could not all go . ”
Catherine Morland	Thank you ; but it is quite a matter of indifference to me . Indeed , I would not have gone on any account . I was saying so to Emily and Sophia when you overtook us . ”
Catherine Morland	heaven ! my dear Isabella , what do you mean ? Can you — can you really be in love with James ? ” This
Catherine Morland	will be so infinitely dearer to me , my Catherine , than either Anne or Maria : I feel that I shall be so much more attached to my dear Morland ’s family than to my own . ” This
Catherine Morland	are so like your dear brother , ” continued
Catherine Morland	I quite doted on you the first moment I saw you . But so it always is with me ; the first moment settles everything . The very first day that Morland came to us last Christmas — the very first moment I beheld him — my heart was irrecoverably gone . I remember I wore my yellow gown , with my hair done up in braids ; and when I came into the drawing - room , and John introduced him , I thought I never saw anybody so handsome before . ” Here
Catherine Morland	is impossible , ” said
Catherine Morland	parents to be more kind , or more desirous of their children ’s happiness ; I have no doubt of their consenting immediately . ” “
Catherine Morland	says exactly the same , ” replied
Catherine Morland	yet I dare not expect it ; my fortune will be so small ; they never can consent to it . Your brother , who might marry anybody ! ” Here
Catherine Morland	, Isabella , you are too humble . The difference of fortune can be nothing to signify . ” “
Catherine Morland	, Morland , I must drive you away . Consider how far you have to ride . I can not bear to see you linger so . For heaven ’s sake , waste no more time . There , go , go — I insist on it . ” The
Catherine Morland	know what ” ;
Catherine Morland	, Miss Morland , ” said
Catherine Morland	am come to bid you good - bye . ” Catherine
Catherine Morland	famous good thing this marrying scheme , upon my soul ! a clever fancy of Morland ’s and Belle ’s . What do you think of it , Miss Morland ? _ I _ say it is no bad notion . ” “
Catherine Morland	am sure I think it a very good one . ” “
Catherine Morland	you ? That ’s honest , by heavens ! i am glad you are no enemy to matrimony , however . Did you ever hear the old song , ‘ Going to One Wedding Brings on Another ? ’ I say , you will come to Belle ’s wedding , I hope . ” “
Catherine Morland	; I have promised your sister to be with her , if possible . ” “
Catherine Morland	then you know”—twisting himself about and forcing a foolish laugh—“I say , then you know , we may try the truth of this same old song . ” “
Catherine Morland	we ? But I never sing . Well , I wish you a good journey . I dine with Miss Tilney to - day , and must now be going home . ” “
Catherine Morland	, but there is no such confounded hurry . Who knows when we may be together again ? Not but that I shall be down again by the end of a fortnight , and a devilish long fortnight it will appear to me . ” “
Catherine Morland	is kind of you , however — kind and good - natured . I shall not forget it in a hurry . But you have more good nature and all that , than anybody living , I believe . A monstrous deal of good nature , and it is not only good nature , but you have so much , so much of everything ; and then you have such — upon my soul , I do not know anybody like you . ” “
Catherine Morland	! dear , there are a great many people like me , I dare say , only a great deal better . Good morning to you . ” “
Catherine Morland	I say , Miss Morland , I shall come and pay my respects at Fullerton before it is long , if not disagreeable . ” “
Catherine Morland	do . My father and mother will be very glad to see you . ” “
Catherine Morland	I hope — I hope , Miss Morland , _ you _ will not be sorry to see me . ” “
Catherine Morland	! dear , not at all . There are very few people I am sorry to see . Company is always cheerful . ” “
Catherine Morland	we may ; but it is more than I ever thought of . And as to _ most matters _ , to say the truth , there are not many that I know my own mind about . ” “
Catherine Morland	Jove , no more do I. It is not my way to bother my brains with what does not concern me . My notion of things is simple enough . Let me only have the girl I like , say I , with a comfortable house over my head , and what care I for all the rest ? Fortune is nothing . I am sure of a good income of my own ; and if she had not a penny , why , so much the better . ” “
Catherine Morland	true . I think like you there . If there is a good fortune on one side , there can be no occasion for any on the other . No matter which has it , so that there is enough . I hate the idea of one great fortune looking out for another . And to marry for money I think the wickedest thing in existence . Good day . We shall be very glad to see you at Fullerton , whenever it is convenient . ” And
Catherine Morland	Yes , ”
