Character	Quote
Elinor Dashwood	", he is not so unworthy as you believe him . He has broken no faith with me . "" """
Elinor Dashwood	"M.D. """
Elinor Dashwood	"I can not express my disappointment in having missed you the day before yesterday , nor my astonishment at not having received any answer to a note which I sent you above a week ago . I have been expecting to hear from you , and still more to see you , every hour of the day . Pray call again as soon as possible , and explain the reason of my having expected this in vain . You had better come earlier another time , because we are generally out by one . We were last night at Lady Middleton 's , where there was a dance . I have been told that you were asked to be of the party . But could it be so ? You must be very much altered indeed since we parted , if that could be the case , and you not there . But I will not suppose this possible , and I hope very soon to receive your personal assurance of its being otherwise . """
Elinor Dashwood	"The contents of her last note to him were these:-- """
Elinor Dashwood	"M.D. """
Elinor Dashwood	"I felt myself , """
Elinor Dashwood	"to be as solemnly engaged to him , as if the strictest legal covenant had bound us to each other . """
Elinor Dashwood	"I can believe it , """
Elinor Dashwood	"but unfortunately he did not feel the same . """
Elinor Dashwood	"He DID feel the same , Elinor -- for weeks and weeks he felt it . I know he did . Whatever may have changed him now , ( and nothing but the blackest art employed against me can have done it ) , I was once as dear to him as my own soul could wish . This lock of hair , which now he can so readily give up , was begged of me with the most earnest supplication . Had you seen his look , his manner , had you heard his voice at that moment ! Have you forgot the last evening of our being together at Barton ? The morning that we parted too ! When he told me that it might be many weeks before we met again -- his distress -- can I ever forget his distress ? """
Elinor Dashwood	"Elinor , I have been cruelly used ; but not by Willoughby . """
Elinor Dashwood	"Dearest Marianne , who but himself ? By whom can he have been instigated ? """
Elinor Dashwood	"By all the world , rather than by his own heart . I could rather believe every creature of my acquaintance leagued together to ruin me in his opinion , than believe his nature capable of such cruelty . This woman of whom he writes -- whoever she be -- or any one , in short , but your own dear self , mama , and Edward , may have been so barbarous to bely me . Beyond you three , is there a creature in the world whom I would not rather suspect of evil than Willoughby , whose heart I know so well ? """
Elinor Dashwood	"Whoever may have been so detestably your enemy , let them be cheated of their malignant triumph , my dear sister , by seeing how nobly the consciousness of your own innocence and good intentions supports your spirits . It is a reasonable and laudable pride which resists such malevolence . """
Elinor Dashwood	"I would do more than for my own . But to appear happy when I am so miserable -- Oh ! who can require it ? """
Elinor Dashwood	"It is too much ! Oh , Willoughby , Willoughby , could this be yours ! Cruel , cruel -- nothing can acquit you . Elinor , nothing can . Whatever he might have heard against me-- ought he not to have suspended his belief ? ought he not to have told me of it , to have given me the power of clearing myself ? ' The lock of hair , ( repeating it from the letter , ) which you so obligingly bestowed on me'--That is unpardonable . Willoughby , where was your heart when you wrote those words ? Oh , barbarously insolent!--Elinor , can he be justified ? """
Elinor Dashwood	"No , Marianne , in no possible way . """
Elinor Dashwood	"And yet this woman -- who knows what her art may have been?--how long it may have been premeditated , and how deeply contrived by her!--Who is she?--Who can she be?--Whom did I ever hear him talk of as young and attractive among his female acquaintance?--Oh ! no one , no one -- he talked to me only of myself . """
Elinor Dashwood	"Elinor , I must go home . I must go and comfort mama . Can not we be gone to - morrow ? """
Elinor Dashwood	"To - morrow , Marianne ! """
Elinor Dashwood	"Yes , why should I stay here ? I came only for Willoughby 's sake -- and now who cares for me ? Who regards me ? """
Elinor Dashwood	"It would be impossible to go to - morrow . We owe Mrs. Jennings much more than civility ; and civility of the commonest kind must prevent such a hasty removal as that . """
Elinor Dashwood	"Well then , another day or two , perhaps ; but I can not stay here long , I can not stay to endure the questions and remarks of all these people . The Middletons and Palmers -- how am I to bear their pity ? The pity of such a woman as Lady Middleton ! Oh , what would HE say to that ! """
Elinor Dashwood	""" How then ,"
Elinor Dashwood	""" would you account for his behaviour ?"
Elinor Dashwood	""" Tell mama ,"
Elinor Dashwood	"You consider the matter , """
Elinor Dashwood	"exactly as a good mind and a sound understanding must consider it ; and I dare say you perceive , as well as myself , not only in this , but in many other circumstances , reason enough to be convinced that your marriage must have involved you in many certain troubles and disappointments , in which you would have been poorly supported by an affection , on his side , much less certain . Had you married , you must have been always poor . His expensiveness is acknowledged even by himself , and his whole conduct declares that self - denial is a word hardly understood by him . His demands and your inexperience together , on a small , very small income , must have brought on distresses which would not be the LESS grievous to you , from having been entirely unknown and unthought of before . YOUR sense of honour and honesty would have led you , I know , when aware of your situation , to attempt all the economy that would appear to you possible : and , perhaps , as long as your frugality retrenched only on your own comfort , you might have been suffered to practice it , but beyond that-- and how little could the utmost of your single management do to stop the ruin which had begun before your marriage?-- Beyond THAT , had you endeavoured , however reasonably , to abridge HIS enjoyments , is it not to be feared , that instead of prevailing on feelings so selfish to consent to it , you would have lessened your own influence on his heart , and made him regret the connection which had involved him in such difficulties ? """
Elinor Dashwood	"I suspect , """
Elinor Dashwood	"that to avoid one kind of affectation , Edward here falls into another . Because he believes many people pretend to more admiration of the beauties of nature than they really feel , and is disgusted with such pretensions , he affects greater indifference and less discrimination in viewing them himself than he possesses . He is fastidious and will have an affectation of his own . """
Elinor Dashwood	"I never saw you wear a ring before , Edward , """
Elinor Dashwood	"And who knows but you may raise a dance , """
Elinor Dashwood	"And who is Willoughby ? """
Elinor Dashwood	"leisure has not promoted your own happiness , that your sons will be brought up to as many pursuits , employments , professions , and trades as Columella 's . "" """
Elinor Dashwood	"will be brought up , "" said"
Elinor Dashwood	"be as unlike myself as is possible . In feeling , in action , in condition , in every thing . "" """
Elinor Dashwood	", come ; this is all an effusion of immediate want of spirits , Edward . You are in a melancholy humour , and fancy that any one unlike yourself must be happy . But remember that the pain of parting from friends will be felt by every body at times , whatever be their education or state . Know your own happiness . You want nothing but patience -- or give it a more fascinating name , call it hope . Your mother will secure to you , in time , that independence you are so anxious for ; it is her duty , and it will , it must ere long become her happiness to prevent your whole youth from being wasted in discontent . How much may not a few months do ? "" """
Elinor Dashwood	"think , "" replied"
Elinor Dashwood	"I may defy many months to produce any good to me . "" This"
Elinor Dashwood	"! they will hear you . "" """
Elinor Dashwood	"is Marianne ? Has she run away because we are come ? I see her instrument is open . "" """
Elinor Dashwood	"is walking , I believe . "" They"
Elinor Dashwood	"do you do , my dear ? How does Mrs. Dashwood do ? And where are your sisters ? What ! all alone ! you will be glad of a little company to sit with you . I have brought my other son and daughter to see you . Only think of their coming so suddenly ! I thought I heard a carriage last night , while we were drinking our tea , but it never entered my head that it could be them . I thought of nothing but whether it might not be Colonel Brandon come back again ; so I said to Sir John , I do think I hear a carriage ; perhaps it is Colonel Brandon come back again""-- Elinor was obliged to turn from her , in the middle of her story , to receive the rest of the party ; Lady Middleton introduced the two strangers ; Mrs. Dashwood and Margaret came down stairs at the same time , and they all sat down to look at one another , while Mrs. Jennings continued her story as she walked through the passage into the parlour , attended by Sir John . Mrs. Palmer was several years younger than Lady Middleton , and totally unlike her in every respect . She was short and plump , had a very pretty face , and the finest expression of good humour in it that could possibly be . Her manners were by no means so elegant as her sister 's , but they were much more prepossessing . She came in with a smile , smiled all the time of her visit , except when she laughed , and smiled when she went away . Her husband was a grave looking young man of five or six and twenty , with an air of more fashion and sense than his wife , but of less willingness to please or be pleased . He entered the room with a look of self - consequence , slightly bowed to the ladies , without speaking a word , and , after briefly surveying them and their apartments , took up a newspaper from the table , and continued to read it as long as he staid . Mrs. Palmer , on the contrary , who was strongly endowed by nature with a turn for being uniformly civil and happy , was hardly seated before her admiration of the parlour and every thing in it burst forth . "" Well"
Elinor Dashwood	"she , laughing ; "" he"
Elinor Dashwood	They
Elinor Dashwood	"Elinor , "" by"
Elinor Dashwood	"I am writing home , Marianne , """
Elinor Dashwood	"had not you better defer your letter for a day or two ? """
Elinor Dashwood	"Yes , """
Elinor Dashwood	"almost ever since ; I have been once or twice at Delaford for a few days , but it has never been in my power to return to Barton . """
Elinor Dashwood	"Oh ! Colonel , """
Elinor Dashwood	"Ay , to be sure , I thought as much . Well , Colonel , I have brought two young ladies with me , you see -- that is , you see but one of them now , but there is another somewhere . Your friend , Miss Marianne , too -- which you will not be sorry to hear . I do not know what you and Mr. Willoughby will do between you about her . Ay , it is a fine thing to be young and handsome . Well ! I was young once , but I never was very handsome -- worse luck for me . However , I got a very good husband , and I do n't know what the greatest beauty can do more . Ah ! poor man ! he has been dead these eight years and better . But Colonel , where have you been to since we parted ? And how does your business go on ? Come , come , let 's have no secrets among friends . """
Elinor Dashwood	"How very odd ! """
Elinor Dashwood	"If she had not known him to be in town she would not have written to him , as she did ; she would have written to Combe Magna ; and if he is in town , how odd that he should neither come nor write ! Oh ! my dear mother , you must be wrong in permitting an engagement between a daughter so young , a man so little known , to be carried on in so doubtful , so mysterious a manner ! I long to inquire ; and how will MY interference be borne . """
Elinor Dashwood	"now , "" silently"
Elinor Dashwood	"will write to Combe by this day 's post . "" But"
Elinor Dashwood	"n't you find it colder than it was in the morning , Elinor ? There seems to me a very decided difference . I can hardly keep my hands warm even in my muff . It was not so yesterday , I think . The clouds seem parting too , the sun will be out in a moment , and we shall have a clear afternoon . "" Elinor"
Elinor Dashwood	"me ! "" cried"
Elinor Dashwood	", ma'am , for my mistress . "" But"
Elinor Dashwood	"are expecting a letter , then ? "" said"
Elinor Dashwood	"! "" returned"
Elinor Dashwood	"I , "" answered"
Elinor Dashwood	"you ? "" replied"
Elinor Dashwood	", aye , "" said"
Elinor Dashwood	"know the reason of all that very well ; if a certain person who shall be nameless , had been there , you would not have been a bit tired : and to say the truth it was not very pretty of him not to give you the meeting when he was invited . "" """
Elinor Dashwood	"! "" cried"
Elinor Dashwood	"your sister I wish all imaginable happiness ; to Willoughby that he may endeavour to deserve her,""--took leave , and went away . Elinor derived no comfortable feelings from this conversation , to lessen the uneasiness of her mind on other points ; she was left , on the contrary , with a melancholy impression of Colonel Brandon 's unhappiness , and was prevented even from wishing it removed , by her anxiety for the very event that must confirm it ."
Elinor Dashwood	"When do you write to Colonel Brandon , ma'am ? """
Elinor Dashwood	"I wrote to him , my love , last week , and rather expect to see , than to hear from him again . I earnestly pressed his coming to us , and should not be surprised to see him walk in today or tomorrow , or any day . """
Elinor Dashwood	"He comes from Mr. Pratt 's purposely to see us . I WILL be calm ; I WILL be mistress of myself . """
Elinor Dashwood	"Is Mrs. Ferrars at Longstaple ? """
Elinor Dashwood	"At Longstaple ! """
Elinor Dashwood	"No , my mother is in town . """
Elinor Dashwood	"I meant , """
Elinor Dashwood	"to inquire for Mrs. EDWARD Ferrars . """
Elinor Dashwood	"said Edward.--""For worlds would not I have had a letter of hers seen by YOU in former days.--In a sister it is bad enough , but in a wife!--how I have blushed over the pages of her writing!--and I believe I may say that since the first half year of our foolish -- business -- this is the only letter I ever received from her , of which the substance made me any amends for the defect of the style . """
Elinor Dashwood	"However it may have come about , """
Elinor Dashwood	"said she ; """
Elinor Dashwood	"He could only plead an ignorance of his own heart , and a mistaken confidence in the force of his engagement . """
Elinor Dashwood	"You may certainly ask to be forgiven , """
Elinor Dashwood	"because you have offended;--and I should think you might NOW venture so far as to profess some concern for having ever formed the engagement which drew on you your mother 's anger . """
Elinor Dashwood	"she cried , """
Elinor Dashwood	""""
Elinor Dashwood	"replied Elinor , """
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	"For such particulars , stated on such authority , Elinor could not withhold her credit ; nor was she disposed to it , for the circumstance was in perfect unison with what she had heard and seen herself . Margaret 's sagacity was not always displayed in a way so satisfactory to her sister . When Mrs. Jennings attacked her one evening at the park , to give the name of the young man who was Elinor 's particular favourite , which had been long a matter of great curiosity to her , Margaret answered by looking at her sister , and saying , """
Elinor Dashwood	"This of course made every body laugh ; and Elinor tried to laugh too . But the effort was painful . She was convinced that Margaret had fixed on a person whose name she could not bear with composure to become a standing joke with Mrs. Jennings . Marianne felt for her most sincerely ; but she did more harm than good to the cause , by turning very red and saying in an angry manner to Margaret , """
Elinor Dashwood	""""
Elinor Dashwood	"replied Margaret ; """
Elinor Dashwood	"This increased the mirth of the company , and Margaret was eagerly pressed to say something more . """
Elinor Dashwood	"said Mrs. Jennings . """
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	"Lady Middleton , "" recollect"
Elinor Dashwood	Perhaps
Elinor Dashwood	"Mrs. Jennings , without attending to her daughter 's reproof . "" No"
Elinor Dashwood	Well
Elinor Dashwood	Whom
Elinor Dashwood	"he , colouring a little . "" Oh"
Elinor Dashwood	I
Elinor Dashwood	"he , addressing Lady Middleton , "" that"
Elinor Dashwood	In
Elinor Dashwood	"Mrs. Jennings . "" What"
Elinor Dashwood	""""
Elinor Dashwood	"replied Marianne . """
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	"cried Mrs. Jennings , """
Elinor Dashwood	"He then took leave of the whole party . """
Elinor Dashwood	"said almost every body . """
Elinor Dashwood	"Marianne coloured , and replied very hastily , """
Elinor Dashwood	""" that we had been out in my curricle ?"
Elinor Dashwood	""" Yes , yes , Mr. Impudence , I know that very well , and I was determined to find out WHERE you had been to.-- I hope you like your house , Miss Marianne . It is a very large one , I know ; and when I come to see you , I hope you will have new - furnished it , for it wanted it very much when I was there six years ago ."
Elinor Dashwood	""" Yes , Marianne , but I would not go while Mrs. Smith was there , and with no other companion than Mr. Willoughby ."
Elinor Dashwood	""" Mr. Willoughby however is the only person who can have a right to shew that house ; and as he went in an open carriage , it was impossible to have any other companion . I never spent a pleasanter morning in my life ."
Elinor Dashwood	""" I am afraid ,"
Elinor Dashwood	""" that the pleasantness of an employment does not always evince its propriety ."
Elinor Dashwood	""" On the contrary , nothing can be a stronger proof of it , Elinor ; for if there had been any real impropriety in what I did , I should have been sensible of it at the time , for we always know when we are acting wrong , and with such a conviction I could have had no pleasure ."
Elinor Dashwood	""" But , my dear Marianne , as it has already exposed you to some very impertinent remarks , do you not now begin to doubt the discretion of your own conduct ?"
Elinor Dashwood	""" If the impertinent remarks of Mrs. Jennings are to be the proof of impropriety in conduct , we are all offending every moment of our lives . I value not her censure any more than I should do her commendation . I am not sensible of having done anything wrong in walking over Mrs. Smith 's grounds , or in seeing her house . They will one day be Mr. Willoughby 's , and--"
Elinor Dashwood	""" If they were one day to be your own , Marianne , you would not be justified in what you have done ."
Elinor Dashwood	""" Perhaps , Elinor , it WAS rather ill - judged in me to go to Allenham ; but Mr. Willoughby wanted particularly to shew me the place ; and it is a charming house , I assure you.--There is one remarkably pretty sitting room up stairs ; of a nice comfortable size for constant use , and with modern furniture it would be delightful . It is a corner room , and has windows on two sides . On one side you look across the bowling - green , behind the house , to a beautiful hanging wood , and on the other you have a view of the church and village , and , beyond them , of those fine bold hills that we have so often admired . I did not see it to advantage , for nothing could be more forlorn than the furniture,--but if it were newly fitted up -- a couple of hundred pounds , Willoughby says , would make it one of the pleasantest summer - rooms in England ."
Elinor Dashwood	"She was determined to drop his acquaintance immediately , and she was very thankful that she had never been acquainted with him at all . She wished with all her heart Combe Magna was not so near Cleveland ; but it did not signify , for it was a great deal too far off to visit ; she hated him so much that she was resolved never to mention his name again , and she should tell everybody she saw , how good - for - nothing he was . """
Elinor Dashwood	"I should have been quite disappointed if I had not found you here STILL , """
Elinor Dashwood	"But I always thought I SHOULD . I was almost sure you would not leave London yet awhile ; though you TOLD me , you know , at Barton , that you should not stay above a MONTH . But I thought , at the time , that you would most likely change your mind when it came to the point . It would have been such a great pity to have went away before your brother and sister came . And now to be sure you will be in no hurry to be gone . I am amazingly glad you did not keep to YOUR WORD . """
Elinor Dashwood	"There now , """
Elinor Dashwood	"everybody laughs at me so about the Doctor , and I can not think why . My cousins say they are sure I have made a conquest ; but for my part I declare I never think about him from one hour 's end to another . ' Lord ! here comes your beau , Nancy , ' my cousin said t'other day , when she saw him crossing the street to the house . My beau , indeed ! said I -- I can not think who you mean . The Doctor is no beau of mine . """
Elinor Dashwood	"Aye , aye , that is very pretty talking -- but it wo n't do-- the Doctor is the man , I see . """
Elinor Dashwood	"No , indeed ! """
Elinor Dashwood	"and I beg you will contradict it , if you ever hear it talked of . """
Elinor Dashwood	"I suppose you will go and stay with your brother and sister , Miss Dashwood , when they come to town , """
Elinor Dashwood	"No , I do not think we shall . """
Elinor Dashwood	"Oh , yes , I dare say you will . """
Elinor Dashwood	"What a charming thing it is that Mrs. Dashwood can spare you both for so long a time together ! """
Elinor Dashwood	"Why , their visit is but just begun ! """
Elinor Dashwood	"I am sorry she is not well-- """
Elinor Dashwood	"You are very good . My sister will be equally sorry to miss the pleasure of seeing you ; but she has been very much plagued lately with nervous head - aches , which make her unfit for company or conversation . """
Elinor Dashwood	"Oh , dear , that is a great pity ! but such old friends as Lucy and me!--I think she might see US ; and I am sure we would not speak a word . """
Elinor Dashwood	"Oh , if that 's all , """
Elinor Dashwood	"we can just as well go and see HER . """
Elinor Dashwood	"wished very much to call upon you yesterday , "" said"
Elinor Dashwood	"it was impossible , for we were obliged to take Harry to see the wild beasts at Exeter Exchange ; and we spent the rest of the day with Mrs. Ferrars . Harry was vastly pleased . THIS morning I had fully intended to call on you , if I could possibly find a spare half hour , but one has always so much to do on first coming to town . I am come here to bespeak Fanny a seal . But tomorrow I think I shall certainly be able to call in Berkeley Street , and be introduced to your friend Mrs. Jennings . I understand she is a woman of very good fortune . And the Middletons too , you must introduce me to THEM . As my mother - in - law 's relations , I shall be happy to show them every respect . They are excellent neighbours to you in the country , I understand . "" """
Elinor Dashwood	"indeed . Their attention to our comfort , their friendliness in every particular , is more than I can express . "" """
Elinor Dashwood	"am extremely glad to hear it , upon my word ; extremely glad indeed . But so it ought to be ; they are people of large fortune , they are related to you , and every civility and accommodation that can serve to make your situation pleasant might be reasonably expected . And so you are most comfortably settled in your little cottage and want for nothing ! Edward brought us a most charming account of the place : the most complete thing of its kind , he said , that ever was , and you all seemed to enjoy it beyond any thing . It was a great satisfaction to us to hear it , I assure you . "" Elinor"
Elinor Dashwood	"is Colonel Brandon ? Is he a man of fortune ? "" """
Elinor Dashwood	"; he has very good property in Dorsetshire . "" """
Elinor Dashwood	"am glad of it . He seems a most gentlemanlike man ; and I think , Elinor , I may congratulate you on the prospect of a very respectable establishment in life . "" """
Elinor Dashwood	", brother ! what do you mean ? "" """
Elinor Dashwood	"likes you . I observed him narrowly , and am convinced of it . What is the amount of his fortune ? "" """
Elinor Dashwood	"believe about two thousand a year . "" """
Elinor Dashwood	"thousand a - year ; "" and"
Elinor Dashwood	", I wish with all my heart it were TWICE as much , for your sake . "" """
Elinor Dashwood	"I believe you , "" replied"
Elinor Dashwood	"I am very sure that Colonel Brandon has not the smallest wish of marrying ME . "" """
Elinor Dashwood	"are mistaken , Elinor ; you are very much mistaken . A very little trouble on your side secures him . Perhaps just at present he may be undecided ; the smallness of your fortune may make him hang back ; his friends may all advise him against it . But some of those little attentions and encouragements which ladies can so easily give will fix him , in spite of himself . And there can be no reason why you should not try for him . It is not to be supposed that any prior attachment on your side -- in short , you know as to an attachment of that kind , it is quite out of the question , the objections are insurmountable-- you have too much sense not to see all that . Colonel Brandon must be the man ; and no civility shall be wanting on my part to make him pleased with you and your family . It is a match that must give universal satisfaction . In short , it is a kind of thing that""--lowering his voice to an important whisper--""will be exceedingly welcome to ALL PARTIES . "" Recollecting"
Elinor Dashwood	"is not actually settled , but there is such a thing in agitation . He has a most excellent mother . Mrs. Ferrars , with the utmost liberality , will come forward , and settle on him a thousand a year , if the match takes place . The lady is the Hon . Miss Morton , only daughter of the late Lord Morton , with thirty thousand pounds . A very desirable connection on both sides , and I have not a doubt of its taking place in time . A thousand a - year is a great deal for a mother to give away , to make over for ever ; but Mrs. Ferrars has a noble spirit . To give you another instance of her liberality:--The other day , as soon as we came to town , aware that money could not be very plenty with us just now , she put bank - notes into Fanny 's hands to the amount of two hundred pounds . And extremely acceptable it is , for we must live at a great expense while we are here . "" He"
Elinor Dashwood	"expenses both in town and country must certainly be considerable ; but your income is a large one . "" """
Elinor Dashwood	"so large , I dare say , as many people suppose . I do not mean to complain , however ; it is undoubtedly a comfortable one , and I hope will in time be better . The enclosure of Norland Common , now carrying on , is a most serious drain . And then I have made a little purchase within this half year ; East Kingham Farm , you must remember the place , where old Gibson used to live . The land was so very desirable for me in every respect , so immediately adjoining my own property , that I felt it my duty to buy it . I could not have answered it to my conscience to let it fall into any other hands . A man must pay for his convenience ; and it HAS cost me a vast deal of money . "" """
Elinor Dashwood	"than you think it really and intrinsically worth . "" """
Elinor Dashwood	", I hope not that . I might have sold it again , the next day , for more than I gave : but , with regard to the purchase - money , I might have been very unfortunate indeed ; for the stocks were at that time so low , that if I had not happened to have the necessary sum in my banker 's hands , I must have sold out to very great loss . "" Elinor"
Elinor Dashwood	"great and inevitable expenses too we have had on first coming to Norland . Our respected father , as you well know , bequeathed all the Stanhill effects that remained at Norland ( and very valuable they were ) to your mother . Far be it from me to repine at his doing so ; he had an undoubted right to dispose of his own property as he chose , but , in consequence of it , we have been obliged to make large purchases of linen , china , & c. to supply the place of what was taken away . You may guess , after all these expenses , how very far we must be from being rich , and how acceptable Mrs. Ferrars 's kindness is . "" """
Elinor Dashwood	", "" said"
Elinor Dashwood	"assisted by her liberality , I hope you may yet live to be in easy circumstances . "" """
Elinor Dashwood	"year or two may do much towards it , "" he"
Elinor Dashwood	"however there is still a great deal to be done . There is not a stone laid of Fanny 's green - house , and nothing but the plan of the flower - garden marked out . "" """
Elinor Dashwood	"is the green - house to be ? "" """
Elinor Dashwood	"the knoll behind the house . The old walnut trees are all come down to make room for it . It will be a very fine object from many parts of the park , and the flower - garden will slope down just before it , and be exceedingly pretty . We have cleared away all the old thorns that grew in patches over the brow . "" Elinor"
Elinor Dashwood	"shall have a charming account to carry to Fanny , "" said"
Elinor Dashwood	"Middleton is really a most elegant woman ! Such a woman as I am sure Fanny will be glad to know . And Mrs. Jennings too , an exceedingly well - behaved woman , though not so elegant as her daughter . Your sister need not have any scruple even of visiting HER , which , to say the truth , has been a little the case , and very naturally ; for we only knew that Mrs. Jennings was the widow of a man who had got all his money in a low way ; and Fanny and Mrs. Ferrars were both strongly prepossessed , that neither she nor her daughters were such kind of women as Fanny would like to associate with . But now I can carry her a most satisfactory account of both . """
Elinor Dashwood	"months!--Have you known of this four months ? "" Elinor"
Elinor Dashwood	"attending me in all my misery , has this been on your heart?--And I have reproached you for being happy!"" -- """
Elinor Dashwood	""""
Elinor Dashwood	"-- "" By feeling that I was doing my duty.--My promise to Lucy , obliged me to be secret . I owed it to her , therefore , to avoid giving any hint of the truth ; and I owed it to my family and friends , not to create in them a solicitude about me , which it could not be in my power to satisfy"
Elinor Dashwood	". "" I have very often wished to undeceive yourself and my mother"
Elinor Dashwood	"; "" and once or twice I have attempted it;-- but without betraying my trust , I never could have convinced you"
Elinor Dashwood	""" "" Four months!--and yet you loved"
Elinor Dashwood	moment for speech .
Elinor Dashwood	""" he continued , "" has suffered dreadfully . Mrs. Ferrars too -- in short it has been a scene of such complicated distress -- but I will hope that the storm may be weathered without our being any of us quite overcome . Poor Fanny ! she was in hysterics all yesterday . But I would not alarm you too much . Donavan says there is nothing materially to be apprehended ; her constitution is a good one , and her resolution equal to any thing . She has borne it all , with the fortitude of an angel ! She says she never shall think well of anybody again ; and one can not wonder at it , after being so deceived!-- meeting with such ingratitude , where so much kindness had been shewn , so much confidence had been placed ! It was quite out of the benevolence of her heart , that she had asked these young women to her house ; merely because she thought they deserved some attention , were harmless , well - behaved girls , and would be pleasant companions ; for otherwise we both wished very much to have invited you and Marianne to be with us , while your kind friend there , was attending her daughter . And now to be so rewarded ! ' I wish , with all my heart , ' says poor Fanny in her affectionate way , ' that we had asked your sisters instead"
Elinor Dashwood	""" he continued , "" was urged in vain . Edward said very little ; but what he did say , was in the most determined manner . Nothing should prevail on him to give up his engagement . He would stand to it , cost him"
Elinor Dashwood	"no inquiry . "" "" Poor young man!--and what is to"
Elinor Dashwood	"of him ? "" "" What , indeed , ma'am ! It is a melancholy consideration . Born to the prospect of such affluence ! I can not conceive a situation more deplorable . The interest of two thousand pounds -- how can a man live on it?--and when to that is added the recollection , that he might , but for his own folly , within three months have been in the receipt of two thousand , five hundred a - year ( for Miss Morton has thirty thousand pounds , ) I can not picture to myself a more wretched condition . We must all feel for him ; and the more so , because it is totally out of our power"
Elinor Dashwood	"Well , Marianne , """
Elinor Dashwood	"for ONE morning I think you have done pretty well . You have already ascertained Mr. Willoughby 's opinion in almost every matter of importance . You know what he thinks of Cowper and Scott ; you are certain of his estimating their beauties as he ought , and you have received every assurance of his admiring Pope no more than is proper . But how is your acquaintance to be long supported , under such extraordinary despatch of every subject for discourse ? You will soon have exhausted each favourite topic . Another meeting will suffice to explain his sentiments on picturesque beauty , and second marriages , and then you can have nothing farther to ask . ""-- """
Elinor Dashwood	"cried Marianne , """
Elinor Dashwood	""""
Elinor Dashwood	"said her mother , """
Elinor Dashwood	"Do not boast of it , however , """
Elinor Dashwood	"for it is injustice in both of you . He is highly esteemed by all the family at the park , and I never see him myself without taking pains to converse with him . """
Elinor Dashwood	"You decide on his imperfections so much in the mass , """
Elinor Dashwood	"and so much on the strength of your own imagination , that the commendation I am able to give of him is comparatively cold and insipid . I can only pronounce him to be a sensible man , well - bred , well - informed , of gentle address , and , I believe , possessing an amiable heart . """
Elinor Dashwood	"sister , I understand , does not approve of second attachments . "" """
Elinor Dashwood	", "" replied"
Elinor Dashwood	"opinions are all romantic . "" """
Elinor Dashwood	"rather , as I believe , she considers them impossible to exist . "" """
Elinor Dashwood	"believe she does . But how she contrives it without reflecting on the character of her own father , who had himself two wives , I know not . A few years however will settle her opinions on the reasonable basis of common sense and observation ; and then they may be more easy to define and to justify than they now are , by any body but herself . "" """
Elinor Dashwood	"will probably be the case , "" he"
Elinor Dashwood	"yet there is something so amiable in the prejudices of a young mind , that one is sorry to see them give way to the reception of more general opinions . "" """
Elinor Dashwood	"can not agree with you there , "" said"
Elinor Dashwood	"How do you do my dear?"" --said she in a voice of great compassion to Marianne , who turned away her face without attempting to answer ."
Elinor Dashwood	""" She then went away , walking on tiptoe out of the room , as if she supposed her young friend 's affliction could be increased by noise . Marianne , to the surprise of her sister , determined on dining with them . Elinor even advised her against it . But"
Elinor Dashwood	""" And who are the Ellisons ?"
Elinor Dashwood	""" Her guardians , my dear . But now she is of age and may choose for herself ; and a pretty choice she has made!--What now ,"
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	""" And then rising , she went away to join Marianne , whom she found , as she expected , in her own room , leaning , in silent misery , over the small remains of a fire , which , till Elinor 's entrance , had been her only light ."
Elinor Dashwood	""" was all the notice that her sister received from her ."
Elinor Dashwood	""" said Elinor ,"
Elinor Dashwood	""" But this , from the momentary perverseness of impatient suffering , she at first refused to do . Her sister 's earnest , though gentle persuasion , however , soon softened her to compliance , and Elinor saw her lay her aching head on the pillow , and as she hoped , in a way to get some quiet rest before she left her . In the drawing - room , whither she then repaired , she was soon joined by Mrs. Jennings , with a wine - glass , full of something , in her hand ."
Elinor Dashwood	""" said she , entering ,"
Elinor Dashwood	""""
Elinor Dashwood	""" replied Elinor , smiling at the difference of the complaints for which it was recommended ,"
Elinor Dashwood	""" Mrs. Jennings , though regretting that she had not been five minutes earlier , was satisfied with the compromise ; and Elinor , as she swallowed the chief of it , reflected , that though its effects on a colicky gout were , at present , of little importance to her , its healing powers , on a disappointed heart might be as reasonably tried on herself as on her sister . Colonel Brandon came in while the party were at tea , and by his manner of looking round the room for Marianne , Elinor immediately fancied that he neither expected nor wished to see her there , and , in short , that he was already aware of what occasioned her absence . Mrs. Jennings was not struck by the same thought ; for soon after his entrance , she walked across the room to the tea - table where Elinor presided , and whispered--"
Elinor Dashwood	""" He shortly afterwards drew a chair close to her 's , and , with a look which perfectly assured her of his good information , inquired after her sister ."
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	""""
Elinor Dashwood	"No , no , no , it can not be , """
Elinor Dashwood	"she can not feel . Her kindness is not sympathy ; her good - nature is not tenderness . All that she wants is gossip , and she only likes me now because I supply it . """
