Character	Quote
Emma Woodhouse	""" Do you dare to suppose me so great a blockhead , as not to know what a man is talking of?-- What do you deserve ?"
Emma Woodhouse	""" Oh ! I always deserve the best treatment , because I never put up with any other ; and , therefore , you must give me a plain , direct answer . Are you quite sure that you understand the terms on which Mr. Martin and Harriet now are ?"
Emma Woodhouse	""" I am perfectly satisfied ,"
Emma Woodhouse	""" and most sincerely wish them happy ."
Emma Woodhouse	""" You are materially changed since we talked on this subject before ."
Emma Woodhouse	""" I hope so -- for at that time I was a fool ."
Emma Woodhouse	""" And I am changed also ; for I am now very willing to grant you all Harriet 's good qualities . I have taken some pains for your sake , and for Robert Martin 's sake , ( whom I have always had reason to believe as much in love with her as ever , ) to get acquainted with her . I have often talked to her a good deal . You must have seen that I did . Sometimes , indeed , I have thought you were half suspecting me of pleading poor Martin 's cause , which was never the case ; but , from all my observations , I am convinced of her being an artless , amiable girl , with very good notions , very seriously good principles , and placing her happiness in the affections and utility of domestic life.-- Much of this , I have no doubt , she may thank you for ."
Emma Woodhouse	""" Me !"
Emma Woodhouse	""""
Emma Woodhouse	""" cried Emma , most happy to begin ,"
Emma Woodhouse	""" He thanked her with all his heart , and continued some time to speak with serious feeling of his gratitude and happiness ."
Emma Woodhouse	""" she cried ,"
Emma Woodhouse	""""
Emma Woodhouse	""" he answered ,"
Emma Woodhouse	""""
Emma Woodhouse	""""
Emma Woodhouse	""" said Emma ."
Emma Woodhouse	""""
Emma Woodhouse	""" replied Emma , archly ;"
Emma Woodhouse	""""
Emma Woodhouse	""" But he laughed so heartily at the recollection , that Emma could not help saying ,"
Emma Woodhouse	""""
Emma Woodhouse	""""
Emma Woodhouse	""" He bowed ."
Emma Woodhouse	""""
Emma Woodhouse	""""
Emma Woodhouse	""" replied Emma ; and she spoke so kindly , that he gratefully burst out ,"
Emma Woodhouse	""" The others had been talking of the child , Mrs. Weston giving an account of a little alarm she had been under , the evening before , from the infant 's appearing not quite well . She believed she had been foolish , but it had alarmed her , and she had been within half a minute of sending for Mr. Perry . Perhaps she ought to be ashamed , but Mr. Weston had been almost as uneasy as herself.--In ten minutes , however , the child had been perfectly well again . This was her history ; and particularly interesting it was to Mr. Woodhouse , who commended her very much for thinking of sending for Perry , and only regretted that she had not done it ."
Emma Woodhouse	""" Jane was forced to smile completely , for a moment ; and the smile partly remained as she turned towards him , and said in a conscious , low , yet steady voice ,"
Emma Woodhouse	""""
Emma Woodhouse	""""
Emma Woodhouse	""""
Emma Woodhouse	""""
Emma Woodhouse	"exclaimed Emma , """
Emma Woodhouse	"such things , """
Emma Woodhouse	"always got about . """
Emma Woodhouse	"On the misery of what she had suffered , during the concealment of so many months , """
Emma Woodhouse	"she was energetic . This was one of her expressions . ` I will not say , that since I entered into the engagement I have not had some happy moments ; but I can say , that I have never known the blessing of one tranquil hour:'-- and the quivering lip , Emma , which uttered it , was an attestation that I felt at my heart . """
Emma Woodhouse	"Poor girl ! """
Emma Woodhouse	"She thinks herself wrong , then , for having consented to a private engagement ? """
Emma Woodhouse	"Wrong ! No one , I believe , can blame her more than she is disposed to blame herself . ` The consequence , ' said she , ` has been a state of perpetual suffering to me ; and so it ought . But after all the punishment that misconduct can bring , it is still not less misconduct . Pain is no expiation . I never can be blameless . I have been acting contrary to all my sense of right ; and the fortunate turn that every thing has taken , and the kindness I am now receiving , is what my conscience tells me ought not to be . ' ` Do not imagine , madam , ' she continued , ` that I was taught wrong . Do not let any reflection fall on the principles or the care of the friends who brought me up . The error has been all my own ; and I do assure you that , with all the excuse that present circumstances may appear to give , I shall yet dread making the story known to Colonel Campbell . ' """
Emma Woodhouse	"Poor girl ! """
Emma Woodhouse	"She loves him then excessively , I suppose . It must have been from attachment only , that she could be led to form the engagement . Her affection must have overpowered her judgment . """
Emma Woodhouse	"Yes , I have no doubt of her being extremely attached to him . """
Emma Woodhouse	"I am afraid , """
Emma Woodhouse	"that I must often have contributed to make her unhappy . """
Emma Woodhouse	"On your side , my love , it was very innocently done . But she probably had something of that in her thoughts , when alluding to the misunderstandings which he had given us hints of before . One natural consequence of the evil she had involved herself in , """
Emma Woodhouse	"was that of making her _ unreasonable _ . The consciousness of having done amiss , had exposed her to a thousand inquietudes , and made her captious and irritable to a degree that must have been-- that had been -- hard for him to bear . ` I did not make the allowances , ' said she , ` which I ought to have done , for his temper and spirits-- his delightful spirits , and that gaiety , that playfulness of disposition , which , under any other circumstances , would , I am sure , have been as constantly bewitching to me , as they were at first . ' She then began to speak of you , and of the great kindness you had shewn her during her illness ; and with a blush which shewed me how it was all connected , desired me , whenever I had an opportunity , to thank you -- I could not thank you too much -- for every wish and every endeavour to do her good . She was sensible that you had never received any proper acknowledgment from herself . """
Emma Woodhouse	"If I did not know her to be happy now , """
Emma Woodhouse	"which , in spite of every little drawback from her scrupulous conscience , she must be , I could not bear these thanks;--for , oh ! Mrs. Weston , if there were an account drawn up of the evil and the good I have done Miss Fairfax!--Well ( checking herself , and trying to be more lively ) , this is all to be forgotten . You are very kind to bring me these interesting particulars . They shew her to the greatest advantage . I am sure she is very good-- I hope she will be very happy . It is fit that the fortune should be on his side , for I think the merit will be all on hers . """
Emma Woodhouse	"We have not yet had the letter we are so anxious for , you know , but I hope it will soon come , """
Emma Woodhouse	"Are you well , my Emma ? """
Emma Woodhouse	"Oh ! perfectly . I am always well , you know . Be sure to give me intelligence of the letter as soon as possible . """
Emma Woodhouse	"I would rather be talking to you , """
Emma Woodhouse	"but as it seems a matter of justice , it shall be done . """
Emma Woodhouse	"to speak my opinion aloud as I read . By doing it , I shall feel that I am near you . It will not be so great a loss of time : but if you dislike it-- """
Emma Woodhouse	"And I have not forgotten , """
Emma Woodhouse	"how sure you were that he might have come sooner if he would . You pass it over very handsomely-- but you were perfectly right . """
Emma Woodhouse	". "" I am sure William Larkins will not like it . You must get his consent before you ask mine"
Emma Woodhouse	"Very bad -- though it might have been worse.--Playing a most dangerous game . Too much indebted to the event for his acquittal.-- No judge of his own manners by you.--Always deceived in fact by his own wishes , and regardless of little besides his own convenience.-- Fancying you to have fathomed his secret . Natural enough!-- his own mind full of intrigue , that he should suspect it in others.--Mystery ; Finesse -- how they pervert the understanding ! My Emma , does not every thing serve to prove more and more the beauty of truth and sincerity in all our dealings with each other ? """
Emma Woodhouse	"very pleasant and very elegantly dressed . """
Emma Woodhouse	"I can not think there is any danger of it , """
Emma Woodhouse	"and when you are better acquainted with Miss Fairfax 's situation and understand what her home has been , with Colonel and Mrs. Campbell , I have no idea that you will suppose her talents can be unknown . """
Emma Woodhouse	"Oh ! but dear Miss Woodhouse , she is now in such retirement , such obscurity , so thrown away.--Whatever advantages she may have enjoyed with the Campbells are so palpably at an end ! And I think she feels it . I am sure she does . She is very timid and silent . One can see that she feels the want of encouragement . I like her the better for it . I must confess it is a recommendation to me . I am a great advocate for timidity -- and I am sure one does not often meet with it.--But in those who are at all inferior , it is extremely prepossessing . Oh ! I assure you , Jane Fairfax is a very delightful character , and interests me more than I can express . """
Emma Woodhouse	"You appear to feel a great deal -- but I am not aware how you or any of Miss Fairfax 's acquaintance here , any of those who have known her longer than yourself , can shew her any other attention than""-- """
Emma Woodhouse	""" Emma had not to listen to such paradings again -- to any so exclusively addressed to herself -- so disgustingly decorated with a"
Emma Woodhouse	""" The change on Mrs. Elton 's side soon afterwards appeared , and she was left in peace -- neither forced to be the very particular friend of Mrs. Elton , nor , under Mrs. Elton 's guidance , the very active patroness of Jane Fairfax , and only sharing with others in a general way , in knowing what was felt , what was meditated , what was done . She looked on with some amusement.--Miss Bates 's gratitude for Mrs. Elton 's attentions to Jane was in the first style of guileless simplicity and warmth . She was quite one of her worthies-- the most amiable , affable , delightful woman -- just as accomplished and condescending as Mrs. Elton meant to be considered . Emma 's only surprize was that Jane Fairfax should accept those attentions and tolerate Mrs. Elton as she seemed to do . She heard of her walking with the Eltons , sitting with the Eltons , spending a day with the Eltons ! This was astonishing!--She could not have believed it possible that the taste or the pride of Miss Fairfax could endure such society and friendship as the Vicarage had to offer ."
Emma Woodhouse	""" She must have some motive , more powerful than appears , for refusing this invitation ,"
Emma Woodhouse	""" She must be under some sort of penance , inflicted either by the Campbells or herself . There is great fear , great caution , great resolution somewhere.-- She is _ not _ to be with the _ Dixons _ . The decree is issued by somebody . But why must she consent to be with the Eltons?--Here is quite a separate puzzle ."
Emma Woodhouse	""" We can not suppose that she has any great enjoyment at the Vicarage , my dear Emma -- but it is better than being always at home . Her aunt is a good creature , but , as a constant companion , must be very tiresome . We must consider what Miss Fairfax quits , before we condemn her taste for what she goes to ."
Emma Woodhouse	""" Such attentions as Mrs. Elton 's , I should have imagined , would rather disgust than gratify Miss Fairfax . Mrs. Elton 's invitations I should have imagined any thing but inviting ."
Emma Woodhouse	""" I should not wonder ,"
Emma Woodhouse	""" if Miss Fairfax were to have been drawn on beyond her own inclination , by her aunt 's eagerness in accepting Mrs. Elton 's civilities for her . Poor Miss Bates may very likely have committed her niece and hurried her into a greater appearance of intimacy than her own good sense would have dictated , in spite of the very natural wish of a little change ."
Emma Woodhouse	""" I know how highly you think of Jane Fairfax ,"
Emma Woodhouse	""" And yet ,"
Emma Woodhouse	""" He seemed hardly to hear her ; he was thoughtful -- and in a manner which shewed him not pleased , soon afterwards said ,"
Emma Woodhouse	""" Mr. Knightley was thoughtful again . The result of his reverie was ,"
Emma Woodhouse	""" And soon afterwards ,"
Emma Woodhouse	""" Emma could not but rejoice to hear that she had a fault ."
Emma Woodhouse	""""
Emma Woodhouse	""" Well , Mrs. Weston ,"
Emma Woodhouse	""" what do you say now to Mr. Knightley 's marrying Jane Fairfax ?"
Emma Woodhouse	""" Why , really , dear Emma , I say that he is so very much occupied by the idea of _ not _ being in love with her , that I should not wonder if it were to end in his being so at last . Do not beat me . """
Emma Woodhouse	"I do not know why you should say so . He wishes exceedingly to come ; but his uncle and aunt will not spare him . """
Emma Woodhouse	"I can not believe that he has not the power of coming , if he made a point of it . It is too unlikely , for me to believe it without proof . """
Emma Woodhouse	"How odd you are ! What has Mr. Frank Churchill done , to make you suppose him such an unnatural creature ? """
Emma Woodhouse	"I am not supposing him at all an unnatural creature , in suspecting that he may have learnt to be above his connexions , and to care very little for any thing but his own pleasure , from living with those who have always set him the example of it . It is a great deal more natural than one could wish , that a young man , brought up by those who are proud , luxurious , and selfish , should be proud , luxurious , and selfish too . If Frank Churchill had wanted to see his father , he would have contrived it between September and January . A man at his age -- what is he?--three or four - and - twenty -- cannot be without the means of doing as much as that . It is impossible . """
Emma Woodhouse	"That 's easily said , and easily felt by you , who have always been your own master . You are the worst judge in the world , Mr. Knightley , of the difficulties of dependence . You do not know what it is to have tempers to manage . """
Emma Woodhouse	"It is not to be conceived that a man of three or four - and - twenty should not have liberty of mind or limb to that amount . He can not want money -- he can not want leisure . We know , on the contrary , that he has so much of both , that he is glad to get rid of them at the idlest haunts in the kingdom . We hear of him for ever at some watering - place or other . A little while ago , he was at Weymouth . This proves that he can leave the Churchills . """
Emma Woodhouse	"Yes , sometimes he can . """
Emma Woodhouse	"And those times are whenever he thinks it worth his while ; whenever there is any temptation of pleasure . """
Emma Woodhouse	"It is very unfair to judge of any body 's conduct , without an intimate knowledge of their situation . Nobody , who has not been in the interior of a family , can say what the difficulties of any individual of that family may be . We ought to be acquainted with Enscombe , and with Mrs. Churchill 's temper , before we pretend to decide upon what her nephew can do . He may , at times , be able to do a great deal more than he can at others . """
Emma Woodhouse	There is one thing , Emma , which a man can always do , if he chuses , and that is , his duty ; not by manoeuvring and finessing , but by vigour and resolution . It is Frank Churchill 's duty to pay this attention to his father . He knows it to be so , by his promises and messages ; but if he wished to do it , it might be done . A man who felt rightly would say at once , simply and resolutely , to Mrs. Churchill-- ` Every sacrifice of mere pleasure you will always find me ready to make to your convenience ; but I must go and see my father immediately . I know he would be hurt by my failing in such a mark of respect to him on the present occasion . I shall , therefore , set off to - morrow . ' -- If he would say so to her at once , in the tone of decision becoming a man , there would be no opposition made to his going .
Emma Woodhouse	""" No ,"
Emma Woodhouse	""" but perhaps there might be some made to his coming back again . Such language for a young man entirely dependent , to use!--Nobody but you , Mr. Knightley , would imagine it possible . But you have not an idea of what is requisite in situations directly opposite to your own . Mr. Frank Churchill to be making such a speech as that to the uncle and aunt , who have brought him up , and are to provide for him!--Standing up in the middle of the room , I suppose , and speaking as loud as he could!--How can you imagine such conduct practicable ?"
Emma Woodhouse	""" I rather doubt that . You are very fond of bending little minds ; but where little minds belong to rich people in authority , I think they have a knack of swelling out , till they are quite as unmanageable as great ones . I can imagine , that if you , as you are , Mr. Knightley , were to be transported and placed all at once in Mr. Frank Churchill 's situation , you would be able to say and do just what you have been recommending for him ; and it might have a very good effect . The Churchills might not have a word to say in return ; but then , you would have no habits of early obedience and long observance to break through . To him who has , it might not be so easy to burst forth at once into perfect independence , and set all their claims on his gratitude and regard at nought . He may have as strong a sense of what would be right , as you can have , without being so equal , under particular circumstances , to act up to it ."
Emma Woodhouse	""" Oh , the difference of situation and habit ! I wish you would try to understand what an amiable young man may be likely to feel in directly opposing those , whom as child and boy he has been looking up to all his life ."
Emma Woodhouse	""" Our amiable young man is a very weak young man , if this be the first occasion of his carrying through a resolution to do right against the will of others . It ought to have been a habit with him by this time , of following his duty , instead of consulting expediency . I can allow for the fears of the child , but not of the man . As he became rational , he ought to have roused himself and shaken off all that was unworthy in their authority . He ought to have opposed the first attempt on their side to make him slight his father . Had he begun as he ought , there would have been no difficulty now ."
Emma Woodhouse	""" We shall never agree about him ,"
Emma Woodhouse	""" but that is nothing extraordinary . I have not the least idea of his being a weak young man : I feel sure that he is not . Mr. Weston would not be blind to folly , though in his own son ; but he is very likely to have a more yielding , complying , mild disposition than would suit your notions of man 's perfection . I dare say he has ; and though it may cut him off from some advantages , it will secure him many others ."
Emma Woodhouse	""" Yes ; all the advantages of sitting still when he ought to move , and of leading a life of mere idle pleasure , and fancying himself extremely expert in finding excuses for it . He can sit down and write a fine flourishing letter , full of professions and falsehoods , and persuade himself that he has hit upon the very best method in the world of preserving peace at home and preventing his father 's having any right to complain . His letters disgust me ."
Emma Woodhouse	""" Your feelings are singular . They seem to satisfy every body else ."
Emma Woodhouse	""" I suspect they do not satisfy Mrs. Weston . They hardly can satisfy a woman of her good sense and quick feelings : standing in a mother 's place , but without a mother 's affection to blind her . It is on her account that attention to Randalls is doubly due , and she must doubly feel the omission . Had she been a person of consequence herself , he would have come I dare say ; and it would not have signified whether he did or no . Can you think your friend behindhand in these sort of considerations ? Do you suppose she does not often say all this to herself ? No , Emma , your amiable young man can be amiable only in French , not in English . He may be very ` aimable , ' have very good manners , and be very agreeable ; but he can have no English delicacy towards the feelings of other people : nothing really amiable about him ."
Emma Woodhouse	""" You seem determined to think ill of him ."
Emma Woodhouse	""" Well , if he have nothing else to recommend him , he will be a treasure at Highbury . We do not often look upon fine young men , well - bred and agreeable . We must not be nice and ask for all the virtues into the bargain . Can not you imagine , Mr. Knightley , what a _ sensation _ his coming will produce ? There will be but one subject throughout the parishes of Donwell and Highbury ; but one interest-- one object of curiosity ; it will be all Mr. Frank Churchill ; we shall think and speak of nobody else ."
Emma Woodhouse	""" My idea of him is , that he can adapt his conversation to the taste of every body , and has the power as well as the wish of being universally agreeable . To you , he will talk of farming ; to me , of drawing or music ; and so on to every body , having that general information on all subjects which will enable him to follow the lead , or take the lead , just as propriety may require , and to speak extremely well on each ; that is my idea of him ."
Emma Woodhouse	""" I will say no more about him ,"
Emma Woodhouse	""" you turn every thing to evil . We are both prejudiced ; you against , I for him ; and we have no chance of agreeing till he is really here ."
Emma Woodhouse	""" Prejudiced ! I am not prejudiced ."
Emma Woodhouse	""" But I am very much , and without being at all ashamed of it . My love for Mr. and Mrs. Weston gives me a decided prejudice in his favour ."
Emma Woodhouse	"You had better order the carriage directly , my love , """
Emma Woodhouse	"I dare say we shall be able to get along , if we set off directly ; and if we do come to any thing very bad , I can get out and walk . I am not at all afraid . I should not mind walking half the way . I could change my shoes , you know , the moment I got home ; and it is not the sort of thing that gives me cold . """
Emma Woodhouse	"Then , my dear Isabella , it is the most extraordinary sort of thing in the world , for in general every thing does give you cold . Walk home!--you are prettily shod for walking home , I dare say . It will be bad enough for the horses . """
Emma Woodhouse	"I am ready , if the others are . """
Emma Woodhouse	"Shall I ring the bell ? """
Emma Woodhouse	"Yes , do . """
Emma Woodhouse	"I am very much astonished , Mr. Elton . This to _ me _ ! you forget yourself-- you take me for my friend -- any message to Miss Smith I shall be happy to deliver ; but no more of this to _ me _ , if you please . """
Emma Woodhouse	"Miss Smith!--message to Miss Smith!--What could she possibly mean!"" -- And he repeated her words with such assurance of accent , such boastful pretence of amazement , that she could not help replying with quickness ,"
Emma Woodhouse	""""
Emma Woodhouse	""" cried Mr. Elton ,"
Emma Woodhouse	""" It would be impossible to say what Emma felt , on hearing this-- which of all her unpleasant sensations was uppermost . She was too completely overpowered to be immediately able to reply : and two moments of silence being ample encouragement for Mr. Elton 's sanguine state of mind , he tried to take her hand again , as he joyously exclaimed--"
Emma Woodhouse	""""
Emma Woodhouse	"Yes , """
Emma Woodhouse	"I hope I do . """
Emma Woodhouse	"How I could so long a time be fancying myself ! . . . """
Emma Woodhouse	"It seems like madness ! I can see nothing at all extraordinary in him now.--I do not care whether I meet him or not -- except that of the two I had rather not see him-- and indeed I would go any distance round to avoid him -- but I do not envy his wife in the least ; I neither admire her nor envy her , as I have done : she is very charming , I dare say , and all that , but I think her very ill - tempered and disagreeable -- I shall never forget her look the other night!--However , I assure you , Miss Woodhouse , I wish her no evil.--No , let them be ever so happy together , it will not give me another moment 's pang : and to convince you that I have been speaking truth , I am now going to destroy -- what I ought to have destroyed long ago -- what I ought never to have kept-- I know that very well ( blushing as she spoke).--However , now I will destroy it all -- and it is my particular wish to do it in your presence , that you may see how rational I am grown . Can not you guess what this parcel holds ? """
Emma Woodhouse	"My dearest Harriet ! """
Emma Woodhouse	"you make me more ashamed of myself than I can bear . Remember it ? Aye , I remember it all now ; all , except your saving this relic -- I knew nothing of that till this moment -- but the cutting the finger , and my recommending court - plaister , and saying I had none about me!--Oh ! my sins , my sins!--And I had plenty all the while in my pocket!--One of my senseless tricks!--I deserve to be under a continual blush all the rest of my life.--Well--(sitting down again)-- go on -- what else ? """
Emma Woodhouse	"And had you really some at hand yourself ? I am sure I never suspected it , you did it so naturally . """
Emma Woodhouse	"And so you actually put this piece of court - plaister by for his sake ! """
Emma Woodhouse	"Lord bless me ! when should I ever have thought of putting by in cotton a piece of court - plaister that Frank Churchill had been pulling about ! I never was equal to this . """
Emma Woodhouse	""" And when ,"
Emma Woodhouse	""" Well , Harriet , whenever you marry I would advise you to do so and so""--and thought no more of it , till after a minute 's silence she heard Harriet say in a very serious tone ,"
Emma Woodhouse	""" Emma then looked up , and immediately saw how it was ; and after a moment 's debate , as to whether it should pass unnoticed or not , replied ,"
Emma Woodhouse	there was an air of
Emma Woodhouse	"approve . It did not accord with the rationality of plan , the moderation in expense , or even the unselfish warmth of heart , which she had believed herself to discern in him yesterday . Vanity , extravagance , love of change , restlessness of temper , which must be doing something , good or bad ; heedlessness as to the pleasure of his father and Mrs. Weston , indifferent as to how his conduct might appear in general ; he became liable to all these charges . His father only called him a coxcomb , and thought it a very good story ; but that Mrs. Weston did not like it , was clear enough , by her passing it over as quickly as possible , and making no other comment than that """
Emma Woodhouse	"Then turning to Mrs. Weston , with a look of gentle reproach--""Ah ! Miss Taylor , if you had not married , you would have staid at home with me . """
Emma Woodhouse	"You will make my excuses , my dear , as civilly as possible . You will say that I am quite an invalid , and go no where , and therefore must decline their obliging invitation ; beginning with my _ compliments _ , of course . But you will do every thing right . I need not tell you what is to be done . We must remember to let James know that the carriage will be wanted on Tuesday . I shall have no fears for you with him . We have never been there above once since the new approach was made ; but still I have no doubt that James will take you very safely . And when you get there , you must tell him at what time you would have him come for you again ; and you had better name an early hour . You will not like staying late . You will get very tired when tea is over . """
Emma Woodhouse	"But you would not wish me to come away before I am tired , papa ? """
Emma Woodhouse	"Oh ! no , my love ; but you will soon be tired . There will be a great many people talking at once . You will not like the noise . """
Emma Woodhouse	"But you do not consider how it may appear to the Coles . Emma 's going away directly after tea might be giving offence . They are good - natured people , and think little of their own claims ; but still they must feel that any body 's hurrying away is no great compliment ; and Miss Woodhouse 's doing it would be more thought of than any other person 's in the room . You would not wish to disappoint and mortify the Coles , I am sure , sir ; friendly , good sort of people as ever lived , and who have been your neighbours these _ ten _ years . """
Emma Woodhouse	"No , upon no account in the world , Mr. Weston ; I am much obliged to you for reminding me . I should be extremely sorry to be giving them any pain . I know what worthy people they are . Perry tells me that Mr. Cole never touches malt liquor . You would not think it to look at him , but he is bilious -- Mr. Cole is very bilious . No , I would not be the means of giving them any pain . My dear Emma , we must consider this . I am sure , rather than run the risk of hurting Mr. and Mrs. Cole , you would stay a little longer than you might wish . You will not regard being tired . You will be perfectly safe , you know , among your friends . """
Emma Woodhouse	"Oh yes , papa . I have no fears at all for myself ; and I should have no scruples of staying as late as Mrs. Weston , but on your account . I am only afraid of your sitting up for me . I am not afraid of your not being exceedingly comfortable with Mrs. Goddard . She loves piquet , you know ; but when she is gone home , I am afraid you will be sitting up by yourself , instead of going to bed at your usual time -- and the idea of that would entirely destroy my comfort . You must promise me not to sit up . """
Emma Woodhouse	"Harriet , poor Harriet!"" --Those were the words ; in them lay the tormenting ideas which Emma could not get rid of , and which constituted the real misery of the business to her . Frank Churchill had behaved very ill by herself -- very ill in many ways,--but it was not so much _ his _ behaviour as her _ own _ , which made her so angry with him . It was the scrape which he had drawn her into on Harriet 's account , that gave the deepest hue to his offence.--Poor Harriet ! to be a second time the dupe of her misconceptions and flattery . Mr. Knightley had spoken prophetically , when he once said ,"
Emma Woodhouse	", "" she added"
Emma Woodhouse	". "" She was extremely angry with herself . If she could not have been angry with Frank Churchill too , it would have been dreadful.-- As for Jane Fairfax , she might at least relieve her feelings from any present solicitude on her account . Harriet would be anxiety enough ; she need no longer be unhappy about Jane , whose troubles and whose ill - health having , of course , the same origin , must be equally under cure.--Her days of insignificance and evil were over.--She would soon be well , and happy , and prosperous.-- Emma could now imagine why her own attentions had been slighted . This discovery laid many smaller matters open . No doubt it had been from jealousy.--In Jane 's eyes she had been a rival ; and well might any thing she could offer of assistance or regard be repulsed . An airing in the Hartfield carriage would have been the rack , and arrowroot from the Hartfield storeroom must have been poison . She understood it all ; and as far as her mind could disengage itself from the injustice and selfishness of angry feelings , she acknowledged that Jane Fairfax would have neither elevation nor happiness beyond her desert . But poor Harriet was such an engrossing charge ! There was little sympathy to be spared for any body else . Emma was sadly fearful that this second disappointment would be more severe than the first . Considering the very superior claims of the object , it ought ; and judging by its apparently stronger effect on Harriet 's mind , producing reserve and self - command , it would.-- She must communicate the painful truth , however , and as soon as possible . An injunction of secresy had been among Mr. Weston 's parting words"
Emma Woodhouse	"? "" "" What news do you"
Emma Woodhouse	". "" "" What did Mr. Weston tell you?"" --said Emma ,"
Emma Woodhouse	"very odd ! "" It was , indeed , so odd ; Harriet 's behaviour was so extremely odd , that Emma did not know how to understand it . Her character appeared absolutely changed . She seemed to propose shewing no agitation , or disappointment , or peculiar concern in the discovery . Emma looked at her , quite unable"
Emma Woodhouse	"any idea , """
Emma Woodhouse	but
Emma Woodhouse	"my word , """
Emma Woodhouse	you
Emma Woodhouse	""" Me ! "" cried Harriet , colouring ,"
Emma Woodhouse	about
Emma Woodhouse	""" Harriet ! "" cried Emma , after a moment 's pause--""What do you mean?-- Good Heaven ! what do you mean?--Mistake you!--Am I"
Emma Woodhouse	upon
Emma Woodhouse	"Good God ! """
Emma Woodhouse	be
Emma Woodhouse	"Pray do . I 'd rather you would . """
Emma Woodhouse	"Well , well , """
Emma Woodhouse	"Is it a good letter ? or is it too short ? """
Emma Woodhouse	"Yes , indeed , a very good letter , """
Emma Woodhouse	"Oh no , no ! the letter had much better be all your own . You will express yourself very properly , I am sure . There is no danger of your not being intelligible , which is the first thing . Your meaning must be unequivocal ; no doubts or demurs : and such expressions of gratitude and concern for the pain you are inflicting as propriety requires , will present themselves unbidden to _ your _ mind , I am persuaded . You need not be prompted to write with the appearance of sorrow for his disappointment . """
Emma Woodhouse	"You mean to return a favourable answer , I collect . """
Emma Woodhouse	"No , I do not ; that is , I do not mean -- What shall I do ? What would you advise me to do ? Pray , dear Miss Woodhouse , tell me what I ought to do . """
Emma Woodhouse	"I lay it down as a general rule , Harriet , that if a woman _ doubts _ as to whether she should accept a man or not , she certainly ought to refuse him . If she can hesitate as to ` Yes , ' she ought to say ` No ' directly . It is not a state to be safely entered into with doubtful feelings , with half a heart . I thought it my duty as a friend , and older than yourself , to say thus much to you . But do not imagine that I want to influence you . """
Emma Woodhouse	"Oh ! no , I am sure you are a great deal too kind to -- but if you would just advise me what I had best do -- No , no , I do not mean that -- As you say , one 's mind ought to be quite made up -- One should not be hesitating -- It is a very serious thing.--It will be safer to say ` No , ' perhaps.--Do you think I had better say ` No ? ' """
Emma Woodhouse	"Not for the world , """
Emma Woodhouse	"would I advise you either way . You must be the best judge of your own happiness . If you prefer Mr. Martin to every other person ; if you think him the most agreeable man you have ever been in company with , why should you hesitate ? You blush , Harriet.--Does any body else occur to you at this moment under such a definition ? Harriet , Harriet , do not deceive yourself ; do not be run away with by gratitude and compassion . At this moment whom are you thinking of ? """
Emma Woodhouse	"Miss Woodhouse , as you will not give me your opinion , I must do as well as I can by myself ; and I have now quite determined , and really almost made up my mind -- to refuse Mr. Martin . Do you think I am right ? """
Emma Woodhouse	"Perfectly , perfectly right , my dearest Harriet ; you are doing just what you ought . While you were at all in suspense I kept my feelings to myself , but now that you are so completely decided I have no hesitation in approving . Dear Harriet , I give myself joy of this . It would have grieved me to lose your acquaintance , which must have been the consequence of your marrying Mr. Martin . While you were in the smallest degree wavering , I said nothing about it , because I would not influence ; but it would have been the loss of a friend to me . I could not have visited Mrs. Robert Martin , of Abbey - Mill Farm . Now I am secure of you for ever . """
Emma Woodhouse	"Dear affectionate creature!--_You _ banished to Abbey - Mill Farm!--_You _ confined to the society of the illiterate and vulgar all your life ! I wonder how the young man could have the assurance to ask it . He must have a pretty good opinion of himself . """
Emma Woodhouse	"Oh no;--and it is but a short letter too . """
Emma Woodhouse	"very true ; and it would be a small consolation to her , for the clownish manner which might be offending her every hour of the day , to know that her husband could write a good letter . """
Emma Woodhouse	"Oh ! yes , very . Nobody cares for a letter ; the thing is , to be always happy with pleasant companions . I am quite determined to refuse him . But how shall I do ? What shall I say ? """
Emma Woodhouse	"I shall never be invited to Abbey - Mill again , """
Emma Woodhouse	"Nor , if you were , could I ever bear to part with you , my Harriet . You are a great deal too necessary at Hartfield to be spared to Abbey - Mill . """
Emma Woodhouse	"And I am sure I should never want to go there ; for I am never happy but at Hartfield . """
Emma Woodhouse	"I think Mrs. Goddard would be very much surprized if she knew what had happened . I am sure Miss Nash would -- for Miss Nash thinks her own sister very well married , and it is only a linen - draper . """
Emma Woodhouse	"One should be sorry to see greater pride or refinement in the teacher of a school , Harriet . I dare say Miss Nash would envy you such an opportunity as this of being married . Even this conquest would appear valuable in her eyes . As to any thing superior for you , I suppose she is quite in the dark . The attentions of a certain person can hardly be among the tittle - tattle of Highbury yet . Hitherto I fancy you and I are the only people to whom his looks and manners have explained themselves . """
Emma Woodhouse	"I wonder what they are all doing -- whether his sisters know -- if he is unhappy , they will be unhappy too . I hope he will not mind it so very much . """
Emma Woodhouse	"Let us think of those among our absent friends who are more cheerfully employed , """
Emma Woodhouse	"At this moment , perhaps , Mr. Elton is shewing your picture to his mother and sisters , telling how much more beautiful is the original , and after being asked for it five or six times , allowing them to hear your name , your own dear name . """
Emma Woodhouse	"My picture!--But he has left my picture in Bond - street . """
