Character	Quote
Fanny Price	Yes , I know there is , till I am seventeen . But I must tell you another thing of Fanny , so odd and so stupid . Do you know , she says she does not want to learn either music or drawing . ”
Fanny Price	To be sure , my dear , that is very stupid indeed , and shows a great want of genius and emulation . But , all things considered , I do not know whether it is not as well that it should be so , for , though you know ( owing to me ) your papa and mama are so good as to bring her up with you , it is not at all necessary that she should be as accomplished as you are;—on the contrary , it is much more desirable that there should be a difference . ”
Fanny Price	she could only say it was very unlucky , but some people _ were _ stupid , and Fanny must take more pains : she did not know what else was to be done ; and , except her being so dull , she must add she saw no harm in the poor little thing , and always found her very handy and quick in carrying messages , and fetching what she wanted . ”
Fanny Price	, he was a short - necked , apoplectic sort of fellow , and , plied well with good things , would soon pop off . ” He
Fanny Price	, my dear ; why should you be astonished ? You have been five years with us , and my sister always meant to take you when Mr. Norris died . But you must come up and tack on my patterns all the same . ” The
Fanny Price	shall be very sorry to go away , ” said
Fanny Price	, I dare say you will ; _ that ’s _ natural enough . I suppose you have had as little to vex you since you came into this house as any creature in the world . ” “
Fanny Price	, my dear ; I hope not . I have always found you a very good girl . ” “
Fanny Price	, my dear ; but you are sure of a comfortable home . It can make very little difference to you , whether you are in one house or the other . ” Fanny
Fanny Price	; my aunt Bertram has just told me so . It is quite settled . I am to leave Mansfield Park , and go to the White House , I suppose , as soon as she is removed there . ” “
Fanny Price	, Fanny , and if the plan were not unpleasant to you , I should call it an excellent one . ” “
Fanny Price	, cousin ! ” “
Fanny Price	has everything else in its favour . My aunt is acting like a sensible woman in wishing for you . She is choosing a friend and companion exactly where she ought , and I am glad her love of money does not interfere . You will be what you ought to be to her . I hope it does not distress you very much , Fanny ? ” “
Fanny Price	it does : I can not like it . I love this house and everything in it : I shall love nothing there . You know how uncomfortable I feel with her . ” “
Fanny Price	can say nothing for her manner to you as a child ; but it was the same with us all , or nearly so . She never knew how to be pleasant to children . But you are now of an age to be treated better ; I think she is behaving better already ; and when you are her only companion , you _ must _ be important to her . ” “
Fanny Price	can never be important to any one . ” “
Fanny Price	is to prevent you ? ” “
Fanny Price	. My situation , my foolishness and awkwardness . ” “
Fanny Price	to your foolishness and awkwardness , my dear Fanny , believe me , you never have a shadow of either , but in using the words so improperly . There is no reason in the world why you should not be important where you are known . You have good sense , and a sweet temper , and I am sure you have a grateful heart , that could never receive kindness without wishing to return it . I do not know any better qualifications for a friend and companion . ” “
Fanny Price	are too kind , ” said
Fanny Price	shall I ever thank you as I ought , for thinking so well of me . Oh ! cousin , if I am to go away , I shall remember your goodness to the last moment of my life . ” “
Fanny Price	, indeed , Fanny , I should hope to be remembered at such a distance as the White House . You speak as if you were going two hundred miles off instead of only across the park ; but you will belong to us almost as much as ever . The two families will be meeting every day in the year . The only difference will be that , living with your aunt , you will necessarily be brought forward as you ought to be . _ Here _ there are too many whom you can hide behind ; but with _ her _ you will be forced to speak for yourself . ” “
Fanny Price	can not see things as you do ; but I ought to believe you to be right rather than myself , and I am very much obliged to you for trying to reconcile me to what must be . If I could suppose my aunt really to care for me , it would be delightful to feel myself of consequence to anybody . _ Here _ , I know , I am of none , and yet I love the place so well . ” “
Fanny Price	place , Fanny , is what you will not quit , though you quit the house . You will have as free a command of the park and gardens as ever . Even _ your _ constant little heart need not take fright at such a nominal change . You will have the same walks to frequent , the same library to choose from , the same people to look at , the same horse to ride . ” “
Fanny Price	true . Yes , dear old grey pony ! Ah ! cousin , when I remember how much I used to dread riding , what terrors it gave me to hear it talked of as likely to do me good ( oh ! how I have trembled at my uncle ’s opening his lips if horses were talked of ) , and then think of the kind pains you took to reason and persuade me out of my fears , and convince me that I should like it after a little while , and feel how right you proved to be , I am inclined to hope you may always prophesy as well . ” “
Fanny Price	I am quite convinced that your being with Mrs. Norris will be as good for your mind as riding has been for your health , and as much for your ultimate happiness too . ” So
Fanny Price	, I do not know . I suppose he thought it best . ” “
Fanny Price	; he only said he thought it very likely ; and I thought so too . We both thought it would be a comfort to you . But if you do not like it , there is no more to be said . She is no encumbrance here . ” “
Fanny Price	sister , if you consider my unhappy state , how can she be any comfort to me ? Here am I , a poor desolate widow , deprived of the best of husbands , my health gone in attending and nursing him , my spirits still worse , all my peace in this world destroyed , with hardly enough to support me in the rank of a gentlewoman , and enable me to live so as not to disgrace the memory of the dear departed — what possible comfort could I have in taking such a charge upon me as Fanny ? If I could wish it for my own sake , I would not do so unjust a thing by the poor girl . She is in good hands , and sure of doing well . I must struggle through my sorrows and difficulties as I can . ” “
Fanny Price	you will not mind living by yourself quite alone ? ” “
Fanny Price	Bertram , I do not complain . I know I can not live as I have done , but I must retrench where I can , and learn to be a better manager . I _ have _ _ been _ a liberal housekeeper enough , but I shall not be ashamed to practise economy now . My situation is as much altered as my income . A great many things were due from poor Mr. Norris , as clergyman of the parish , that can not be expected from me . It is unknown how much was consumed in our kitchen by odd comers and goers . At the White House , matters must be better looked after . I _ must _ live within my income , or I shall be miserable ; and I own it would give me great satisfaction to be able to do rather more , to lay by a little at the end of the year . ” “
Fanny Price	dare say you will . You always do , do n’t you ? ” “
Fanny Price	object , Lady Bertram , is to be of use to those that come after me . It is for your children ’s good that I wish to be richer . I have nobody else to care for , but I should be very glad to think I could leave a little trifle among them worth their having . ” “
Fanny Price	are very good , but do not trouble yourself about them . They are sure of being well provided for . Sir Thomas will take care of that . ” “
Fanny Price	Thomas , who had done so much for her and her brothers , and who was gone perhaps never to return ! that she should see him go without a tear ! it was a shameful insensibility . ” He
Fanny Price	was so thoughtful and kind ! ” and
Fanny Price	dear Fanny , ” while
Fanny Price	Dear me ! how disagreeable ! I wonder anybody can ever go to sea . ”
Fanny Price	shall I do , Sir Thomas ? Whist and speculation ; which will amuse me most ? ” Sir
Fanny Price	well , ” was
Fanny Price	speculation , if you please , Mrs. Grant . I know nothing about it , but Fanny must teach me . ” Here
Fanny Price	air of a gentleman ’s residence , therefore , you can not but give it , if you do anything . But it is capable of much more . ( Let me see , Mary ; Lady Bertram bids a dozen for that queen ; no , no , a dozen is more than it is worth . Lady Bertram does not bid a dozen . She will have nothing to say to it . Go on , go on . ) By some such improvements as I have suggested ( I do not really require you to proceed upon my plan , though , by the bye , I doubt anybody ’s striking out a better ) you may give it a higher character . You may raise it into a _ place _ . From being the mere gentleman ’s residence , it becomes , by judicious improvement , the residence of a man of education , taste , modern manners , good connexions . All this may be stamped on it ; and that house receive such an air as to make its owner be set down as the great landholder of the parish by every creature travelling the road ; especially as there is no real squire ’s house to dispute the point — a circumstance , between ourselves , to enhance the value of such a situation in point of privilege and independence beyond all calculation . _ You _ think with me , I hope ” (
Fanny Price	you ever seen the place ? ” Fanny
Fanny Price	, no , you must not part with the queen . You have bought her too dearly , and your brother does not offer half her value . No , no , sir , hands off , hands off . Your sister does not part with the queen . She is quite determined . The game will be yours , ” turning
Fanny Price	will certainly be yours . ” “
Fanny Price	Fanny had much rather it were William ’s , ” said
Fanny Price	Fanny ! not allowed to cheat herself as she wishes ! ” “
Fanny Price	can not say there was much done at Sotherton ; but it was a hot day , and we were all walking after each other , and bewildered . ” As
Fanny Price	! Yes , that is a place , indeed , and we had a charming day there . William , you are quite out of luck ; but the next time you come , I hope dear Mr. and Mrs. Rushworth will be at home , and I am sure I can answer for your being kindly received by both . Your cousins are not of a sort to forget their relations , and Mr. Rushworth is a most amiable man . They are at Brighton now , you know ; in one of the best houses there , as Mr. Rushworth ’s fine fortune gives them a right to be . I do not exactly know the distance , but when you get back to Portsmouth , if it is not very far off , you ought to go over and pay your respects to them ; and I could send a little parcel by you that I want to get conveyed to your cousins . ” “
Fanny Price	! shame , shame ! But never mind it , William ” (
Fanny Price	is not worth minding . It is no reflection on _ you _ ; it is no more than what the greatest admirals have all experienced , more or less , in their time . You must think of that , you must try to make up your mind to it as one of the hardships which fall to every sailor ’s share , like bad weather and hard living , only with this advantage , that there will be an end to it , that there will come a time when you will have nothing of that sort to endure . When you are a lieutenant ! only think , William , when you are a lieutenant , how little you will care for any nonsense of this kind . ” “
Fanny Price	you fond of dancing , Fanny ? ” “
Fanny Price	, very ; only I am soon tired . ” “
Fanny Price	must be at some other time . There is _ one _ person in company who does not like to have Miss Price spoken of . ” True
Fanny Price	But they are passed over , ”
Fanny Price	I have been watching them . This weather is all from the south . ”
Fanny Price	South or north , I know a black cloud when I see it ; and you must not set forward while it is so threatening . And besides , I want to play something more to you — a very pretty piece — and your cousin Edmund ’s prime favourite . You must stay and hear your cousin ’s favourite . ”
Fanny Price	This is pretty , very pretty , ”
Fanny Price	every time I come into this shrubbery I am more struck with its growth and beauty . Three years ago , this was nothing but a rough hedgerow along the upper side of the field , never thought of as anything , or capable of becoming anything ; and now it is converted into a walk , and it would be difficult to say whether most valuable as a convenience or an ornament ; and perhaps , in another three years , we may be forgetting — almost forgetting what it was before . How wonderful , how very wonderful the operations of time , and the changes of the human mind ! ”
Fanny Price	It may seem impertinent in _ me _ to praise , but I must admire the taste Mrs. Grant has shewn in all this . There is such a quiet simplicity in the plan of the walk ! Not too much attempted ! ”
Fanny Price	I am so glad to see the evergreens thrive ! ”
Fanny Price	My uncle ’s gardener always says the soil here is better than his own , and so it appears from the growth of the laurels and evergreens in general . The evergreen ! How beautiful , how welcome , how wonderful the evergreen ! When one thinks of it , how astonishing a variety of nature ! In some countries we know the tree that sheds its leaf is the variety , but that does not make it less amazing that the same soil and the same sun should nurture plants differing in the first rule and law of their existence . You will think me rhapsodising ; but when I am out of doors , especially when I am sitting out of doors , I am very apt to get into this sort of wondering strain . One can not fix one ’s eyes on the commonest natural production without finding food for a rambling fancy . ”
Fanny Price	_ Too _ quiet for you , I believe . ”
Fanny Price	Envy Mrs. Rushworth ! ”
Fanny Price	Come , come , it would be very un - handsome in us to be severe on Mrs. Rushworth , for I look forward to our owing her a great many gay , brilliant , happy hours . I expect we shall be all very much at Sotherton another year . Such a match as Miss Bertram has made is a public blessing ; for the first pleasures of Mr. Rushworth ’s wife must be to fill her house , and give the best balls in the country . ”
Fanny Price	How differently we feel ! ”
Fanny Price	To me , the sound of _ Mr. _ Bertram is so cold and nothing - meaning , so entirely without warmth or character ! It just stands for a gentleman , and that ’s all . But there is nobleness in the name of Edmund . It is a name of heroism and renown ; of kings , princes , and knights ; and seems to breathe the spirit of chivalry and warm affections . ”
Fanny Price	I grant you the name is good in itself , and _ Lord _ Edmund or _ Sir _ Edmund sound delightfully ; but sink it under the chill , the annihilation of a Mr. , and Mr. Edmund is no more than Mr. John or Mr. Thomas . Well , shall we join and disappoint them of half their lecture upon sitting down out of doors at this time of year , by being up before they can begin ? ”
Fanny Price	They can not have been sitting long , ”
Fanny Price	for when I went up for my shawl I saw them from the staircase window , and then they were walking . ”
Fanny Price	And really , ”
Fanny Price	the day is so mild , that your sitting down for a few minutes can be hardly thought imprudent . Our weather must not always be judged by the calendar . We may sometimes take greater liberties in November than in May . ”
Fanny Price	Do not flatter yourself , my dearest Mary . You have not the smallest chance of moving me . I have my alarms , but they are quite in a different quarter ; and if I could have altered the weather , you would have had a good sharp east wind blowing on you the whole time — for here are some of my plants which Robert _ will _ leave out because the nights are so mild , and I know the end of it will be , that we shall have a sudden change of weather , a hard frost setting in all at once , taking everybody ( at least Robert ) by surprise , and I shall lose every one ; and what is worse , cook has just been telling me that the turkey , which I particularly wished not to be dressed till Sunday , because I know how much more Dr. Grant would enjoy it on Sunday after the fatigues of the day , will not keep beyond to - morrow . These are something like grievances , and make me think the weather most unseasonably close . ”
Fanny Price	Commend me to the nurseryman and the poulterer . ”
Fanny Price	Oh ! you can do nothing but what you do already : be plagued very often , and never lose your temper . ”
Fanny Price	But I do look down upon it , if it might have been higher . I must look down upon anything contented with obscurity when it might rise to distinction . ”
Fanny Price	But how may it rise ? How may my honesty at least rise to any distinction ? ”
Fanny Price	there _ are _ distinctions which I should be miserable if I thought myself without any chance — absolutely without chance or possibility of obtaining — but they are of a different character . ”
Fanny Price	but she did not suppose it would be in her power , ”
Fanny Price	And you know what your dinner will be , ”
Fanny Price	cook insists upon the turkey ’s being dressed to - morrow . ”
Fanny Price	Very well , very well , ”
Fanny Price	all the better ; I am glad to hear you have anything so good in the house . But Miss Price and Mr. Edmund Bertram , I dare say , would take their chance . We none of us want to hear the bill of fare . A friendly meeting , and not a fine dinner , is all we have in view . A turkey , or a goose , or a leg of mutton , or whatever you and your cook chuse to give us . ”
Fanny Price	why should Mrs. Grant ask Fanny ? ” said
Fanny Price	came she to think of asking Fanny ? Fanny never dines there , you know , in this sort of way . I can not spare her , and I am sure she does not want to go . Fanny , you do not want to go , do you ? ” “
Fanny Price	you put such a question to her , ” cried
Fanny Price	will immediately say No ; but I am sure , my dear mother , she would like to go ; and I can see no reason why she should not . ” “
Fanny Price	can not imagine why Mrs. Grant should think of asking her ? She never did before . She used to ask your sisters now and then , but she never asked Fanny . ” “
Fanny Price	you can not do without me , ma’am — ” said
Fanny Price	my mother will have my father with her all the evening . ” “
Fanny Price	be sure , so I shall . ” “
Fanny Price	you take my father ’s opinion , ma’am . ” “
Fanny Price	’s well thought of . So I will , Edmund . I will ask Sir Thomas , as soon as he comes in , whether I can do without her . ” “
Fanny Price	you please , ma’am , on that head ; but I meant my father ’s opinion as to the _ propriety _ of the invitation ’s being accepted or not ; and I think he will consider it a right thing by Mrs. Grant , as well as by Fanny , that being the _ first _ invitation it should be accepted . ” “
Fanny Price	do not know . We will ask him . But he will be very much surprised that Mrs. Grant should ask Fanny at all . ” There
Fanny Price	strange ! for Mrs. Grant never used to ask her . ” “
Fanny Price	is it not very natural , ” observed
Fanny Price	Mrs. Grant should wish to procure so agreeable a visitor for her sister ? ” “
Fanny Price	can be more natural , ” said
Fanny Price	, were there no sister in the case , could anything , in my opinion , be more natural . Mrs. Grant ’s shewing civility to Miss Price , to Lady Bertram ’s niece , could never want explanation . The only surprise I can feel is , that this should be the _ first _ time of its being paid . Fanny was perfectly right in giving only a conditional answer . She appears to feel as she ought . But as I conclude that she must wish to go , since all young people like to be together , I can see no reason why she should be denied the indulgence . ” “
Fanny Price	can I do without her , Sir Thomas ? ” “
Fanny Price	I think you may . ” “
Fanny Price	always makes tea , you know , when my sister is not here . ” “
Fanny Price	sister , perhaps , may be prevailed on to spend the day with us , and I shall certainly be at home . ” “
Fanny Price	well , then , Fanny may go , Edmund . ” The
Fanny Price	, Fanny , it is all happily settled , and without the smallest hesitation on your uncle ’s side . He had but one opinion . You are to go . ” “
Fanny Price	you , I am _ so _ glad , ” was
Fanny Price	yet why should I be glad ? for am I not certain of seeing or hearing something there to pain me ? ” In
Fanny Price	my word , Fanny , you are in high luck to meet with such attention and indulgence ! You ought to be very much obliged to Mrs. Grant for thinking of you , and to your aunt for letting you go , and you ought to look upon it as something extraordinary ; for I hope you are aware that there is no real occasion for your going into company in this sort of way , or ever dining out at all ; and it is what you must not depend upon ever being repeated . Nor must you be fancying that the invitation is meant as any particular compliment to _ you _ ; the compliment is intended to your uncle and aunt and me . Mrs. Grant thinks it a civility due to _ us _ to take a little notice of you , or else it would never have come into her head , and you may be very certain that , if your cousin Julia had been at home , you would not have been asked at all . ” Mrs.
Fanny Price	! depend upon it , your aunt can do very well without you , or you would not be allowed to go . _ I _ shall be here , so you may be quite easy about your aunt . And I hope you will have a very _ agreeable _ day , and find it all mighty _ delightful _ . But I must observe that five is the very awkwardest of all possible numbers to sit down to table ; and I can not but be surprised that such an _ elegant _ lady as Mrs. Grant should not contrive better ! And round their enormous great wide table , too , which fills up the room so dreadfully ! Had the doctor been contented to take my dining - table when I came away , as anybody in their senses would have done , instead of having that absurd new one of his own , which is wider , literally wider than the dinner - table here , how infinitely better it would have been ! and how much more he would have been respected ! for people are never respected when they step out of their proper sphere . Remember that , Fanny . Five — only five to be sitting round that table . However , you will have dinner enough on it for ten , I dare say . ” Mrs.
Fanny Price	nonsense and folly of people ’s stepping out of their rank and trying to appear above themselves , makes me think it right to give _ you _ a hint , Fanny , now that you are going into company without any of us ; and I do beseech and entreat you not to be putting yourself forward , and talking and giving your opinion as if you were one of your cousins — as if you were dear Mrs. Rushworth or Julia . _ That _ will never do , believe me . Remember , wherever you are , you must be the lowest and last ; and though Miss Crawford is in a manner at home at the Parsonage , you are not to be taking place of her . And as to coming away at night , you are to stay just as long as Edmund chuses . Leave him to settle _ that _ . ” “
Fanny Price	, ma’am , I should not think of anything else . ” “
Fanny Price	if it should rain , which I think exceedingly likely , for I never saw it more threatening for a wet evening in my life , you must manage as well as you can , and not be expecting the carriage to be sent for you . I certainly do not go home to - night , and , therefore , the carriage will not be out on my account ; so you must make up your mind to what may happen , and take your things accordingly . ” Her
Fanny Price	dear Sir Thomas ! ” cried
Fanny Price	can walk . ” “
Fanny Price	niece walk to a dinner engagement at this time of the year ! Will twenty minutes after four suit you ? ” “
Fanny Price	I must look at you , Fanny , ” said
Fanny Price	tell you how I like you ; and as well as I can judge by this light , you look very nicely indeed . What have you got on ? ” “
Fanny Price	new dress that my uncle was so good as to give me on my cousin ’s marriage . I hope it is not too fine ; but I thought I ought to wear it as soon as I could , and that I might not have such another opportunity all the winter . I hope you do not think me too fine . ” “
Fanny Price	woman can never be too fine while she is all in white . No , I see no finery about you ; nothing but what is perfectly proper . Your gown seems very pretty . I like these glossy spots . Has not Miss Crawford a gown something the same ? ” In
Fanny Price	! ” said
Fanny Price	’s company , here ’s a carriage ! who have they got to meet us ? ” And
Fanny Price	Tis Crawford ’s , Crawford ’s barouche , I protest ! There are his own two men pushing it back into its old quarters . He is here , of course . This is quite a surprise , Fanny . I shall be very glad to see him . ” There
Fanny Price	! Rushworth and his fair bride are at Brighton , I understand ; happy man ! ” “
Fanny Price	, they have been there about a fortnight , Miss Price , have they not ? And Julia is with them . ” “
Fanny Price	Mr. Yates , I presume , is not far off . ” “
Fanny Price	Yates ! Oh ! we hear nothing of Mr. Yates . I do not imagine he figures much in the letters to Mansfield Park ; do you , Miss Price ? I think my friend Julia knows better than to entertain her father with Mr. Yates . ” “
Fanny Price	Rushworth and his two - and - forty speeches ! ” continued
Fanny Price	can ever forget them . Poor fellow ! I see him now — his toil and his despair . Well , I am much mistaken if his lovely Maria will ever want him to make two - and - forty speeches to her ” ;
Fanny Price	happier!—never happier than when doing what you must know was not justifiable!—never happier than when behaving so dishonourably and unfeelingly ! Oh ! what a corrupted mind ! ” “
Fanny Price	far as _ I _ am concerned , sir , I would not have delayed his return for a day . My uncle disapproved it all so entirely when he did arrive , that in my opinion everything had gone quite far enough . ” She
Fanny Price	believe you are right . It was more pleasant than prudent . We were getting too noisy . ” And
Fanny Price	gentlemen must have some very interesting point to discuss . ” “
Fanny Price	most interesting in the world , ” replied
Fanny Price	amuses me more than the easy manner with which everybody settles the abundance of those who have a great deal less than themselves . You would look rather blank , Henry , if your _ menus _ _ plaisirs _ were to be limited to seven hundred a year . ” “
Fanny Price	I might ; but all _ that _ you know is entirely comparative . Birthright and habit must settle the business . Bertram is certainly well off for a cadet of even a baronet ’s family . By the time he is four or five and twenty he will have seven hundred a year , and nothing to do for it . ” Miss
Fanny Price	, ” said
Fanny Price	shall make a point of coming to Mansfield to hear you preach your first sermon . I shall come on purpose to encourage a young beginner . When is it to be ? Miss Price , will not you join me in encouraging your cousin ? Will not you engage to attend with your eyes steadily fixed on him the whole time — as I shall do — not to lose a word ; or only looking off just to note down any sentence preeminently beautiful ? We will provide ourselves with tablets and a pencil . When will it be ? You must preach at Mansfield , you know , that Sir Thomas and Lady Bertram may hear you . ” “
Fanny Price	shall keep clear of you , Crawford , as long as I can , ” said
Fanny Price	you would be more likely to disconcert me , and I should be more sorry to see you trying at it than almost any other man . ” “
Fanny Price	, he can feel nothing as he ought . ” The
Fanny Price	are as bad as your brother , Mary ; but we will cure you both . Mansfield shall cure you both , and without any taking in . Stay with us , and we will cure you . ” The
Fanny Price	You must dance with me , Fanny ; you must keep two dances for me ; any two that you like , except the first . ”
Fanny Price	Did he ? Did Edmund ? That was like himself . No other man would have thought of it . I honour him beyond expression . ”
Fanny Price	Perhaps _ you _ can tell me why my brother goes to town to - morrow ? He says he has business there , but will not tell me what . The first time he ever denied me his confidence ! But this is what we all come to . All are supplanted sooner or later . Now , I must apply to you for information . Pray , what is Henry going for ? ”
Fanny Price	Well , then , ”
Fanny Price	I must suppose it to be purely for the pleasure of conveying your brother , and of talking of you by the way . ”
Fanny Price	I have been talking incessantly all night , and with nothing to say . But with _ you _ , Fanny , there may be peace . You will not want to be talked to . Let us have the luxury of silence . ”
Fanny Price	So soon ! my good friend , ”
Fanny Price	Well , then , Fanny , you shall not get up to - morrow before I go . Sleep as long as you can , and never mind me . ”
Fanny Price	Oh ! William . ”
Fanny Price	What ! Did she think of being up before you set off ? ”
Fanny Price	Oh ! yes , sir , ”
Fanny Price	Well , well ! ”
Fanny Price	Yes , half - past nine , ”
Fanny Price	and I shall be punctual , for there will be no kind sister to get up for _ me _ . ”
Fanny Price	I shall have only a desolate house to hurry from . Your brother will find my ideas of time and his own very different to - morrow . ”
Fanny Price	, yes ; very well ; did you ? did he ? I did not see _ that _ ; I should not know one from the other . ” This
Fanny Price	, ” said
Fanny Price	I wish he was not going away . They are all going away , I think . I wish they would stay at home . ” This
Fanny Price	true . We shew Fanny what a good girl we think her by praising her to her face , she is now a very valuable companion . If we have been kind to _ her _ , she is now quite as necessary to _ us _ . ” “
Fanny Price	, ” said
Fanny Price	it is a comfort to think that we shall always have _ her _ . ” Sir
Fanny Price	will never leave us , I hope , till invited to some other home that may reasonably promise her greater happiness than she knows here . ” “
Fanny Price	_ that _ is not very likely to be , Sir Thomas . Who should invite her ? Maria might be very glad to see her at Sotherton now and then , but she would not think of asking her to live there ; and I am sure she is better off here ; and besides , I can not do without her . ” The
Fanny Price	do not know , ” said
Fanny Price	; I had not particularly expected it . ” “
Fanny Price	he will always stay longer than he talks of . It is the general way all young men do . ” “
Fanny Price	did not , the only time he went to see Mr. Owen before . ” “
Fanny Price	finds the house more agreeable _ now _ . He is a very — a very pleasing young man himself , and I can not help being rather concerned at not seeing him again before I go to London , as will now undoubtedly be the case . I am looking for Henry every day , and as soon as he comes there will be nothing to detain me at Mansfield . I should like to have seen him once more , I confess . But you must give my compliments to him . Yes ; I think it must be compliments . Is not there a something wanted , Miss Price , in our language — a something between compliments and — and love — to suit the sort of friendly acquaintance we have had together ? So many months ’ acquaintance ! But compliments may be sufficient here . Was his letter a long one ? Does he give you much account of what he is doing ? Is it Christmas gaieties that he is staying for ? ” “
Fanny Price	only heard a part of the letter ; it was to my uncle ; but I believe it was very short ; indeed I am sure it was but a few lines . All that I heard was that his friend had pressed him to stay longer , and that he had agreed to do so . A _ few _ days longer , or _ some _ days longer ; I am not quite sure which . ” “
Fanny Price	! if he wrote to his father ; but I thought it might have been to Lady Bertram or you . But if he wrote to his father , no wonder he was concise . Who could write chat to Sir Thomas ? If he had written to you , there would have been more particulars . You would have heard of balls and parties . He would have sent you a description of everything and everybody . How many Miss Owens are there ? ” “
Fanny Price	grown up . ” “
Fanny Price	they musical ? ” “
Fanny Price	do not at all know . I never heard . ” “
Fanny Price	is the first question , you know , ” said
Fanny Price	every woman who plays herself is sure to ask about another . But it is very foolish to ask questions about any young ladies — about any three sisters just grown up ; for one knows , without being told , exactly what they are : all very accomplished and pleasing , and one very pretty . There is a beauty in every family ; it is a regular thing . Two play on the pianoforte , and one on the harp ; and all sing , or would sing if they were taught , or sing all the better for not being taught ; or something like it . ” “
Fanny Price	know nothing of the Miss Owens , ” said
Fanny Price	know nothing and you care less , as people say . Never did tone express indifference plainer . Indeed , how can one care for those one has never seen ? Well , when your cousin comes back , he will find Mansfield very quiet ; all the noisy ones gone , your brother and mine and myself . I do not like the idea of leaving Mrs. Grant now the time draws near . She does not like my going . ” Fanny
Fanny Price	can not doubt your being missed by many , ” said
Fanny Price	will be very much missed . ” Miss
Fanny Price	yes ! missed as every noisy evil is missed when it is taken away ; that is , there is a great difference felt . But I am not fishing ; do n’t compliment me . If I _ am _ missed , it will appear . I may be discovered by those who want to see me . I shall not be in any doubtful , or distant , or unapproachable region . ” Now
Fanny Price	, ” said
Fanny Price	do not expect it at all . ” “
Fanny Price	at all ! ” cried
Fanny Price	wonder at that . But I dare say you know exactly — I always imagine you are — perhaps you do not think him likely to marry at all — or not at present . ” “
Fanny Price	, I do not , ” said
Fanny Price	is best off as he is , ” and
Fanny Price	A most scandalous , ill - natured rumour has just reached me , and I write , dear Fanny , to warn you against giving the least credit to it , should it spread into the country . Depend upon it , there is some mistake , and that a day or two will clear it up ; at any rate , that Henry is blameless , and in spite of a moment ’s _ etourderie _ , thinks of nobody but you . Say not a word of it ; hear nothing , surmise nothing , whisper nothing till I write again . I am sure it will be all hushed up , and nothing proved but Rushworth ’s folly . If they are gone , I would lay my life they are only gone to Mansfield Park , and Julia with them . But why would not you let us come for you ? I wish you may not repent it.—Yours , etc . ”
Fanny Price	Rushworth , sir . ”
Fanny Price	Yes , sir . ”
Fanny Price	much good may such fine relations do you . I do n’t know what Sir Thomas may think of such matters ; he may be too much of the courtier and fine gentleman to like his daughter the less . But , by G — ! if she belonged to _ me _ , I ’d give her the rope ’s end as long as I could stand over her . A little flogging for man and woman too would be the best way of preventing such things . ”
Fanny Price	it was with infinite concern the newspaper had to announce to the world a matrimonial _ fracas _ in the family of Mr. R. of Wimpole Street ; the beautiful Mrs. R. , whose name had not long been enrolled in the lists of Hymen , and who had promised to become so brilliant a leader in the fashionable world , having quitted her husband ’s roof in company with the well - known and captivating Mr. C. , the intimate friend and associate of Mr. R. , and it was not known even to the editor of the newspaper whither they were gone . ”
Fanny Price	It is a mistake , sir , ”
Fanny Price	it must be a mistake , it can not be true ; it must mean some other people . ”
Fanny Price	It might be all a lie , ”
Fanny Price	but so many fine ladies were going to the devil nowadays that way , that there was no answering for anybody . ”
Fanny Price	Indeed , I hope it is not true , ”
Fanny Price	it would be so very shocking ! If I have spoken once to Rebecca about that carpet , I am sure I have spoke at least a dozen times ; have not I , Betsey ? And it would not be ten minutes ’ work . ”
Fanny Price	Have you breakfasted ? When shall you be ready ? Does Susan go ? ”
Fanny Price	I heard you were in town , ’ said she ; ‘ I wanted to see you . Let us talk over this sad business . What can equal the folly of our two relations ? ’ I could not answer , but I believe my looks spoke . She felt reproved . Sometimes how quick to feel ! With a graver look and voice she then added , ‘ I do not mean to defend Henry at your sister ’s expense . ’ So she began , but how she went on , Fanny , is not fit , is hardly fit to be repeated to you . I can not recall all her words . I would not dwell upon them if I could . Their substance was great anger at the _ folly _ of each . She reprobated her brother ’s folly in being drawn on by a woman whom he had never cared for , to do what must lose him the woman he adored ; but still more the folly of poor Maria , in sacrificing such a situation , plunging into such difficulties , under the idea of being really loved by a man who had long ago made his indifference clear . Guess what I must have felt . To hear the woman whom — no harsher name than folly given ! So voluntarily , so freely , so coolly to canvass it ! No reluctance , no horror , no feminine , shall I say , no modest loathings ? This is what the world does . For where , Fanny , shall we find a woman whom nature had so richly endowed ? Spoilt , spoilt ! ” After
Fanny Price	what , ” said
Fanny Price	could you say ? ” “
Fanny Price	am convinced , madam , ” said
Fanny Price	Sir Thomas would not like it . ” “
Fanny Price	, my dear , do you hear what Edmund says ? ” “
Fanny Price	I were to decline the part , ” said
Fanny Price	would certainly take it . ” “
Fanny Price	! ” cried
Fanny Price	she knew your reasons ! ” “
Fanny Price	, ” cried
Fanny Price	want your services . ” Fanny
Fanny Price	! we do not want to disturb you from your seat . We do not want your _ present _ services . We shall only want you in our play . You must be Cottager ’s wife . ” “
Fanny Price	, but you must , for we can not excuse you . It need not frighten you : it is a nothing of a part , a mere nothing , not above half a dozen speeches altogether , and it will not much signify if nobody hears a word you say ; so you may be as creep - mouse as you like , but we must have you to look at . ” “
Fanny Price	you are afraid of half a dozen speeches , ” cried
Fanny Price	is not that I am afraid of learning by heart , ” said
