Character	Assertion
Catherine Morland	Catherine was greatly obliged ; but it was quite out of her power .
Catherine Morland	Mr. and Mrs. Allen would expect her back every moment .
Catherine Morland	The General declared he could say no more ; the claims of Mr. and Mrs. Allen were not to be superseded ; but on some other day he trusted , when longer notice could be given , they would not refuse to spare her to her friend .
Catherine Morland	“ Oh , no ; Catherine was sure they would not have the least objection , and she should have great pleasure in coming . ”
Catherine Morland	The General attended her himself to the street - door , saying everything gallant as they went downstairs , admiring the elasticity of her walk , which corresponded exactly with the spirit of her dancing , and making her one of the most graceful bows she had ever beheld , when they parted .
Catherine Morland	Catherine , delighted by all that had passed , proceeded gaily to Pulteney Street , walking , as she concluded , with great elasticity , though she had never thought of it before .
Catherine Morland	She reached home without seeing anything more of the offended party ; and now that she had been triumphant throughout , had carried her point , and was secure of her walk , she began ( as the flutter of her spirits subsided ) to doubt whether she had been perfectly right .
Catherine Morland	A sacrifice was always noble ; and if she had given way to their entreaties , she should have been spared the distressing idea of a friend displeased , a brother angry , and a scheme of great happiness to both destroyed , perhaps through her means .
Catherine Morland	To ease her mind , and ascertain by the opinion of an unprejudiced person what her own conduct had really been , she took occasion to mention before Mr. Allen the half - settled scheme of her brother and the Thorpes for the following day .
Catherine Morland	“ Well , ” said he , “ and do you think of going too ? ”
Catherine Morland	“ No ; I had just engaged myself to walk with Miss Tilney before they told me of it ; and therefore you know I could not go with them , could I ? ”
Catherine Morland	“ No , certainly not ; and I am glad you do not think of it .
Catherine Morland	I am glad you do not think of going ; I am sure Mrs. Morland would not be pleased .
Catherine Morland	You are splashed getting in and getting out ; and the wind takes your hair and your bonnet in every direction .
Catherine Morland	I hate an open carriage myself . ”
Catherine Morland	“ I know you do ; but that is not the question .
Catherine Morland	Do not you think it has an odd appearance , if young ladies are frequently driven about in them by young men , to whom they are not even related ? ”
Catherine Morland	“ Yes , my dear , a very odd appearance indeed .
Catherine Morland	“ Dear madam , ” cried Catherine , “ then why did not you tell me so before ?
Catherine Morland	I am sure if I had known it to be improper , I would not have gone with Mr. Thorpe at all ; but I always hoped you would tell me , if you thought I was doing wrong . ”
Catherine Morland	“ And so I should , my dear , you may depend on it ; for as I told Mrs. Morland at parting , I would always do the best for you in my power .
Catherine Morland	Young people _ will _ be young people , as your good mother says herself .
Catherine Morland	You know I wanted you , when we first came , not to buy that sprigged muslin , but you would .
Catherine Morland	“ But this was something of real consequence ; and I do not think you would have found me hard to persuade .
Catherine Morland	“ As far as it has gone hitherto , there is no harm done , ” said Mr. Allen ; “ and I would only advise you , my dear , not to go out with Mr. Thorpe any more .
Catherine Morland	Catherine , relieved for herself , felt uneasy for Isabella , and after a moment ’s thought , asked Mr. Allen whether it would not be both proper and kind in her to write to Miss Thorpe , and explain the indecorum of which she must be as insensible as herself ; for she considered that Isabella might otherwise perhaps be going to Clifton the next day , in spite of what had passed .
Catherine Morland	Mr. Allen , however , discouraged her from doing any such thing .
Catherine Morland	“ You had better leave her alone , my dear ; she is old enough to know what she is about , and if not , has a mother to advise her .
Catherine Morland	Mrs. Thorpe is too indulgent beyond a doubt ; but , however , you had better not interfere .
Catherine Morland	She and your brother choose to go , and you will be only getting ill will . ”
Catherine Morland	Catherine submitted , and though sorry to think that Isabella should be doing wrong , felt greatly relieved by Mr. Allen ’s approbation of her own conduct , and truly rejoiced to be preserved by his advice from the danger of falling into such an error herself .
Catherine Morland	Her escape from being one of the party to Clifton
Catherine Morland	was now an escape indeed ; for what would the Tilneys have thought of her , if she had broken her promise to them in order to do what was wrong in itself , if she had been guilty of one breach of propriety , only to enable her to be guilty of another
Catherine Morland	The Allens had now entered on the sixth week of their stay in Bath ; and whether it should be the last was for some time a question , to which Catherine listened with a beating heart .
Catherine Morland	To have her acquaintance with the Tilneys end so soon was an evil which nothing could counterbalance .
Catherine Morland	Her whole happiness seemed at stake , while the affair was in suspense , and everything secured when it was determined that the lodgings should be taken for another fortnight .
Catherine Morland	What this additional fortnight was to produce to her beyond the pleasure of sometimes seeing Henry Tilney made but a small part of Catherine ’s speculation .
Catherine Morland	Once or twice indeed , since James ’s engagement had taught her what _ could _ be done , she had got so far as to indulge in a secret “ perhaps , ” but in general the felicity of being with him for the present bounded her views : the present was now comprised in another three weeks , and her happiness being certain for that period , the rest of her life was at such a distance as to excite but little interest .
Catherine Morland	In the course of the morning which saw this business arranged , she visited Miss Tilney , and poured
Catherine Morland	forth her joyful feelings
Catherine Morland	No sooner had she expressed her delight in Mr. Allen ’s lengthened stay than Miss Tilney told her of her father ’s having just determined upon quitting Bath by the end of another week . Here was a blow !
Catherine Morland	Catherine ’s countenance fell , and in a voice of most sincere concern she echoed Miss Tilney ’s concluding words , “ By the end of another week ! ”
Catherine Morland	“ I am very sorry for it , ” said Catherine dejectedly ; “ if I had known this before — ” “ Perhaps , ” said Miss Tilney in an embarrassed manner , “ you would be so good — it would make me very happy if — ” The entrance of her father put a stop to the civility , which Catherine was beginning to hope might introduce a desire of their corresponding .
Catherine Morland	After addressing her with his usual politeness , he turned to his daughter and said , “ Well , Eleanor , may I congratulate you on being successful in your application to your fair friend ? ” “ I was just beginning to make the request , sir , as you came in . ” “ Well , proceed by all means .
Catherine Morland	I know how much your heart is in it .
Catherine Morland	My daughter , Miss Morland , ” he continued , without leaving his daughter time to speak , “ has been forming a very bold wish .
Catherine Morland	We leave Bath , as she has perhaps told you , on Saturday se’nnight .
Catherine Morland	And could we carry our selfish point with you , we should leave it without a single regret .
Catherine Morland	Can you , in short , be prevailed on to quit this scene of public triumph and oblige your friend Eleanor with your company in Gloucestershire ?
Catherine Morland	I am almost ashamed to make the request , though its presumption would certainly appear greater to every creature in Bath than yourself .
Catherine Morland	If you can
Catherine Morland	be induced to honour us with a visit , you will make us happy beyond expression .
Catherine Morland	’ Tis true , we can offer you nothing like the gaieties of this lively place ; we can tempt you neither by amusement nor splendour , for our mode of living , as you see , is plain and unpretending ; yet no endeavours shall be wanting on our side to make Northanger Abbey not wholly disagreeable .
Catherine Morland	these were thrilling words , and wound up Catherine ’s feelings to the highest point of ecstasy .
Catherine Morland	Her grateful and gratified heart could hardly restrain its expressions within the language of tolerable calmness .
Catherine Morland	To receive so flattering an invitation ! to have her company so warmly solicited !
Catherine Morland	everything honourable and soothing , every present enjoyment , and every future hope was contained in it ; and her acceptance , with only the saving clause of Papa and Mamma ’s approbation , was eagerly given .
Catherine Morland	“ I will write home directly , ” said she , “ and if they do not object , as I dare say they will not — ” General Tilney was not less sanguine , having already waited on her excellent friends in Pulteney Street , and obtained their sanction of his wishes .
Catherine Morland	“ Since they can consent to part with you , ” said he , “ we may expect philosophy from all the world . ”
Catherine Morland	The circumstances of the morning had led Catherine ’s feelings through the varieties of suspense , security , and disappointment ; but they were now safely lodged in perfect bliss ; and with spirits elated to rapture ,
Catherine Morland	with Henry at her heart , and Northanger Abbey on her lips , she hurried home to write her letter .
Catherine Morland	their daughter
Catherine Morland	, felt no doubt of the propriety of an acquaintance which had been formed under their eye , and sent therefore by return of post their ready consent to her visit in Gloucestershire .
Catherine Morland	This indulgence , though not more than Catherine had hoped for , completed her conviction of being favoured beyond every other human creature , in friends and fortune , circumstance and chance .
Catherine Morland	Everything seemed to cooperate for her advantage .
Catherine Morland	By the kindness of her first friends , the Allens , she had been introduced into scenes where pleasures of every kind had met her .
Catherine Morland	Her feelings , her preferences , had each known the happiness of a return .
Catherine Morland	Wherever she felt attachment , she had been able to create it .
Catherine Morland	The affection of Isabella was to be secured to her in a sister .
Catherine Morland	The Tilneys , they , by whom , above all , she desired to be favourably thought of , outstripped even her wishes in the flattering measures by which their intimacy was to be continued .
Catherine Morland	She was to be their chosen visitor , she was to be for weeks under the same roof with the person whose society she mostly prized — and , in addition to all the rest , this roof was to be the roof of an abbey !
Catherine Morland	her passion for ancient edifices was next in degree to her passion for Henry Tilney — and castles and abbeys made usually the charm of those reveries which his image did not fill
Catherine Morland	With all the chances against her of house , hall , place , park , court , and cottage , Northanger turned up an abbey , and she was to be its inhabitant .
Catherine Morland	Its long , damp passages , its narrow cells and ruined chapel , were to be within her daily reach ,
Catherine Morland	she could not entirely subdue the hope of some traditional legends , some awful memorials of an injured and ill - fated nun . It was wonderful that her friends should seem so little elated by the possession of such a home , that the consciousness of it should be so meekly borne .
Catherine Morland	Many were the inquiries she was eager to make of Miss Tilney ; but so active were her thoughts , that when these inquiries were answered , she was hardly more assured than before , of Northanger Abbey having been a richly endowed convent at the time of the Reformation , of its having fallen into the hands of an ancestor of the Tilneys on its dissolution , of a large portion of the ancient building still making a part of the present dwelling although the rest was decayed , or of its standing low in a valley , sheltered from the north and east by rising woods of oak .
Catherine Morland	They made their appearance in the Lower Rooms ; and here fortune was more favourable to our heroine .
Catherine Morland	His address was good , and Catherine felt herself in high luck .
Catherine Morland	There was little leisure for speaking while they danced ; but when they were seated at tea , she found him as agreeable as she had already given him credit for being .
Catherine Morland	He talked with fluency and spirit — and there was an archness and pleasantry in his manner which interested , though it was hardly understood by her .
Catherine Morland	After chatting some time on such matters as naturally arose from the objects around them , he suddenly addressed her with—“I have hitherto been very remiss , madam , in the proper attentions of a partner here ; I have not yet asked you how long you have been in Bath ; whether you were ever here before ; whether you have been at the Upper Rooms , the theatre , and the concert ; and how you like the place altogether .
Catherine Morland	I have been very negligent — but are you now at leisure to satisfy me in these particulars ?
Catherine Morland	If you are I will begin directly . ” “ You need not give yourself that trouble , sir . ”
Catherine Morland	“ No trouble , I assure you , madam . ”
Catherine Morland	Then forming his features into a set smile , and affectedly softening his voice , he added , with a simpering air , “ Have you been long in Bath , madam ? ”
Catherine Morland	“ About a week , sir , ” replied Catherine , trying not to laugh .
Catherine Morland	“ Why should you be surprised , sir ? ”
Catherine Morland	“ But some emotion must appear to be raised by your reply , and surprise is more easily assumed , and not less reasonable than any other .
Catherine Morland	Were you never here before , madam ? ”
Catherine Morland	have you yet honoured the Upper Rooms ? ”
Catherine Morland	“ Yes , sir , I was there last Monday . ”
Catherine Morland	“ Have you been to the theatre ? ” “ Yes , sir , I was at the play on Tuesday . ” “ To the concert ? ” “ Yes , sir , on Wednesday . ” “ And are you altogether pleased with Bath ? ” “ Yes — I like it very well . ”
Catherine Morland	Catherine turned away her head , not knowing whether she might venture to laugh . “ I see what you think of me , ” said he gravely—“I shall make but a poor figure in your journal to - morrow . ”
Catherine Morland	“ My journal ! ”
Catherine Morland	“ Yes , I know exactly what you will say : Friday , went to the Lower Rooms ; wore my sprigged muslin robe with blue trimmings — plain black shoes — appeared to much advantage ; but was strangely harassed by a queer , half - witted man , who would make me dance with him , and distressed me by his nonsense . ”
Catherine Morland	“ Indeed I shall say no such thing . ” “ Shall I tell you what you ought to say ? ” “ If you please . ”
Catherine Morland	“ I danced with a very agreeable young man , introduced by Mr. King ; had a great deal of conversation with him — seems a most extraordinary genius — hope I may know more of him .
Catherine Morland	_ That _ , madam , is what I _ wish _ you to say . ”
Catherine Morland	“ But , perhaps , I keep no journal . ”
Catherine Morland	“ Perhaps you are not sitting in this room , and I am not sitting by you .
Catherine Morland	how are your absent cousins to understand the tenor of your life in Bath without one ?
Catherine Morland	How are your various dresses to be remembered , and the particular state of your complexion , and curl of your hair to be described in all their diversities , without having constant recourse to a journal ?
Catherine Morland	My dear madam , I am not so ignorant of young ladies ’ ways as you wish to believe me ; it is this delightful habit of journaling which largely contributes to form the easy style of writing for which ladies are so generally celebrated .
Catherine Morland	“ I have sometimes thought , ” said Catherine , doubtingly , “ whether ladies do write so much better letters than gentlemen !
Catherine Morland	that is — I should not think the superiority was always on our side . ”
Catherine Morland	“ As far as I have had opportunity of judging , it appears to me that the usual style of letter - writing among women is faultless , except in three particulars . ” “ And what are they ?
Catherine Morland	“ Upon my word !
Catherine Morland	i need not have been afraid of disclaiming the compliment .
Catherine Morland	You do not think too highly of us in that way . ” “ I should no more lay it down as a general rule that women write better letters than men , than that they sing better duets , or draw better landscapes .
Catherine Morland	“ My dear Catherine , ” said she , “ do take this pin out of my sleeve ; I am afraid it has torn a hole already ; I shall be quite sorry if it has , for this is a favourite gown , though it cost but nine shillings a yard .
Catherine Morland	“ And pray , sir , what do you think of Miss Morland ’s gown ? ” “ It is very pretty , madam , ” said he , gravely examining it ; “ but I do not think it will wash well ; I am afraid it will fray . ”
Catherine Morland	“ How can you , ” said Catherine , laughing , “ be so — ”
Catherine Morland	She had almost said “ strange . ”
Catherine Morland	“ I am quite of your opinion , sir , ” replied Mrs. Allen ; “ and so I told Miss Morland when she bought it . ”
Catherine Morland	“ But then you know , madam , muslin always turns to some account or other ; Miss Morland will get enough out of it for a handkerchief , or a cap , or a cloak .
Catherine Morland	Mr. Tilney was polite enough to seem interested in what she said ; and she kept him on the subject of muslins till the dancing recommenced .
Catherine Morland	Catherine feared , as she listened to their discourse , that he indulged himself a little too much with the foibles of others .
Catherine Morland	“ What are you thinking of so earnestly ? ” said he , as they walked back to the ballroom ; “ not of your partner , I hope , for , by that shake of the head , your meditations are not satisfactory . ”
Catherine Morland	Catherine coloured , and said , “ I was not thinking of anything . ”
Catherine Morland	“ That is artful and deep , to be sure ; but I had rather be told at once that you will not tell me . ”
Catherine Morland	“ Well then , I will not . ”
Catherine Morland	“ Thank you ; for now we shall soon be acquainted , as I am authorized to tease you on this subject whenever we meet , and nothing in the world advances intimacy so much .
Catherine Morland	Whether she thought of him so much , while she drank her warm wine and water , and prepared herself for bed , as to dream of him when there , can not be ascertained ; but I hope it was no more than in a
Catherine Morland	From this time , the subject was frequently canvassed by the three young people ; and Catherine found , with some surprise , that her two young friends were perfectly agreed in considering Isabella ’s want of consequence and fortune as likely to throw great difficulties in the way of her marrying their brother .
Catherine Morland	Their persuasion that the General would , upon this ground alone , independent of the objection that might be raised against her character , oppose the connection , turned her
Catherine Morland	feelings moreover with some alarm towards herself .
Catherine Morland	She was as insignificant , and perhaps as portionless , as Isabella ; and if the heir of the Tilney property had not grandeur and wealth enough in himself , at what point of interest were the demands of his younger brother to rest ?
Catherine Morland	The very painful reflections to which this thought led could only be dispersed by a dependence on the effect of that particular partiality , which , as she was given to understand by his words as well as his actions , she had from the first been so fortunate as to excite in the General ; and by a recollection of some most generous and disinterested sentiments on the subject of money ,
Catherine Morland	which she had more than once heard him utter , and which tempted her to think
Catherine Morland	They were so fully convinced , however , that their brother would not have the courage to apply in person for his father ’s consent , and so repeatedly assured her that he had never in his life been less likely to come to Northanger than at the present time , that she suffered her mind to be at ease as to the necessity of any sudden removal of her own .
Catherine Morland	But as it was not to be supposed that Captain Tilney , whenever he made his application , would give his father any just idea of Isabella ’s conduct , it occurred to her as highly expedient that Henry should lay the whole business before him as it really was , enabling the General by that means to form a cool and impartial opinion , and prepare his objections on a fairer ground than inequality of situations .
Catherine Morland	She proposed it to him accordingly ; but he did not catch at the measure so eagerly as she had expected .
Catherine Morland	Henry was greatly honoured and very happy , and Catherine was quite delighted with the scheme .
Catherine Morland	“ And when do you think , sir , I may look forward to this pleasure ?
Catherine Morland	I must be at Woodston on Monday to attend the parish meeting , and shall probably be obliged to stay two or three days . ”
Catherine Morland	You are not to put yourself at all out of your way .
Catherine Morland	Whatever you may happen to have in the house will be enough .
Catherine Morland	Let me see ; Monday will be a busy day with you , we will not come
Catherine Morland	But on Wednesday , I think , Henry , you may expect us ; and we shall be with you early , that we may have time to look about us .
Catherine Morland	Two hours and three quarters will carry us to Woodston , I suppose ; we shall be in the carriage by ten ; so , about a quarter before one on Wednesday , you may look for us . ”
Catherine Morland	A ball itself could not have been more welcome to Catherine than this little excursion , so strong was her desire to be acquainted with Woodston ; and her heart was still bounding with joy when Henry , about an hour afterwards , came booted and greatcoated into the room where she and Eleanor were sitting , and said , “ I am come , young ladies , in a very moralizing strain , to observe that our pleasures in this world are always to be paid for , and that we often purchase them at a great disadvantage , giving ready - monied actual happiness for a draft on the future , that may not be honoured . Witness myself , at this present hour .
Catherine Morland	Because I am to hope for the satisfaction of seeing you at Woodston on Wednesday , which bad weather , or twenty other causes , may prevent , I must go away directly , two days before I intended it .
Catherine Morland	“ Go away ! ” said Catherine , with a very long face .
Catherine Morland	how can you ask the question ?
Catherine Morland	Because no time is to be lost in frightening my old housekeeper out of her wits , because I must go and prepare a dinner for you , to be sure . ”
Catherine Morland	“ Aye , and sadly too — for I had much rather stay . ”
Catherine Morland	“ But how can you think of such a thing , after what the General said ?
Catherine Morland	When he so particularly desired you not to give yourself any trouble , because _ anything _ would do . ”
Catherine Morland	“ I am sure it is quite unnecessary upon your
Catherine Morland	You must know it to be so ; and the General made such a point of your providing nothing extraordinary : besides , if he had not said half so much as he did , he has always such an excellent dinner at home , that sitting down to a middling one for one day could not signify . ” “ I wish I could reason like you , for his sake and my own .
Catherine Morland	He went ; and , it being at any time a much simpler operation to Catherine to doubt her own judgment than Henry ’s , she was very soon obliged to give him credit for being right , however disagreeable to her his going .
Catherine Morland	But the inexplicability of the General ’s conduct dwelt much on her thoughts .
Catherine Morland	That he was very particular in his eating , she had , by her own unassisted observation , already discovered ; but why he should say one thing so positively , and mean another all the while , was most unaccountable !
Catherine Morland	This was the sad finale of every reflection : and Captain Tilney ’s letter would certainly come in his absence ; and Wednesday she was very sure would be wet .
Catherine Morland	Her brother so unhappy , and her loss in Isabella so great ; and
Catherine Morland	what was there to interest or amuse her ?
Catherine Morland	She was tired of the woods and the shrubberies — always so smooth and so dry ; and the abbey in itself was no more to her now than any other house .
Catherine Morland	What a revolution in her ideas !
Catherine Morland	she , who had so longed to be in an abbey !
Catherine Morland	now , there was nothing so charming to her imagination as the unpretending comfort of a well - connected parsonage , something like Fullerton , but better :
Catherine Morland	It came — it was fine — and Catherine trod on air .
Catherine Morland	Catherine was ashamed to say how pretty she thought it , as the General seemed to think an apology necessary for the flatness of the country , and the size of the village ; but in her heart she preferred it to any place she had ever been at , and looked with great admiration at every neat house above the rank of a cottage , and at all the little chandler ’s shops which they passed .
Catherine Morland	Catherine ’s mind was too full , as she entered the house , for her either to observe or to say a great deal ; and , till called on by the General for her opinion of it , she had very little idea of the room in which she was sitting .
Catherine Morland	Upon looking round it then , she perceived in a moment that it was the most comfortable room in the world ; but she was too guarded to say so , and the coldness of her praise disappointed him .
Catherine Morland	Catherine did not hear enough of this speech to understand or be pained by it ; and other subjects being studiously brought forward and supported by Henry , at the same time that a tray full of refreshments was introduced by his servant , the General was shortly restored to his complacency , and Catherine to all her usual ease of spirits .
Catherine Morland	The room in question was of a commodious , well - proportioned size , and handsomely fitted up as a dining - parlour ; and on their quitting it to walk round the grounds , she was shown , first into a smaller apartment , belonging peculiarly to the master of the house , and made unusually tidy on the occasion ; and afterwards into what was to be the drawing - room , with the appearance of which , though unfurnished , Catherine was delighted enough even to satisfy the General .
Catherine Morland	It was a prettily shaped room , the windows reaching to the ground , and the view from them pleasant , though only over green meadows ; and she expressed her admiration at the moment with all the honest simplicity with which she felt it .
Catherine Morland	it is the prettiest room I ever saw ; it is the prettiest room in the world ! ”
Catherine Morland	“ Well , if it was my house , I should never sit anywhere else .
Catherine Morland	“ You like it — you approve it as an object — it is enough .
Catherine Morland	” Such a compliment recalled all Catherine ’s consciousness , and silenced her directly ; and , though pointedly applied to by the General for her choice of the prevailing colour of the paper and hangings , nothing like an opinion on the subject could be drawn from her .
Catherine Morland	, however , was of great use in dissipating these embarrassing associations ; and , having reached the ornamental part of the premises , consisting of a walk round two sides of a meadow , on which Henry ’s genius had begun to act about half a year ago , she was sufficiently recovered to think it prettier than any pleasure - ground she had ever been in before , though there was not a shrub in it higher than the green bench in the corner .
Catherine Morland	A saunter into other meadows , and through part of the village , with a visit to the stables to examine some improvements , and a charming game of play with a litter of puppies just able to roll about , brought them to four o’clock , when Catherine scarcely thought it could be three .
Catherine Morland	She could not but observe that the abundance of the dinner did not seem to create the smallest astonishment in the General ; nay , that he was even looking at the side - table for cold meat which was not there .
Catherine Morland	They had seldom seen him eat so heartily at any table but his own , and never before known him so little disconcerted by the melted butter ’s being oiled . At six o’clock , the General having taken his coffee , the carriage again received them ; and so gratifying had been the tenor of his conduct throughout the whole visit , so well assured was her mind on the subject of his expectations , that , could she have felt equally confident of the wishes of his son , Catherine would have quitted Woodston with little anxiety as to the How or the When she might return to it .
Catherine Morland	The General , meanwhile , though offended every morning by Frederick ’s remissness in writing , was free from any real anxiety about him , and had no more pressing solicitude than that of making Miss Morland ’s time at Northanger pass pleasantly .
Catherine Morland	He often expressed his uneasiness on this head , feared the sameness of every day ’s society and employments would disgust her with the place , wished the Lady Frasers had been in the country , talked every now and then of having a large party to dinner , and once or twice began even to calculate the number of young dancing people in the neighbourhood .
Catherine Morland	I really could not face my acquaintance if I stayed away now ; for , as I am known to be in the country , it would be taken exceedingly amiss ; and it is a rule with me , Miss Morland , never to give offence to any of my neighbours , if a small sacrifice of time and attention can prevent it .
Catherine Morland	30 Catherine ’s disposition was not naturally sedentary , nor had her habits been ever very industrious ; but whatever might hitherto have been her defects of that sort , her mother could not but perceive them now to be greatly increased .
Catherine Morland	She could neither sit still nor employ herself for ten minutes together , walking round the garden and orchard again and again , as if nothing but motion was voluntary ; and it seemed as if she could even walk about the house rather than remain fixed for any time in the parlour .
Catherine Morland	Her loss of spirits was a yet greater alteration .
Catherine Morland	In her rambling and her idleness she might only be a caricature of herself ; but in her silence and sadness she was the very reverse of all that she had been before .
Catherine Morland	For two days Mrs. Morland allowed it to pass even without a hint ; but when a third night ’s rest had neither restored her cheerfulness , improved her in useful activity , nor given her a greater inclination for needlework , she could no longer refrain from the gentle reproof of , “ My dear Catherine , I am afraid you are growing quite a fine lady .
Catherine Morland	I do not know when poor Richard ’s cravats would be done , if he had no friend but you .
Catherine Morland	Your head runs too much upon Bath ; but there is a time for everything — a time for balls and plays , and a time for work .
Catherine Morland	You have had a long run of amusement , and now you must try to be useful . ”
Catherine Morland	Catherine took up her work directly , saying , in a dejected voice , that “ her head did not run upon Bath — much . ” “ Then you are fretting about General Tilney , and that is very simple of you ; for ten to one whether you ever see him again .
Catherine Morland	You should never fret about trifles . ”
Catherine Morland	After a short silence—“I hope , my Catherine , you are not getting out of humour with home because it is not so grand as Northanger .
Catherine Morland	That would be turning your visit into an evil indeed .
Catherine Morland	Wherever you are you should always be contented , but especially at home , because there you must spend the most of your time .
Catherine Morland	I did not quite like , at breakfast , to hear you talk so much about the French bread at Northanger .
Catherine Morland	” “ I am sure I do not care about the bread .
Catherine Morland	It is all the same to me what I eat .
Catherine Morland	I will look it out for you some day or other , because I am sure it will do you good . ”
Catherine Morland	Catherine said no more , and , with an endeavour to do right , applied to her work ; but , after a few minutes , sunk again , without knowing it herself , into languor and listlessness , moving herself in her chair , from the irritation of weariness , much oftener than she moved her needle .
Catherine Morland	Mrs. Morland watched the progress of this relapse ; and seeing , in her daughter ’s absent and dissatisfied look , the full proof of that repining spirit to which she had now begun to attribute her want of cheerfulness , hastily left the room to fetch the book in question , anxious to lose no time in attacking so dreadful a malady .
Catherine Morland	Returning in silence to his seat , therefore , he remained for some minutes most civilly answering all Mrs. Morland ’s common remarks about the weather and roads . Catherine meanwhile — the anxious , agitated , happy , feverish Catherine — said not a word ; but her glowing cheek and brightened eye made her mother trust that this good - natured visit would at least set her heart at ease for a time , and gladly therefore did she lay aside the first volume of The Mirror for a future hour .
Catherine Morland	After a couple of minutes ’ unbroken silence , Henry , turning to Catherine for the first time since her mother ’s entrance , asked her , with sudden alacrity , if Mr. and Mrs. Allen were now at Fullerton ?
Catherine Morland	And on developing , from amidst all her perplexity of words in reply , the meaning , which one short syllable would have given , immediately expressed his intention of paying his respects to them , and , with a rising colour , asked her if she would have the goodness to show him the way .
Catherine Morland	“ You may see the house from this window , sir , ” was information on Sarah ’s side , which produced only a bow of acknowledgment from the gentleman , and a silencing nod from her mother ; for Mrs. Morland , thinking it probable , as a secondary consideration in his wish of waiting on their worthy neighbours , that he might have some explanation to give of his father ’s behaviour , which it must be more pleasant for him to communicate only to Catherine , would not on any account prevent her accompanying him .
Catherine Morland	Mr. Allen ’s grounds he had done it so well that Catherine did not think it could ever be repeated too often .
Catherine Morland	She was assured of his affection ; and that heart in return was solicited , which , perhaps , they pretty equally knew was already entirely his own ;
Catherine Morland	for , though Henry was now sincerely attached to her , though he felt and delighted in all the excellencies of her character and truly loved her society
Catherine Morland	, I must confess that his affection originated in nothing better than gratitude , or , in other words , that a persuasion of her partiality for him had been the only cause of giving her a serious thought .
Catherine Morland	A very short visit to Mrs. Allen , in which Henry talked at random , without sense or connection , and Catherine , wrapt in the contemplation of her own unutterable happiness , scarcely opened her lips , dismissed them to the ecstasies of another tête - à - tête ; and before it was suffered to close , she was enabled to judge how far he was sanctioned by parental authority in his present application .
Catherine Morland	Such was the permission upon which he had now offered her his hand .
Catherine Morland	The affrighted Catherine , amidst all the terrors of expectation , as she listened to this account , could not but rejoice in the kind caution with which Henry had saved her from the necessity of a conscientious rejection , by engaging her faith before he mentioned the subject ; and as he proceeded to give the particulars , and explain the motives of his father ’s conduct , her feelings soon hardened into even a triumphant delight .
Catherine Morland	The General had had nothing to accuse her of , nothing to lay to her charge , but her being the involuntary , unconscious object of a deception which his pride could not pardon , and which a better pride would have been ashamed to own .
Catherine Morland	She was guilty only of being less rich than he had supposed her to be .
Catherine Morland	Under a mistaken persuasion of her possessions and claims , he had courted her acquaintance in Bath , solicited her company at Northanger , and designed her for his daughter - in - law .
Catherine Morland	On discovering his error , to turn her from the house seemed the best , though to his feelings an inadequate proof of his resentment towards herself , and his contempt of her family .
Catherine Morland	Thorpe , most happy to be on speaking terms with a man of General Tilney ’s importance , had been joyfully and proudly communicative ; and being at that time not only in daily expectation of Morland ’s engaging Isabella , but likewise pretty well resolved upon marrying Catherine himself , his vanity induced him to represent the family as yet more wealthy than his vanity and avarice had made him believe them .
Catherine Morland	For Catherine , however , the peculiar object of the General ’s curiosity , and his own speculations , he had yet something more in reserve , and the ten or fifteen thousand pounds which her father could give her would be a pretty addition to Mr. Allen ’s estate .
Catherine Morland	Her intimacy there had made him seriously determine on her being handsomely legacied hereafter ; and to speak of her therefore as the almost acknowledged future heiress of Fullerton naturally followed .
Catherine Morland	Catherine herself could not be more ignorant at the time of all this , than his own children .
Catherine Morland	Henry and Eleanor , perceiving nothing in her situation likely to engage their father ’s particular respect , had seen with astonishment the suddenness , continuance , and extent of his attention ; and though latterly , from some hints which had accompanied an almost positive command to his son of doing everything in his power to attach her , Henry was convinced of his father ’s believing it to be an advantageous connection , it was not till the late explanation at Northanger that they had the smallest idea of the false calculations which had hurried him on . That they were false , the General had learnt from the very person who had suggested them , from Thorpe himself , whom he had chanced to meet again in town , and who , under the influence of exactly opposite feelings , irritated by Catherine ’s refusal , and yet more by the failure of a very recent endeavour to accomplish a reconciliation between Morland and Isabella , convinced that they were separated forever , and spurning a friendship which could be no longer serviceable , hastened to contradict all that he had said before to the advantage of the Morlands — confessed himself to have been totally mistaken in his opinion of their circumstances and character , misled by the rhodomontade of his friend to believe his father a man of substance and credit , whereas the transactions of the two or three last weeks proved him to be neither ; for after coming eagerly forward on the first overture of a marriage between the families , with the most liberal proposals , he had , on being brought to the point by the shrewdness of the relator , been constrained to acknowledge himself incapable of giving the young people even a decent support . They were , in fact , a necessitous family ; numerous , too , almost beyond example ; by no means respected in their own neighbourhood , as he had lately had particular opportunities of discovering ; aiming at a style of life which their fortune could not warrant ; seeking to better themselves by wealthy connections ; a forward , bragging , scheming race . The terrified General pronounced the name of Allen with an inquiring look ; and here too Thorpe had learnt his error .
Catherine Morland	I leave it to my reader ’s sagacity to determine how much of all this it was possible for Henry to communicate at this time to Catherine , how much of it he could have learnt from his father , in what points his own conjectures might assist him , and what portion must yet remain to be told in a letter from James .
Catherine Morland	Catherine , at any rate , heard enough to feel that in suspecting General Tilney of either murdering or shutting up his wife , she had scarcely sinned against his character , or magnified his cruelty .
