Character	Assertion
Emma Woodhouse	Emma was not sorry to have such an opportunity of survey ; and walking a few yards forward , while they talked together , soon made her quick eye sufficiently acquainted with Mr. Robert Martin .
Emma Woodhouse	His appearance was very neat , and he looked like a sensible young man , but his person had no other advantage ; and when he came to be contrasted with gentlemen , she thought he must lose all the ground he had gained in Harriet 's inclination .
Emma Woodhouse	""" How much his business engrosses him already is very plain from the circumstance of his forgetting to inquire for the book you recommended ."
Emma Woodhouse	""" "" I wonder he did not remember the book""--was all Harriet 's answer , and spoken with a degree of grave displeasure which Emma thought might be safely left to itself . She , therefore , said no more for some time ."
Emma Woodhouse	She then repeated some warm personal praise which she had drawn from Mr. Elton , and now did full justice to ; and Harriet blushed and smiled , and said she had always thought Mr. Elton very agreeable .
Emma Woodhouse	Mr. Elton was the very person fixed on by Emma for driving the young farmer out of Harriet 's head . She thought it would be an excellent match ; and only too palpably desirable , natural , and probable , for her to have much merit in planning it . She feared it was what every body else must think of and predict .
Emma Woodhouse	It was not likely , however , that any body should have equalled her in the date of the plan , as it had entered her brain during the very first evening of Harriet 's coming to Hartfield . The longer she considered it , the greater was her sense of its expediency .
Emma Woodhouse	He had a comfortable home for her , and Emma imagined a very sufficient income ; for though the vicarage of Highbury was not large , he was known to have some independent property ; and she thought very highly of him as a good - humoured , well - meaning , respectable young man , without any deficiency of useful understanding or knowledge of the world .
Emma Woodhouse	She had already satisfied herself that he thought Harriet a beautiful girl , which she trusted , with such frequent meetings at Hartfield , was foundation enough on his side ; and on Harriet 's there could be little doubt that the idea of being preferred by him would have all the usual weight and efficacy .
Emma Woodhouse	He was reckoned very handsome ; his person much admired in general , though not by her , there being a want of elegance of feature which she could not dispense with:--but the girl who could be gratified by a Robert Martin 's riding about the country to get walnuts for her might very well be conquered by Mr. Elton 's admiration .
Emma Woodhouse	No second meeting had there yet been between him and Emma .
Emma Woodhouse	Mr. Weston had been so very earnest in his entreaties for her arriving there as soon as possible after themselves , for the purpose of taking her opinion as to the propriety and comfort of the rooms before any other persons came , that she could not refuse him , and must therefore spend some quiet interval in the young man 's company . She was to convey Harriet , and they drove to the Crown in good time , the Randalls party just sufficiently before them .
Emma Woodhouse	They all walked about together , to see that every thing was as it should be ; and within a few minutes were joined by the contents of another carriage , which Emma could not hear the sound of at first , without great surprize .
Emma Woodhouse	""" So unreasonably early ! "" she was going to exclaim ; but she presently found that it was a family of old friends , who were coming , like herself , by particular desire , to help Mr. Weston 's judgment ; and they were so very closely followed by another carriage of cousins , who had been entreated to come early with the same distinguishing earnestness , on the same errand , that it seemed as if half the company might soon be collected together for the purpose of preparatory inspection ."
Emma Woodhouse	Emma perceived that her taste was not the only taste on which Mr. Weston depended , and felt , that to be the favourite and intimate of a man who had so many intimates and confidantes , was not the very first distinction in the scale of vanity .
Emma Woodhouse	She liked his open manners , but a little less of open - heartedness would have made him a higher character.--General benevolence , but not general friendship , made a man what he ought to be.-- She could fancy such a man . The whole party walked about , and looked , and praised again ; and then , having nothing else to do , formed a sort of half - circle round the fire , to observe in their various modes , till other subjects were started , that , though _ May _ , a fire in the evening was still very pleasant .
Emma Woodhouse	Emma found that it was not Mr. Weston 's fault that the number of privy councillors was not yet larger .
Emma Woodhouse	Frank was standing by her , but not steadily ; there was a restlessness , which shewed a mind not at ease . He was looking about , he was going to the door , he was watching for the sound of other carriages,-- impatient to begin , or afraid of being always near her .
Emma Woodhouse	Mrs. Elton was spoken of .
Emma Woodhouse	""" I think she must be here soon , "" said he ."
Emma Woodhouse	""" I have a great curiosity to see Mrs. Elton , I have heard so much of her ."
Emma Woodhouse	"It can not be long , I think , before she comes . """
Emma Woodhouse	"He was on the move immediately ; but coming back , said , "" I am forgetting that I am not acquainted with her ."
Emma Woodhouse	I have never seen either Mr. or Mrs. Elton .
Emma Woodhouse	"I have no business to put myself forward . "" Mr. and Mrs. Elton appeared ; and all the smiles and the proprieties passed ."
Emma Woodhouse	""" We thought you were to bring them . "" The mistake had been slight ."
Emma Woodhouse	Emma longed to know what Frank 's first opinion of Mrs. Elton might be ; how he was affected by the studied elegance of her dress , and her smiles of graciousness . He was immediately qualifying himself to form an opinion , by giving her very proper attention , after the introduction had passed .
Emma Woodhouse	Mr. Weston was following ; but Mrs. Elton detained him , to gratify him by her opinion of his son ; and so briskly did she begin , that the young man himself , though by no means moving slowly , could hardly be out of hearing .
Emma Woodhouse	You know I candidly told you I should form my own opinion ; and I am happy to say that I am extremely pleased with him.--You
Emma Woodhouse	may believe me .
Emma Woodhouse	I never compliment .
Emma Woodhouse	I think him a very handsome young man , and his manners are precisely what I like and approve -- so truly the gentleman , without the least conceit or puppyism .
Emma Woodhouse	You must know I have a vast dislike to puppies-- quite a horror of them .
Emma Woodhouse	Neither Mr. Suckling nor me had ever any patience with them ; and we used sometimes to say very cutting things !
Emma Woodhouse	"Selina , who is mild almost to a fault , bore with them much better . "" While she talked of his son , Mr. Weston 's attention was chained ; but when she got to Maple Grove , he could recollect that there were ladies just arriving to be attended to , and with happy smiles must hurry away ."
Emma Woodhouse	Mrs. Elton turned to Mrs. Weston .
Emma Woodhouse	""" I have no doubt of its being our carriage with Miss Bates and Jane ."
Emma Woodhouse	Our coachman and horses are so extremely expeditious!--I believe we drive faster than any body.-- What a pleasure it is to send one 's carriage for a friend!-- I understand you were so kind as to offer , but another time it will be quite unnecessary .
Emma Woodhouse	"You may be very sure I shall always take care of _ them _ . """
Emma Woodhouse	Miss Bates and Miss Fairfax , escorted by the two gentlemen , walked into the room ; and Mrs. Elton seemed to think it as much her duty as Mrs. Weston 's to receive them .
Emma Woodhouse	"Her gestures and movements might be understood by any one who looked on like Emma ; but her words , every body 's words , were soon lost under the incessant flow of Miss Bates , who came in talking , and had not finished her speech under many minutes after her being admitted into the circle at the fire . As the door opened she was heard , "" So very obliging of you!--No rain at all ."
Emma Woodhouse	This is brilliant indeed!--This is admirable!--Excellently contrived , upon my word .
Emma Woodhouse	I saw her as I came in ; she was standing in the entrance .
Emma Woodhouse	"` Oh ! Mrs. Stokes , ' said I-- but I had not time for more . """
Emma Woodhouse	"She was now met by Mrs. Weston.-- "" Very well , I thank you , ma'am ."
Emma Woodhouse	I hope you are quite well .
Emma Woodhouse	dear Mrs. Elton , so obliged to you for the carriage!--excellent time .
Emma Woodhouse	Jane and I quite ready .
Emma Woodhouse	and I am sure our thanks are due to you , Mrs. Weston , on that score .
Emma Woodhouse	Mrs. Elton had most kindly sent Jane a note , or we should have been.--
Emma Woodhouse	I said to my mother , ` Upon my word , ma'am-- . ' Thank you , my mother is remarkably well .
Emma Woodhouse	I made her take her shawl -- for the evenings are not warm -- her large new shawl-- Mrs. Dixon 's wedding - present.--So kind of her to think of my mother !
Emma Woodhouse	My dear Jane , are you sure you did not wet your feet?--It was but a drop or two , but I am so afraid:--but Mr. Frank Churchill was so extremely-- and there was a mat to step upon -- I shall never forget his extreme politeness.--Oh !
Emma Woodhouse	Mr. Frank Churchill , I must tell you my mother 's spectacles have never been in fault since ; the rivet never came out again .
Emma Woodhouse	My mother often talks of your good - nature .
Emma Woodhouse	Very well I thank you , quite well .
Emma Woodhouse	This is meeting quite in fairy - land!-- Such a transformation!--Must not compliment , I know ( eyeing Emma most complacently)--that would be rude -- but upon my word , Miss Woodhouse , you do look -- how do you like Jane 's hair?--You are a judge.-- She did it all herself .
Emma Woodhouse	No hairdresser from London I think could.--Ah !
Emma Woodhouse	Dr. Hughes I declare-- and Mrs. Hughes .
Emma Woodhouse	How do you do?--Very well , I thank you .
Emma Woodhouse	How do you do , Mr. Richard?--I saw you the other day as you rode through the town -- Mrs. Otway , I protest!-- and good Mr. Otway , and Miss Otway and Miss Caroline.--Such a host of friends!--and Mr. George and Mr. Arthur!--How do you do ?
Emma Woodhouse	How do you all do?--Quite well , I am much obliged to you .
Emma Woodhouse	Never better.-- Do n't I hear another carriage?--Who can this be?--very
Emma Woodhouse	likely the worthy Coles.--Upon my word , this is charming to be standing about among such friends !
Emma Woodhouse	And such a noble fire!--I am quite roasted .
Emma Woodhouse	No coffee , I thank you , for me -- never take coffee.--A little tea if you please , sir , by and bye,--no hurry -- Oh !
Emma Woodhouse	Frank Churchill returned to his station by Emma ; and as soon as Miss Bates was quiet , she found herself necessarily overhearing the discourse of Mrs. Elton and Miss Fairfax , who were standing a little way behind her.--He was thoughtful .
Emma Woodhouse	"After a good many compliments to Jane on her dress and look , compliments very quietly and properly taken , Mrs. Elton was evidently wanting to be complimented herself-- and it was , "" How do you like my gown?--How do you like my trimming?-- How has Wright done my hair?""--with many other relative questions , all answered with patient politeness ."
Emma Woodhouse	"Mrs. Elton then said , "" Nobody can think less of dress in general than I do -- but upon such an occasion as this , when every body 's eyes are so much upon me , and in compliment to the Westons -- who I have no doubt are giving this ball chiefly to do me honour -- I would not wish to be inferior to others . And I see very few pearls in the room except mine.--"
Emma Woodhouse	So Frank Churchill is a capital dancer , I understand.--We shall see if our styles suit.--A fine young man certainly is Frank Churchill .
Emma Woodhouse	I like him very well .
Emma Woodhouse	""" At this moment Frank began talking so vigorously , that Emma could not but imagine he had overheard his own praises , and did not want to hear more;--and the voices of the ladies were drowned for a while , till another suspension brought Mrs. Elton 's tones again distinctly forward.--Mr . Elton had just joined them , and his wife was exclaiming , "" Oh ! you have found us out at last , have you , in our seclusion?-- I was this moment telling Jane , I thought you would begin to be impatient for tidings of us ."
Emma Woodhouse	""" Jane!""--repeated Frank Churchill , with a look of surprize and displeasure.-- "" That is easy -- but Miss Fairfax does not disapprove it , I suppose . """
Emma Woodhouse	""" How do you like Mrs. Elton ? "" said Emma in a whisper ."
Emma Woodhouse	"Then changing from a frown to a smile--""No , do not tell me -- I do not want to know what you mean.-- Where is my father?--When are we to begin dancing ? """
Emma Woodhouse	Emma could hardly understand him ; he seemed in an odd humour .
Emma Woodhouse	He walked off to find his father , but was quickly back again with both Mr. and Mrs. Weston .
Emma Woodhouse	He had met with them in a little perplexity , which must be laid before Emma .
Emma Woodhouse	"It had just occurred to Mrs. Weston that Mrs. Elton must be asked to begin the ball ; that she would expect it ; which interfered with all their wishes of giving Emma that distinction.--Emma heard the sad truth with fortitude . "" And what are we to do for a proper partner for her ? "" said Mr. Weston ."
Emma Woodhouse	""" She will think Frank ought to ask her . """
Emma Woodhouse	Frank turned instantly to Emma , to claim her former promise ; and boasted himself an engaged man , which his father looked his most perfect approbation of --
Emma Woodhouse	and it then appeared that Mrs. Weston was wanting _ him _ to dance with Mrs. Elton himself , and that their business was to help to persuade him into it , which was done pretty soon.-- Mr. Weston and Mrs. Elton led the way , Mr. Frank Churchill and Miss Woodhouse followed . Emma must submit to stand second to Mrs. Elton , though she had always considered the ball as peculiarly for her .
Emma Woodhouse	It was almost enough to make her think of marrying .
Emma Woodhouse	Mrs. Elton had undoubtedly the advantage , at this time , in vanity completely gratified ; for though she had intended to begin with Frank Churchill , she could not lose by the change .
Emma Woodhouse	Mr. Weston might be his son 's superior.-- In spite of this little rub , however , Emma was smiling with enjoyment , delighted to see the respectable length of the set as it was forming , and to feel that she had so many hours of unusual festivity before her.-- She was more disturbed by Mr. Knightley 's not dancing than by any thing else.--There he was , among the standers - by , where he ought not to be ; he ought to be dancing,--not classing himself with the husbands , and fathers , and whist - players , who were pretending to feel an interest in the dance till their rubbers were made up,--so young as he looked!-- He could not have appeared to greater advantage perhaps anywhere , than where he had placed himself . His tall , firm , upright figure , among the bulky forms and stooping shoulders of the elderly men , was such as Emma felt must draw every body 's eyes ; and , excepting her own partner , there was not one among the whole row of young men who could be compared with him.--He moved a few steps nearer , and those few steps were enough to prove in how gentlemanlike a manner , with what natural grace , he must have danced , would he but take the trouble.--Whenever she caught his eye , she forced him to smile ; but in general he was looking grave .
Emma Woodhouse	She wished he could love a ballroom better , and could like Frank Churchill better.-- He seemed often observing her . She must not flatter herself that he thought of her dancing , but if he were criticising her behaviour , she did not feel afraid .
Emma Woodhouse	There was nothing like flirtation between her and her partner .
Emma Woodhouse	They seemed more like cheerful , easy friends , than lovers . That Frank Churchill thought less of her than he had done , was indubitable .
Emma Woodhouse	Of very important , very recordable events , it was not more productive than such meetings usually are . There was one , however , which Emma thought something of.--The two last dances before supper were begun , and Harriet had no partner;--the only young lady sitting down;-- and so equal had been hitherto the number of dancers , that how there could be any one disengaged was the wonder!--But Emma 's wonder lessened soon afterwards , on seeing Mr. Elton sauntering about .
Emma Woodhouse	He would not ask Harriet to dance if it were possible to be avoided : she was sure he would not -- and she was expecting him every moment to escape into the card - room .
Emma Woodhouse	Escape , however , was not his plan .
Emma Woodhouse	He came to the part of the room where the sitters - by were collected , spoke to some , and walked about in front of them , as if to shew his liberty , and his resolution of maintaining it . He did not omit being sometimes directly before Miss Smith , or speaking to those who were close to her.--
Emma Woodhouse	Emma saw it .
Emma Woodhouse	She was not yet dancing ; she was working her way up from the bottom , and had therefore leisure to look around , and by only turning her head a little she saw it all .
Emma Woodhouse	When she was half - way up the set , the whole group were exactly behind her , and she would no longer allow her eyes to watch ; but Mr. Elton was so near , that she heard every syllable of a dialogue which just then took place between him and Mrs. Weston ; and she perceived that his wife , who was standing immediately above her , was not only listening also , but even encouraging him by
Emma Woodhouse	significant glances.--The
Emma Woodhouse	"kind - hearted , gentle Mrs. Weston had left her seat to join him and say , "" Do not you dance , Mr. Elton ? "" to which his prompt reply was , "" Most readily , Mrs. Weston , if you will dance with me ."
Emma Woodhouse	""""
Emma Woodhouse	""" Me!--oh ! no -- I would get you a better partner than myself ."
Emma Woodhouse	""" If Mrs. Gilbert wishes to dance , "" said he , "" I shall have great pleasure , I am sure -- for , though beginning to feel myself rather an old married man , and that my dancing days are over , it would give me very great pleasure at any time to stand up with an old friend like Mrs. Gilbert ."
Emma Woodhouse	""" Mrs. Gilbert does not mean to dance , but there is a young lady disengaged whom I should be very glad to see dancing -- Miss Smith . """
Emma Woodhouse	""" Miss Smith!--oh!--I had not observed.--You"
Emma Woodhouse	are extremely obliging-- and if I were not an old married man.--But
Emma Woodhouse	my dancing days are over , Mrs. Weston .
Emma Woodhouse	Any thing else I should be most happy to do , at your command -- but my dancing days are over .
Emma Woodhouse	Mrs. Weston said no more ; and Emma could imagine with what surprize and mortification she must be returning to her seat .
Emma Woodhouse	She looked round for a moment ; he had joined Mr. Knightley at a little distance , and was arranging himself for settled conversation , while smiles of high glee passed between him and his wife .
Emma Woodhouse	She would not look again .
Emma Woodhouse	Her heart was in a glow , and she feared her face might be as hot .
Emma Woodhouse	In another moment a happier sight caught her;--Mr . Knightley leading Harriet to the set!--Never had she been more surprized , seldom more delighted , than at that instant . She was all pleasure and gratitude , both for Harriet and herself , and longed to be thanking him ; and though too distant for speech , her countenance said much , as soon as she could catch his eye again .
Emma Woodhouse	His dancing proved to be just what she had believed it , extremely good ; and Harriet would have seemed almost too lucky , if it had not been for the cruel state of things before , and for the very complete enjoyment and very high sense of the distinction which her happy features announced .
Emma Woodhouse	"Mr. Elton had retreated into the card - room , looking ( Emma trusted ) very foolish . She did not think he was quite so hardened as his wife , though growing very like her;--_she _ spoke some of her feelings , by observing audibly to her partner , "" Knightley has taken pity on poor little Miss Smith!--Very"
Emma Woodhouse	", I declare . """
Emma Woodhouse	""" Jane , Jane , my dear Jane , where are you?--Here is your tippet ."
Emma Woodhouse	Jane
Emma Woodhouse	Excellent dancing indeed!-- Yes , my dear , I ran home , as I said I should , to help grandmama to bed , and got back again , and nobody missed me.--I
Emma Woodhouse	set off without saying a word , just as I told you .
Emma Woodhouse	Grandmama was quite well , had a charming evening with Mr. Woodhouse , a vast deal of chat , and backgammon.--Tea was made downstairs , biscuits and baked apples and wine before she came away : amazing luck in some of her throws : and she inquired a great deal about you , how you were amused , and who were your partners . ` Oh ! ' said I , ` I shall not forestall Jane ; I left her dancing with Mr. George Otway ; she will love to tell you all about it herself to - morrow : her first partner was Mr. Elton ,
Emma Woodhouse	I do not know who will ask her next , perhaps Mr. William Cox .
Emma Woodhouse	My dear sir , you are too obliging.--Is there nobody you would not rather?--I am not helpless .
Emma Woodhouse	Upon my word ,
Emma Woodhouse	Jane on one arm , and me on the other!--Stop , stop , let us stand a little back , Mrs. Elton is going ; dear Mrs. Elton , how elegant she looks!--Beautiful lace!--Now we all follow in her train .
Emma Woodhouse	Well , I was persuaded there were two .
Emma Woodhouse	I was convinced there were two , and there is but one .
Emma Woodhouse	I never saw any thing equal to the comfort and style -- Candles everywhere.--I was telling you of your grandmama , Jane,--There was a little disappointment.-- The baked apples and biscuits , excellent in their way , you know ; but there was a delicate fricassee of sweetbread and some asparagus brought in at first , and good Mr. Woodhouse , not thinking the asparagus quite boiled enough , sent it all out again .
Emma Woodhouse	Now there is nothing grandmama loves better than sweetbread and asparagus-- so she was rather disappointed , but we agreed we would not speak of it to any body , for fear of its getting round to dear Miss Woodhouse , who would be so very much concerned!--Well , this is brilliant ! I am all amazement !
Emma Woodhouse	could not have supposed any thing!--Such elegance and profusion!--I have seen nothing like it
Emma Woodhouse	do you recommend this side?--Well , I am sure , Mr. Churchill-- only it seems too good -- but just as you please .
Emma Woodhouse	"I should not be helped so soon , but it smells most excellent , and I can not help beginning . """
Emma Woodhouse	Emma had no opportunity of speaking to Mr. Knightley till after supper ; but , when they were all in the ballroom again , her eyes invited him irresistibly to come to her and be thanked .
Emma Woodhouse	"He was warm in his reprobation of Mr. Elton 's conduct ; it had been unpardonable rudeness ; and Mrs. Elton 's looks also received the due share of censure . """
Emma Woodhouse	""" Emma , why is it that they are your enemies ? """
Emma Woodhouse	"He looked with smiling penetration ; and , on receiving no answer , added , "" _ She _ ought not to be angry with you , I suspect , whatever he may be.--To that surmise"
Emma Woodhouse	, you say nothing , of course ; but confess , Emma , that you did want him to marry Harriet .
Emma Woodhouse	""" I did , "" replied Emma , "" and they can not forgive me ."
Emma Woodhouse	""""
Emma Woodhouse	I leave you to your own reflections .
Emma Woodhouse	""" Can you trust me with such flatterers?--Does my vain spirit ever tell me I am wrong ?"
Emma Woodhouse	""" Not your vain spirit , but your serious spirit.--If one leads you wrong , I am sure the other tells you of it . "" "" I do own myself to have been completely mistaken in Mr. Elton ."
Emma Woodhouse	There is a littleness about him which you discovered , and which I did not : and I was fully convinced of his being in love with Harriet .
Emma Woodhouse	"It was through a series of strange blunders ! "" "" And , in return for your acknowledging so much , I will do you the justice to say , that you would have chosen for him better than he has chosen for himself.--Harriet Smith has some first - rate qualities , which Mrs. Elton is totally without ."
Emma Woodhouse	""" Emma was extremely gratified.--They were interrupted by the bustle of Mr. Weston calling on every body to begin dancing again ."
Emma Woodhouse	""" Come Miss Woodhouse , Miss Otway , Miss Fairfax , what are you all doing?-- Come Emma , set your companions the example ."
Emma Woodhouse	"Every body is asleep ! "" "" I am ready , "" said Emma , "" whenever I am wanted ."
Emma Woodhouse	""" Whom are you going to dance with ? "" asked Mr. Knightley ."
Emma Woodhouse	"She hesitated a moment , and then replied , "" With you , if you will ask me ."
Emma Woodhouse	""""
Emma Woodhouse	""" Will you ? "" said he , offering his hand ."
Emma Woodhouse	"You have shewn that you can dance , and you know we are not really so much brother and sister as to make it at all improper . """
Emma Woodhouse	here 's Miss Woodhouse.--Dear
Emma Woodhouse	Miss Woodhouse , how do you do?--
Emma Woodhouse	Very well I thank you , quite well .
Emma Woodhouse	This is meeting quite in fairy - land!-- Such a transformation!--Must not compliment , I know ( eyeing Emma most complacently)--that would be rude -- but upon my word , Miss Woodhouse , you do look -- how do you like Jane 's hair?--You are a judge.-- She did it all herself .
Emma Woodhouse	Must go and speak to Dr. and Mrs. Hughes for a moment.--How do you do ?
Emma Woodhouse	How do you do?--Very well , I thank you .
Emma Woodhouse	How do you do , Mr. Richard?--I saw you the other day as you rode through the town -- Mrs. Otway , I protest!-- and good Mr. Otway , and Miss Otway and Miss Caroline.--Such a host of friends!--and Mr. George and Mr. Arthur!--How do you do ?
Emma Woodhouse	How do you all do?--Quite well , I am much obliged to you .
Emma Woodhouse	and it then appeared that Mrs. Weston was wanting _ him _ to dance with Mrs. Elton himself , and that their business was to help to persuade him into it , which was done pretty soon.-- Mr. Weston and Mrs. Elton led the way , Mr. Frank Churchill and Miss Woodhouse followed . Emma must submit to stand second to Mrs. Elton , though she had always considered the ball as peculiarly for her .
Emma Woodhouse	""" Jane , Jane , my dear Jane , where are you?--Here is your tippet ."
Emma Woodhouse	Grandmama was quite well , had a charming evening with Mr. Woodhouse , a vast deal of chat , and backgammon.--Tea was made downstairs , biscuits and baked apples and wine before she came away : amazing luck in some of her throws : and she inquired a great deal about you , how you were amused , and who were your partners . ` Oh ! ' said I , ` I shall not forestall Jane ; I left her dancing with Mr. George Otway ; she will love to tell you all about it herself to - morrow : her first partner was Mr. Elton ,
Emma Woodhouse	My dear sir , you are too obliging.--Is there nobody you would not rather?--I am not helpless .
Emma Woodhouse	""" Come Miss Woodhouse , Miss Otway , Miss Fairfax , what are you all doing?-- Come Emma , set your companions the example ."
Emma Woodhouse	"IV A very few days had passed after this adventure , when Harriet came one morning to Emma with a small parcel in her hand , and after sitting down and hesitating , thus began : "" Miss Woodhouse -- if you are at leisure -- I have something that I should like to tell you -- a sort of confession to make -- and then , you know , it will be over ."
Emma Woodhouse	Emma was a good deal surprized ; but begged her to speak .
Emma Woodhouse	"It is my duty , and I am sure it is my wish , "" she continued , "" to have no reserves with you on this subject ."
Emma Woodhouse	As I am happily quite an altered creature in _ one _ _ respect _ , it is very fit that you should have the satisfaction of knowing it .
Emma Woodhouse	I do not want to say more than is necessary -- I am too much ashamed of having given way as I have done , and I dare say you understand me .
Emma Woodhouse	""" Yes , "" said Emma , "" I hope I do . "" "" How I could so long a time be fancying myself ! . . . "" cried Harriet , warmly ."
Emma Woodhouse	, I assure you , Miss Woodhouse , I wish her no evil.--No , let them be ever so happy together , it will not give me another moment 's pang : and to convince you that I have been speaking truth , I am now going to destroy --
Emma Woodhouse	"what I ought to have destroyed long ago -- what I ought never to have kept-- I know that very well ( blushing as she spoke).--However , now I will destroy it all -- and it is my particular wish to do it in your presence , that you may see how rational I am grown . Can not you guess what this parcel holds ? "" said she , with a conscious look ."
Emma Woodhouse	She held the parcel towards her , and Emma read the words _ Most _ _ precious _ _ treasures _ on the top .
Emma Woodhouse	Her curiosity was greatly excited .
Emma Woodhouse	Within abundance of silver paper was a pretty little Tunbridge - ware box , which Harriet opened : it was well lined with the softest cotton ; but , excepting the cotton , Emma saw only a small piece of court - plaister .
Emma Woodhouse	""" Now , "" said Harriet , "" you _ must _ recollect . """
Emma Woodhouse	""" Dear me ! I should not have thought it possible you could forget what passed in this very room about court - plaister , one of the very last times we ever met in it!--It was but a very few days before I had my sore throat -- just before Mr. and Mrs. John Knightley came-- I think the very evening.--Do not you remember his cutting his finger with your new penknife , and your recommending court - plaister?-- But , as you had none about you , and knew I had , you desired me to supply him ; and so I took mine out and cut him a piece ; but it was a great deal too large , and he cut it smaller , and kept playing some time with what was left , before he gave it back to me ."
Emma Woodhouse	""" My dearest Harriet ! "" cried Emma , putting her hand before her face , and jumping up , "" you make me more ashamed of myself than I can bear ."
Emma Woodhouse	Aye , I remember it all now ; all , except your saving this relic -- I knew nothing of that till this moment -- but the cutting the finger , and my recommending court - plaister , and saying I had none about me!--Oh !
Emma Woodhouse	my sins , my sins!--And I had plenty all the while in
Emma Woodhouse	my pocket!--One of my senseless tricks!--I
Emma Woodhouse	deserve to be under a continual blush all the rest of my life.--Well--(sitting down again)-- go on -- what else ?
Emma Woodhouse	""" And had you really some at hand yourself ? I am sure I never suspected it , you did it so naturally ."
Emma Woodhouse	""" And so you actually put this piece of court - plaister by for his sake ! "" said Emma , recovering from her state of shame and feeling divided between wonder and amusement ."
Emma Woodhouse	"And secretly she added to herself , "" Lord bless me !"
Emma Woodhouse	when should I ever have thought of putting by in cotton a piece of court - plaister that Frank Churchill had been pulling about !
Emma Woodhouse	"I never was equal to this . "" "" Here , "" resumed Harriet , turning to her box again , "" here is something still more valuable , I mean that _ has _ _ been _ more valuable , because this is what did really once belong to him , which the court - plaister never did . """
Emma Woodhouse	Emma was quite eager to see this superior treasure .
Emma Woodhouse	""" This was really his , "" said Harriet.--""Do not you remember one morning?--no , I dare say you do not ."
Emma Woodhouse	"But I kept my eye on it ; and , as soon as I dared , caught it up , and never parted with it again from that moment . "" "" I do remember it , "" cried Emma ; "" I perfectly remember it.-- Talking about spruce - beer.--Oh ! yes -- Mr. Knightley and I both saying we liked it , and Mr. Elton 's seeming resolved to learn to like it too ."
Emma Woodhouse	I perfectly remember it.--Stop ; Mr. Knightley was standing just here , was not he ?
Emma Woodhouse	I have an idea he was standing just here .
Emma Woodhouse	""" Ah ! I do not know ."
Emma Woodhouse	I can not recollect.--It
Emma Woodhouse	"but I can not recollect.--Mr . Elton was sitting here , I remember , much about where I am now . ""--"
Emma Woodhouse	"I have nothing more to shew you , or to say-- except that I am now going to throw them both behind the fire , and I wish you to see me do it . "" "" My poor dear Harriet !"
Emma Woodhouse	"I must get rid of every thing.-- There it goes , and there is an end , thank Heaven ! of Mr. Elton . "" "" And when , "" thought Emma , "" will there be a beginning of Mr. Churchill ? "" She had soon afterwards reason to believe that the beginning was already made , and could not but hope that the gipsy , though she had _ told _ no fortune , might be proved to have made Harriet's.--About a fortnight after the alarm , they came to a sufficient explanation , and quite undesignedly ."
Emma Woodhouse	Emma was not thinking of it at the moment , which made the information she received more valuable .
Emma Woodhouse	"She merely said , in the course of some trivial chat , "" Well , Harriet , whenever you marry I would advise you to do so and so""--and thought no more of it , till after a minute 's silence she heard Harriet say in a very serious tone , "" I shall never marry . """
Emma Woodhouse	"Emma then looked up , and immediately saw how it was ; and after a moment 's debate , as to whether it should pass unnoticed or not , replied , "" Never marry!--This is a new resolution . """
Emma Woodhouse	""" Mr. Elton indeed ! "" cried Harriet indignantly.--""Oh ! no""--and Emma could just catch the words , "" so superior to Mr. Elton ! """
Emma Woodhouse	She then took a longer time for consideration .
Emma Woodhouse	Should she proceed no farther?--should she let it pass , and seem to suspect nothing?--
Emma Woodhouse	Perhaps Harriet might think her cold or angry if she did ; or perhaps if she were totally silent , it might only drive Harriet into asking her to hear too much ; and against any thing like such an unreserve as had been , such an open and frequent discussion of hopes and chances
Emma Woodhouse	, she was perfectly resolved.--
Emma Woodhouse	She believed it would be wiser for her to say and know at once , all that she meant to say and know .
Emma Woodhouse	"She had previously determined how far she would proceed , on any application of the sort ; and it would be safer for both , to have the judicious law of her own brain laid down with speed.-- She was decided , and thus spoke-- "" Harriet , I will not affect to be in doubt of your meaning ."
Emma Woodhouse	Miss Woodhouse , believe me I have not the presumption to suppose-- Indeed I am not so mad.--But it is a pleasure to me to admire him at a distance -- and to think of his infinite superiority to all the rest of the world , with the gratitude , wonder , and veneration , which are so proper , in me especially .
Emma Woodhouse	""" I am not at all surprized at you , Harriet ."
Emma Woodhouse	Emma was very decided in thinking such an attachment no bad thing for her friend .
Emma Woodhouse	Its tendency would be to raise and refine her mind-- and it must be saving her from the danger of degradation .
Emma Woodhouse	VII The very day of Mr. Elton 's going to London produced a fresh occasion for Emma 's services towards her friend .
Emma Woodhouse	Emma was half - ashamed of her friend for seeming so pleased and so doubtful .
Emma Woodhouse	""" Upon my word , "" she cried , "" the young man is determined not to lose any thing for want of asking ."
Emma Woodhouse	"He will connect himself well if he can . "" "" Will you read the letter ? "" cried Harriet ."
Emma Woodhouse	""" Pray do . I 'd rather you would . "" Emma was not sorry to be pressed ."
Emma Woodhouse	She read , and was surprized .
Emma Woodhouse	The style of the letter was much above her expectation .
Emma Woodhouse	"She paused over it , while Harriet stood anxiously watching for her opinion , with a "" Well , well , "" and was at last forced to add , "" Is it a good letter ? or is it too short ? "" "" Yes , indeed , a very good letter , "" replied Emma rather slowly--""so good a letter , Harriet , that every thing considered , I think one of his sisters must have helped him ."
