Character	Assertion
Sir John Middleton	"me to conclude ; and begging to be most gratefully and respectfully remembered to her , and to Sir John , and Lady Middleton , and the dear children , when you chance to see them , and love to Miss Marianne , "" I am , & c. """
Sir John Middleton	"Among the rest there was one for Colonel Brandon;--he took it , looked at the direction , changed colour , and immediately left the room . "" What is the matter with Brandon ? "" said Sir John . Nobody could tell ."
Sir John Middleton	""" We must go , "" said Sir John.--""It shall not be put off when we are so near it ."
Sir John Middleton	"I shall speak a good word for you to all the young men , you may depend upon it . "" "" I have a notion , "" said Sir John , "" that Miss Marianne would not object to such a scheme , if her elder sister would come into it ."
Sir John Middleton	Sir John was delighted ; for to a man , whose prevailing anxiety was the dread of being alone , the acquisition of two , to the number of inhabitants in London , was something .
Sir John Middleton	Their favour increased ; they could not be spared ; Sir John would not hear of their going ; and in spite of their numerous and long arranged engagements in Exeter , in spite of the absolute necessity of returning to fulfill them immediately , which was in full force at the end of every week , they were prevailed on to stay nearly two months at the park , and to assist in the due celebration of that festival which requires a more than ordinary share of private balls and large dinners to proclaim its importance .
Marianne Dashwood	Their visitors , except those from Barton Park , were not many ; for , in spite of Sir John 's urgent entreaties that they would mix more in the neighbourhood , and repeated assurances of his carriage being always at their service , the independence of Mrs. Dashwood 's spirit overcame the wish of society for her children ; and she was resolute in declining to visit any family beyond the distance of a walk . There were but few who could be so classed ; and it was not all of them that were attainable . About a mile and a half from the cottage , along the narrow winding valley of Allenham , which issued from that of Barton , as formerly described , the girls had , in one of their earliest walks , discovered an ancient respectable looking mansion which , by reminding them a little of Norland , interested their imagination and made them wish to be better acquainted with it .
Marianne Dashwood	The high downs which invited them from almost every window of the cottage to seek the exquisite enjoyment of air on their summits , were a happy alternative when the dirt of the valleys beneath shut up their superior beauties ; and towards one of these hills did Marianne and Margaret one memorable morning direct their steps , attracted by the partial sunshine of a showery sky , and unable longer to bear the confinement which the settled rain of the two preceding days had occasioned .
Marianne Dashwood	in spite of Marianne 's declaration that the day
Marianne Dashwood	""" Is there a felicity in the world , "" said Marianne , "" superior to this?--Margaret , we will walk here at least two hours . """
Marianne Dashwood	Marianne had at first the advantage , but a false step brought her suddenly to the ground ; and Margaret , unable to stop herself to assist her , was involuntarily hurried along , and reached the bottom in safety . A gentleman carrying a gun , with two pointers playing round him , was passing up the hill and within a few yards of Marianne , when her accident happened .
Marianne Dashwood	He put down his gun and ran to her assistance . She had raised herself from the ground , but her foot had been twisted in her fall , and she was scarcely able to stand .
Marianne Dashwood	The gentleman offered his services ; and perceiving that her modesty declined what her situation rendered necessary , took her up in his arms without farther delay , and carried her down the hill . Then passing through the garden , the gate of which had been left open by Margaret , he bore her directly into the house , whither Margaret was just arrived , and quitted not his hold till he had seated her in a chair in the parlour . Elinor and her mother rose up in amazement at their entrance , and while the eyes of both were fixed on him with an evident wonder and a secret admiration which equally sprung from his appearance , he apologized for his intrusion by relating its cause , in a manner so frank and so graceful that his person , which was uncommonly handsome , received additional charms from his voice and expression .
Marianne Dashwood	Had he been even old , ugly , and vulgar , the gratitude and kindness of Mrs. Dashwood would have been secured by any act of attention to her child ; but the influence of youth , beauty , and elegance ,
Marianne Dashwood	gave an interest to the action which came home to her feelings .
Marianne Dashwood	She thanked him again and again ; and , with a sweetness of address which always attended her , invited him to be seated .
Marianne Dashwood	Mrs. Dashwood then begged to know to whom she was obliged .
Marianne Dashwood	His name , he replied , was Willoughby , and his present home was at Allenham , from whence he hoped she would allow him the honour of calling tomorrow to enquire after Miss Dashwood .
Marianne Dashwood	The honour was readily granted , and he then departed , to make himself still more interesting , in the midst of a heavy rain . His manly beauty and more than common gracefulness were instantly the theme of general admiration , and the laugh which his gallantry raised against Marianne received particular spirit from his exterior attractions.-- Marianne herself had seen less of his person that the rest , for the confusion which crimsoned over her face , on his lifting her up , had robbed her of the power of regarding him after their entering the house . But she had seen enough of him to join in all the admiration of the others , and with an energy which always adorned her praise . His person and air were equal to what her fancy had ever drawn for the hero of a favourite story ; and in his carrying her into the house with so little previous formality , there was a rapidity of thought which particularly recommended the action to her .
Marianne Dashwood	"Her imagination was busy , her reflections were pleasant , and the pain of a sprained ankle was disregarded . Sir John called on them as soon as the next interval of fair weather that morning allowed him to get out of doors ; and Marianne 's accident being related to him , he was eagerly asked whether he knew any gentleman of the name of Willoughby at Allenham . "" Willoughby ! "" cried Sir John ; "" what , is HE in the country ?"
Marianne Dashwood	"That is good news however ; I will ride over tomorrow , and ask him to dinner on Thursday . "" "" You know him then , "" said Mrs. Dashwood ."
Marianne Dashwood	""" Know him ! to be sure I do . Why , he is down here every year ."
Marianne Dashwood	""" And is that all you can say for him ? "" cried Marianne , indignantly ."
Marianne Dashwood	""" But Marianne could no more satisfy him as to the colour of Mr. Willoughby 's pointer , than he could describe to her the shades of his mind ."
Marianne Dashwood	"On this point Sir John could give more certain intelligence ; and he told them that Mr. Willoughby had no property of his own in the country ; that he resided there only while he was visiting the old lady at Allenham Court , to whom he was related , and whose possessions he was to inherit ; adding , "" Yes , yes , he is very well worth catching I can tell you , Miss Dashwood ; he has a pretty little estate of his own in Somersetshire besides ; and if I were you , I would not give him up to my younger sister , in spite of all this tumbling down hills . Miss Marianne must not expect to have all the men to herself ."
Marianne Dashwood	"Brandon will be jealous , if she does not take care . "" "" I do not believe , "" said Mrs. Dashwood , with a good humoured smile , "" that Mr. Willoughby will be incommoded by the attempts of either of MY daughters towards what you call CATCHING him . It is not an employment to which they have been brought up . Men are very safe with us , let them be ever so rich ."
Marianne Dashwood	I am glad to find , however , from what you say , that he is a respectable young man , and one whose acquaintance will not be ineligible .
Marianne Dashwood	""" "" Did he indeed ? "" cried Marianne with sparkling eyes , "" and with elegance , with spirit ? """
Marianne Dashwood	""" Yes ; and he was up again at eight to ride to covert . "" "" That is what I like ; that is what a young man ought to be ."
Marianne Dashwood	You will be setting your cap at him now , and never think of poor Brandon .
Marianne Dashwood	""" That is an expression , Sir John , "" said Marianne , warmly , "" which I particularly dislike ."
Marianne Dashwood	I abhor every common - place phrase by which wit is intended ; and ' setting one 's cap at a man , ' or ' making a conquest , ' are the most odious of all .
Marianne Dashwood	""" Sir John did not much understand this reproof ; but he laughed as heartily as if he did , and then replied , "" Ay , you will make conquests enough , I dare say , one way or other ."
Marianne Dashwood	he is quite smitten already , and he is very well worth setting your cap at , I can tell you , in spite of all this tumbling about and spraining of ankles .
Marianne Dashwood	Their being her relations too made it so much the worse ; and Mrs. Jennings 's attempts at consolation were therefore unfortunately founded , when she advised her daughter not to care about their being so fashionable ; because they were all cousins and must put up with one another .
Marianne Dashwood	""" Do come now , "" said he--""pray come -- you must come -- I declare you shall come -- You ca n't think how you will like them ."
Marianne Dashwood	You will be delighted with them I am sure .
Marianne Dashwood	How can you be so cross as not to come ? Why they are your cousins , you know , after a fashion . YOU are my cousins , and they are my wife 's , so you must be related .
Marianne Dashwood	She saw their sashes untied , their hair pulled about their ears , their work - bags searched , and their knives and scissors stolen away , and felt no doubt of its being a reciprocal enjoyment . It suggested no other surprise than that Elinor and Marianne should sit so composedly by , without claiming a share in what was passing .
Marianne Dashwood	""" John is in such spirits today ! "" said she , on his taking Miss Steeles 's pocket handkerchief , and throwing it out of window--""He is full of monkey tricks . """
Marianne Dashwood	"And soon afterwards , on the second boy 's violently pinching one of the same lady 's fingers , she fondly observed , "" How playful William is ! """
Marianne Dashwood	""" It might have been a very sad accident . "" "" Yet I hardly know how , "" cried Marianne , "" unless it had been under totally different circumstances ."
Marianne Dashwood	Marianne was silent ; it was impossible for her to say what she did not feel , however trivial the occasion ; and upon Elinor therefore the whole task of telling lies when politeness required it , always fell .
Marianne Dashwood	"A short pause succeeded this speech , which was first broken by Miss Steele , who seemed very much disposed for conversation , and who now said rather abruptly , "" And how do you like Devonshire , Miss Dashwood ? I suppose you were very sorry to leave Sussex . """
Marianne Dashwood	""" We have heard Sir John admire it excessively , "" said Lucy , who seemed to think some apology necessary for the freedom of her sister ."
Marianne Dashwood	""" "" But why should you think , "" said Lucy , looking ashamed of her sister , "" that there are not as many genteel young men in Devonshire as Sussex ? "" "" Nay , my dear , I 'm sure I do n't pretend to say that there an't ."
Marianne Dashwood	I suppose your brother was quite a beau , Miss Dashwood , before he married , as he was so rich ?
Marianne Dashwood	""" Upon my word , "" replied Elinor , "" I can not tell you , for I do not perfectly comprehend the meaning of the word ."
Marianne Dashwood	"Anne , "" cried her sister , "" you can talk of nothing but beaux;--you will make Miss Dashwood believe you think of nothing else . """
Marianne Dashwood	The vulgar freedom and folly of the eldest left her no recommendation , and as Elinor was not blinded by the beauty , or the shrewd look of the youngest , to her want of real elegance and artlessness , she left the house without any wish of knowing them better .
Marianne Dashwood	To do him justice , he did every thing in his power to promote their unreserve , by making the Miss Steeles acquainted with whatever he knew or supposed of his cousins ' situations in the most delicate particulars,--and Elinor had not seen them more than twice , before the eldest of them wished her joy on her sister 's having been so lucky as to make a conquest of a very smart beau since she came to Barton .
Marianne Dashwood	""" ' Twill be a fine thing to have her married so young to be sure , "" said she , "" and I hear he is quite a beau , and prodigious handsome . And I hope you may have as good luck yourself soon,--but perhaps you may have a friend in the corner already ."
Marianne Dashwood	""" Elinor could not suppose that Sir John would be more nice in proclaiming his suspicions of her regard for Edward , than he had been with respect to Marianne ; indeed it was rather his favourite joke of the two , as being somewhat newer and more conjectural ; and since Edward 's visit , they had never dined together without his drinking to her best affections with so much significancy and so many nods and winks , as to excite general attention . The letter F-- had been likewise invariably brought forward , and found productive of such countless jokes , that its character as the wittiest letter in the alphabet had been long established with Elinor ."
Marianne Dashwood	your sister - in - law 's brother , Miss Dashwood ?
Marianne Dashwood	""" How can you say so , Anne ? "" cried Lucy , who generally made an amendment to all her sister 's assertions . """
Marianne Dashwood	"To give such intelligence to a person who could not be interested in it , even if it were true , is not what I should expect Colonel Brandon to do . "" "" But I do assure you it was so , for all that , and I will tell you how it happened ."
Marianne Dashwood	When we met him , he turned back and walked with us ; and so we began talking of my brother and sister , and one thing and another , and I said to him , ' So , Colonel , there is a new family come to Barton cottage , I hear , and mama sends me word they are very pretty , and that one of them is going to be married to Mr. Willoughby of Combe Magna .
Marianne Dashwood	for of course you must know , as you have been in Devonshire so lately . '
Marianne Dashwood	Mamma says HE was in love with your sister too.-- I assure you it was a great compliment if he was , for he hardly ever falls in love with any body .
Marianne Dashwood	Nobody is more liked than Mr. Willoughby wherever he goes , and so you may tell your sister .
Marianne Dashwood	She is a monstrous lucky girl to get him , upon my honour ; not but that he is much more lucky in getting her , because she is so very handsome and agreeable , that nothing can be good enough for her .
Marianne Dashwood	However , I do n't think her hardly at all handsomer than you , I assure you ; for I think you both excessively pretty , and so does Mr. Palmer too I am sure , though we could not get him to own it last night .
Marianne Dashwood	And I am so glad your sister is going to be well married !
Marianne Dashwood	""" Yes , a great while ; ever since my sister married.--"
Marianne Dashwood	Indeed a man could not very well be in love with either of her daughters , without extending the passion to her ; and Elinor had the satisfaction of seeing him soon become more like himself .
Marianne Dashwood	""" "" Strange that it would ! "" cried Marianne ."
Marianne Dashwood	""" Elinor , for shame ! "" said Marianne , "" money can only give happiness where there is nothing else to give it ."
Marianne Dashwood	YOUR competence and MY wealth are very much alike , I dare say ; and without them , as the world goes now , we shall both agree that every kind of external comfort must be wanting . Your ideas are only more noble than mine . Come , what is your competence ?
Marianne Dashwood	""" "" And yet two thousand a - year is a very moderate income , "" said Marianne ."
Marianne Dashwood	I am sure I am not extravagant in my demands .
Marianne Dashwood	"A proper establishment of servants , a carriage , perhaps two , and hunters , can not be supported on less . "" Elinor smiled again , to hear her sister describing so accurately their future expenses at Combe Magna . "" Hunters ! "" repeated Edward--""but why must you have hunters ? Every body does not hunt . "" Marianne coloured as she replied , "" But most people do ."
Marianne Dashwood	""" Oh that they would ! "" cried Marianne , her eyes sparkling with animation , and her cheeks glowing with the delight of such imaginary happiness ."
Marianne Dashwood	""" We are all unanimous in that wish , I suppose , "" said Elinor , "" in spite of the insufficiency of wealth ."
Marianne Dashwood	Marianne looked as if she had no doubt on that point .
Marianne Dashwood	""" You must begin your improvements on this house , "" observed Elinor , "" and your difficulties will soon vanish ."
Marianne Dashwood	You , Miss Dashwood , would give a general commission for every new print of merit to be sent you -- and as for Marianne , I know her greatness of soul , there would not be music enough in London to content her .
Marianne Dashwood	And books!--Thomson , Cowper , Scott -- she would buy them all over and over again : she would buy up every copy , I believe , to prevent their falling into unworthy hands ; and she would have every book that tells her how to admire an old twisted tree .
Marianne Dashwood	Should not you , Marianne ?
Marianne Dashwood	"But I was willing to shew you that I had not forgot our old disputes . "" "" I love to be reminded of the past , Edward -- whether it be melancholy or gay , I love to recall it -- and you will never offend me by talking of former times ."
Marianne Dashwood	You are very right in supposing how my money would be spent -- some of it , at least -- my loose cash would certainly be employed in improving my collection of music and books .
Marianne Dashwood	""" No , Edward , I should have something else to do with it . "" "" Perhaps , then , you would bestow it as a reward on that person who wrote the ablest defence of your favourite maxim , that no one can ever be in love more than once in their life -- your opinion on that point is unchanged , I presume ? "" "" Undoubtedly ."
Marianne Dashwood	At my time of life opinions are tolerably fixed .
Marianne Dashwood	"It is not likely that I should now see or hear any thing to change them . "" "" Marianne is as steadfast as ever , you see , "" said Elinor , "" she is not at all altered ."
Marianne Dashwood	""" She is only grown a little more grave than she was . "" "" Nay , Edward , "" said Marianne , "" you need not reproach me ."
Marianne Dashwood	"You are not very gay yourself . "" "" Why should you think so ! "" replied he , with a sigh ."
Marianne Dashwood	""" But gaiety never was a part of MY character . "" "" Nor do I think it a part of Marianne 's , "" said Elinor ; "" I should hardly call her a lively girl -- she is very earnest , very eager in all she does -- sometimes talks a great deal and always with animation -- but she is not often really merry . "" "" I believe you are right , "" he replied , "" and yet I have always set her down as a lively girl . """
Marianne Dashwood	""" I have frequently detected myself in such kind of mistakes , "" said Elinor , "" in a total misapprehension of character in some point or other : fancying people so much more gay or grave , or ingenious or stupid than they really are , and I can hardly tell why or in what the deception originated ."
Marianne Dashwood	""" "" But I thought it was right , Elinor , "" said Marianne , "" to be guided wholly by the opinion of other people ."
Marianne Dashwood	I thought our judgments were given us merely to be subservient to those of neighbours .
Marianne Dashwood	This has always been your doctrine , I am sure .
Marianne Dashwood	""" "" No , Marianne , never ."
Marianne Dashwood	You must not confound my meaning .
Marianne Dashwood	I am guilty , I confess , of having often wished you to treat our acquaintance in general with greater attention ; but when have I advised you to adopt their sentiments or to conform to their judgment in serious matters ?
Marianne Dashwood	""" "" You have not been able to bring your sister over to your plan of general civility , "" said Edward to Elinor , "" Do you gain no ground ?"
Marianne Dashwood	""" Quite the contrary , "" replied Elinor , looking expressively at Marianne ."
Marianne Dashwood	""" My judgment , "" he returned , "" is all on your side of the question ; but I am afraid my practice is much more on your sister 's ."
Marianne Dashwood	"I have frequently thought that I must have been intended by nature to be fond of low company , I am so little at my ease among strangers of gentility ! "" "" Marianne has not shyness to excuse any inattention of hers , "" said Elinor ."
Marianne Dashwood	""" She knows her own worth too well for false shame , "" replied Edward ."
Marianne Dashwood	"If I could persuade myself that my manners were perfectly easy and graceful , I should not be shy . "" "" But you would still be reserved , "" said Marianne , "" and that is worse ."
Marianne Dashwood	"Am I reserved , Marianne ? """
Marianne Dashwood	""" I do not understand you , "" replied he , colouring ."
Marianne Dashwood	""" Reserved!--how , in what manner ? What am I to tell you ?"
Marianne Dashwood	"What can you suppose ? """
Marianne Dashwood	"Elinor looked surprised at his emotion ; but trying to laugh off the subject , she said to him , "" Do not you know my sister well enough to understand what she means ? Do not you know she calls every one reserved who does not talk as fast , and admire what she admires as rapturously as herself ? "" Edward made no answer ."
Marianne Dashwood	He valued their kindness beyond any thing , and his greatest happiness was in being with them . Yet , he must leave them at the end of a week , in spite of their wishes and his own , and without any restraint on his time . Elinor placed all that was astonishing in this way of acting to his mother 's account ; and it was happy for her that he had a mother whose character was so imperfectly known to her , as to be the general excuse for every thing strange on the part of her son .
Marianne Dashwood	Disappointed , however , and vexed as she was , and sometimes displeased with his uncertain behaviour to herself , she was very well disposed on the whole to regard his actions with all the candid allowances and generous qualifications , which had been rather more painfully extorted from her , for Willoughby 's service , by her mother . His want of spirits , of openness , and of consistency , were most usually attributed to his want of independence , and his better knowledge of Mrs. Ferrars 's disposition and designs . The shortness of his visit , the steadiness of his purpose in leaving them , originated in the same fettered inclination , the same inevitable necessity of temporizing with his mother . The old well - established grievance of duty against will , parent against child , was the cause of all .
Marianne Dashwood	She would have been glad to know when these difficulties were to cease , this opposition was to yield,--when Mrs. Ferrars would be reformed , and her son be at liberty to be happy .
Marianne Dashwood	"But from such vain wishes she was forced to turn for comfort to the renewal of her confidence in Edward 's affection , to the remembrance of every mark of regard in look or word which fell from him while at Barton , and above all to that flattering proof of it which he constantly wore round his finger . "" I think , Edward , "" said Mrs. Dashwood , as they were at breakfast the last morning , "" you would be a happier man if you had any profession to engage your time and give an interest to your plans and actions ."
Marianne Dashwood	Your mother will secure to you , in time , that independence you are so anxious for ; it is her duty , and it will , it must ere long become her happiness to prevent your whole youth from being wasted in discontent .
Marianne Dashwood	""" "" I think , "" replied Edward , "" that I may defy many months to produce any good to me . "" This desponding turn of mind , though it could not be communicated to Mrs. Dashwood , gave additional pain to them all in the parting , which shortly took place , and left an uncomfortable impression on Elinor 's feelings especially , which required some trouble and time to subdue . But as it was her determination to subdue it , and to prevent herself from appearing to suffer more than what all her family suffered on his going away , she did not adopt the method so judiciously employed by Marianne , on a similar occasion , to augment and fix her sorrow , by seeking silence , solitude and idleness ."
Marianne Dashwood	Elinor sat down to her drawing - table as soon as he was out of the house , busily employed herself the whole day , neither sought nor avoided the mention of his name , appeared to interest herself almost as much as ever in the general concerns of the family , and if , by this conduct , she did not lessen her own grief , it was at least prevented from unnecessary increase , and her mother and sisters were spared much solicitude on her account .
Marianne Dashwood	Such behaviour as this , so exactly the reverse of her own , appeared no more meritorious to Marianne , than her own had seemed faulty to her . The business of self - command she settled very easily;--with strong affections it was impossible , with calm ones it could have no merit . That her sister 's affections WERE calm , she dared not deny , though she blushed to acknowledge it ; and of the strength of her own , she gave a very striking proof , by still loving and respecting that sister , in spite of this mortifying conviction .
Marianne Dashwood	Without shutting herself up from her family , or leaving the house in determined solitude to avoid them , or lying awake the whole night to indulge meditation , Elinor found every day afforded her leisure enough to think of Edward , and of Edward 's behaviour , in every possible variety which the different state of her spirits at different times could produce,--with tenderness , pity , approbation , censure , and doubt . There were moments in abundance , when , if not by the absence of her mother and sisters , at least by the nature of their employments , conversation was forbidden among them , and every effect of solitude was produced .
Marianne Dashwood	""" Where is Marianne ?"
Marianne Dashwood	Has she run away because we are come ?
Marianne Dashwood	"I see her instrument is open . "" "" She is walking , I believe . """
Marianne Dashwood	She was short and plump , had a very pretty face , and the finest expression of good humour in it that could possibly be . Her manners were by no means so elegant as her sister 's , but they were much more prepossessing .
Marianne Dashwood	but you have made it so charming ! Only look , sister , how delightful every thing is !
Marianne Dashwood	""" You may believe how glad we all were to see them , "" added Mrs. Jennings , leaning forward towards Elinor , and speaking in a low voice as if she meant to be heard by no one else , though they were seated on different sides of the room ; "" but , however , I ca n't help wishing they had not travelled quite so fast , nor made such a long journey of it , for they came all round by London upon account of some business , for you know ( nodding significantly and pointing to her daughter ) it was wrong in her situation ."
Marianne Dashwood	""" Here comes Marianne , "" cried Sir John ."
Marianne Dashwood	""" Now , Palmer , you shall see a monstrous pretty girl . """
Marianne Dashwood	He immediately went into the passage , opened the front door , and ushered her in himself . Mrs. Jennings asked her , as soon as she appeared , if she had not been to Allenham ; and Mrs. Palmer laughed so heartily at the question , as to show she understood it .
Marianne Dashwood	Lady Middleton too , though she did not press their mother , pressed them .
Marianne Dashwood	""" Why should they ask us ? "" said Marianne , as soon as they were gone . "" The rent of this cottage is said to be low ; but we have it on very hard terms , if we are to dine at the park whenever any one is staying either with them , or with us . """
Marianne Dashwood	When Marianne was recovered , the schemes of amusement at home and abroad , which Sir John had been previously forming , were put into execution .
Marianne Dashwood	In every meeting of the kind Willoughby was included ; and the ease and familiarity which naturally attended these parties were exactly calculated to give increasing intimacy to his acquaintance with the Dashwoods , to afford him opportunity of witnessing the excellencies of Marianne , of marking his animated admiration of her , and of receiving , in her behaviour to himself , the most pointed assurance of her affection .
Marianne Dashwood	Elinor could not be surprised at their attachment .
Marianne Dashwood	She only wished that it were less openly shewn ; and once or twice did venture to suggest the propriety of
Marianne Dashwood	- command to Marianne
Marianne Dashwood	But Marianne abhorred all concealment where no real disgrace could attend unreserve ; and to aim at the restraint of sentiments which were not in themselves illaudable , appeared to her not merely an unnecessary effort , but a disgraceful subjection of reason to common - place and mistaken notions .
Marianne Dashwood	When he was present she had no eyes for any one else .
Marianne Dashwood	If their evenings at the park were concluded with cards , he cheated himself and all the rest of the party to get her a good hand .
Marianne Dashwood	This was the season of happiness to Marianne .
Marianne Dashwood	Her heart was not so much at ease , nor her satisfaction in their amusements so pure .
Marianne Dashwood	They afforded her no companion that could make amends for what she had left behind , nor that could teach her to think of Norland with less regret than ever .
Marianne Dashwood	Neither Lady Middleton nor Mrs. Jennings could supply to her the conversation she missed ; although the latter was an everlasting talker , and from the first had regarded her with a kindness which ensured her a large share of her discourse .
Marianne Dashwood	She had already repeated her own history to Elinor three or four times ; and had Elinor 's memory been equal to her means of improvement , she might have known very early in their acquaintance all the particulars of Mr. Jenning 's last illness , and what he said to his wife a few minutes before he died .
Marianne Dashwood	Elinor needed little observation to perceive that her reserve was a mere calmness of manner with which sense had nothing to do .
Marianne Dashwood	Towards her husband and mother she was the same as to them ; and intimacy was therefore neither to be looked for nor desired .
Marianne Dashwood	She had nothing to say one day that she had not said the day before .
Marianne Dashwood	Her insipidity was invariable , for even her spirits were always the same ; and though she did not oppose the parties arranged by her husband , provided every thing were conducted in style and her two eldest children attended her , she never appeared to receive more enjoyment from them than she might have experienced in sitting at home;-- and so little did her presence add to the pleasure of the others , by any share in their conversation , that they were sometimes only reminded of her being amongst them by her solicitude about her troublesome boys . In Colonel Brandon alone , of all her new acquaintance , did Elinor find a person who could in any degree claim the respect of abilities , excite the interest of friendship , or give pleasure as a companion . Willoughby was out of the question .
Marianne Dashwood	Her admiration and regard , even her sisterly regard , was all his own ; but he was a lover ; his attentions were wholly Marianne 's , and a far less agreeable man might have been more generally pleasing .
Marianne Dashwood	"Colonel Brandon , unfortunately for himself , had no such encouragement to think only of Marianne , and in conversing with Elinor he found the greatest consolation for the indifference of her sister . Elinor 's compassion for him increased , as she had reason to suspect that the misery of disappointed love had already been known to him . This suspicion was given by some words which accidently dropped from him one evening at the park , when they were sitting down together by mutual consent , while the others were dancing . His eyes were fixed on Marianne , and , after a silence of some minutes , he said , with a faint smile , "" Your sister , I understand , does not approve of second attachments . """
Marianne Dashwood	""" No , "" replied Elinor , "" her opinions are all romantic ."
Marianne Dashwood	""" There are inconveniences attending such feelings as Marianne 's , which all the charms of enthusiasm and ignorance of the world can not atone for"
Marianne Dashwood	"After a short pause he resumed the conversation by saying,-- "" Does your sister make no distinction in her objections against a second attachment ?"
Marianne Dashwood	"I once knew a lady who in temper and mind greatly resembled your sister , who thought and judged like her , but who from an inforced change -- from a series of unfortunate circumstances""-- Here he stopt suddenly ; appeared to think that he had said too much , and by his countenance gave rise to conjectures , which might not otherwise have entered Elinor 's head . The lady would probably have passed without suspicion , had he not convinced Miss Dashwood that what concerned her ought not to escape his lips ."
Marianne Dashwood	Elinor attempted no more .
Marianne Dashwood	But Marianne , in her place , would not have done so little .
Marianne Dashwood	The whole story would have been speedily formed under her active imagination ; and every thing established in the most melancholy order of disastrous love .
Marianne Dashwood	Yes , Marianne , even in a man between thirty and forty .
Marianne Dashwood	"I have found him capable of giving me much information on various subjects ; and he has always answered my inquiries with readiness of good - breeding and good nature . "" "" That is to say , "" cried Marianne contemptuously , "" he has told you , that in the East Indies the climate is hot , and the mosquitoes are troublesome . "" "" He WOULD have told me so , I doubt not , had I made any such inquiries , but they happened to be points on which I had been previously informed . "" "" Perhaps , "" said Willoughby , "" his observations may have extended to the existence of nabobs , gold mohrs , and palanquins . "" "" I may venture to say that HIS observations have stretched much further than your candour ."
Marianne Dashwood	But why should you dislike him ?
Marianne Dashwood	""" Add to which , "" cried Marianne , "" that he has neither genius , taste , nor spirit . That his understanding has no brilliancy , his feelings no ardour , and his voice no expression ."
Marianne Dashwood	""" "" You decide on his imperfections so much in the mass , "" replied Elinor , "" and so much on the strength of your own imagination , that the commendation I am able to give of him is comparatively cold and insipid ."
Marianne Dashwood	""" Miss Dashwood , "" cried Willoughby , "" you are now using me unkindly . You are endeavouring to disarm me by reason , and to convince me against my will ."
Marianne Dashwood	You shall find me as stubborn as you can be artful .
Marianne Dashwood	I have three unanswerable reasons for disliking Colonel Brandon ; he threatened me with rain when I wanted it to be fine ; he has found fault with the hanging of my curricle , and I can not persuade him to buy my brown mare . If it will be any satisfaction to you , however , to be told , that I believe his character to be in other respects irreproachable
Marianne Dashwood	"And in return for an acknowledgment , which must give me some pain , you can not deny me the privilege of disliking him as much as ever . """
Marianne Dashwood	Marianne , not contented with absolutely refusing to go herself
Marianne Dashwood	"NOW especially there can not be -- but however , you and Marianne were always great favourites.--Why would not Marianne come?""--"
Marianne Dashwood	Mr. John Dashwood told his mother again and again how exceedingly sorry he was that she had taken a house at such a distance from Norland as to prevent his being of any service to her in removing her furniture . He really felt conscientiously vexed on the occasion ; for the very exertion to which he had limited the performance of his promise to his father was by this arrangement rendered impracticable.-- The furniture was all sent around by water . It chiefly consisted of household linen , plate , china , and books , with a handsome pianoforte of Marianne 's .
Marianne Dashwood	"But Mrs. Dashwood began shortly to give over every hope of the kind , and to be convinced , from the general drift of his discourse , that his assistance extended no farther than their maintenance for six months at Norland . He so frequently talked of the increasing expenses of housekeeping , and of the perpetual demands upon his purse , which a man of any consequence in the world was beyond calculation exposed to , that he seemed rather to stand in need of more money himself than to have any design of giving money away . In a very few weeks from the day which brought Sir John Middleton 's first letter to Norland , every thing was so far settled in their future abode as to enable Mrs. Dashwood and her daughters to begin their journey . Many were the tears shed by them in their last adieus to a place so much beloved . "" Dear , dear Norland ! "" said Marianne , as she wandered alone before the house , on the last evening of their being there ; "" when shall I cease to regret you!--when learn to feel a home elsewhere!--Oh ! happy house , could you know what I suffer in now viewing you from this spot , from whence perhaps I may view you no more!--And"
Marianne Dashwood	""" "" I shall very soon think him handsome , Elinor , if I do not now ."
Marianne Dashwood	"When you tell me to love him as a brother , I shall no more see imperfection in his face , than I now do in his heart . "" Elinor started at this declaration , and was sorry for the warmth she had been betrayed into , in speaking of him ."
Marianne Dashwood	She believed the regard to be mutual ; but she required greater certainty of it to make Marianne 's conviction of their attachment agreeable to her .
Marianne Dashwood	She knew that what Marianne and her mother conjectured one moment , they believed the next -- that with them , to wish was to hope , and to hope was to expect . She tried to explain the real state of the case to her sister .
Marianne Dashwood	"Marianne here burst forth with indignation-- "" Esteem him !"
Marianne Dashwood	"Use those words again , and I will leave the room this moment . """
Marianne Dashwood	""" Marianne was astonished to find how much the imagination of her mother and herself had outstripped the truth ."
Marianne Dashwood	""" And you really are not engaged to him ! "" said she ."
Marianne Dashwood	I shall not lose you so soon , and Edward will have greater opportunity of improving that natural taste for your favourite pursuit which must be so indispensably necessary to your future felicity . Oh !
Marianne Dashwood	"if he should be so far stimulated by your genius as to learn to draw himself , how delightful it would be ! """
Marianne Dashwood	She could not consider her partiality for Edward in so prosperous a state as Marianne had believed it .
