Character	Assertion
Anne Elliot	"He looked at her with a smile , and a little motion of the head , which expressed , "" Come to me , I have something to say ; "" and the unaffected , easy kindness of manner which denoted the feelings of an older acquaintance than he really was , strongly enforced the invitation ."
Anne Elliot	She roused herself and went to him .
Anne Elliot	"The window at which he stood was at the other end of the room from where the two ladies were sitting , and though nearer to Captain Wentworth 's table , not very near . As she joined him , Captain Harville 's countenance re - assumed the serious , thoughtful expression which seemed its natural character . "" Look here , "" said he , unfolding a parcel in his hand , and displaying a small miniature painting , "" do you know who that is ?"
Anne Elliot	""" Yes , and you may guess who it is for . But , "" ( in a deep tone , ) "" it was not done for her ."
Anne Elliot	Miss Elliot , do you remember our walking together at Lyme , and grieving for him ?
Anne Elliot	I little thought then-- but no matter .
Anne Elliot	He met with a clever young German artist at the Cape , and in compliance with a promise to my poor sister , sat to him , and was bringing it home for her ; and I have now the charge of getting it properly set for another !
Anne Elliot	It was a commission to me !
Anne Elliot	I hope I can allow for him . I am not sorry , indeed , to make it over to another .
Anne Elliot	""" No , "" replied Anne , in a low , feeling voice ."
Anne Elliot	""" That I can easily believe . """
Anne Elliot	""" It would not be the nature of any woman who truly loved . "" Captain Harville smiled , as much as to say , "" Do you claim that for your sex ? "" and she answered the question , smiling also , "" Yes ."
Anne Elliot	We certainly do not forget you as soon as you forget us .
Anne Elliot	You are forced on exertion .
Anne Elliot	You have always a profession , pursuits , business of some sort or other , to take you back into the world immediately , and continual occupation and change soon weaken impressions .
Anne Elliot	""" "" Granting your assertion that the world does all this so soon for men ( which , however , I do not think I shall grant ) , it does not apply to Benwick ."
Anne Elliot	The peace turned him on shore at the very moment , and he has been living with us , in our little family circle , ever since .
Anne Elliot	""" "" True , "" said Anne , "" very true ; I did not recollect ; but what shall we say now , Captain Harville ?"
Anne Elliot	"I believe in a true analogy between our bodily frames and our mental ; and that as our bodies are the strongest , so are our feelings ; capable of bearing most rough usage , and riding out the heaviest weather . "" "" Your feelings may be the strongest , "" replied Anne , "" but the same spirit of analogy will authorise me to assert that ours are the most tender ."
Anne Elliot	Man is more robust than woman , but he is not longer lived ; which exactly explains my view of the nature of their attachments .
Anne Elliot	Nay , it would be too hard upon you , if it were otherwise .
Anne Elliot	You have difficulties , and privations , and dangers enough to struggle with .
Anne Elliot	You are always labouring and toiling , exposed to every risk and hardship .
Anne Elliot	Your home , country , friends , all quitted . Neither time , nor health , nor life , to be called your own .
Anne Elliot	It was nothing more than that his pen had fallen down ; but Anne was startled at finding him nearer than she had supposed , and half inclined to suspect that the pen had only fallen because he had been occupied by them , striving to catch sounds , which yet she did not think he could have caught .
Anne Elliot	""" Have you finished your letter ? "" said Captain Harville ."
Anne Elliot	""" "" There is no hurry on my side . I am only ready whenever you are ."
Anne Elliot	"I am in very good anchorage here , "" ( smiling at Anne , ) "" well supplied , and want for nothing . No hurry for a signal at all ."
Anne Elliot	"Well , Miss Elliot , "" ( lowering his voice , ) "" as I was saying we shall never agree , I suppose , upon this point ."
Anne Elliot	But let me observe that all histories are against you -- all stories , prose and verse .
Anne Elliot	If I had such a memory as Benwick , I could bring you fifty quotations in a moment on my side the argument , and I do not think I ever opened a book in my life which had not something to say upon woman 's inconstancy .
Anne Elliot	"But perhaps you will say , these were all written by men . "" "" Perhaps I shall ."
Anne Elliot	If I could explain to you all this , and all that a man can bear and do , and glories to do , for the sake of these treasures of his existence
Anne Elliot	"I speak , you know , only of such men as have hearts ! """
Anne Elliot	""" Oh ! "" cried Anne eagerly , "" I hope I do justice to all that is felt by you , and by those who resemble you ."
Anne Elliot	God forbid that I should undervalue the warm and faithful feelings of any of my fellow - creatures !
Anne Elliot	I should deserve utter contempt if I dared to suppose that true attachment and constancy were known only by woman .
Anne Elliot	No , I believe you capable of everything great and good in your married lives . I believe you equal to every important exertion , and to every domestic forbearance , so long as -- if I may be allowed the expression -- so long as you have an object .
Anne Elliot	I mean while the woman you love lives , and lives for you .
Anne Elliot	All the privilege I claim for my own sex ( it is not a very enviable one ; you need not covet it ) , is that of loving longest , when existence or when hope is gone .
Anne Elliot	""" She could not immediately have uttered another sentence ; her heart was too full , her breath too much oppressed ."
Anne Elliot	""" You are a good soul , "" cried Captain Harville , putting his hand on her arm , quite affectionately ."
Anne Elliot	""" There is no quarrelling with you ."
Anne Elliot	"To - night we may have the pleasure of all meeting again at your party , "" ( turning to Anne . ) "" We had your sister 's card yesterday , and I understood Frederick had a card too , though I did not see it ; and you are disengaged , Frederick , are you not , as well as ourselves ? "" Captain Wentworth was folding up a letter in great haste , and either could not or would not answer fully ."
Anne Elliot	Anne knew not how to understand it .
Anne Elliot	"She had the kindest "" Good morning , God bless you ! "" from Captain Harville , but from him not a word , nor a look !"
Anne Elliot	He had passed out of the room without a look ! She had only time , however , to move closer to the table where he had been writing , when footsteps were heard returning ; the door opened , it was himself .
Anne Elliot	He begged their pardon , but he had forgotten his gloves , and instantly crossing the room to the writing table , he drew out a letter from under the scattered paper , placed it before Anne with eyes of glowing entreaty fixed on her for a time , and hastily collecting his gloves , was again out of the room , almost before Mrs Musgrove was aware of his being in it : the work of an instant !
Anne Elliot	"The revolution which one instant had made in Anne , was almost beyond expression . The letter , with a direction hardly legible , to "" Miss A. E.-- , "" was evidently the one which he had been folding so hastily ."
Anne Elliot	While supposed to be writing only to Captain Benwick , he had been also addressing her !
Anne Elliot	On the contents of that letter depended all which this world could do for her .
Anne Elliot	"Mrs Musgrove had little arrangements of her own at her own table ; to their protection she must trust , and sinking into the chair which he had occupied , succeeding to the very spot where he had leaned and written , her eyes devoured the following words : "" I can listen no longer in silence ."
Anne Elliot	I must speak to you by such means as are within my reach .
Anne Elliot	You pierce my soul .
Anne Elliot	Tell me not that I am too late , that such precious feelings are gone for ever . I offer myself to you again with a heart even more your own than when you almost broke it , eight years and a half ago .
Anne Elliot	I have loved none but you .
Anne Elliot	You alone have brought me to Bath .
Anne Elliot	For you alone , I think and plan .
Anne Elliot	Have you not seen this ?
Anne Elliot	Can you fail to have understood my wishes ?
Anne Elliot	I had not waited even these ten days , could I have read your feelings , as I think you must have penetrated mine . I can hardly write .
Anne Elliot	You sink your voice , but I can distinguish the tones of that voice when they would be lost on others .
Anne Elliot	You do us justice , indeed .
Anne Elliot	You do believe that there is true attachment and constancy among men .
Anne Elliot	I must go , uncertain of my fate ; but I shall return hither , or follow your party , as soon as possible .
Anne Elliot	Half and hour 's solitude and reflection might have tranquillized her ; but the ten minutes only which now passed before she was interrupted , with all the restraints of her situation , could do nothing towards tranquillity .
Anne Elliot	And before she was beyond the first stage of full sensation , Charles , Mary , and Henrietta all came in .
Anne Elliot	The absolute necessity of seeming like herself produced then an immediate struggle ; but after a while she could do no more .
Anne Elliot	She began not to understand a word they said , and was obliged to plead indisposition and excuse herself .
Anne Elliot	They could then see that she looked very ill , were shocked and concerned , and would not stir without her for the world . This was dreadful .
Anne Elliot	Would they only have gone away , and left her in the quiet possession of that room it would have been her cure ; but to have them all standing or waiting around her was distracting , and in desperation , she said she would go home .
Anne Elliot	""" By all means , my dear , "" cried Mrs Musgrove , "" go home directly , and take care of yourself , that you may be fit for the evening ."
Anne Elliot	I wish Sarah was here to doctor you , but I am no doctor myself .
Anne Elliot	Charles , ring and order a chair . She must not walk .
Anne Elliot	To lose the possibility of speaking two words to Captain Wentworth in the course of her quiet , solitary progress up the town ( and she felt almost certain of meeting him ) could not be borne .
Anne Elliot	"The chair was earnestly protested against , and Mrs Musgrove , who thought only of one sort of illness , having assured herself with some anxiety , that there had been no fall in the case ; that Anne had not at any time lately slipped down , and got a blow on her head ; that she was perfectly convinced of having had no fall ; could part with her cheerfully , and depend on finding her better at night . Anxious to omit no possible precaution , Anne struggled , and said-- "" I am afraid , ma'am , that it is not perfectly understood . Pray be so good as to mention to the other gentlemen that we hope to see your whole party this evening ."
Anne Elliot	I am afraid there had been some mistake ; and I wish you particularly to assure Captain Harville and Captain Wentworth , that we hope to see them both .
Anne Elliot	""" "" Do you think so ? But I am afraid ; and I should be so very sorry ."
Anne Elliot	Will you promise me to mention it , when you see them again ?
Anne Elliot	"Do promise me . "" "" To be sure I will , if you wish it ."
Anne Elliot	Charles , if you see Captain Harville anywhere , remember to give Miss Anne 's message .
Anne Elliot	But indeed , my dear , you need not be uneasy .
Anne Elliot	Anne could do no more ; but her heart prophesied some mischance to damp the perfection of her felicity .
Anne Elliot	Even if he did not come to Camden Place himself , it would be in her power to send an intelligible sentence by Captain Harville .
Anne Elliot	Charles , in his real concern and good nature , would go home with her ; there was no preventing him .
Anne Elliot	But she could not be long ungrateful ; he was sacrificing an engagement at a gunsmith 's , to be of use to her ; and she set off with him , with no feeling but gratitude apparent .
Anne Elliot	They were on Union Street , when a quicker step behind , a something of familiar sound , gave her two moments ' preparation for the sight of Captain Wentworth .
Anne Elliot	Anne could command herself enough to receive that look , and not repulsively .
Anne Elliot	He walked by her side .
Anne Elliot	""" Are you going as high as Belmont ?"
Anne Elliot	Are you going near Camden Place ?
Anne Elliot	Because , if you are , I shall have no scruple in asking you to take my place , and give Anne your arm to her father 's door .
Anne Elliot	She is rather done for this morning , and must not go so far without help , and I ought to be at that fellow 's in the Market Place .
Anne Elliot	He promised me the sight of a capital gun he is just going to send off ; said he would keep it unpacked to the last possible moment , that I might see it ; and if I do not turn back now , I have no chance .
Anne Elliot	"By his description , a good deal like the second size double - barrel of mine , which you shot with one day round Winthrop . """
Anne Elliot	She had not mistaken him .
Anne Elliot	Jealousy of Mr Elliot had been the retarding weight , the doubt , the torment . That had begun to operate in the very hour of first meeting her in Bath ; that had returned , after a short suspension , to ruin the concert ; and that had influenced him in everything he had said and done , or omitted to say and do , in the last four - and - twenty hours . It had been gradually yielding to the better hopes which her looks , or words , or actions occasionally encouraged ; it had been vanquished at last by those sentiments and those tones which had reached him while she talked with Captain Harville ; and under the irresistible governance of which he had seized a sheet of paper , and poured out his feelings .
Anne Elliot	He persisted in having loved none but her .
Anne Elliot	She had never been supplanted .
Anne Elliot	He never even believed himself to see her equal .
Anne Elliot	Thus much indeed he was obliged to acknowledge : that he had been constant unconsciously , nay unintentionally ; that he had meant to forget her , and believed it to be done .
Anne Elliot	He had imagined himself indifferent , when he had only been angry ; and he had been unjust to her merits , because he had been a sufferer from them . Her character was now fixed on his mind as perfection itself , maintaining the loveliest medium of fortitude and gentleness ; but he was obliged to acknowledge that only at Uppercross had he learnt to do her justice , and only at Lyme had he begun to understand himself .
Anne Elliot	The passing admiration of Mr Elliot had at least roused him , and the scenes on the Cobb and at Captain Harville 's had fixed her superiority .
Anne Elliot	In his preceding attempts to attach himself to Louisa Musgrove ( the attempts of angry pride ) , he protested that he had for ever felt it to be impossible ; that he had not cared , could not care , for Louisa ; though till that day , till the leisure for reflection which followed it , he had not understood the perfect excellence of the mind with which Louisa 's could so ill bear a comparison , or the perfect unrivalled hold it possessed over his own . There , he had learnt to distinguish between the steadiness of principle and the obstinacy of self - will , between the darings of heedlessness and the resolution of a collected mind .
Anne Elliot	There he had seen everything to exalt in his estimation the woman he had lost ; and there begun to deplore the pride , the folly , the madness of resentment , which had kept him from trying to regain her when thrown in his way .
Anne Elliot	He had no sooner been free from the horror and remorse attending the first few days of Louisa 's accident , no sooner begun to feel himself alive again , than he had begun to feel himself , though alive , not at liberty .
Anne Elliot	"I had not thought seriously on this subject before . I had not considered that my excessive intimacy must have its danger of ill consequence in many ways ; and that I had no right to be trying whether I could attach myself to either of the girls , at the risk of raising even an unpleasant report , were there no other ill effects . I had been grossly wrong , and must abide the consequences . "" He found too late , in short , that he had entangled himself ; and that precisely as he became fully satisfied of his not caring for Louisa at all , he must regard himself as bound to her , if her sentiments for him were what the Harvilles supposed ."
Anne Elliot	It determined him to leave Lyme , and await her complete recovery elsewhere .
Anne Elliot	"He enquired after you very particularly ; asked even if you were personally altered , little suspecting that to my eye you could never alter . """
Anne Elliot	Anne smiled , and let it pass .
Anne Elliot	"It is something for a woman to be assured , in her eight - and - twentieth year , that she has not lost one charm of earlier youth ; but the value of such homage was inexpressibly increased to Anne , by comparing it with former words , and feeling it to be the result , not the cause of a revival of his warm attachment . He had remained in Shropshire , lamenting the blindness of his own pride , and the blunders of his own calculations , till at once released from Louisa by the astonishing and felicitous intelligence of her engagement with Benwick . "" Here , "" said he , "" ended the worst of my state ; for now I could at least put myself in the way of happiness ; I could exert myself ; I could do something ."
Anne Elliot	You were single .
Anne Elliot	It was possible that you might retain the feelings of the past , as I did ; and one encouragement happened to be mine .
Anne Elliot	"I could never doubt that you would be loved and sought by others , but I knew to a certainty that you had refused one man , at least , of better pretensions than myself ; and I could not help often saying , ` Was this for me ? ' """
Anne Elliot	"The moment of her stepping forward in the Octagon Room to speak to him : the moment of Mr Elliot 's appearing and tearing her away , and one or two subsequent moments , marked by returning hope or increasing despondency , were dwelt on with energy . """
Anne Elliot	"To see you , "" cried he , "" in the midst of those who could not be my well - wishers ; to see your cousin close by you , conversing and smiling , and feel all the horrible eligibilities and proprieties of the match ! To consider it as the certain wish of every being who could hope to influence you !"
Anne Elliot	Even if your own feelings were reluctant or indifferent , to consider what powerful supports would be his !
Anne Elliot	"Was not the very sight of the friend who sat behind you , was not the recollection of what had been , the knowledge of her influence , the indelible , immoveable impression of what persuasion had once done-- was it not all against me ? "" "" You should have distinguished , "" replied Anne ."
Anne Elliot	""" You should not have suspected me now ; the case is so different , and my age is so different ."
Anne Elliot	If I was wrong in yielding to persuasion once , remember that it was to persuasion exerted on the side of safety , not of risk . When I yielded , I thought it was to duty , but no duty could be called in aid here .
Anne Elliot	In marrying a man indifferent to me , all risk would have been incurred , and all duty violated .
Anne Elliot	I could not derive benefit from the late knowledge I had acquired of your character .
Anne Elliot	I could think of you only as one who had yielded , who had given me up , who had been influenced by any one rather than by me .
Anne Elliot	I saw you with the very person who had guided you in that year of misery .
Anne Elliot	""" I should have thought , "" said Anne , "" that my manner to yourself might have spared you much or all of this ."
Anne Elliot	your manner might be only the ease which your engagement to another man would give .
Anne Elliot	I left you in this belief ; and yet , I was determined to see you again .
Anne Elliot	""" At last Anne was at home again , and happier than any one in that house could have conceived ."
Anne Elliot	All the surprise and suspense , and every other painful part of the morning dissipated by this conversation , she re - entered the house so happy as to be obliged to find an alloy in some momentary apprehensions of its being impossible to last .
Anne Elliot	An interval of meditation , serious and grateful , was the best corrective of everything dangerous in such high - wrought felicity ; and she went to her room , and grew steadfast and fearless in the thankfulness of her enjoyment .
Anne Elliot	It was but a card party , it was but a mixture of those who had never met before , and those who met too often ; a commonplace business , too numerous for intimacy , too small for variety ; but Anne had never found an evening shorter .
Anne Elliot	Glowing and lovely in sensibility and happiness , and more generally admired than she thought about or cared for , she had cheerful or forbearing feelings for every creature around her .
Anne Elliot	Mr Elliot was there ; she avoided , but she could pity him .
Anne Elliot	The Wallises , she had amusement in understanding them .
Anne Elliot	Lady Dalrymple and Miss Carteret -- they would soon be innoxious cousins to her .
Anne Elliot	She cared not for Mrs Clay , and had nothing to blush for in the public manners of her father and sister . With the Musgroves , there was the happy chat of perfect ease ; with Captain Harville , the kind - hearted intercourse of brother and sister ; with Lady Russell , attempts at conversation , which a delicious consciousness cut short ; with Admiral and Mrs Croft , everything of peculiar cordiality and fervent interest , which the same consciousness sought to conceal ; and with Captain Wentworth , some moments of communications continually occurring , and always the hope of more , and always the knowledge of his being there .
Anne Elliot	"It was in one of these short meetings , each apparently occupied in admiring a fine display of greenhouse plants , that she said-- "" I have been thinking over the past , and trying impartially to judge of the right and wrong , I mean with regard to myself ; and I must believe that I was right , much as I suffered from it , that I was perfectly right in being guided by the friend whom you will love better than you do now ."
Anne Elliot	To me , she was in the place of a parent .
Anne Elliot	Do not mistake me , however .
Anne Elliot	I am not saying that she did not err in her advice . It was , perhaps , one of those cases in which advice is good or bad only as the event decides ; and for myself , I certainly never should , in any circumstance of tolerable similarity , give such advice .
Anne Elliot	"But I mean , that I was right in submitting to her , and that if I had done otherwise , I should have suffered more in continuing the engagement than I did even in giving it up , because I should have suffered in my conscience . I have now , as far as such a sentiment is allowable in human nature , nothing to reproach myself with ; and if I mistake not , a strong sense of duty is no bad part of a woman 's portion . "" He looked at her , looked at Lady Russell , and looking again at her , replied , as if in cool deliberation-- "" Not yet . But there are hopes of her being forgiven in time ."
Anne Elliot	Tell me if , when I returned to England in the year eight , with a few thousand pounds , and was posted into the Laconia , if I had then written to you , would you have answered my letter ? Would you , in short , have renewed the engagement then ?
Anne Elliot	""" Would I ! "" was all her answer ; but the accent was decisive enough ."
Anne Elliot	""" Good God ! "" he cried , "" you would !"
Anne Elliot	I did not understand you .
Anne Elliot	I shut my eyes , and would not understand you , or do you justice .
Anne Elliot	"Anne entered it with a sinking heart , anticipating an imprisonment of many months , and anxiously saying to herself , "" Oh ! when shall I leave you again ? """
Anne Elliot	A degree of unexpected cordiality , however , in the welcome she received , did her good .
Anne Elliot	Her father and sister were glad to see her , for the sake of shewing her the house and furniture , and met her with kindness .
Anne Elliot	Her making a fourth , when they sat down to dinner , was noticed as an advantage .
Anne Elliot	Anne had always felt that she would pretend what was proper on her arrival , but the complaisance of the others was unlooked for .
Anne Elliot	They had no inclination to listen to her .
Anne Elliot	After laying out for some compliments of being deeply regretted in their old neighbourhood , which Anne could not pay , they had only a few faint enquiries to make , before the talk must be all their own .
Anne Elliot	They had the pleasure of assuring her that Bath more than answered their expectations in every respect .
Anne Elliot	Could Anne wonder that her father and sister were happy ?
Anne Elliot	She might not wonder , but she must sigh that her father should feel no degradation in his change , should see nothing to regret in the duties and dignity of the resident landholder , should find so much to be vain of in the littlenesses of a town ; and she must sigh , and smile , and wonder too , as Elizabeth threw open the folding - doors and walked with exultation from one drawing - room to the other , boasting of their space ; at the possibility of that woman , who had been mistress of Kellynch Hall , finding extent to be proud of between two walls , perhaps thirty feet asunder .
Anne Elliot	Anne had a great deal to hear of Mr Elliot .
Anne Elliot	Anne listened , but without quite understanding it .
Anne Elliot	Allowances , large allowances , she knew , must be made for the ideas of those who spoke .
Anne Elliot	She heard it all under embellishment .
Anne Elliot	All that sounded extravagant or irrational in the progress of the reconciliation might have no origin but in the language of the relators . Still , however , she had the sensation of there being something more than immediately appeared , in Mr Elliot 's wishing , after an interval of so many years , to be well received by them .
Anne Elliot	A sensible man , and he had looked like a very sensible man , why should it be an object to him ? She could only offer one solution ; it was , perhaps , for Elizabeth 's sake .
Anne Elliot	How her temper and understanding might bear the investigation of his present keener time of life was another concern and rather a fearful one . Most earnestly did she wish that he might not be too nice , or too observant if Elizabeth were his object ; and that Elizabeth was disposed to believe herself so , and that her friend Mrs Clay was encouraging the idea , seemed apparent by a glance or two between them , while Mr Elliot 's frequent visits were talked of . Anne mentioned the glimpses she had had of him at Lyme , but without being much attended to .
Anne Elliot	They could not listen to her description of him .
Anne Elliot	""" If I thought it would not tempt her to go out in sharp winds , and grow coarse , I would send her a new hat and pelisse . "" Anne was considering whether she should venture to suggest that a gown , or a cap , would not be liable to any such misuse , when a knock at the door suspended everything ."
Anne Elliot	"Anne drew a little back , while the others received his compliments , and her sister his apologies for calling at so unusual an hour , but "" he could not be so near without wishing to know that neither she nor her friend had taken cold the day before , "" & c. & c ; which was all as politely done , and as politely taken , as possible , but her part must follow then . Sir Walter talked of his youngest daughter ; "" Mr Elliot must give him leave to present him to his youngest daughter "" ( there was no occasion for remembering Mary ) ; and Anne , smiling and blushing , very becomingly shewed to Mr Elliot the pretty features which he had by no means forgotten , and instantly saw , with amusement at his little start of surprise , that he had not been at all aware of who she was ."
Anne Elliot	and with the most perfect alacrity he welcomed the relationship , alluded to the past , and entreated to be received as an acquaintance already . He was quite as good - looking as he had appeared at Lyme , his countenance improved by speaking , and his manners were so exactly what they ought to be , so polished , so easy , so particularly agreeable , that she could compare them in excellence to only one person 's manners .
Anne Elliot	As soon as he could , he began to talk to her of Lyme , wanting to compare opinions respecting the place , but especially wanting to speak of the circumstance of their happening to be guests in the same inn at the same time ; to give his own route , understand something of hers , and regret that he should have lost such an opportunity of paying his respects to her .
Anne Elliot	She gave him a short account of her party and business at Lyme .
Anne Elliot	"The folly of the means they often employ is only to be equalled by the folly of what they have in view . "" But he must not be addressing his reflections to Anne alone : he knew it ; he was soon diffused again among the others , and it was only at intervals that he could return to Lyme ."
Anne Elliot	His enquiries , however , produced at length an account of the scene she had been engaged in there , soon after his leaving the place .
Anne Elliot	She could only compare Mr Elliot to Lady Russell , in the wish of really comprehending what had passed , and in the degree of concern for what she must have suffered in witnessing it .
Anne Elliot	Anne could not have supposed it possible that her first evening in Camden Place could have passed so well !
Anne Elliot	24 Who can be in doubt of what followed ? When any two young people take it into their heads to marry , they are pretty sure by perseverance to carry their point , be they ever so poor , or ever so imprudent , or ever so little likely to be necessary to each other 's ultimate comfort . This may be bad morality to conclude with , but I believe it to be truth ; and if such parties succeed , how should a Captain Wentworth and an Anne Elliot , with the advantage of maturity of mind , consciousness of right , and one independent fortune between them , fail of bearing down every opposition ? They might in fact , have borne down a great deal more than they met with , for there was little to distress them beyond the want of graciousness and warmth .
Anne Elliot	Sir Walter , indeed , though he had no affection for Anne , and no vanity flattered , to make him really happy on the occasion , was very far from thinking it a bad match for her . On the contrary , when he saw more of Captain Wentworth , saw him repeatedly by daylight , and eyed him well , he was very much struck by his personal claims , and felt that his superiority of appearance might be not unfairly balanced against her superiority of rank ; and all this , assisted by his well - sounding name , enabled Sir Walter at last to prepare his pen , with a very good grace , for the insertion of the marriage in the volume of honour .
Anne Elliot	Anne knew that Lady Russell must be suffering some pain in understanding and relinquishing Mr Elliot , and be making some struggles to become truly acquainted with , and do justice to Captain Wentworth .
Anne Elliot	This however was what Lady Russell had now to do . She must learn to feel that she had been mistaken with regard to both ; that she had been unfairly influenced by appearances in each ; that because Captain Wentworth 's manners had not suited her own ideas , she had been too quick in suspecting them to indicate a character of dangerous impetuosity ; and that because Mr Elliot 's manners had precisely pleased her in their propriety and correctness , their general politeness and suavity , she had been too quick in receiving them as the certain result of the most correct opinions and well - regulated mind .
Anne Elliot	But she was a very good woman , and if her second object was to be sensible and well - judging , her first was to see Anne happy . She loved Anne better than she loved her own abilities ; and when the awkwardness of the beginning was over , found little hardship in attaching herself as a mother to the man who was securing the happiness of her other child .
Anne Elliot	It was creditable to have a sister married , and she might flatter herself with having been greatly instrumental to the connexion , by keeping Anne with her in the autumn ; and as her own sister must be better than her husband 's sisters , it was very agreeable that Captain Wentworth should be a richer man than either Captain Benwick or Charles Hayter .
Anne Elliot	She had something to suffer , perhaps , when they came into contact again , in seeing Anne restored to the rights of seniority , and the mistress of a very pretty landaulette ; but she had a future to look forward to , of powerful consolation .
Anne Elliot	Anne had no Uppercross Hall before her , no landed estate , no headship of a family ; and if they could but keep Captain Wentworth from being made a baronet , she would not change situations with Anne .
Anne Elliot	She had soon the mortification of seeing Mr Elliot withdraw , and no one of proper condition has since presented himself to raise even the unfounded hopes which sunk with him .
Anne Elliot	The news of his cousins Anne 's engagement burst on Mr Elliot most unexpectedly .
Anne Elliot	It deranged his best plan of domestic happiness , his best hope of keeping Sir Walter single by the watchfulness which a son - in - law 's rights would have given .
Anne Elliot	But , though discomfited and disappointed , he could still do something for his own interest and his own enjoyment .
Anne Elliot	He soon quitted Bath ; and on Mrs Clay 's quitting it soon afterwards , and being next heard of as established under his protection in London , it was evident how double a game he had been playing , and how determined he was to save himself from being cut out by one artful woman , at least .
Anne Elliot	Mrs Clay 's affections had overpowered her interest , and she had sacrificed , for the young man 's sake , the possibility of scheming longer for Sir Walter .
Anne Elliot	She has abilities , however , as well as affections ; and it is now a doubtful point whether his cunning , or hers , may finally carry the day ; whether , after preventing her from being the wife of Sir Walter , he may not be wheedled and caressed at last into making her the wife of Sir William . It can not be doubted that Sir Walter and Elizabeth were shocked and mortified by the loss of their companion , and the discovery of their deception in her . They had their great cousins , to be sure , to resort to for comfort ; but they must long feel that to flatter and follow others , without being flattered and followed in turn , is but a state of half enjoyment .
Anne Elliot	Anne , satisfied at a very early period of Lady Russell 's meaning to love Captain Wentworth as she ought , had no other alloy to the happiness of her prospects than what arose from the consciousness of having no relations to bestow on him which a man of sense could value .
Anne Elliot	There she felt her own inferiority very keenly .
Anne Elliot	The disproportion in their fortune was nothing ; it did not give her a moment 's regret ; but to have no family to receive and estimate him properly , nothing of respectability , of harmony , of good will to offer in return for all the worth and all the prompt welcome which met her in his brothers and sisters , was a source of as lively pain as her mind could well be sensible of under circumstances of otherwise strong felicity .
Anne Elliot	She had but two friends in the world to add to his list , Lady Russell and Mrs Smith .
Anne Elliot	Lady Russell , in spite of all her former transgressions , he could now value from his heart . While he was not obliged to say that he believed her to have been right in originally dividing them , he was ready to say almost everything else in her favour , and as for Mrs Smith , she had claims of various kinds to recommend her quickly and permanently .
Anne Elliot	Her recent good offices by Anne had been enough in themselves , and their marriage , instead of depriving her of one friend , secured her two .
Anne Elliot	She was their earliest visitor in their settled life ; and Captain Wentworth , by putting her in the way of recovering her husband 's property in the West Indies , by writing for her , acting for her , and seeing her through all the petty difficulties of the case with the activity and exertion of a fearless man and a determined friend , fully requited the services which she had rendered , or ever meant to render , to his wife .
Anne Elliot	She might have been absolutely rich and perfectly healthy , and yet be happy . Her spring of felicity was in the glow of her spirits , as her friend Anne 's was in the warmth of her heart . Anne was tenderness itself , and she had the full worth of it in Captain Wentworth 's affection .
Anne Elliot	His profession was all that could ever make her friends wish that tenderness less , the dread of a future war all that could dim her sunshine .
Anne Elliot	She gloried in being a sailor 's wife , but she must pay the tax of quick alarm for belonging to that profession which is , if possible , more distinguished in its domestic virtues than in its national importance . Finis
Anne Elliot	4 He was not Mr Wentworth , the former curate of Monkford , however suspicious appearances may be , but a Captain Frederick Wentworth , his brother , who being made commander in consequence of the action off St Domingo , and not immediately employed , had come into Somersetshire , in the summer of 1806 ; and having no parent living , found a home for half a year at Monkford . He was , at that time , a remarkably fine young man , with a great deal of intelligence , spirit , and brilliancy ; and Anne an extremely pretty girl , with gentleness , modesty , taste , and feeling .
Anne Elliot	Half the sum of attraction , on either side , might have been enough , for he had nothing to do , and she had hardly anybody to love ; but the encounter of such lavish recommendations could not fail .
Anne Elliot	It would be difficult to say which had seen highest perfection in the other , or which had been the happiest : she , in receiving his declarations and proposals , or he in having them accepted .
Anne Elliot	Sir Walter , on being applied to , without actually withholding his consent , or saying it should never be , gave it all the negative of great astonishment , great coldness , great silence , and a professed resolution of doing nothing for his daughter .
Anne Elliot	He thought it a very degrading alliance ; and Lady Russell , though with more tempered and pardonable pride , received it as a most unfortunate one . Anne Elliot , with all her claims of birth , beauty , and mind , to throw herself away at nineteen ; involve herself at nineteen in an engagement with a young man , who had nothing but himself to recommend him , and no hopes of attaining affluence , but in the chances of a most uncertain profession , and no connexions to secure even his farther rise in the profession , would be , indeed , a throwing away , which she grieved to think of !
Anne Elliot	Anne Elliot , so young ; known to so few , to be snatched off by a stranger without alliance or fortune ; or rather sunk by him into a state of most wearing , anxious , youth - killing dependence !
Anne Elliot	Such confidence , powerful in its own warmth , and bewitching in the wit which often expressed it , must have been enough for Anne ; but Lady Russell saw it very differently .
Anne Elliot	His sanguine temper , and fearlessness of mind , operated very differently on her .
Anne Elliot	She saw in it but an aggravation of the evil .
Anne Elliot	Lady Russell had little taste for wit , and of anything approaching to imprudence a horror .
Anne Elliot	She deprecated the connexion in every light .
Anne Elliot	Such opposition , as these feelings produced , was more than Anne could combat . Young and gentle as she was , it might yet have been possible to withstand her father 's ill - will , though unsoftened by one kind word or look on the part of her sister ; but Lady Russell , whom she had always loved and relied on , could not , with such steadiness of opinion , and such tenderness of manner , be continually advising her in vain .
Anne Elliot	She was persuaded to believe the engagement a wrong thing : indiscreet , improper , hardly capable of success , and not deserving it . But it was not a merely selfish caution , under which she acted , in putting an end to it .
